seqid,start,end,id,name,seqid_old,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos,center_of_mass,distance_from_com
chr19,1024325,1073723,gene-GAB4,GAB4,NC_023660.1,10,11,"[-7.8055832700000005, 32.922677175, 8.903877487499999]",-7.80558327,32.922677175,8.903877487499999,"[-7.8470578308, 33.269401736999995, 9.1944118245]",-7.8470578308,33.269401736999995,9.1944118245,1049024,-7.8470578308,33.269401736999995,9.1944118245,73.723,"[-7.8470578308, 33.269401736999995, 9.1944118245]","[-7.611728888888889, 35.722205465465464, 8.906758168168167]",2.480800368283627
chr19,1074073,1075807,gene-LOC103222862,LOC103222862,NC_023660.1,10,11,"[-7.8473516908, 33.271858387, 9.1964703495]",-7.8473516908,33.271858387,9.1964703495,"[-7.8488075572, 33.284029333, 9.2066688705]",-7.8488075572,33.284029333,9.2066688705,1074940,-7.8488075572,33.284029333,9.2066688705,75.807,"[-7.8488075572, 33.284029333, 9.2066688705]","[-7.611728888888889, 35.722205465465464, 8.906758168168167]",2.46796587846461
chr19,1088328,1123505,gene-LOC103223590,LOC103223590,NC_023660.1,10,12,"[-8.1303502404, 33.1825125016, 8.762863626]",-8.1303502404,33.1825125016,8.762863626,"[-8.26782371525, 33.3539898235, 8.763681491249999]",-8.26782371525,33.3539898235,8.763681491249999,1105916,-8.26782371525,33.3539898235,8.763681491249999,61.7525,"[-8.26782371525, 33.3539898235, 8.763681491249999]","[-7.611728888888889, 35.722205465465464, 8.906758168168167]",2.4615801192538207
chr19,1121427,1257156,gene-LOC103222863,LOC103222863,NC_023660.1,11,13,"[-7.97008723805, 33.50109831985, 9.3824096897]",-7.97008723805,33.50109831985,9.3824096897,"[-8.6096626454, 33.8004554158, 9.5942962316]",-8.6096626454,33.8004554158,9.5942962316,1189291,-8.6096626454,33.8004554158,9.5942962316,78.578,"[-8.6096626454, 33.8004554158, 9.5942962316]","[-7.611728888888889, 35.722205465465464, 8.906758168168167]",2.271938296794431
chr19,1288106,1319023,gene-IL17RA,IL17RA,NC_023660.1,12,14,"[-8.534866817400001, 34.0688942761, 8.888746725799999]",-8.534866817400001,34.0688942761,8.888746725799999,"[-8.5236717717, 34.18890943255, 8.9320088839]",-8.5236717717,34.18890943255,8.9320088839,1303564,-8.5236717717,34.18890943255,8.9320088839,59.5115,"[-8.5236717717, 34.18890943255, 8.9320088839]","[-7.611728888888889, 35.722205465465464, 8.906758168168167]",1.784173238424205
chr19,1321527,1325003,gene-CECR6,CECR6,NC_023660.1,13,14,"[-8.743266356000001, 34.025898741, 9.5286038178]",-8.743266356000001,34.025898741,9.5286038178,"[-8.732240484, 34.047043249, 9.5071965242]",-8.732240484,34.047043249,9.5071965242,1323265,-8.732240484,34.047043249,9.5071965242,25.003,"[-8.732240484, 34.047043249, 9.5071965242]","[-7.611728888888889, 35.722205465465464, 8.906758168168167]",2.102912481689656
chr19,1344943,1365791,gene-CECR5,CECR5,NC_023660.1,13,14,"[-8.668990804, 34.168338269, 9.3843940402]",-8.668990804,34.168338269,9.3843940402,"[-8.602860948, 34.295156653, 9.2559995474]",-8.602860948,34.295156653,9.2559995474,1355367,-8.602860948,34.295156653,9.2559995474,65.791,"[-8.602860948, 34.295156653, 9.2559995474]","[-7.611728888888889, 35.722205465465464, 8.906758168168167]",1.7722247636021444
chr19,1369983,1372467,gene-LOC103222868,LOC103222868,NC_023660.1,13,14,"[-8.589563924, 34.320656589, 9.2301826962]",-8.589563924,34.320656589,9.2301826962,"[-8.581684676, 34.335766761, 9.2148847338]",-8.581684676,34.335766761,9.2148847338,1371225,-8.581684676,34.335766761,9.2148847338,72.467,"[-8.581684676, 34.335766761, 9.2148847338]","[-7.611728888888889, 35.722205465465464, 8.906758168168167]",1.719874556657628
chr19,1387408,1429891,gene-CECR1,CECR1,NC_023660.1,13,15,"[-8.572161340000001, 33.8046531656, 9.62392234]",-8.572161340000001,33.8046531656,9.62392234,"[-8.45581102375, 33.76076610245, 9.60581396125]",-8.45581102375,33.76076610245,9.60581396125,1408649,-8.45581102375,33.76076610245,9.60581396125,64.9455,"[-8.45581102375, 33.76076610245, 9.60581396125]","[-7.611728888888889, 35.722205465465464, 8.906758168168167]",2.246864042842707
chr19,1409259,1430309,gene-LOC103222869,LOC103222869,NC_023660.1,14,15,"[-8.473003375500001, 34.4277974831, 9.0944491799]",-8.473003375500001,34.4277974831,9.0944491799,"[-8.4244726005, 34.2562589281, 9.2061425849]",-8.4244726005,34.2562589281,9.2061425849,1419784,-8.4244726005,34.2562589281,9.2061425849,30.309,"[-8.4244726005, 34.2562589281, 9.2061425849]","[-7.611728888888889, 35.722205465465464, 8.906758168168167]",1.7026986286947698
