gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
PARD6G,gene-PARD6G,32925,124001,chr18,33112,33217,NC_023659.1,2803_006_autosomes_peak_61553,27,.,4.03491,5.27184,2.76836,68
PARD6G,gene-PARD6G,32925,124001,chr18,34017,34191,NC_023659.1,2803_006_autosomes_peak_61554,27,.,4.03491,5.27184,2.76836,107
PARD6G,gene-PARD6G,32925,124001,chr18,51954,52104,NC_023659.1,2803_006_autosomes_peak_61555,16,.,3.22793,3.94805,1.68706,49
PARD6G,gene-PARD6G,32925,124001,chr18,84062,84228,NC_023659.1,2803_006_autosomes_peak_61556,39,.,4.8419,6.67379,3.97677,94
PARD6G,gene-PARD6G,32925,124001,chr18,92626,92840,NC_023659.1,2803_006_autosomes_peak_61557,16,.,3.22793,3.94805,1.68706,49
PARD6G,gene-PARD6G,32925,124001,chr18,93289,93597,NC_023659.1,2803_006_autosomes_peak_61558,27,.,4.03491,5.27184,2.76836,76
PARD6G,gene-PARD6G,32925,124001,chr18,99941,100207,NC_023659.1,2803_006_autosomes_peak_61559,39,.,4.8419,6.67379,3.97677,138
PARD6G,gene-PARD6G,32925,124001,chr18,114000,114193,NC_023659.1,2803_006_autosomes_peak_61560,27,.,4.03491,5.27184,2.76836,93
PARD6G,gene-PARD6G,32925,124001,chr18,120992,121143,NC_023659.1,2803_006_autosomes_peak_61561,16,.,3.22793,3.94805,1.68706,49
LOC103244007,gene-LOC103244007,82475,96384,chr18,84062,84228,NC_023659.1,2803_006_autosomes_peak_61556,39,.,4.8419,6.67379,3.97677,94
LOC103244007,gene-LOC103244007,82475,96384,chr18,92626,92840,NC_023659.1,2803_006_autosomes_peak_61557,16,.,3.22793,3.94805,1.68706,49
LOC103244007,gene-LOC103244007,82475,96384,chr18,93289,93597,NC_023659.1,2803_006_autosomes_peak_61558,27,.,4.03491,5.27184,2.76836,76
ADNP2,gene-ADNP2,140780,169416,chr18,169244,169710,NC_023659.1,2803_006_autosomes_peak_61562,52,.,5.64888,8.14205,5.28039,286
RBFA,gene-RBFA,222969,234718,chr18,234579,234750,NC_023659.1,2803_006_autosomes_peak_61564,27,.,4.03491,5.27184,2.76836,124
TXNL4A,gene-TXNL4A,270392,286243,chr18,270462,270924,NC_023659.1,2803_006_autosomes_peak_61566,96,.,8.06983,12.8668,9.61173,352
TXNL4A,gene-TXNL4A,270392,286243,chr18,271190,271320,NC_023659.1,2803_006_autosomes_peak_61567,16,.,3.22793,3.94805,1.68706,45
TXNL4A,gene-TXNL4A,270392,286243,chr18,272450,272563,NC_023659.1,2803_006_autosomes_peak_61568,16,.,3.22793,3.94805,1.68706,34
HSBP1L1,gene-HSBP1L1,288772,294717,chr18,293312,293542,NC_023659.1,2803_006_autosomes_peak_61569,16,.,3.22793,3.94805,1.68706,82
HSBP1L1,gene-HSBP1L1,288772,294717,chr18,293713,294290,NC_023659.1,2803_006_autosomes_peak_61570,52,.,5.64888,8.14205,5.28039,280
HSBP1L1,gene-HSBP1L1,288772,294717,chr18,294548,294740,NC_023659.1,2803_006_autosomes_peak_61571,16,.,3.22793,3.94805,1.68706,15
PQLC1,gene-PQLC1,311594,354877,chr18,313959,314062,NC_023659.1,2803_006_autosomes_peak_61574,27,.,4.03491,5.27184,2.76836,82
PQLC1,gene-PQLC1,311594,354877,chr18,319058,319207,NC_023659.1,2803_006_autosomes_peak_61575,27,.,4.03491,5.27184,2.76836,93
PQLC1,gene-PQLC1,311594,354877,chr18,335720,335834,NC_023659.1,2803_006_autosomes_peak_61576,16,.,3.22793,3.94805,1.68706,9
PQLC1,gene-PQLC1,311594,354877,chr18,343065,343187,NC_023659.1,2803_006_autosomes_peak_61577,39,.,4.8419,6.67379,3.97677,55
PQLC1,gene-PQLC1,311594,354877,chr18,343497,343639,NC_023659.1,2803_006_autosomes_peak_61578,16,.,3.22793,3.94805,1.68706,15
PQLC1,gene-PQLC1,311594,354877,chr18,344094,344481,NC_023659.1,2803_006_autosomes_peak_61579,27,.,4.03491,5.27184,2.76836,281
PQLC1,gene-PQLC1,311594,354877,chr18,345805,345944,NC_023659.1,2803_006_autosomes_peak_61580,16,.,3.22793,3.94805,1.68706,109
PQLC1,gene-PQLC1,311594,354877,chr18,346310,346582,NC_023659.1,2803_006_autosomes_peak_61581,27,.,4.03491,5.27184,2.76836,224
PQLC1,gene-PQLC1,311594,354877,chr18,351349,351891,NC_023659.1,2803_006_autosomes_peak_61582,27,.,4.03491,5.27184,2.76836,166
PQLC1,gene-PQLC1,311594,354877,chr18,352286,352676,NC_023659.1,2803_006_autosomes_peak_61583,27,.,4.03491,5.27184,2.76836,254
PQLC1,gene-PQLC1,311594,354877,chr18,353042,353323,NC_023659.1,2803_006_autosomes_peak_61584,27,.,4.03491,5.27184,2.76836,14
PQLC1,gene-PQLC1,311594,354877,chr18,354316,354934,NC_023659.1,2803_006_autosomes_peak_61585,52,.,5.64888,8.14205,5.28039,155
