chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr15,12,988,NC_023656.1,2803_003_autosomes_peak_93678,2763,.,56.7902,280.055,276.363,298,0,1,"[37.640625214, 16.7820907808, -12.189910760799998]",37.640625214,16.7820907808,-12.189910760799998,"[37.645929286, 16.7732076192, -12.189972639199997]",37.645929286,16.7732076192,-12.189972639199997,500,0.988,"[37.645929286, 16.7732076192, -12.189972639199997]",37.645929286,16.7732076192,-12.189972639199997
chr15,8310,8489,NC_023656.1,2803_003_autosomes_peak_93679,16,.,2.71868,3.17905,1.695,37,0,1,"[37.685720695, 16.706565704, -12.190436853999998]",37.685720695,16.706565704,-12.190436853999998,"[37.6866934705, 16.7049365176, -12.190448202599997]",37.6866934705,16.7049365176,-12.190448202599997,8399,8.488999999999999,"[37.6866934705, 16.7049365176, -12.190448202599997]",37.6866934705,16.7049365176,-12.190448202599997
chr15,21218,22945,NC_023656.1,2803_003_autosomes_peak_93680a,35,.,3.62491,5.23581,3.56625,729,0,1,"[37.755869221, 16.5890822512, -12.191255221199999]",37.755869221,16.5890822512,-12.191255221199999,"[37.7652546025, 16.573363787999998, -12.191364712999999]",37.7652546025,16.573363787999998,-12.191364712999999,22081,22.945,"[37.7652546025, 16.573363787999998, -12.191364712999999]",37.7652546025,16.573363787999998,-12.191364712999999
chr15,21218,22945,NC_023656.1,2803_003_autosomes_peak_93680b,57,.,4.53114,7.59749,5.7907,918,0,1,"[37.755869221, 16.5890822512, -12.191255221199999]",37.755869221,16.5890822512,-12.191255221199999,"[37.7652546025, 16.573363787999998, -12.191364712999999]",37.7652546025,16.573363787999998,-12.191364712999999,22081,22.945,"[37.7652546025, 16.573363787999998, -12.191364712999999]",37.7652546025,16.573363787999998,-12.191364712999999
chr15,21218,22945,NC_023656.1,2803_003_autosomes_peak_93680c,74,.,5.13529,9.31252,7.43155,1504,0,1,"[37.755869221, 16.5890822512, -12.191255221199999]",37.755869221,16.5890822512,-12.191255221199999,"[37.7652546025, 16.573363787999998, -12.191364712999999]",37.7652546025,16.573363787999998,-12.191364712999999,22081,22.945,"[37.7652546025, 16.573363787999998, -12.191364712999999]",37.7652546025,16.573363787999998,-12.191364712999999
chr15,29428,30396,NC_023656.1,2803_003_autosomes_peak_93681,1196,.,30.2076,122.594,119.612,435,0,1,"[37.800486466, 16.5143581152, -12.191775735199998]",37.800486466,16.5143581152,-12.191775735199998,"[37.805747062, 16.5055477664, -12.191837106399998]",37.805747062,16.5055477664,-12.191837106399998,29912,30.396,"[37.805747062, 16.5055477664, -12.191837106399998]",37.805747062,16.5055477664,-12.191837106399998
chr15,51800,53250,NC_023656.1,2803_003_autosomes_peak_93682a,42,.,3.92698,5.99243,4.27314,85,0,1,"[37.9220671, 16.31073712, -12.193194119999998]",37.9220671,16.31073712,-12.193194119999998,"[37.929947125, 16.2975398, -12.193286049999998]",37.929947125,16.2975398,-12.193286049999998,52525,53.25,"[37.929947125, 16.2975398, -12.193286049999998]",37.929947125,16.2975398,-12.193286049999998
chr15,51800,53250,NC_023656.1,2803_003_autosomes_peak_93682b,894,.,24.4681,92.2951,89.4911,346,0,1,"[37.9220671, 16.31073712, -12.193194119999998]",37.9220671,16.31073712,-12.193194119999998,"[37.929947125, 16.2975398, -12.193286049999998]",37.929947125,16.2975398,-12.193286049999998,52525,53.25,"[37.929947125, 16.2975398, -12.193286049999998]",37.929947125,16.2975398,-12.193286049999998
chr15,51800,53250,NC_023656.1,2803_003_autosomes_peak_93682c,202,.,9.06227,22.4827,20.2946,1033,0,1,"[37.9220671, 16.31073712, -12.193194119999998]",37.9220671,16.31073712,-12.193194119999998,"[37.929947125, 16.2975398, -12.193286049999998]",37.929947125,16.2975398,-12.193286049999998,52525,53.25,"[37.929947125, 16.2975398, -12.193286049999998]",37.929947125,16.2975398,-12.193286049999998
chr15,51800,53250,NC_023656.1,2803_003_autosomes_peak_93682d,248,.,10.2706,27.0784,24.8248,1130,0,1,"[37.9220671, 16.31073712, -12.193194119999998]",37.9220671,16.31073712,-12.193194119999998,"[37.929947125, 16.2975398, -12.193286049999998]",37.929947125,16.2975398,-12.193286049999998,52525,53.25,"[37.929947125, 16.2975398, -12.193286049999998]",37.929947125,16.2975398,-12.193286049999998
