chr,bin1_start,bin2_start,contact_count
chr19,1000000,1000000,19878.28125
chr19,1000000,1100000,4412.74755859375
chr19,1100000,1100000,20140.50390625
chr19,1000000,1200000,3032.217529296875
chr19,1100000,1200000,3424.5771484375
chr19,1200000,1200000,16117.703125
chr19,1000000,1300000,748.8411865234375
chr19,1100000,1300000,709.2652587890625
chr19,1200000,1300000,2821.177734375
chr19,1300000,1300000,16520.169921875
chr19,1000000,1400000,539.2327880859375
chr19,1100000,1400000,392.64739990234375
chr19,1200000,1400000,1105.644775390625
chr19,1300000,1400000,2658.378173828125
chr19,1400000,1400000,17060.95703125
chr19,1000000,1500000,453.7403259277344
chr19,1100000,1500000,306.8967590332031
chr19,1200000,1500000,777.9495239257812
chr19,1300000,1500000,1394.76025390625
chr19,1400000,1500000,3737.04248046875
chr19,1500000,1500000,17435.626953125
chr19,1000000,1600000,509.9355163574219
chr19,1100000,1600000,274.5419616699219
chr19,1200000,1600000,827.9315795898438
chr19,1300000,1600000,1304.645751953125
chr19,1400000,1600000,2098.313720703125
chr19,1500000,1600000,3704.038330078125
chr19,1600000,1600000,17170.1796875
chr19,1000000,1700000,446.36297607421875
chr19,1100000,1700000,312.6178283691406
chr19,1200000,1700000,1108.205078125
chr19,1300000,1700000,1662.615234375
chr19,1400000,1700000,1396.963623046875
chr19,1500000,1700000,1429.6297607421875
chr19,1600000,1700000,2764.68359375
chr19,1700000,1700000,15706.5810546875
chr19,1000000,1800000,141.0713348388672
chr19,1100000,1800000,199.64076232910156
chr19,1200000,1800000,378.436767578125
chr19,1300000,1800000,642.3883666992188
chr19,1400000,1800000,368.3105163574219
chr19,1500000,1800000,300.2980651855469
chr19,1600000,1800000,377.3843078613281
chr19,1700000,1800000,1883.208251953125
chr19,1800000,1800000,17762.451171875
chr19,1000000,1900000,56.67721939086914
chr19,1100000,1900000,122.3685302734375
chr19,1200000,1900000,233.86529541015625
chr19,1300000,1900000,376.4871520996094
chr19,1400000,1900000,178.57821655273438
chr19,1500000,1900000,157.6008758544922
chr19,1600000,1900000,189.6599578857422
chr19,1700000,1900000,1032.19482421875
chr19,1800000,1900000,3998.80810546875
chr19,1900000,1900000,16285.15234375
chr19,1000000,2000000,35.2237548828125
chr19,1100000,2000000,45.56743621826172
chr19,1200000,2000000,173.398681640625
chr19,1300000,2000000,173.0920867919922
chr19,1400000,2000000,109.18184661865234
chr19,1500000,2000000,97.0364761352539
chr19,1600000,2000000,142.7523956298828
chr19,1700000,2000000,526.2236938476562
chr19,1800000,2000000,888.0255126953125
chr19,1900000,2000000,3096.728515625
chr19,2000000,2000000,15942.3720703125
chr19,1000000,2100000,40.76168441772461
chr19,1100000,2100000,50.41374206542969
chr19,1200000,2100000,101.06102752685547
chr19,1300000,2100000,128.52378845214844
chr19,1400000,2100000,60.43842697143555
chr19,1500000,2100000,57.17070007324219
chr19,1600000,2100000,83.40929412841797
chr19,1700000,2100000,231.1298370361328
chr19,1800000,2100000,498.6597595214844
chr19,1900000,2100000,1017.6369018554688
chr19,2000000,2100000,3331.1015625
chr19,2100000,2100000,17081.29296875
