chr,bin1_start,bin2_start,contact_count
chr19,1000000,1000000,21317.283203125
chr19,1000000,1100000,4703.525390625
chr19,1100000,1100000,20756.357421875
chr19,1000000,1200000,3300.5654296875
chr19,1100000,1200000,4070.0615234375
chr19,1200000,1200000,16237.9638671875
chr19,1000000,1300000,867.6199340820312
chr19,1100000,1300000,889.2529907226562
chr19,1200000,1300000,3489.841064453125
chr19,1300000,1300000,16982.560546875
chr19,1000000,1400000,775.740966796875
chr19,1100000,1400000,645.8444213867188
chr19,1200000,1400000,1362.0618896484375
chr19,1300000,1400000,3044.271240234375
chr19,1400000,1400000,17016.42578125
chr19,1000000,1500000,570.114013671875
chr19,1100000,1500000,465.0565185546875
chr19,1200000,1500000,934.086669921875
chr19,1300000,1500000,1553.2950439453125
chr19,1400000,1500000,4332.37841796875
chr19,1500000,1500000,17545.392578125
chr19,1000000,1600000,618.6815185546875
chr19,1100000,1600000,456.3302917480469
chr19,1200000,1600000,1129.6708984375
chr19,1300000,1600000,1514.227783203125
chr19,1400000,1600000,2671.3359375
chr19,1500000,1600000,4521.771484375
chr19,1600000,1600000,17316.41015625
chr19,1000000,1700000,505.91510009765625
chr19,1100000,1700000,421.00360107421875
chr19,1200000,1700000,1226.170654296875
chr19,1300000,1700000,1811.92724609375
chr19,1400000,1700000,1681.2742919921875
chr19,1500000,1700000,1795.0584716796875
chr19,1600000,1700000,3191.861083984375
chr19,1700000,1700000,15359.8701171875
chr19,1000000,1800000,184.8011016845703
chr19,1100000,1800000,236.8393096923828
chr19,1200000,1800000,475.94305419921875
chr19,1300000,1800000,787.2200927734375
chr19,1400000,1800000,457.86810302734375
chr19,1500000,1800000,408.92047119140625
chr19,1600000,1800000,523.4667358398438
chr19,1700000,1800000,2362.1171875
chr19,1800000,1800000,17689.041015625
chr19,1000000,1900000,122.19874572753906
chr19,1100000,1900000,147.8148651123047
chr19,1200000,1900000,364.7944641113281
chr19,1300000,1900000,493.2032470703125
chr19,1400000,1900000,252.33206176757812
chr19,1500000,1900000,266.2326965332031
chr19,1600000,1900000,341.4032287597656
chr19,1700000,1900000,1467.925048828125
chr19,1800000,1900000,4373.86865234375
chr19,1900000,1900000,15876.501953125
chr19,1000000,2000000,73.47837829589844
chr19,1100000,2000000,84.89646911621094
chr19,1200000,2000000,194.4215850830078
chr19,1300000,2000000,276.186279296875
chr19,1400000,2000000,191.9575653076172
chr19,1500000,2000000,155.925048828125
chr19,1600000,2000000,187.2789306640625
chr19,1700000,2000000,857.9853515625
chr19,1800000,2000000,1181.7562255859375
chr19,1900000,2000000,3098.24755859375
chr19,2000000,2000000,15165.92578125
chr19,1000000,2100000,62.407135009765625
chr19,1100000,2100000,80.28231048583984
chr19,1200000,2100000,105.30069732666016
chr19,1300000,2100000,178.05020141601562
chr19,1400000,2100000,133.2083282470703
chr19,1500000,2100000,115.82910919189453
chr19,1600000,2100000,146.48216247558594
chr19,1700000,2100000,410.7759704589844
chr19,1800000,2100000,726.7936401367188
chr19,1900000,2100000,1293.1630859375
chr19,2000000,2100000,3730.825927734375
chr19,2100000,2100000,17178.416015625
chr19,1000000,2200000,58.21772766113281
chr19,1100000,2200000,85.58194732666016
chr19,1200000,2200000,102.48224639892578
chr19,1300000,2200000,227.74952697753906
chr19,1400000,2200000,110.72927856445312
chr19,1500000,2200000,91.55280303955078
chr19,1600000,2200000,100.6885757446289
chr19,1700000,2200000,347.38714599609375
chr19,1800000,2200000,794.7794189453125
chr19,1900000,2200000,1333.718017578125
chr19,2000000,2200000,2964.036865234375
chr19,2100000,2200000,4957.54052734375
chr19,2200000,2200000,16344.6396484375
chr19,1000000,2300000,104.0822982788086
chr19,1100000,2300000,91.02680969238281
chr19,1200000,2300000,129.19387817382812
chr19,1300000,2300000,187.96102905273438
chr19,1400000,2300000,205.2989959716797
chr19,1500000,2300000,201.31446838378906
chr19,1600000,2300000,224.38131713867188
chr19,1700000,2300000,620.786865234375
chr19,1800000,2300000,721.078369140625
chr19,1900000,2300000,1305.9344482421875
chr19,2000000,2300000,2250.498779296875
chr19,2100000,2300000,1536.43408203125
chr19,2200000,2300000,2574.084716796875
chr19,2300000,2300000,16052.234375
chr19,1000000,2400000,61.79343795776367
chr19,1100000,2400000,65.99283599853516
chr19,1200000,2400000,106.21610260009766
chr19,1300000,2400000,160.2567138671875
chr19,1400000,2400000,136.18826293945312
chr19,1500000,2400000,126.06608581542969
chr19,1600000,2400000,137.20159912109375
chr19,1700000,2400000,359.1006774902344
chr19,1800000,2400000,558.3922729492188
chr19,1900000,2400000,987.9898071289062
chr19,2000000,2400000,1397.2506103515625
chr19,2100000,2400000,924.8063354492188
chr19,2200000,2400000,1222.477783203125
chr19,2300000,2400000,3540.22509765625
chr19,2400000,2400000,15413.33203125
chr19,1000000,2500000,10.968812942504883
chr19,1100000,2500000,12.899608612060547
chr19,1200000,2500000,26.160173416137695
chr19,1300000,2500000,32.89161682128906
chr19,1400000,2500000,17.014097213745117
chr19,1500000,2500000,12.469504356384277
chr19,1600000,2500000,15.413736343383789
chr19,1700000,2500000,32.63187026977539
chr19,1800000,2500000,18.38296127319336
chr19,1900000,2500000,19.08501625061035
chr19,2000000,2500000,32.57086944580078
chr19,2100000,2500000,26.14605712890625
chr19,2200000,2500000,29.687278747558594
chr19,2300000,2500000,98.38572692871094
chr19,2400000,2500000,312.5242004394531
chr19,2500000,2500000,14157.0400390625
chr19,1000000,2600000,9.057589530944824
chr19,1100000,2600000,18.260501861572266
chr19,1200000,2600000,8.229326248168945
chr19,1300000,2600000,19.266582489013672
chr19,1400000,2600000,13.762807846069336
chr19,1500000,2600000,11.767768859863281
chr19,1600000,2600000,14.546311378479004
chr19,1700000,2600000,12.74295425415039
chr19,1800000,2600000,18.432716369628906
chr19,1900000,2600000,20.01220703125
chr19,2000000,2600000,17.29007339477539
chr19,2100000,2600000,21.82758140563965
chr19,2200000,2600000,21.690265655517578
chr19,2300000,2600000,18.569791793823242
chr19,2400000,2600000,14.933496475219727
chr19,2500000,2600000,3041.501953125
chr19,2600000,2600000,17640.478515625
chr19,1000000,2700000,10.387458801269531
chr19,1100000,2700000,8.551143646240234
chr19,1200000,2700000,15.336079597473145
chr19,1300000,2700000,24.703855514526367
chr19,1400000,2700000,17.263219833374023
chr19,1500000,2700000,12.989473342895508
chr19,1600000,2700000,20.21095085144043
chr19,1700000,2700000,19.180774688720703
chr19,1800000,2700000,21.760814666748047
chr19,1900000,2700000,19.07758140563965
chr19,2000000,2700000,12.53061580657959
chr19,2100000,2700000,18.09406280517578
chr19,2200000,2700000,12.696569442749023
chr19,2300000,2700000,20.826507568359375
chr19,2400000,2700000,16.23410415649414
chr19,2500000,2700000,2141.66943359375
chr19,2600000,2700000,3918.44677734375
chr19,2700000,2700000,13845.6591796875
chr19,1000000,2800000,14.358596801757812
chr19,1100000,2800000,16.21063804626465
chr19,1200000,2800000,18.263824462890625
chr19,1300000,2800000,24.943012237548828
chr19,1400000,2800000,30.544601440429688
chr19,1500000,2800000,23.505205154418945
