chr,bin1_start,bin2_start,contact_count
chr19,1000000,1000000,20924.1484375
chr19,1000000,1100000,5306.19140625
chr19,1100000,1100000,20414.716796875
chr19,1000000,1200000,3854.063232421875
chr19,1100000,1200000,4403.91650390625
chr19,1200000,1200000,16157.4560546875
chr19,1000000,1300000,903.665771484375
chr19,1100000,1300000,1014.115234375
chr19,1200000,1300000,3596.439697265625
chr19,1300000,1300000,16644.1875
chr19,1000000,1400000,721.6135864257812
chr19,1100000,1400000,549.0615234375
chr19,1200000,1400000,1354.5992431640625
chr19,1300000,1400000,3183.037109375
chr19,1400000,1400000,17028.146484375
chr19,1000000,1500000,633.20849609375
chr19,1100000,1500000,392.5577087402344
chr19,1200000,1500000,977.396728515625
chr19,1300000,1500000,1715.39013671875
chr19,1400000,1500000,4736.50146484375
chr19,1500000,1500000,17416.884765625
chr19,1000000,1600000,551.7061767578125
chr19,1100000,1600000,427.879638671875
chr19,1200000,1600000,946.3472290039062
chr19,1300000,1600000,1639.2181396484375
chr19,1400000,1600000,2690.224365234375
chr19,1500000,1600000,4779.61572265625
chr19,1600000,1600000,17341.44921875
chr19,1000000,1700000,464.81195068359375
chr19,1100000,1700000,457.6546630859375
chr19,1200000,1700000,1232.4217529296875
chr19,1300000,1700000,1888.750244140625
chr19,1400000,1700000,1798.63623046875
chr19,1500000,1700000,1801.123779296875
chr19,1600000,1700000,3540.310302734375
chr19,1700000,1700000,15455.5478515625
chr19,1000000,1800000,158.26463317871094
chr19,1100000,1800000,248.769775390625
chr19,1200000,1800000,451.32586669921875
chr19,1300000,1800000,768.7821655273438
chr19,1400000,1800000,455.4698181152344
chr19,1500000,1800000,376.00341796875
chr19,1600000,1800000,552.0795288085938
chr19,1700000,1800000,2423.29296875
chr19,1800000,1800000,18163.294921875
chr19,1000000,1900000,107.0615234375
chr19,1100000,1900000,130.52401733398438
chr19,1200000,1900000,271.9600524902344
chr19,1300000,1900000,435.430419921875
chr19,1400000,1900000,235.79177856445312
chr19,1500000,1900000,212.91294860839844
chr19,1600000,1900000,283.9365539550781
chr19,1700000,1900000,1396.5889892578125
chr19,1800000,1900000,4877.34619140625
chr19,1900000,1900000,16253.892578125
chr19,1000000,2000000,72.15935516357422
chr19,1100000,2000000,81.18797302246094
chr19,1200000,2000000,161.21145629882812
chr19,1300000,2000000,255.03378295898438
chr19,1400000,2000000,132.12094116210938
chr19,1500000,2000000,120.32681274414062
chr19,1600000,2000000,180.18154907226562
chr19,1700000,2000000,744.0745239257812
chr19,1800000,2000000,1140.6904296875
chr19,1900000,2000000,3557.291015625
chr19,2000000,2000000,15810.2392578125
chr19,1000000,2100000,63.73155975341797
chr19,1100000,2100000,72.82101440429688
chr19,1200000,2100000,94.75894165039062
chr19,1300000,2100000,147.3134765625
chr19,1400000,2100000,103.44039154052734
chr19,1500000,2100000,83.37166595458984
chr19,1600000,2100000,117.0150146484375
chr19,1700000,2100000,317.4648132324219
chr19,1800000,2100000,724.8238525390625
chr19,1900000,2100000,1325.4385986328125
chr19,2000000,2100000,4166.00146484375
chr19,2100000,2100000,16942.783203125
chr19,1000000,2200000,61.59141159057617
chr19,1100000,2200000,97.1854019165039
chr19,1200000,2200000,103.4280014038086
chr19,1300000,2200000,174.44921875
chr19,1400000,2200000,91.36750030517578
chr19,1500000,2200000,82.77944946289062
chr19,1600000,2200000,99.47341918945312
chr19,1700000,2200000,305.78485107421875
chr19,1800000,2200000,682.358642578125
chr19,1900000,2200000,1355.1297607421875
chr19,2000000,2200000,3089.866943359375
