gene_name,gene_id,start,end,chromosome,chromosome_nc,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos
ZNF596,gene-ZNF596,29165,50523,chr8,NC_023649.1,0,1,"[4.785651312999999, -21.9715528075, -38.157805546]",4.785651312999999,-21.9715528075,-38.157805546,"[4.6727144806, -21.9409147565, -37.9799446652]",4.6727144806,-21.9409147565,-37.9799446652,39844,4.6727144806,-21.9409147565,-37.9799446652,50.522999999999996,"[4.6727144806, -21.9409147565, -37.9799446652]"
LOC103215255,gene-LOC103215255,152632,156049,chr8,NC_023649.1,1,2,"[4.1327825104, -21.794439395999998, -37.1296217568]",4.1327825104,-21.794439395999998,-37.1296217568,"[4.114714097799999, -21.7895377095, -37.1011663476]",4.114714097799999,-21.7895377095,-37.1011663476,154340,4.114714097799999,-21.7895377095,-37.1011663476,56.04900000000001,"[4.114714097799999, -21.7895377095, -37.1011663476]"
LOC103215708,gene-LOC103215708,180696,184652,chr8,NC_023649.1,1,2,"[3.9843856912, -21.754181587999998, -36.8959159904]",3.9843856912,-21.754181587999998,-36.8959159904,"[3.9634671544, -21.748506705999997, -36.8629720048]",3.9634671544,-21.748506705999997,-36.8629720048,182674,3.9634671544,-21.748506705999997,-36.8629720048,84.652,"[3.9634671544, -21.748506705999997, -36.8629720048]"
FBXO25,gene-FBXO25,183147,247701,chr8,NC_023649.1,1,3,"[4.42582780575, -21.893362509899998, -37.55346489405]",4.42582780575,-21.893362509899998,-37.55346489405,"[4.43727000225, -21.9115473717, -37.54224218115]",4.43727000225,-21.9115473717,-37.54224218115,215424,4.43727000225,-21.9115473717,-37.54224218115,73.8505,"[4.43727000225, -21.9115473717, -37.54224218115]"
TDRP,gene-TDRP,267302,323918,chr8,NC_023649.1,2,4,"[3.9513854077, -21.9302266144, -36.714498286]",3.9513854077,-21.9302266144,-36.714498286,"[4.0094932393, -22.1016145696, -36.697117174]",4.0094932393,-22.1016145696,-36.697117174,295610,4.0094932393,-22.1016145696,-36.697117174,61.958999999999996,"[4.0094932393, -22.1016145696, -36.697117174]"
LOC103215259,gene-LOC103215259,442403,442969,chr8,NC_023649.1,4,5,"[3.9633010473, -21.8884624648, -36.4331441765]",3.9633010473,-21.8884624648,-36.4331441765,"[3.9616421579, -21.8825430104, -36.429932409500005]",3.9616421579,-21.8825430104,-36.429932409500005,442686,3.9616421579,-21.8825430104,-36.429932409500005,42.969,"[3.9616421579, -21.8825430104, -36.429932409500005]"
ERICH1,gene-ERICH1,444997,504020,chr8,NC_023649.1,4,6,"[4.06714911215, -22.0154481002, -36.8193297947]",4.06714911215,-22.0154481002,-36.8193297947,"[4.040349719, -21.600315732, -37.010275102]",4.040349719,-21.600315732,-37.010275102,474508,4.040349719,-21.600315732,-37.010275102,52.01,"[4.040349719, -21.600315732, -37.010275102]"
LOC103215265,gene-LOC103215265,510361,1256653,chr8,NC_023649.1,5,13,"[3.8008319681000002, -21.272585731625, -36.1162683456375]",3.8008319681000002,-21.272585731625,-36.1162683456375,"[4.2576373013, -20.299887396125, -36.8335575727875]",4.2576373013,-20.299887396125,-36.8335575727875,883507,4.2576373013,-20.299887396125,-36.8335575727875,94.581625,"[4.2576373013, -20.299887396125, -36.8335575727875]"
LOC103215264,gene-LOC103215264,729126,730932,chr8,NC_023649.1,7,8,"[3.763823974, -21.1679679944, -36.483339747399995]",3.763823974,-21.1679679944,-36.483339747399995,"[3.767163268, -21.1496269808, -36.4904010268]",3.767163268,-21.1496269808,-36.4904010268,730029,3.767163268,-21.1496269808,-36.4904010268,30.932,"[3.767163268, -21.1496269808, -36.4904010268]"
LOC103215263,gene-LOC103215263,742787,749463,chr8,NC_023649.1,7,8,"[3.789083163, -21.0292323428, -36.5367528913]",3.789083163,-21.0292323428,-36.5367528913,"[3.801427087, -20.9614335572, -36.5628553837]",3.801427087,-20.9614335572,-36.5628553837,746125,3.801427087,-20.9614335572,-36.5628553837,49.463,"[3.801427087, -20.9614335572, -36.5628553837]"
