gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
LOC103231070,gene-LOC103231070,1235916,1241341,chr29,1237081,1237222,NC_023670.1,2803_003_autosomes_peak_176317,50,.,4.22906,6.78034,5.01545,53
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1277800,1279707,NC_023670.1,2803_003_autosomes_peak_176320a,818,.,22.9578,84.625,81.871,634
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1277800,1279707,NC_023670.1,2803_003_autosomes_peak_176320b,818,.,22.9578,84.625,81.871,929
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1308440,1308723,NC_023670.1,2803_003_autosomes_peak_176321,35,.,3.62491,5.23581,3.56625,232
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1310799,1311378,NC_023670.1,2803_003_autosomes_peak_176322,35,.,3.62491,5.23581,3.56625,220
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1311545,1311910,NC_023670.1,2803_003_autosomes_peak_176323,35,.,3.62491,5.23581,3.56625,161
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1314101,1314688,NC_023670.1,2803_003_autosomes_peak_176324a,42,.,3.92698,5.99243,4.27314,152
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1314101,1314688,NC_023670.1,2803_003_autosomes_peak_176324b,50,.,4.22906,6.78034,5.01545,388
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1315257,1315813,NC_023670.1,2803_003_autosomes_peak_176325,22,.,3.02076,3.8262,2.27297,293
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1316693,1317074,NC_023670.1,2803_003_autosomes_peak_176326,42,.,3.92698,5.99243,4.27314,214
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1317758,1319962,NC_023670.1,2803_003_autosomes_peak_176327a,50,.,4.22906,6.78034,5.01545,75
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1317758,1319962,NC_023670.1,2803_003_autosomes_peak_176327b,57,.,4.53114,7.59749,5.7907,300
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1317758,1319962,NC_023670.1,2803_003_autosomes_peak_176327c,65,.,4.83321,8.44208,6.5967,589
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1317758,1319962,NC_023670.1,2803_003_autosomes_peak_176327d,110,.,6.34359,13.0263,11.0263,825
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1317758,1319962,NC_023670.1,2803_003_autosomes_peak_176327e,65,.,4.83321,8.44208,6.5967,1010
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1317758,1319962,NC_023670.1,2803_003_autosomes_peak_176327f,50,.,4.22906,6.78034,5.01545,1296
