gene_name,gene_id,start,end,chromosome,chromosome_nc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FILIP1,gene-FILIP1,6620,315021,chr13,NC_023654.1,0.293857347696089,-1.46672688327368,4.93620948203241,-0.297136271994229,0.766362473161025,NA
LOC103239941,gene-LOC103239941,111761,112188,chr13,NC_023654.1,0.0,NA,NA,NA,NA,NA
LOC103239940,gene-LOC103239940,203791,211757,chr13,NC_023654.1,0.0,NA,NA,NA,NA,NA
SENP6,gene-SENP6,315000,427549,chr13,NC_023654.1,11.0638266900303,1.78199400035351,0.705042262335944,2.52749954938788,0.0114877971412055,0.0269488524036151
LOC103239946,gene-LOC103239946,477363,478002,chr13,NC_023654.1,5.71379366824134,-0.118393146531291,0.950672769280192,-0.124536170969673,0.900890762992753,0.930354606080511
MYO6,gene-MYO6,527361,620418,chr13,NC_023654.1,557.244924883222,-0.663911842634097,0.130850997929878,-5.07380037705087,3.89948137233314e-07,2.01455780281125e-06
IMPG1,gene-IMPG1,624694,783466,chr13,NC_023654.1,0.418273072011422,2.41002534767769,4.04739907353154,0.59545038774119,0.551542452707284,NA
LOC103239948,gene-LOC103239948,1131745,1132729,chr13,NC_023654.1,0.0,NA,NA,NA,NA,NA
LOC103239949,gene-LOC103239949,1371514,1372572,chr13,NC_023654.1,0.0,NA,NA,NA,NA,NA
LOC103239953,gene-LOC103239953,1775638,1778756,chr13,NC_023654.1,0.0,NA,NA,NA,NA,NA
LOC103239952,gene-LOC103239952,1815704,1880063,chr13,NC_023654.1,0.115025653459332,2.40178883633417,5.39728872619421,0.444999139045085,0.656320376310793,NA
LOC103239951,gene-LOC103239951,1843600,1844746,chr13,NC_023654.1,1.50371911453121,0.961960502971934,2.02637375491124,0.474720174716273,0.634986436134874,0.725943952662302
LOC103239950,gene-LOC103239950,1845369,1846476,chr13,NC_023654.1,0.624794956194573,0.0,3.40166208997226,0.0,1.0,NA
HTR1B,gene-HTR1B,2143646,2145943,chr13,NC_023654.1,0.0339794636637609,0.0,5.39771667960081,0.0,1.0,NA
LOC103239955,gene-LOC103239955,2182020,2185388,chr13,NC_023654.1,0.0,NA,NA,NA,NA,NA
LOC103239956,gene-LOC103239956,2189040,2195251,chr13,NC_023654.1,0.0,NA,NA,NA,NA,NA
MEI4,gene-MEI4,2369069,2619149,chr13,NC_023654.1,0.0,NA,NA,NA,NA,NA
LOC103239960,gene-LOC103239960,3512602,3513626,chr13,NC_023654.1,0.0,NA,NA,NA,NA,NA
IRAK1BP1,gene-IRAK1BP1,3575414,3615533,chr13,NC_023654.1,87.5664311269651,-0.429794686718635,0.274606813464564,-1.56512754106918,0.117553007029039,0.195837556012318
PHIP,gene-PHIP,3646331,3783930,chr13,NC_023654.1,1311.81100372842,0.412432019857226,0.116026782077639,3.55462775466141,0.0003785145709186,0.0012300127793596
TRNAF-GAA,gene-TRNAF-GAA,3669977,3670049,chr13,NC_023654.1,10.1747722643872,0.582447218858533,0.699968571663686,0.832104815040727,0.405349784230239,0.520546561118477
LOC103239962,gene-LOC103239962,3854519,3888844,chr13,NC_023654.1,0.0,NA,NA,NA,NA,NA
HMGN3,gene-HMGN3,3909460,3943339,chr13,NC_023654.1,198.677088629973,-2.4206319722357,0.230270810483696,-10.5121094903476,7.59748252750503e-26,1.66788784144962e-24
LOC103239964,gene-LOC103239964,4097634,4159121,chr13,NC_023654.1,2.98007327239466,-1.26341108255662,1.35263126113032,-0.934039541198286,0.35028349665781,0.465835954492477
LCA5,gene-LCA5,4197522,4230274,chr13,NC_023654.1,46.6003347130672,-0.0136937356524918,0.350085056361324,-0.0391154532410503,0.968798340493299,0.982737884960829
LOC103239971,gene-LOC103239971,4293681,4294735,chr13,NC_023654.1,0.0,NA,NA,NA,NA,NA
SH3BGRL2,gene-SH3BGRL2,4342588,4416054,chr13,NC_023654.1,49.3590495091237,-0.962303332594647,0.372826832726762,-2.58109998563301,0.0098486053074379,0.0235429857817915
LOC103239970,gene-LOC103239970,4343594,4348273,chr13,NC_023654.1,2.99786650021084,4.98557790018182,1.92951127084856,2.58385528786741,0.0097702779066487,0.0233815274920669
LOC103239972,gene-LOC103239972,4486604,4488590,chr13,NC_023654.1,0.0,NA,NA,NA,NA,NA
LOC103239973,gene-LOC103239973,4514873,4516013,chr13,NC_023654.1,0.0,NA,NA,NA,NA,NA
C13H6orf7,gene-C13H6orf7,4529936,4539264,chr13,NC_023654.1,0.8912353723694,3.9969285011709,2.90538243124342,1.37569789718193,0.168915183253546,NA
BIRC8,gene-BIRC8,4650421,4651630,chr13,NC_023654.1,NA,NA,NA,NA,NA,NA
ELOVL4,gene-ELOVL4,4652674,4687308,chr13,NC_023654.1,42.5029887064649,0.214142531405305,0.378938604712625,0.56511141578648,0.571997984233592,0.67296391293421
LOC103239977,gene-LOC103239977,4657750,4657941,chr13,NC_023654.1,0.0,NA,NA,NA,NA,NA
TTK,gene-TTK,4738849,4779563,chr13,NC_023654.1,328.842760137603,0.579077848830728,0.168755990168665,3.43145063029741,0.0006003623967272,0.0018706584704348
BCKDHB,gene-BCKDHB,4845481,5087558,chr13,NC_023654.1,NA,NA,NA,NA,NA,NA
LOC103239987,gene-LOC103239987,5059578,5061087,chr13,NC_023654.1,1.71097355511591,-2.03936238429559,2.05021562989512,-0.994706290674369,0.319879134025385,0.433953678144732
LOC103239986,gene-LOC103239986,5149459,5195586,chr13,NC_023654.1,4.60129169568655,1.66504804266869,1.04565864009276,1.59234379062844,0.111307478580687,0.18716362236037
LOC103239985,gene-LOC103239985,5178434,5178857,chr13,NC_023654.1,0.0940389404655544,-0.492158132697007,5.39594483179148,-0.0912088889043753,0.927326612071828,NA
LOC103239984,gene-LOC103239984,5201492,5246524,chr13,NC_023654.1,0.0688753225778613,0.0,5.39771667961665,0.0,1.0,NA
LOC103239983,gene-LOC103239983,5220325,5283070,chr13,NC_023654.1,1.48676444391049,1.96346687102938,2.30619107419818,0.851389502368981,0.394553021202145,0.510194829011989
LOC103239989,gene-LOC103239989,5631692,5632299,chr13,NC_023654.1,2617.2049219458,-0.807285995112963,0.0943604800904177,-8.55534005697521,1.17521770323153e-17,1.57266980147719e-16
LOC103239990,gene-LOC103239990,5690183,5705641,chr13,NC_023654.1,0.0,NA,NA,NA,NA,NA
LOC103239991,gene-LOC103239991,6217825,6218324,chr13,NC_023654.1,0.115025653459332,2.40178883633417,5.39728872619421,0.444999139045085,0.656320376310793,NA
LOC103239993,gene-LOC103239993,6323266,6325646,chr13,NC_023654.1,0.358378420022424,0.963639547149307,4.2658636652366,0.225895533184101,0.821282672042267,NA
FAM46A,gene-FAM46A,6392131,6399456,chr13,NC_023654.1,103.115964738516,1.54033622991667,0.245476259071934,6.27488880488962,3.49884252417584e-10,2.55388997882077e-09
LOC103239995,gene-LOC103239995,6408571,6412103,chr13,NC_023654.1,0.697877686010284,-0.638412170024732,3.35171201813775,-0.1904734555266,0.84893814182613,NA
LOC103239996,gene-LOC103239996,6494018,6518764,chr13,NC_023654.1,0.252418870849328,2.41136544311064,5.39665037774409,0.446826322686228,0.655000464081262,NA
LOC103239997,gene-LOC103239997,6720764,6739517,chr13,NC_023654.1,0.0,NA,NA,NA,NA,NA
IBTK,gene-IBTK,6836527,6915731,chr13,NC_023654.1,580.553588593189,-0.566442372914891,0.131478534092411,-4.30824983580028,1.64551452919933e-05,6.79803679845257e-05
TPBG,gene-TPBG,7047658,7051390,chr13,NC_023654.1,365.083546249793,-2.37336781003518,0.175487723866379,-13.5244093304346,1.12241548360848e-41,4.940622267061379e-40
LOC103240002,gene-LOC103240002,7096171,7111879,chr13,NC_023654.1,1.22311945019006,-2.06208873127979,2.4798390030107,-0.831541373765099,0.405667865503851,0.520839339016382
LOC103240003,gene-LOC103240003,7356617,7361063,chr13,NC_023654.1,1.00962189419986,2.54834542260205,2.78602958889629,0.914687134967436,0.360355900085284,0.475946414985841
UBE3D,gene-UBE3D,7558463,7737630,chr13,NC_023654.1,8.60820514892525,0.405846292059962,0.766098331979373,0.529757441203891,0.596280116208782,0.693627074613248
LOC103240009,gene-LOC103240009,7601426,7608490,chr13,NC_023654.1,0.0,NA,NA,NA,NA,NA
LOC103240007,gene-LOC103240007,7668205,7670337,chr13,NC_023654.1,NA,NA,NA,NA,NA,NA
LOC103240006,gene-LOC103240006,7696280,7696860,chr13,NC_023654.1,0.116501016194285,2.41140573898208,5.39665037788042,0.446833789505034,0.654995072443755,NA
LOC103240005,gene-LOC103240005,7718885,7725153,chr13,NC_023654.1,0.0339794636637609,0.0,5.39771667960081,0.0,1.0,NA
LOC103240004,gene-LOC103240004,7719205,7722733,chr13,NC_023654.1,0.566719482788654,-0.476748186988601,3.77480283024937,-0.126297507029554,0.899496429561015,NA
DOPEY1,gene-DOPEY1,7739401,7845309,chr13,NC_023654.1,502.209102460462,-0.0284373587208917,0.129346152563895,-0.219854693450152,0.825984322345391,0.877276385720872
PGM3,gene-PGM3,7841724,7871013,chr13,NC_023654.1,544.757561252037,0.390250783481271,0.123665397031053,3.15569911107208,0.0016011393995142,0.0045868121251693
LOC103240010,gene-LOC103240010,7846153,7847168,chr13,NC_023654.1,4.92508204831265,2.15732238137207,1.06030090568142,2.03463221601762,0.0418878932700257,0.0822813153224664
RWDD2A,gene-RWDD2A,7871043,7874281,chr13,NC_023654.1,17.5396351763852,-0.178731975622973,0.572220824047302,-0.31234790506016,0.754776136851196,0.822086449878183
LOC103240014,gene-LOC103240014,7875473,7876954,chr13,NC_023654.1,3.48899962315778,0.646086095636402,1.37689327176681,0.469234695879772,0.638901887885023,0.729311383192082
ME1,gene-ME1,7889211,8112793,chr13,NC_023654.1,333.509884685602,0.44129197659182,0.161348419813762,2.73502509104946,0.0062375521244102,0.015657528802091
LOC103240016,gene-LOC103240016,7944183,7946308,chr13,NC_023654.1,0.0,NA,NA,NA,NA,NA
PRSS35,gene-PRSS35,8188073,8201399,chr13,NC_023654.1,NA,NA,NA,NA,NA,NA
SNAP91,gene-SNAP91,8221601,8374205,chr13,NC_023654.1,0.115025653459332,2.40178883633417,5.39728872619421,0.444999139045085,0.656320376310793,NA
RIPPLY2,gene-RIPPLY2,8516589,8522224,chr13,NC_023654.1,0.23359786617359,0.973420323768275,5.39593401717606,0.180398856003378,0.856839452369451,NA
LOC103240023,gene-LOC103240023,8524358,8632837,chr13,NC_023654.1,358.92205990205,-0.267000035192676,0.157260192838047,-1.69782339938781,0.0895410981490097,0.156244216238885
LOC103240022,gene-LOC103240022,8581851,8582138,chr13,NC_023654.1,2.45002876123697,3.12163749844944,1.66003150387569,1.88046882915254,0.0600442106944318,0.111900574475986
LOC103240026,gene-LOC103240026,8693895,8706736,chr13,NC_023654.1,0.0587998607230403,-0.47611566869659,5.39700475103413,-0.0882185009389441,0.929703013022473,NA
LOC103240025,gene-LOC103240025,8700534,8708615,chr13,NC_023654.1,0.0600594768017935,-0.492126251241272,5.39594692838692,-0.0912029450572062,0.927331334891375,NA
MRAP2,gene-MRAP2,8709501,8764142,chr13,NC_023654.1,9.19879154124315,-2.49644207767797,1.08566667906305,-2.29945537228097,0.0214790947552,0.0466397821884855
CEP162,gene-CEP162,8798591,8908782,chr13,NC_023654.1,167.888135284472,0.448036305547753,0.194344126384778,2.30537610722896,0.0211455184377425,0.0460174384485002
LOC103240029,gene-LOC103240029,9221162,9258395,chr13,NC_023654.1,15.8091299069915,0.307030044508056,0.618920010228499,0.496073869698774,0.619842294265887,0.713806434890656
LOC103240030,gene-LOC103240030,9285986,9307655,chr13,NC_023654.1,0.813272972193068,2.5479037526261,2.97844570636361,0.855447439307813,0.392303490496733,NA
TBX18,gene-TBX18,9407384,9441157,chr13,NC_023654.1,169.171955763895,0.83392281701871,0.194931872505765,4.27802188682124,1.88561484651297e-05,7.69826230769173e-05
LOC103240033,gene-LOC103240033,9600865,9602732,chr13,NC_023654.1,0.0,NA,NA,NA,NA,NA
LOC103240034,gene-LOC103240034,9770138,9771189,chr13,NC_023654.1,0.0,NA,NA,NA,NA,NA
LOC103240037,gene-LOC103240037,10085101,10086187,chr13,NC_023654.1,0.23300203238857,3.41299501168367,5.29987968055727,0.643975942360413,0.519591034462614,NA
NT5E,gene-NT5E,10115591,10162178,chr13,NC_023654.1,38.4414623262768,-0.134208380541671,0.381438688083693,-0.351847845366499,0.724952374512792,0.797921497186987
LOC103240042,gene-LOC103240042,10149635,10151273,chr13,NC_023654.1,1.41896171902399,1.36295290162065,2.0851527201855,0.653646559518863,0.513339540302968,0.621620419457784
LOC103240041,gene-LOC103240041,10166207,10166607,chr13,NC_023654.1,1.03503893965403,-1.35954493332991,2.53961979145968,-0.535334044057236,0.592418889170894,0.69029298541325
SNX14,gene-SNX14,10172960,10265852,chr13,NC_023654.1,311.855713456764,1.02383415994938,0.156598238650696,6.53796727709765,6.2360563662664e-11,4.84768828149521e-10
LOC103240040,gene-LOC103240040,10174698,10175269,chr13,NC_023654.1,1.99644788074406,-2.80913219257165,2.11820127377493,-1.32618756647492,0.184777576660294,0.281574335473112
