gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
LOC103235590,gene-LOC103235590,395170,427953,chr7,401501,401675,NC_023648.1,2803_001_autosomes_peak_32758,14,.,2.88702,3.05827,1.41458,9
TMPRSS11E,gene-TMPRSS11E,483747,521490,chr7,516688,517083,NC_023648.1,2803_001_autosomes_peak_32759,100,.,7.21756,12.0637,10.0145,158
YTHDC1,gene-YTHDC1,633158,670000,chr7,632774,633879,NC_023648.1,2803_001_autosomes_peak_32766,1382,.,44.7489,141.483,138.241,401
YTHDC1,gene-YTHDC1,633158,670000,chr7,635773,636034,NC_023648.1,2803_001_autosomes_peak_32767,21,.,3.3682,3.87986,2.15898,41
YTHDC1,gene-YTHDC1,633158,670000,chr7,636665,636781,NC_023648.1,2803_001_autosomes_peak_32768,14,.,2.88702,3.05827,1.41458,47
YTHDC1,gene-YTHDC1,633158,670000,chr7,640615,641180,NC_023648.1,2803_001_autosomes_peak_32769,159,.,9.62341,18.1771,15.9999,319
TMPRSS11A,gene-TMPRSS11A,1005831,1046469,chr7,1030663,1030899,NC_023648.1,2803_001_autosomes_peak_32773,38,.,4.33054,5.68452,3.84989,159
TMPRSS11A,gene-TMPRSS11A,1005831,1046469,chr7,1037718,1037985,NC_023648.1,2803_001_autosomes_peak_32774,57,.,5.29288,7.66889,5.74981,155
TMPRSS11D,gene-TMPRSS11D,1076592,1146080,chr7,1089016,1089188,NC_023648.1,2803_001_autosomes_peak_32776,111,.,7.69873,13.2369,11.1598,72
UBA6,gene-UBA6,1246462,1320919,chr7,1245906,1247086,NC_023648.1,2803_001_autosomes_peak_32778,1440,.,46.1924,147.318,144.042,478
STAP1,gene-STAP1,1330761,1380503,chr7,1368242,1368419,NC_023648.1,2803_001_autosomes_peak_32779,21,.,3.3682,3.87986,2.15898,65
CENPC,gene-CENPC,1393336,1464189,chr7,1392711,1394066,NC_023648.1,2803_001_autosomes_peak_32780,1136,.,38.4937,116.699,113.609,549
EPHA5,gene-EPHA5,3219396,3564416,chr7,3219022,3219625,NC_023648.1,2803_001_autosomes_peak_32790,211,.,11.5481,23.4565,21.1922,275
EPHA5,gene-EPHA5,3219396,3564416,chr7,3400563,3400763,NC_023648.1,2803_001_autosomes_peak_32791,29,.,3.84937,4.75735,2.97448,45
LPHN3,gene-LPHN3,6726400,7261059,chr7,7037523,7037763,NC_023648.1,2803_001_autosomes_peak_32801,21,.,3.3682,3.87986,2.15898,115
LPHN3,gene-LPHN3,6726400,7261059,chr7,7047342,7047804,NC_023648.1,2803_001_autosomes_peak_32802,67,.,5.77405,8.71856,6.76339,369
LPHN3,gene-LPHN3,6726400,7261059,chr7,7116622,7116789,NC_023648.1,2803_001_autosomes_peak_32803,38,.,4.33054,5.68452,3.84989,51
LPHN3,gene-LPHN3,6726400,7261059,chr7,7141835,7142203,NC_023648.1,2803_001_autosomes_peak_32804,78,.,6.25522,9.80253,7.81385,246
LPHN3,gene-LPHN3,6726400,7261059,chr7,7165860,7166267,NC_023648.1,2803_001_autosomes_peak_32805,111,.,7.69873,13.2369,11.1598,287
LOC103235626,gene-LOC103235626,8027113,8029986,chr7,8026836,8027286,NC_023648.1,2803_001_autosomes_peak_32818,172,.,10.1046,19.4676,17.2676,149
LOC103235631,gene-LOC103235631,11542483,11544981,chr7,11544187,11544836,NC_023648.1,2803_001_autosomes_peak_32848,57,.,5.29288,7.66889,5.74981,103
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11616090,11618183,NC_023648.1,2803_001_autosomes_peak_32855a,57,.,5.29288,7.66889,5.74981,290
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11616090,11618183,NC_023648.1,2803_001_autosomes_peak_32855b,78,.,6.25522,9.80253,7.81385,462
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11616090,11618183,NC_023648.1,2803_001_autosomes_peak_32855c,111,.,7.69873,13.2369,11.1598,709
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11616090,11618183,NC_023648.1,2803_001_autosomes_peak_32855d,111,.,7.69873,13.2369,11.1598,954
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11616090,11618183,NC_023648.1,2803_001_autosomes_peak_32855e,147,.,9.14224,16.9076,14.754,1320
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11616090,11618183,NC_023648.1,2803_001_autosomes_peak_32855f,198,.,11.0669,22.1082,19.8648,1522
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11616090,11618183,NC_023648.1,2803_001_autosomes_peak_32855g,211,.,11.5481,23.4565,21.1922,1646
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11621960,11622280,NC_023648.1,2803_001_autosomes_peak_32856,29,.,3.84937,4.75735,2.97448,60
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11624181,11625299,NC_023648.1,2803_001_autosomes_peak_32857a,135,.,8.66107,15.6603,13.5311,489
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11624181,11625299,NC_023648.1,2803_001_autosomes_peak_32857b,135,.,8.66107,15.6603,13.5311,646
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11624181,11625299,NC_023648.1,2803_001_autosomes_peak_32857c,211,.,11.5481,23.4565,21.1922,1016
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11626083,11626509,NC_023648.1,2803_001_autosomes_peak_32858,123,.,8.1799,14.4363,12.3326,273
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11627956,11628691,NC_023648.1,2803_001_autosomes_peak_32859,57,.,5.29288,7.66889,5.74981,358
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11645507,11646784,NC_023648.1,2803_001_autosomes_peak_32860a,47,.,4.81171,6.6564,4.77727,79
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11645507,11646784,NC_023648.1,2803_001_autosomes_peak_32860b,934,.,33.2008,96.4368,93.4838,521
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11647516,11648895,NC_023648.1,2803_001_autosomes_peak_32861a,266,.,13.4728,29.0197,26.6774,499
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11647516,11648895,NC_023648.1,2803_001_autosomes_peak_32861b,135,.,8.66107,15.6603,13.5311,876
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11649155,11649531,NC_023648.1,2803_001_autosomes_peak_32862,309,.,14.9163,33.354,30.9572,136
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11651742,11653567,NC_023648.1,2803_001_autosomes_peak_32863a,78,.,6.25522,9.80253,7.81385,279
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11651742,11653567,NC_023648.1,2803_001_autosomes_peak_32863b,111,.,7.69873,13.2369,11.1598,777
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11651742,11653567,NC_023648.1,2803_001_autosomes_peak_32863c,185,.,10.5858,20.7783,18.5562,995
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11655825,11656424,NC_023648.1,2803_001_autosomes_peak_32864,147,.,9.14224,16.9076,14.754,347
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11660173,11660273,NC_023648.1,2803_001_autosomes_peak_32865,47,.,4.81171,6.6564,4.77727,47
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11671231,11671522,NC_023648.1,2803_001_autosomes_peak_32866a,88,.,6.73639,10.9183,8.89845,77
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11671231,11671522,NC_023648.1,2803_001_autosomes_peak_32866b,100,.,7.21756,12.0637,10.0145,179
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11681209,11681464,NC_023648.1,2803_001_autosomes_peak_32867,21,.,3.3682,3.87986,2.15898,216
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11683454,11683618,NC_023648.1,2803_001_autosomes_peak_32868,14,.,2.88702,3.05827,1.41458,27
IGFBP7,gene-IGFBP7,11617096,11694530,chr7,11686021,11686187,NC_023648.1,2803_001_autosomes_peak_32869,21,.,3.3682,3.87986,2.15898,95
POLR2B,gene-POLR2B,11694446,11736215,chr7,11701861,11702697,NC_023648.1,2803_001_autosomes_peak_32870,1229,.,40.8995,126.131,122.982,465
POLR2B,gene-POLR2B,11694446,11736215,chr7,11704697,11705535,NC_023648.1,2803_001_autosomes_peak_32871,295,.,14.4351,31.8948,29.5158,324
POLR2B,gene-POLR2B,11694446,11736215,chr7,11706480,11706601,NC_023648.1,2803_001_autosomes_peak_32872,14,.,2.88702,3.05827,1.41458,43
REST,gene-REST,11749312,11776103,chr7,11774449,11776046,NC_023648.1,2803_001_autosomes_peak_32873a,78,.,6.25522,9.80253,7.81385,194
REST,gene-REST,11749312,11776103,chr7,11774449,11776046,NC_023648.1,2803_001_autosomes_peak_32873b,524,.,21.6527,55.0632,52.4399,900
REST,gene-REST,11749312,11776103,chr7,11774449,11776046,NC_023648.1,2803_001_autosomes_peak_32873c,47,.,4.81171,6.6564,4.77727,1448
THEGL,gene-THEGL,12017163,12098983,chr7,12075584,12075780,NC_023648.1,2803_001_autosomes_peak_32875,21,.,3.3682,3.87986,2.15898,35
THEGL,gene-THEGL,12017163,12098983,chr7,12076962,12077065,NC_023648.1,2803_001_autosomes_peak_32876,78,.,6.25522,9.80253,7.81385,86
THEGL,gene-THEGL,12017163,12098983,chr7,12079890,12080504,NC_023648.1,2803_001_autosomes_peak_32877,100,.,7.21756,12.0637,10.0145,244
THEGL,gene-THEGL,12017163,12098983,chr7,12098673,12099316,NC_023648.1,2803_001_autosomes_peak_32878a,67,.,5.77405,8.71856,6.76339,90
THEGL,gene-THEGL,12017163,12098983,chr7,12098673,12099316,NC_023648.1,2803_001_autosomes_peak_32878b,135,.,8.66107,15.6603,13.5311,241
THEGL,gene-THEGL,12017163,12098983,chr7,12098673,12099316,NC_023648.1,2803_001_autosomes_peak_32878c,135,.,8.66107,15.6603,13.5311,411
SRP72,gene-SRP72,12127817,12162992,chr7,12150053,12150367,NC_023648.1,2803_001_autosomes_peak_32880,100,.,7.21756,12.0637,10.0145,87
SRP72,gene-SRP72,12127817,12162992,chr7,12161772,12163937,NC_023648.1,2803_001_autosomes_peak_32881a,67,.,5.77405,8.71856,6.76339,366
SRP72,gene-SRP72,12127817,12162992,chr7,12161772,12163937,NC_023648.1,2803_001_autosomes_peak_32881b,211,.,11.5481,23.4565,21.1922,700
SRP72,gene-SRP72,12127817,12162992,chr7,12161772,12163937,NC_023648.1,2803_001_autosomes_peak_32881c,540,.,22.1339,56.6934,54.0553,1238
LOC103235650,gene-LOC103235650,12178588,12205554,chr7,12185413,12185882,NC_023648.1,2803_001_autosomes_peak_32883,78,.,6.25522,9.80253,7.81385,80
LOC103235649,gene-LOC103235649,12190555,12226135,chr7,12224488,12225302,NC_023648.1,2803_001_autosomes_peak_32884,429,.,18.7657,45.4897,42.9587,385
PPAT,gene-PPAT,12201434,12242418,chr7,12224488,12225302,NC_023648.1,2803_001_autosomes_peak_32884,429,.,18.7657,45.4897,42.9587,385
PPAT,gene-PPAT,12201434,12242418,chr7,12226327,12226717,NC_023648.1,2803_001_autosomes_peak_32885,47,.,4.81171,6.6564,4.77727,43
AASDH,gene-AASDH,12248193,12292027,chr7,12247536,12248806,NC_023648.1,2803_001_autosomes_peak_32886a,67,.,5.77405,8.71856,6.76339,360
AASDH,gene-AASDH,12248193,12292027,chr7,12247536,12248806,NC_023648.1,2803_001_autosomes_peak_32886b,606,.,24.0585,63.3058,60.61,763
AASDH,gene-AASDH,12248193,12292027,chr7,12261266,12262343,NC_023648.1,2803_001_autosomes_peak_32887,368,.,16.841,39.3239,36.8583,830
AASDH,gene-AASDH,12248193,12292027,chr7,12276965,12277131,NC_023648.1,2803_001_autosomes_peak_32888,29,.,3.84937,4.75735,2.97448,115
KIAA1211,gene-KIAA1211,12293366,12570793,chr7,12307635,12307744,NC_023648.1,2803_001_autosomes_peak_32889,14,.,2.88702,3.05827,1.41458,36
KIAA1211,gene-KIAA1211,12293366,12570793,chr7,12307966,12308339,NC_023648.1,2803_001_autosomes_peak_32890,21,.,3.3682,3.87986,2.15898,70
KIAA1211,gene-KIAA1211,12293366,12570793,chr7,12308570,12308812,NC_023648.1,2803_001_autosomes_peak_32891,38,.,4.33054,5.68452,3.84989,143
KIAA1211,gene-KIAA1211,12293366,12570793,chr7,12309098,12309212,NC_023648.1,2803_001_autosomes_peak_32892,14,.,2.88702,3.05827,1.41458,72
KIAA1211,gene-KIAA1211,12293366,12570793,chr7,12313563,12313985,NC_023648.1,2803_001_autosomes_peak_32893,29,.,3.84937,4.75735,2.97448,329
KIAA1211,gene-KIAA1211,12293366,12570793,chr7,12316222,12316633,NC_023648.1,2803_001_autosomes_peak_32894,38,.,4.33054,5.68452,3.84989,65
KIAA1211,gene-KIAA1211,12293366,12570793,chr7,12322193,12322907,NC_023648.1,2803_001_autosomes_peak_32895,540,.,22.1339,56.6934,54.0553,323
KIAA1211,gene-KIAA1211,12293366,12570793,chr7,12456094,12456288,NC_023648.1,2803_001_autosomes_peak_32896,21,.,3.3682,3.87986,2.15898,163
KIAA1211,gene-KIAA1211,12293366,12570793,chr7,12489659,12490457,NC_023648.1,2803_001_autosomes_peak_32897,266,.,13.4728,29.0197,26.6774,439
KIAA1211,gene-KIAA1211,12293366,12570793,chr7,12491291,12492029,NC_023648.1,2803_001_autosomes_peak_32898,147,.,9.14224,16.9076,14.754,311
KIAA1211,gene-KIAA1211,12293366,12570793,chr7,12560577,12560940,NC_023648.1,2803_001_autosomes_peak_32899,29,.,3.84937,4.75735,2.97448,72
KIAA1211,gene-KIAA1211,12293366,12570793,chr7,12568996,12570363,NC_023648.1,2803_001_autosomes_peak_32900a,135,.,8.66107,15.6603,13.5311,208
KIAA1211,gene-KIAA1211,12293366,12570793,chr7,12568996,12570363,NC_023648.1,2803_001_autosomes_peak_32900b,135,.,8.66107,15.6603,13.5311,648
KIAA1211,gene-KIAA1211,12293366,12570793,chr7,12568996,12570363,NC_023648.1,2803_001_autosomes_peak_32900c,185,.,10.5858,20.7783,18.5562,807
CEP135,gene-CEP135,12585566,12668476,chr7,12591921,12592380,NC_023648.1,2803_001_autosomes_peak_32902,47,.,4.81171,6.6564,4.77727,372
CEP135,gene-CEP135,12585566,12668476,chr7,12667249,12669054,NC_023648.1,2803_001_autosomes_peak_32903a,111,.,7.69873,13.2369,11.1598,333
CEP135,gene-CEP135,12585566,12668476,chr7,12667249,12669054,NC_023648.1,2803_001_autosomes_peak_32903b,123,.,8.1799,14.4363,12.3326,458
CEP135,gene-CEP135,12585566,12668476,chr7,12667249,12669054,NC_023648.1,2803_001_autosomes_peak_32903c,1421,.,45.7112,145.369,142.103,861
CEP135,gene-CEP135,12585566,12668476,chr7,12667249,12669054,NC_023648.1,2803_001_autosomes_peak_32903d,338,.,15.8786,36.313,33.8813,1229
CEP135,gene-CEP135,12585566,12668476,chr7,12667249,12669054,NC_023648.1,2803_001_autosomes_peak_32903e,295,.,14.4351,31.8948,29.5158,1578
EXOC1,gene-EXOC1,12705657,12757996,chr7,12741981,12742439,NC_023648.1,2803_001_autosomes_peak_32905,100,.,7.21756,12.0637,10.0145,334
EXOC1,gene-EXOC1,12705657,12757996,chr7,12744011,12744871,NC_023648.1,2803_001_autosomes_peak_32906a,78,.,6.25522,9.80253,7.81385,489
EXOC1,gene-EXOC1,12705657,12757996,chr7,12744011,12744871,NC_023648.1,2803_001_autosomes_peak_32906b,398,.,17.8033,42.3837,39.8849,712
EXOC1,gene-EXOC1,12705657,12757996,chr7,12745639,12745761,NC_023648.1,2803_001_autosomes_peak_32907,21,.,3.3682,3.87986,2.15898,57
EXOC1,gene-EXOC1,12705657,12757996,chr7,12755990,12756118,NC_023648.1,2803_001_autosomes_peak_32908,14,.,2.88702,3.05827,1.41458,10
EXOC1,gene-EXOC1,12705657,12757996,chr7,12756978,12758203,NC_023648.1,2803_001_autosomes_peak_32909a,88,.,6.73639,10.9183,8.89845,338
EXOC1,gene-EXOC1,12705657,12757996,chr7,12756978,12758203,NC_023648.1,2803_001_autosomes_peak_32909b,970,.,34.1631,100.068,97.0892,1027
CLOCK,gene-CLOCK,13015198,13134741,chr7,13014393,13015557,NC_023648.1,2803_001_autosomes_peak_32914a,252,.,12.9916,27.6047,25.2812,294
CLOCK,gene-CLOCK,13015198,13134741,chr7,13014393,13015557,NC_023648.1,2803_001_autosomes_peak_32914b,706,.,26.9456,73.4792,70.699,555
CLOCK,gene-CLOCK,13015198,13134741,chr7,13014393,13015557,NC_023648.1,2803_001_autosomes_peak_32914c,828,.,30.3138,85.6964,82.8216,691
CLOCK,gene-CLOCK,13015198,13134741,chr7,13015805,13016198,NC_023648.1,2803_001_autosomes_peak_32915,38,.,4.33054,5.68452,3.84989,159
CLOCK,gene-CLOCK,13015198,13134741,chr7,13036379,13036743,NC_023648.1,2803_001_autosomes_peak_32916,111,.,7.69873,13.2369,11.1598,205
CLOCK,gene-CLOCK,13015198,13134741,chr7,13115365,13116655,NC_023648.1,2803_001_autosomes_peak_32917a,239,.,12.5104,26.2054,23.9012,451
CLOCK,gene-CLOCK,13015198,13134741,chr7,13115365,13116655,NC_023648.1,2803_001_autosomes_peak_32917b,368,.,16.841,39.3239,36.8583,1039
CLOCK,gene-CLOCK,13015198,13134741,chr7,13119859,13120121,NC_023648.1,2803_001_autosomes_peak_32918,38,.,4.33054,5.68452,3.84989,88
TMEM165,gene-TMEM165,13136414,13167521,chr7,13165914,13166153,NC_023648.1,2803_001_autosomes_peak_32919,21,.,3.3682,3.87986,2.15898,70
TMEM165,gene-TMEM165,13136414,13167521,chr7,13166672,13168081,NC_023648.1,2803_001_autosomes_peak_32920a,38,.,4.33054,5.68452,3.84989,157
TMEM165,gene-TMEM165,13136414,13167521,chr7,13166672,13168081,NC_023648.1,2803_001_autosomes_peak_32920b,1210,.,40.4183,124.234,121.097,813
TMEM165,gene-TMEM165,13136414,13167521,chr7,13166672,13168081,NC_023648.1,2803_001_autosomes_peak_32920c,1363,.,44.2677,139.547,136.317,916
SRD5A3,gene-SRD5A3,13193601,13218115,chr7,13202126,13202377,NC_023648.1,2803_001_autosomes_peak_32921,21,.,3.3682,3.87986,2.15898,174
SRD5A3,gene-SRD5A3,13193601,13218115,chr7,13204325,13204490,NC_023648.1,2803_001_autosomes_peak_32922,14,.,2.88702,3.05827,1.41458,20
SRD5A3,gene-SRD5A3,13193601,13218115,chr7,13205082,13205238,NC_023648.1,2803_001_autosomes_peak_32923,14,.,2.88702,3.05827,1.41458,73
SRD5A3,gene-SRD5A3,13193601,13218115,chr7,13216953,13218130,NC_023648.1,2803_001_autosomes_peak_32924,1343,.,43.7865,137.616,134.397,673
PDGFRA,gene-PDGFRA,14243291,14307373,chr7,14301992,14302497,NC_023648.1,2803_001_autosomes_peak_32931,38,.,4.33054,5.68452,3.84989,243
PDGFRA,gene-PDGFRA,14243291,14307373,chr7,14302655,14303641,NC_023648.1,2803_001_autosomes_peak_32932a,123,.,8.1799,14.4363,12.3326,235
PDGFRA,gene-PDGFRA,14243291,14307373,chr7,14302655,14303641,NC_023648.1,2803_001_autosomes_peak_32932b,589,.,23.5774,61.6394,58.9578,519
GSX2,gene-GSX2,14436848,14446197,chr7,14437579,14437780,NC_023648.1,2803_001_autosomes_peak_32937,29,.,3.84937,4.75735,2.97448,109
GSX2,gene-GSX2,14436848,14446197,chr7,14440512,14441037,NC_023648.1,2803_001_autosomes_peak_32938,38,.,4.33054,5.68452,3.84989,249
GSX2,gene-GSX2,14436848,14446197,chr7,14441190,14441648,NC_023648.1,2803_001_autosomes_peak_32939,21,.,3.3682,3.87986,2.15898,212
CHIC2,gene-CHIC2,14479200,14533848,chr7,14479143,14480536,NC_023648.1,2803_001_autosomes_peak_32944a,309,.,14.9163,33.354,30.9572,109
CHIC2,gene-CHIC2,14479200,14533848,chr7,14479143,14480536,NC_023648.1,2803_001_autosomes_peak_32944b,211,.,11.5481,23.4565,21.1922,431
LNX1,gene-LNX1,14887003,15072382,chr7,14917675,14917798,NC_023648.1,2803_001_autosomes_peak_32958,29,.,3.84937,4.75735,2.97448,42
LNX1,gene-LNX1,14887003,15072382,chr7,14933737,14933953,NC_023648.1,2803_001_autosomes_peak_32959,78,.,6.25522,9.80253,7.81385,132
LNX1,gene-LNX1,14887003,15072382,chr7,14987433,14988210,NC_023648.1,2803_001_autosomes_peak_32960,111,.,7.69873,13.2369,11.1598,347
LNX1,gene-LNX1,14887003,15072382,chr7,14988427,14988724,NC_023648.1,2803_001_autosomes_peak_32961,38,.,4.33054,5.68452,3.84989,96
LNX1,gene-LNX1,14887003,15072382,chr7,15022281,15022662,NC_023648.1,2803_001_autosomes_peak_32962,57,.,5.29288,7.66889,5.74981,222
LNX1,gene-LNX1,14887003,15072382,chr7,15029527,15029870,NC_023648.1,2803_001_autosomes_peak_32963,123,.,8.1799,14.4363,12.3326,277
LNX1,gene-LNX1,14887003,15072382,chr7,15052738,15053180,NC_023648.1,2803_001_autosomes_peak_32964,239,.,12.5104,26.2054,23.9012,252
LNX1,gene-LNX1,14887003,15072382,chr7,15055477,15056273,NC_023648.1,2803_001_autosomes_peak_32965,741,.,27.9079,76.9334,74.1256,418
LOC103235684,gene-LOC103235684,15016575,15031192,chr7,15022281,15022662,NC_023648.1,2803_001_autosomes_peak_32962,57,.,5.29288,7.66889,5.74981,222
LOC103235684,gene-LOC103235684,15016575,15031192,chr7,15029527,15029870,NC_023648.1,2803_001_autosomes_peak_32963,123,.,8.1799,14.4363,12.3326,277
FIP1L1,gene-FIP1L1,15072962,15147216,chr7,15137619,15137804,NC_023648.1,2803_001_autosomes_peak_32966,14,.,2.88702,3.05827,1.41458,10
FIP1L1,gene-FIP1L1,15072962,15147216,chr7,15146603,15147387,NC_023648.1,2803_001_autosomes_peak_32967a,606,.,24.0585,63.3058,60.61,349
FIP1L1,gene-FIP1L1,15072962,15147216,chr7,15146603,15147387,NC_023648.1,2803_001_autosomes_peak_32967b,639,.,25.0209,66.6643,63.9399,558
SCFD2,gene-SCFD2,15155880,15624275,chr7,15155982,15157244,NC_023648.1,2803_001_autosomes_peak_32968a,989,.,34.6443,101.893,98.9013,450
SCFD2,gene-SCFD2,15155880,15624275,chr7,15155982,15157244,NC_023648.1,2803_001_autosomes_peak_32968b,38,.,4.33054,5.68452,3.84989,1199
SCFD2,gene-SCFD2,15155880,15624275,chr7,15243463,15243572,NC_023648.1,2803_001_autosomes_peak_32969,21,.,3.3682,3.87986,2.15898,46
SCFD2,gene-SCFD2,15155880,15624275,chr7,15278135,15278236,NC_023648.1,2803_001_autosomes_peak_32970,14,.,2.88702,3.05827,1.41458,10
SCFD2,gene-SCFD2,15155880,15624275,chr7,15322448,15322561,NC_023648.1,2803_001_autosomes_peak_32971,21,.,3.3682,3.87986,2.15898,48
SCFD2,gene-SCFD2,15155880,15624275,chr7,15448166,15448378,NC_023648.1,2803_001_autosomes_peak_32972,29,.,3.84937,4.75735,2.97448,67
SCFD2,gene-SCFD2,15155880,15624275,chr7,15477721,15477878,NC_023648.1,2803_001_autosomes_peak_32973,47,.,4.81171,6.6564,4.77727,75
SCFD2,gene-SCFD2,15155880,15624275,chr7,15524706,15525377,NC_023648.1,2803_001_autosomes_peak_32974a,57,.,5.29288,7.66889,5.74981,111
SCFD2,gene-SCFD2,15155880,15624275,chr7,15524706,15525377,NC_023648.1,2803_001_autosomes_peak_32974b,239,.,12.5104,26.2054,23.9012,339
SCFD2,gene-SCFD2,15155880,15624275,chr7,15526180,15526280,NC_023648.1,2803_001_autosomes_peak_32975,47,.,4.81171,6.6564,4.77727,48
SCFD2,gene-SCFD2,15155880,15624275,chr7,15571372,15571749,NC_023648.1,2803_001_autosomes_peak_32976,100,.,7.21756,12.0637,10.0145,277
SCFD2,gene-SCFD2,15155880,15624275,chr7,15598397,15598875,NC_023648.1,2803_001_autosomes_peak_32977a,38,.,4.33054,5.68452,3.84989,54
SCFD2,gene-SCFD2,15155880,15624275,chr7,15598397,15598875,NC_023648.1,2803_001_autosomes_peak_32977b,185,.,10.5858,20.7783,18.5562,224
RASL11B,gene-RASL11B,15629976,15634625,chr7,15633663,15634885,NC_023648.1,2803_001_autosomes_peak_32980a,111,.,7.69873,13.2369,11.1598,403
RASL11B,gene-RASL11B,15629976,15634625,chr7,15633663,15634885,NC_023648.1,2803_001_autosomes_peak_32980b,135,.,8.66107,15.6603,13.5311,614
RASL11B,gene-RASL11B,15629976,15634625,chr7,15633663,15634885,NC_023648.1,2803_001_autosomes_peak_32980c,100,.,7.21756,12.0637,10.0145,864
ERVMER34-1,gene-ERVMER34-1,15734021,15742317,chr7,15734194,15734430,NC_023648.1,2803_001_autosomes_peak_32984,47,.,4.81171,6.6564,4.77727,94
LOC103235717,gene-LOC103235717,15766947,15769537,chr7,15767698,15768985,NC_023648.1,2803_001_autosomes_peak_32986a,429,.,18.7657,45.4897,42.9587,633
LOC103235717,gene-LOC103235717,15766947,15769537,chr7,15767698,15768985,NC_023648.1,2803_001_autosomes_peak_32986b,1401,.,45.23,143.424,140.17,837
USP46,gene-USP46,15821206,15891058,chr7,15820413,15821589,NC_023648.1,2803_001_autosomes_peak_32988a,57,.,5.29288,7.66889,5.74981,355
USP46,gene-USP46,15821206,15891058,chr7,15820413,15821589,NC_023648.1,2803_001_autosomes_peak_32988b,78,.,6.25522,9.80253,7.81385,609
USP46,gene-USP46,15821206,15891058,chr7,15820413,15821589,NC_023648.1,2803_001_autosomes_peak_32988c,67,.,5.77405,8.71856,6.76339,982
USP46,gene-USP46,15821206,15891058,chr7,15822077,15822274,NC_023648.1,2803_001_autosomes_peak_32989,21,.,3.3682,3.87986,2.15898,87
USP46,gene-USP46,15821206,15891058,chr7,15822771,15823006,NC_023648.1,2803_001_autosomes_peak_32990,29,.,3.84937,4.75735,2.97448,70
USP46,gene-USP46,15821206,15891058,chr7,15836197,15836624,NC_023648.1,2803_001_autosomes_peak_32991,211,.,11.5481,23.4565,21.1922,235
USP46,gene-USP46,15821206,15891058,chr7,15837035,15837219,NC_023648.1,2803_001_autosomes_peak_32992,47,.,4.81171,6.6564,4.77727,111
