gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
MRPL57,gene-MRPL57,31741,32560,chr3,32328,33150,NC_023644.1,2803_006_autosomes_peak_9614a,230,.,14.5257,27.0875,23.0731,239
MRPL57,gene-MRPL57,31741,32560,chr3,32328,33150,NC_023644.1,2803_006_autosomes_peak_9614b,286,.,16.9466,32.8541,28.6269,346
SKA3,gene-SKA3,32645,57771,chr3,32328,33150,NC_023644.1,2803_006_autosomes_peak_9614a,230,.,14.5257,27.0875,23.0731,239
SKA3,gene-SKA3,32645,57771,chr3,32328,33150,NC_023644.1,2803_006_autosomes_peak_9614b,286,.,16.9466,32.8541,28.6269,346
SKA3,gene-SKA3,32645,57771,chr3,40666,40774,NC_023644.1,2803_006_autosomes_peak_9615,16,.,3.22793,3.94805,1.68706,49
SKA3,gene-SKA3,32645,57771,chr3,46411,46632,NC_023644.1,2803_006_autosomes_peak_9616,16,.,3.22793,3.94805,1.68706,49
SAP18,gene-SAP18,63736,72521,chr3,72163,72874,NC_023644.1,2803_006_autosomes_peak_9617,96,.,8.06983,12.8668,9.61173,307
LOC103248954,gene-LOC103248954,107676,109482,chr3,108371,108505,NC_023644.1,2803_006_autosomes_peak_9619,16,.,3.22793,3.94805,1.68706,13
LATS2,gene-LATS2,124520,215426,chr3,124178,124645,NC_023644.1,2803_006_autosomes_peak_9622,39,.,4.8419,6.67379,3.97677,246
LATS2,gene-LATS2,124520,215426,chr3,125228,125523,NC_023644.1,2803_006_autosomes_peak_9623,27,.,4.03491,5.27184,2.76836,192
LATS2,gene-LATS2,124520,215426,chr3,131185,131439,NC_023644.1,2803_006_autosomes_peak_9624,39,.,4.8419,6.67379,3.97677,97
LATS2,gene-LATS2,124520,215426,chr3,138203,138345,NC_023644.1,2803_006_autosomes_peak_9625,27,.,4.03491,5.27184,2.76836,96
LATS2,gene-LATS2,124520,215426,chr3,153426,154040,NC_023644.1,2803_006_autosomes_peak_9626,39,.,4.8419,6.67379,3.97677,212
LATS2,gene-LATS2,124520,215426,chr3,174172,174658,NC_023644.1,2803_006_autosomes_peak_9627,81,.,7.26285,11.2446,8.10932,189
