gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
LOC103246564,gene-LOC103246564,1386338,1399250,chr28,1386246,1386673,NC_023669.1,2803_004_autosomes_peak_134241,35,.,4.35428,5.54425,3.53438,123
LOC103246564,gene-LOC103246564,1386338,1399250,chr28,1387819,1388243,NC_023669.1,2803_004_autosomes_peak_134242,44,.,4.89857,6.57994,4.47868,251
LOC103246564,gene-LOC103246564,1386338,1399250,chr28,1388940,1389245,NC_023669.1,2803_004_autosomes_peak_134243,65,.,5.98714,8.78202,6.53109,223
LOC103246564,gene-LOC103246564,1386338,1399250,chr28,1389909,1390145,NC_023669.1,2803_004_autosomes_peak_134244,35,.,4.35428,5.54425,3.53438,198
LOC103246564,gene-LOC103246564,1386338,1399250,chr28,1393917,1394122,NC_023669.1,2803_004_autosomes_peak_134245,26,.,3.81,4.55861,2.65564,134
LOC103246561,gene-LOC103246561,1438451,1467856,chr28,1453472,1453725,NC_023669.1,2803_004_autosomes_peak_134248,26,.,3.81,4.55861,2.65564,129
LOC103246567,gene-LOC103246567,1467881,1482841,chr28,1469379,1469521,NC_023669.1,2803_004_autosomes_peak_134249,26,.,3.81,4.55861,2.65564,97
LOC103246567,gene-LOC103246567,1467881,1482841,chr28,1469702,1469818,NC_023669.1,2803_004_autosomes_peak_134250,65,.,5.98714,8.78202,6.53109,52
LOC103246567,gene-LOC103246567,1467881,1482841,chr28,1473451,1473709,NC_023669.1,2803_004_autosomes_peak_134251,35,.,4.35428,5.54425,3.53438,157
LOC103246565,gene-LOC103246565,1486886,1488471,chr28,1487379,1487484,NC_023669.1,2803_004_autosomes_peak_134252,26,.,3.81,4.55861,2.65564,77
VKORC1L1,gene-VKORC1L1,1535346,1617484,chr28,1535279,1536418,NC_023669.1,2803_004_autosomes_peak_134255a,1491,.,51.1628,153.647,149.126,123
VKORC1L1,gene-VKORC1L1,1535346,1617484,chr28,1535279,1536418,NC_023669.1,2803_004_autosomes_peak_134255b,848,.,33.2014,88.7684,84.8485,565
VKORC1L1,gene-VKORC1L1,1535346,1617484,chr28,1535279,1536418,NC_023669.1,2803_004_autosomes_peak_134255c,739,.,29.9357,77.7031,73.9354,699
VKORC1L1,gene-VKORC1L1,1535346,1617484,chr28,1563653,1563851,NC_023669.1,2803_004_autosomes_peak_134256,35,.,4.35428,5.54425,3.53438,79
GUSB,gene-GUSB,1621293,1646097,chr28,1625825,1626212,NC_023669.1,2803_004_autosomes_peak_134257,35,.,4.35428,5.54425,3.53438,192
GUSB,gene-GUSB,1621293,1646097,chr28,1627959,1628361,NC_023669.1,2803_004_autosomes_peak_134258,35,.,4.35428,5.54425,3.53438,308
GUSB,gene-GUSB,1621293,1646097,chr28,1629811,1629992,NC_023669.1,2803_004_autosomes_peak_134259,18,.,3.26571,3.62938,1.85363,10
GUSB,gene-GUSB,1621293,1646097,chr28,1631025,1631221,NC_023669.1,2803_004_autosomes_peak_134260,35,.,4.35428,5.54425,3.53438,89
GUSB,gene-GUSB,1621293,1646097,chr28,1635700,1636096,NC_023669.1,2803_004_autosomes_peak_134261,54,.,5.44286,7.66058,5.47972,244
GUSB,gene-GUSB,1621293,1646097,chr28,1639803,1640391,NC_023669.1,2803_004_autosomes_peak_134262,54,.,5.44286,7.66058,5.47972,428
GUSB,gene-GUSB,1621293,1646097,chr28,1642550,1645416,NC_023669.1,2803_004_autosomes_peak_134263a,54,.,5.44286,7.66058,5.47972,441
GUSB,gene-GUSB,1621293,1646097,chr28,1642550,1645416,NC_023669.1,2803_004_autosomes_peak_134263b,136,.,9.25285,16.2053,13.6482,777
GUSB,gene-GUSB,1621293,1646097,chr28,1642550,1645416,NC_023669.1,2803_004_autosomes_peak_134263c,99,.,7.62,12.3591,9.93822,1254
GUSB,gene-GUSB,1621293,1646097,chr28,1642550,1645416,NC_023669.1,2803_004_autosomes_peak_134263d,44,.,4.89857,6.57994,4.47868,1662
GUSB,gene-GUSB,1621293,1646097,chr28,1642550,1645416,NC_023669.1,2803_004_autosomes_peak_134263e,44,.,4.89857,6.57994,4.47868,2038
GUSB,gene-GUSB,1621293,1646097,chr28,1642550,1645416,NC_023669.1,2803_004_autosomes_peak_134263f,136,.,9.25285,16.2053,13.6482,2297
GUSB,gene-GUSB,1621293,1646097,chr28,1645635,1646418,NC_023669.1,2803_004_autosomes_peak_134264,793,.,31.5686,83.2024,79.356,333
LOC103246927,gene-LOC103246927,1660309,1676218,chr28,1675195,1675424,NC_023669.1,2803_004_autosomes_peak_134266,26,.,3.81,4.55861,2.65564,28
LOC103246928,gene-LOC103246928,1679682,1699238,chr28,1685064,1685222,NC_023669.1,2803_004_autosomes_peak_134270,26,.,3.81,4.55861,2.65564,153
LOC103246928,gene-LOC103246928,1679682,1699238,chr28,1687061,1687344,NC_023669.1,2803_004_autosomes_peak_134271,35,.,4.35428,5.54425,3.53438,67
LOC103246928,gene-LOC103246928,1679682,1699238,chr28,1687618,1687999,NC_023669.1,2803_004_autosomes_peak_134272,44,.,4.89857,6.57994,4.47868,235
LOC103246928,gene-LOC103246928,1679682,1699238,chr28,1691280,1691566,NC_023669.1,2803_004_autosomes_peak_134273,18,.,3.26571,3.62938,1.85363,47
LOC103246928,gene-LOC103246928,1679682,1699238,chr28,1694872,1695170,NC_023669.1,2803_004_autosomes_peak_134274,26,.,3.81,4.55861,2.65564,88
LOC103246928,gene-LOC103246928,1679682,1699238,chr28,1695506,1696182,NC_023669.1,2803_004_autosomes_peak_134275,87,.,7.07571,11.134,8.76481,322
LOC103246928,gene-LOC103246928,1679682,1699238,chr28,1696374,1697155,NC_023669.1,2803_004_autosomes_peak_134276a,65,.,5.98714,8.78202,6.53109,400
LOC103246928,gene-LOC103246928,1679682,1699238,chr28,1696374,1697155,NC_023669.1,2803_004_autosomes_peak_134276b,54,.,5.44286,7.66058,5.47972,681
LOC103246928,gene-LOC103246928,1679682,1699238,chr28,1698076,1698370,NC_023669.1,2803_004_autosomes_peak_134277,65,.,5.98714,8.78202,6.53109,82
LOC103246573,gene-LOC103246573,1707836,1750364,chr28,1749467,1750383,NC_023669.1,2803_004_autosomes_peak_134278a,162,.,10.3414,18.8957,16.2575,192
LOC103246573,gene-LOC103246573,1707836,1750364,chr28,1749467,1750383,NC_023669.1,2803_004_autosomes_peak_134278b,99,.,7.62,12.3591,9.93822,460
ASL,gene-ASL,1782434,1800581,chr28,1781895,1783913,NC_023669.1,2803_004_autosomes_peak_134281a,260,.,14.1514,28.9611,26.0655,185
ASL,gene-ASL,1782434,1800581,chr28,1781895,1783913,NC_023669.1,2803_004_autosomes_peak_134281b,1470,.,50.6186,151.596,147.088,476
ASL,gene-ASL,1782434,1800581,chr28,1781895,1783913,NC_023669.1,2803_004_autosomes_peak_134281c,1171,.,42.4543,121.429,117.136,641
ASL,gene-ASL,1782434,1800581,chr28,1781895,1783913,NC_023669.1,2803_004_autosomes_peak_134281d,979,.,37.0114,101.998,97.9122,803
ASL,gene-ASL,1782434,1800581,chr28,1781895,1783913,NC_023669.1,2803_004_autosomes_peak_134281e,65,.,5.98714,8.78202,6.53109,1573
ASL,gene-ASL,1782434,1800581,chr28,1784463,1785200,NC_023669.1,2803_004_autosomes_peak_134282,65,.,5.98714,8.78202,6.53109,157
ASL,gene-ASL,1782434,1800581,chr28,1785354,1785681,NC_023669.1,2803_004_autosomes_peak_134283,35,.,4.35428,5.54425,3.53438,211
ASL,gene-ASL,1782434,1800581,chr28,1785937,1786039,NC_023669.1,2803_004_autosomes_peak_134284,35,.,4.35428,5.54425,3.53438,72
ASL,gene-ASL,1782434,1800581,chr28,1788706,1789159,NC_023669.1,2803_004_autosomes_peak_134285,65,.,5.98714,8.78202,6.53109,213
ASL,gene-ASL,1782434,1800581,chr28,1789422,1790319,NC_023669.1,2803_004_autosomes_peak_134286a,149,.,9.79714,17.5389,14.9404,398
ASL,gene-ASL,1782434,1800581,chr28,1789422,1790319,NC_023669.1,2803_004_autosomes_peak_134286b,175,.,10.8857,20.2748,17.5976,572
ASL,gene-ASL,1782434,1800581,chr28,1791949,1792287,NC_023669.1,2803_004_autosomes_peak_134287,44,.,4.89857,6.57994,4.47868,113
