gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
MAL,gene-MAL,66521,92476,chr14,66340,66785,NC_023655.1,2803_001_autosomes_peak_72219,38,.,4.33054,5.68452,3.84989,87
MAL,gene-MAL,66521,92476,chr14,70490,71844,NC_023655.1,2803_001_autosomes_peak_72220a,172,.,10.1046,19.4676,17.2676,255
MAL,gene-MAL,66521,92476,chr14,70490,71844,NC_023655.1,2803_001_autosomes_peak_72220b,67,.,5.77405,8.71856,6.76339,655
MAL,gene-MAL,66521,92476,chr14,70490,71844,NC_023655.1,2803_001_autosomes_peak_72220c,225,.,12.0293,24.8224,22.538,879
MAL,gene-MAL,66521,92476,chr14,72194,72405,NC_023655.1,2803_001_autosomes_peak_72221,14,.,2.88702,3.05827,1.41458,10
MAL,gene-MAL,66521,92476,chr14,73612,73786,NC_023655.1,2803_001_autosomes_peak_72222,21,.,3.3682,3.87986,2.15898,57
MAL,gene-MAL,66521,92476,chr14,75038,75714,NC_023655.1,2803_001_autosomes_peak_72223,67,.,5.77405,8.71856,6.76339,618
MAL,gene-MAL,66521,92476,chr14,76913,77623,NC_023655.1,2803_001_autosomes_peak_72224,508,.,21.1715,53.4425,50.8341,287
MAL,gene-MAL,66521,92476,chr14,81652,81815,NC_023655.1,2803_001_autosomes_peak_72225,29,.,3.84937,4.75735,2.97448,70
MAL,gene-MAL,66521,92476,chr14,88331,88849,NC_023655.1,2803_001_autosomes_peak_72226,38,.,4.33054,5.68452,3.84989,202
LOC103241048,gene-LOC103241048,84832,88407,chr14,88331,88849,NC_023655.1,2803_001_autosomes_peak_72226,38,.,4.33054,5.68452,3.84989,202
MRPS5,gene-MRPS5,124884,155600,chr14,148716,148861,NC_023655.1,2803_001_autosomes_peak_72239,100,.,7.21756,12.0637,10.0145,60
MRPS5,gene-MRPS5,124884,155600,chr14,154277,154420,NC_023655.1,2803_001_autosomes_peak_72240,14,.,2.88702,3.05827,1.41458,10
MRPS5,gene-MRPS5,124884,155600,chr14,154973,155625,NC_023655.1,2803_001_autosomes_peak_72241,309,.,14.9163,33.354,30.9572,514
ZNF514,gene-ZNF514,182262,203644,chr14,198152,198562,NC_023655.1,2803_001_autosomes_peak_72243,47,.,4.81171,6.6564,4.77727,166
LOC103241054,gene-LOC103241054,197937,200437,chr14,198152,198562,NC_023655.1,2803_001_autosomes_peak_72243,47,.,4.81171,6.6564,4.77727,166
ZNF2,gene-ZNF2,204451,219759,chr14,203826,204881,NC_023655.1,2803_001_autosomes_peak_72244a,239,.,12.5104,26.2054,23.9012,311
ZNF2,gene-ZNF2,204451,219759,chr14,203826,204881,NC_023655.1,2803_001_autosomes_peak_72244b,1025,.,35.6066,105.56,102.544,549
LOC103241052,gene-LOC103241052,246232,255025,chr14,245605,246658,NC_023655.1,2803_001_autosomes_peak_72246,741,.,27.9079,76.9334,74.1256,478
PROM2,gene-PROM2,305442,323187,chr14,307549,308523,NC_023655.1,2803_001_autosomes_peak_72247a,57,.,5.29288,7.66889,5.74981,108
PROM2,gene-PROM2,305442,323187,chr14,307549,308523,NC_023655.1,2803_001_autosomes_peak_72247b,266,.,13.4728,29.0197,26.6774,528
PROM2,gene-PROM2,305442,323187,chr14,308951,309450,NC_023655.1,2803_001_autosomes_peak_72248,21,.,3.3682,3.87986,2.15898,150
PROM2,gene-PROM2,305442,323187,chr14,310003,310285,NC_023655.1,2803_001_autosomes_peak_72249,47,.,4.81171,6.6564,4.77727,171
