chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr14,613,1388,NC_023655.1,2803_001_autosomes_peak_72196,172,.,10.1046,19.4676,17.2676,147,0,1,"[30.6056884034, 16.7633244315, 44.881380825]",30.6056884034,16.7633244315,44.881380825,"[30.607317298399998, 16.769234194, 44.8763627]",30.607317298399998,16.769234194,44.8763627,1000,1.388,"[30.607317298399998, 16.769234194, 44.8763627]",30.607317298399998,16.769234194,44.8763627
chr14,1906,2031,NC_023655.1,2803_001_autosomes_peak_72197,29,.,3.84937,4.75735,2.97448,82,0,1,"[30.608406030799998, 16.773184203, 44.87300865]",30.608406030799998,16.773184203,44.87300865,"[30.608668755799997, 16.774137390499998, 44.872199275]",30.608668755799997,16.774137390499998,44.872199275,1968,2.031,"[30.608668755799997, 16.774137390499998, 44.872199275]",30.608668755799997,16.774137390499998,44.872199275
chr14,2787,2896,NC_023655.1,2803_001_autosomes_peak_72198,14,.,2.88702,3.05827,1.41458,33,0,1,"[30.6102577166, 16.7799022685, 44.867304175]",30.6102577166,16.7799022685,44.867304175,"[30.610486812799998, 16.780733448, 44.8665984]",30.610486812799998,16.780733448,44.8665984,2841,2.896,"[30.610486812799998, 16.780733448, 44.8665984]",30.610486812799998,16.780733448,44.8665984
chr14,3826,4625,NC_023655.1,2803_001_autosomes_peak_72199,172,.,10.1046,19.4676,17.2676,95,0,1,"[30.612441486799998, 16.787825163, 44.860576650000006]",30.612441486799998,16.787825163,44.860576650000006,"[30.614120824999997, 16.793917937499998, 44.855403125]",30.614120824999997,16.793917937499998,44.855403125,4225,4.625,"[30.614120824999997, 16.793917937499998, 44.855403125]",30.614120824999997,16.793917937499998,44.855403125
chr14,5123,5582,NC_023655.1,2803_001_autosomes_peak_72200,159,.,9.62341,18.1771,15.9999,80,0,1,"[30.6151675214, 16.7977154365, 44.852178575]",30.6151675214,16.7977154365,44.852178575,"[30.6161322476, 16.801215540999998, 44.849206550000005]",30.6161322476,16.801215540999998,44.849206550000005,5352,5.582,"[30.6161322476, 16.801215540999998, 44.849206550000005]",30.6161322476,16.801215540999998,44.849206550000005
chr14,6548,7665,NC_023655.1,2803_001_autosomes_peak_72201a,78,.,6.25522,9.80253,7.81385,134,0,1,"[30.618162586399997, 16.808581774, 44.8429517]",30.618162586399997,16.808581774,44.8429517,"[30.620510297, 16.8170994575, 44.835719125000004]",30.620510297,16.8170994575,44.835719125000004,7106,7.664999999999999,"[30.620510297, 16.8170994575, 44.835719125000004]",30.620510297,16.8170994575,44.835719125000004
chr14,6548,7665,NC_023655.1,2803_001_autosomes_peak_72201b,147,.,9.14224,16.9076,14.754,617,0,1,"[30.618162586399997, 16.808581774, 44.8429517]",30.618162586399997,16.808581774,44.8429517,"[30.620510297, 16.8170994575, 44.835719125000004]",30.620510297,16.8170994575,44.835719125000004,7106,7.664999999999999,"[30.620510297, 16.8170994575, 44.835719125000004]",30.620510297,16.8170994575,44.835719125000004
chr14,6548,7665,NC_023655.1,2803_001_autosomes_peak_72201c,100,.,7.21756,12.0637,10.0145,834,0,1,"[30.618162586399997, 16.808581774, 44.8429517]",30.618162586399997,16.808581774,44.8429517,"[30.620510297, 16.8170994575, 44.835719125000004]",30.620510297,16.8170994575,44.835719125000004,7106,7.664999999999999,"[30.620510297, 16.8170994575, 44.835719125000004]",30.620510297,16.8170994575,44.835719125000004
chr14,7881,8859,NC_023655.1,2803_001_autosomes_peak_72202,147,.,9.14224,16.9076,14.754,423,0,1,"[30.6209642858, 16.8187465655, 44.834320525]",30.6209642858,16.8187465655,44.834320525,"[30.6230198462, 16.8262043045, 44.827987975]",30.6230198462,16.8262043045,44.827987975,8370,8.859,"[30.6230198462, 16.8262043045, 44.827987975]",30.6230198462,16.8262043045,44.827987975
chr14,9374,9562,NC_023655.1,2803_001_autosomes_peak_72203,29,.,3.84937,4.75735,2.97448,48,0,1,"[30.6241022732, 16.830131437, 44.824653350000006]",30.6241022732,16.830131437,44.824653350000006,"[30.624497411599997, 16.831565031, 44.823436050000005]",30.624497411599997,16.831565031,44.823436050000005,9468,9.562,"[30.624497411599997, 16.831565031, 44.823436050000005]",30.624497411599997,16.831565031,44.823436050000005
