chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr24,1004483,1004942,NC_023665.1,2803_005_autosomes_peak_145204,21,.,3.36402,3.87357,2.16261,103,10,11,"[-32.6788067381, 65.7028876353, -16.3320198518]",-32.6788067381,65.7028876353,-16.3320198518,"[-32.6830298594, 65.7008171322, -16.335147753199998]",-32.6830298594,65.7008171322,-16.335147753199998,1004712,4.942,"[-32.6830298594, 65.7008171322, -16.335147753199998]",-32.6830298594,65.7008171322,-16.335147753199998
chr24,1021315,1021737,NC_023665.1,2803_005_autosomes_peak_145205,29,.,3.8446,4.75003,2.95094,331,10,11,"[-32.8336729205, 65.6269601665, -16.446723198999997]",-32.8336729205,65.6269601665,-16.446723198999997,"[-32.8375556159, 65.62505656670001, -16.4495989602]",-32.8375556159,65.62505656670001,-16.4495989602,1021526,21.737000000000002,"[-32.8375556159, 65.62505656670001, -16.4495989602]",-32.8375556159,65.62505656670001,-16.4495989602
chr24,1036322,1037542,NC_023665.1,2803_005_autosomes_peak_145206,47,.,4.80575,6.64704,4.70516,94,10,11,"[-32.9717478254, 65.5592650902, -16.5489899012]",-32.9717478254,65.5592650902,-16.5489899012,"[-32.9829726794, 65.5537617922, -16.5573037132]",-32.9829726794,65.5537617922,-16.5573037132,1036932,37.541999999999994,"[-32.9829726794, 65.5537617922, -16.5573037132]",-32.9829726794,65.5537617922,-16.5573037132
chr24,1038104,1038286,NC_023665.1,2803_005_autosomes_peak_145207,14,.,2.88345,3.05299,1.44702,23,10,11,"[-32.988143472800004, 65.5512266664, -16.5611335184]",-32.988143472800004,65.5512266664,-16.5611335184,"[-32.9898180002, 65.5504056826, -16.562373775599998]",-32.9898180002,65.5504056826,-16.562373775599998,1038195,38.286,"[-32.9898180002, 65.5504056826, -16.562373775599998]",-32.9898180002,65.5504056826,-16.562373775599998
chr24,1039943,1040785,NC_023665.1,2803_005_autosomes_peak_145208,29,.,3.8446,4.75003,2.95094,250,10,11,"[-33.0050635601, 65.5429311213, -16.5736655678]",-33.0050635601,65.5429311213,-16.5736655678,"[-33.0128105495, 65.53913294350001, -16.579403461]",-33.0128105495,65.53913294350001,-16.579403461,1040364,40.785,"[-33.0128105495, 65.53913294350001, -16.579403461]",-33.0128105495,65.53913294350001,-16.579403461
chr24,1041593,1042693,NC_023665.1,2803_005_autosomes_peak_145209,38,.,4.32517,5.67619,3.80116,180,10,11,"[-33.0202447151, 65.5354881363, -16.584909657799997]",-33.0202447151,65.5354881363,-16.584909657799997,"[-33.0303654851, 65.5305261463, -16.5924057178]",-33.0303654851,65.5305261463,-16.5924057178,1042143,42.693,"[-33.0303654851, 65.5305261463, -16.5924057178]",-33.0303654851,65.5305261463,-16.5924057178
chr24,1042971,1043249,NC_023665.1,2803_005_autosomes_peak_145210,21,.,3.36402,3.87357,2.16261,46,10,11,"[-33.0329232797, 65.5292721161, -16.594300176599997]",-33.0329232797,65.5292721161,-16.594300176599997,"[-33.0354810743, 65.5280180859, -16.5961946354]",-33.0354810743,65.5280180859,-16.5961946354,1043110,43.248999999999995,"[-33.0354810743, 65.5280180859, -16.5961946354]",-33.0354810743,65.5280180859,-16.5961946354
chr24,1043589,1044152,NC_023665.1,2803_005_autosomes_peak_145211,29,.,3.8446,4.75003,2.95094,178,10,11,"[-33.038609312300004, 65.5264843799, -16.5985115994]",-33.038609312300004,65.5264843799,-16.5985115994,"[-33.0437893064, 65.5239447432, -16.6023482192]",-33.0437893064,65.5239447432,-16.6023482192,1043870,44.152,"[-33.0437893064, 65.5239447432, -16.6023482192]",-33.0437893064,65.5239447432,-16.6023482192
chr24,1044319,1045622,NC_023665.1,2803_005_autosomes_peak_145212,29,.,3.8446,4.75003,2.95094,601,10,11,"[-33.045325823300004, 65.5231914229, -16.6034862574]",-33.045325823300004,65.5231914229,-16.6034862574,"[-33.0573143354, 65.51731372020001, -16.6123656812]",-33.0573143354,65.51731372020001,-16.6123656812,1044970,45.622,"[-33.0573143354, 65.51731372020001, -16.6123656812]",-33.0573143354,65.51731372020001,-16.6123656812
chr24,1047627,1048347,NC_023665.1,2803_005_autosomes_peak_145213,38,.,4.32517,5.67619,3.80116,90,10,11,"[-33.0757617389, 65.5082693657, -16.6260289542]",-33.0757617389,65.5082693657,-16.6260289542,"[-33.0823862429, 65.5050215177, -16.6309354662]",-33.0823862429,65.5050215177,-16.6309354662,1047987,48.347,"[-33.0823862429, 65.5050215177, -16.6309354662]",-33.0823862429,65.5050215177,-16.6309354662
chr24,1048824,1049011,NC_023665.1,2803_005_autosomes_peak_145214,14,.,2.88345,3.05299,1.44702,38,10,11,"[-33.0867749768, 65.5028698184, -16.6341860304]",-33.0867749768,65.5028698184,-16.6341860304,"[-33.0884955077, 65.5020262801, -16.6354603606]",-33.0884955077,65.5020262801,-16.6354603606,1048917,49.010999999999996,"[-33.0884955077, 65.5020262801, -16.6354603606]",-33.0884955077,65.5020262801,-16.6354603606
