id,x,y,z
0.0,-0.41324000000000005,-31.801460000000002,-0.84219
1.0,0.38193,-31.3104,-0.49711
2.0,1.1771,-30.81934,-0.15203
3.0,1.06977,-31.81281,-0.33546
4.0,0.35672,-31.12476,-0.23406
5.0,-0.07604,-31.80375,0.33765
6.0,0.47393,-32.26888,-0.43736
7.0,0.60745,-33.05288,0.13122
8.0,0.68876,-32.85468,1.19081
9.0,1.18931,-32.89016,0.28127
10.0,1.15669,-32.35329,-0.5822
11.0,1.28325,-31.4199,-0.26574
12.0,0.93043,-30.47566,0.01634
13.0,0.2403,-30.41075,0.6543
14.0,0.14464,-31.33216,0.32479
15.0,-0.16193,-30.82584,1.18422
16.0,-0.08905,-31.57247,1.99286
17.0,0.84921,-31.43714,2.46612
18.0,1.5467,-32.12284,2.45037
19.0,0.68929,-31.60865,2.31129
20.0,0.42534,-30.78026,1.87834
21.0,0.27785,-31.22177,1.04146
22.0,-0.04052,-31.1072,2.00056
23.0,0.29176,-30.8945,1.06891
24.0,0.54854,-31.13948,1.97649
25.0,0.06705,-30.41763,1.23434
26.0,0.5128,-30.93578,2.08336
27.0,0.89155,-31.62805,2.59307
28.0,0.69031,-31.02175,1.81385
29.0,-0.1555,-31.25474,1.14663
30.0,0.47564,-30.55848,0.91903
31.0,0.15963,-31.59057,0.92913
32.0,0.40628,-32.55488,0.08329
33.0,-0.32316,-32.26222,0.53883
34.0,0.1624,-32.16742,-0.25249
35.0,0.86212,-32.77166,0.36441
36.0,1.53053,-33.65953,0.77707
37.0,1.79468,-32.94145,0.14674
38.0,1.36182,-32.54888,-0.61053
39.0,0.30425,-32.46131,-0.39817
40.0,0.8412,-32.50194,0.36956
41.0,0.84422,-32.95196,1.20185
42.0,-0.00275,-32.37448,1.36993
43.0,0.65731,-32.9547,1.01754
44.0,1.029,-32.9515,1.88529
45.0,0.87672,-32.94124,0.76872
46.0,0.25943,-32.80567,1.51689
47.0,1.2162,-32.83509,1.32556
48.0,0.32009,-32.60688,1.50296
49.0,1.21994,-32.90232,1.95917
50.0,0.43949,-32.50321,2.36846
51.0,1.48224,-32.42245,2.52581
52.0,1.38733,-32.74074,1.61043
53.0,2.25344,-33.10057,1.35444
54.0,1.98445,-32.24804,1.90081
55.0,1.84338,-33.13892,1.53165
56.0,2.06882,-33.12804,0.62769
57.0,1.84731,-32.78882,1.44469
58.0,1.66541,-32.80135,0.39307
59.0,1.84091,-31.98798,-0.10094
60.0,1.99669,-32.5999,0.66121
61.0,1.94215,-32.26711,1.68161
62.0,1.79073,-31.59849,1.00215
63.0,2.00827,-32.60409,0.67773
64.0,1.67605,-31.94754,-0.00798
65.0,2.19399,-31.88714,0.80183
66.0,1.62469,-31.79134,1.75672
67.0,1.38056,-30.80163,1.32929
68.0,0.94128,-30.43138,0.3641
69.0,1.02942,-31.45816,0.28621
70.0,1.01837,-30.26153,0.06326
71.0,1.21867,-30.45171,1.04828
72.0,0.50083,-30.46734,1.68042
73.0,0.93884,-30.00351,0.85717
74.0,0.28305,-30.53703,0.29885
75.0,0.9848,-31.12938,0.24747
76.0,0.72898,-30.39102,0.8875
77.0,1.3633,-30.51126,0.01545
78.0,0.90303,-31.32526,-0.01885
79.0,1.84751,-31.3901,-0.16443
80.0,0.87795,-30.7873,-0.12607
81.0,1.7849,-31.3447,0.07567
82.0,0.97122,-31.20039,-0.47447
83.0,0.69838,-31.38601,0.39068
84.0,0.23638,-31.46061,1.21904
85.0,0.92993,-31.4513,2.00367
86.0,1.66261,-32.12828,2.3049
87.0,1.05784,-31.9985,1.55024
88.0,0.8989,-30.95351,1.56016
89.0,1.74191,-31.6425,1.84712
90.0,1.58381,-31.90306,0.87131
91.0,1.9884,-31.93978,1.8253
92.0,1.84905,-32.31368,0.93951
93.0,1.5945,-32.00506,1.88496
94.0,2.12668,-32.60972,1.29136
95.0,1.85057,-31.63462,1.58149
96.0,1.93389,-31.85591,0.50971
97.0,1.71528,-31.21759,1.41209
98.0,1.34414,-31.81406,2.07913
99.0,2.14921,-32.00574,1.49394
100.0,1.40964,-31.79144,2.16355
101.0,1.15371,-31.67854,1.03806
102.0,2.07225,-32.14614,1.7041
103.0,1.10038,-31.9127,1.6177
104.0,0.88769,-31.53725,0.69015
105.0,0.80775,-30.616,0.37624
106.0,1.17007,-29.98586,0.95853
107.0,0.34863,-30.57875,0.60973
108.0,1.10572,-30.6934,-0.23999
109.0,1.68833,-31.60068,-0.00437
110.0,1.00546,-31.86746,0.89166
111.0,1.06744,-30.88321,1.25924
112.0,0.78512,-31.67556,1.64538
113.0,1.31366,-31.86019,0.86086
114.0,1.64404,-31.44545,1.78656
115.0,2.38936,-31.86791,1.16628
116.0,2.35211,-32.07989,0.21297
117.0,2.20875,-31.25541,0.8969
118.0,2.55168,-31.65169,-0.00144
119.0,2.82905,-32.51147,0.02777
120.0,2.2993,-31.87725,-0.46915
121.0,1.55808,-31.3178,-0.39929
122.0,2.12527,-32.06919,-0.54999
123.0,3.01408,-32.41775,-0.45641
124.0,2.21926,-33.03225,-0.47408
125.0,2.48966,-32.10626,-0.60897
126.0,2.62788,-32.73358,0.09602
127.0,2.64513,-31.90329,-0.59283
128.0,3.13844,-32.39828,0.10195
129.0,2.59983,-32.82848,0.73304
130.0,2.24653,-31.97931,1.39711
131.0,2.91686,-31.98349,0.7883
132.0,3.24275,-31.95981,-0.28846
133.0,2.34694,-31.69289,-0.36978
134.0,2.79005,-31.81349,0.5667
135.0,2.89005,-31.60162,-0.34021
136.0,1.93313,-31.49031,-0.38125
137.0,2.64151,-32.18543,-0.50075
138.0,3.36375,-32.77149,-0.60807
139.0,3.68413,-32.72331,0.31779
140.0,3.0642,-33.06851,1.0173
141.0,3.42654,-32.50104,0.1705
142.0,3.30577,-32.63936,1.19205
143.0,3.82173,-31.99152,1.72819
144.0,3.27547,-32.31088,0.95726
145.0,3.73756,-32.40984,1.87205
146.0,2.86438,-32.72492,2.21407
147.0,3.10243,-32.58752,1.20473
148.0,2.82475,-31.70145,1.26307
149.0,3.08962,-32.74759,1.60674
150.0,3.6775,-32.30357,0.93005
151.0,2.79901,-31.49256,1.04688
152.0,3.22625,-32.11495,1.54455
153.0,2.67197,-31.8119,0.728
154.0,2.96108,-31.27374,1.39321
155.0,2.56877,-31.1987,0.51338
156.0,2.57566,-30.23403,0.34797
157.0,1.98956,-31.03842,0.25148
158.0,2.50527,-31.46701,0.99118
159.0,3.24691,-31.39203,1.73678
160.0,2.72797,-32.24724,1.65158
161.0,2.78556,-31.21711,1.38437
162.0,2.83191,-30.9882,0.42641
163.0,1.83568,-31.38374,0.59008
164.0,2.78778,-31.27808,0.91361
165.0,2.61955,-30.46918,0.41056
166.0,1.66753,-30.49186,0.16948
167.0,2.6084,-30.81418,0.39704
168.0,1.94009,-31.38206,-0.23694
169.0,2.58655,-31.1896,0.36824
170.0,1.94991,-30.49991,0.43644
171.0,2.78055,-31.14428,0.3522
172.0,1.88373,-30.928,0.18988
173.0,1.53753,-30.05976,0.48032
174.0,1.6934,-30.1703,1.49844
175.0,1.55195,-30.10635,0.50972
176.0,2.53897,-30.33663,0.58523
177.0,1.58283,-30.54751,0.5907
178.0,1.25051,-30.02125,1.25803
179.0,1.68765,-30.87226,0.77365
180.0,2.3919,-30.08223,0.35182
181.0,1.65343,-29.82051,0.92035
182.0,1.73712,-29.78319,1.88751
183.0,1.29485,-30.42756,1.22409
184.0,1.8428,-29.55209,1.33771
185.0,2.38001,-30.17206,1.89275
186.0,2.53821,-31.09514,2.17933
187.0,1.67571,-30.85686,2.60563
188.0,2.55011,-31.4047,2.57051
189.0,1.70697,-31.36273,2.95667
190.0,1.48363,-30.44094,2.4507
191.0,2.28408,-30.77596,2.9494
192.0,3.20048,-30.99705,2.53507
193.0,2.5439,-30.30304,2.40794
194.0,2.36958,-29.3232,2.52169
195.0,3.12781,-30.06654,2.53895
196.0,3.0696,-31.12002,2.66441
197.0,3.62438,-30.25173,2.60046
198.0,3.76194,-31.28084,2.38082
199.0,3.02548,-31.87116,2.33342
200.0,3.763,-31.64107,1.7473
201.0,2.86482,-31.46268,2.19361
202.0,3.54729,-30.71859,2.30537
203.0,2.77304,-30.23655,2.48935
204.0,1.88608,-30.85598,2.63707
205.0,1.38983,-29.98932,2.40148
206.0,1.17676,-29.19005,1.62924
207.0,0.9436,-29.64867,2.55475
208.0,1.33916,-30.24146,1.93555
209.0,2.17051,-30.06637,2.47539
210.0,1.28271,-30.5414,2.70413
211.0,1.92072,-31.21731,2.82554
212.0,2.67958,-31.44527,2.37228
213.0,3.55021,-31.41236,1.90749
214.0,2.71351,-31.58939,2.42292
215.0,3.5117,-31.62586,1.62419
216.0,3.29775,-31.14395,2.51093
217.0,2.25754,-31.30952,2.48924
218.0,1.46667,-30.65125,2.36299
219.0,0.99345,-29.87977,1.9492
220.0,1.92205,-29.93119,2.3709
221.0,2.77304,-30.38049,2.51277
222.0,3.09913,-31.16321,2.07601
223.0,2.43199,-30.7974,2.59105
224.0,2.87197,-31.65383,2.41497
225.0,2.96884,-31.11541,1.60213
226.0,2.58432,-30.49119,2.24421
227.0,1.98342,-29.80481,1.80316
228.0,1.33534,-29.90577,2.67344
229.0,1.50875,-30.11724,1.57278
230.0,1.23611,-29.33972,1.0333
231.0,2.24368,-29.47878,1.15129
232.0,2.02261,-30.0956,0.4606
233.0,3.04179,-30.34296,0.67552
234.0,2.74537,-29.81222,1.44216
235.0,1.7669,-29.78701,1.28836
236.0,2.41549,-30.17326,2.02981
237.0,2.02413,-29.72203,1.15377
238.0,2.66245,-29.3419,1.86425
239.0,2.18395,-30.05467,1.5132
240.0,3.27012,-30.45016,1.86896
241.0,2.33111,-30.72429,1.55402
242.0,2.16516,-30.72359,0.59763
243.0,2.29566,-29.77471,0.6472
244.0,2.84935,-30.13361,1.40442
245.0,2.75493,-30.09377,0.31118
246.0,1.86132,-30.36466,0.34727
247.0,2.69748,-29.84423,0.46239
248.0,2.28238,-29.35065,1.1112
249.0,2.92919,-29.46613,1.87864
250.0,3.3575,-30.30777,1.66113
251.0,2.65496,-30.95913,1.31161
252.0,2.63745,-30.08017,1.52539
253.0,2.20773,-29.41857,0.95283
254.0,1.87422,-29.79312,1.74652
255.0,2.20017,-29.25777,0.95254
256.0,2.94722,-29.2747,1.70079
257.0,2.32342,-29.39695,1.03734
258.0,2.38946,-30.02272,0.2193
259.0,2.76885,-29.47449,0.8784
260.0,3.32573,-29.80027,1.62086
261.0,3.8259,-30.58171,1.72987
262.0,3.86323,-31.05675,0.90086
263.0,3.91923,-30.05981,0.92898
264.0,4.41891,-30.81699,1.37896
265.0,3.96321,-31.27208,0.35478
266.0,3.61413,-30.37819,0.10421
267.0,3.2126,-31.04779,-0.57541
268.0,3.99939,-31.36087,-0.07333
269.0,3.84671,-31.70718,0.83912
270.0,3.97192,-30.63457,1.34647
271.0,3.76206,-31.34251,0.71625
272.0,3.79146,-30.54533,1.37898
273.0,2.96259,-29.85254,1.4103
274.0,3.95518,-29.91216,1.36074
275.0,3.36305,-29.96587,0.45239
276.0,3.57603,-29.98656,1.40204
277.0,3.98182,-30.98937,1.26065
278.0,4.53513,-30.76078,0.46865
279.0,3.66715,-30.43546,0.84624
280.0,3.91861,-29.72299,1.51314
281.0,3.29265,-30.34408,1.11696
282.0,3.28098,-29.64866,0.47361
283.0,4.12913,-30.26464,0.08826
284.0,4.42376,-30.44884,1.03527
285.0,4.17186,-31.28478,0.55328
286.0,3.90464,-30.30256,0.58729
287.0,3.32779,-29.47849,0.9349
288.0,2.61371,-29.39976,0.18071
289.0,3.57973,-29.97345,0.05105
290.0,3.88538,-30.56009,0.79063
291.0,3.87206,-31.30075,0.05183
292.0,3.65286,-30.6936,0.79125
293.0,4.23317,-31.45123,0.58256
294.0,3.7966,-31.51159,-0.33631
295.0,3.98089,-31.208,0.66793
296.0,4.66162,-30.44339,0.6043
297.0,3.76362,-30.82963,0.6073
298.0,3.52267,-30.94087,-0.36557
299.0,3.78092,-31.4319,0.40691
300.0,3.57823,-30.69557,-0.23046
301.0,2.95954,-30.07661,-0.75745
302.0,3.12467,-29.31431,-1.47564
303.0,3.6787,-30.19135,-1.23373
304.0,2.88174,-30.04768,-0.68472
305.0,3.66574,-29.8519,-1.32012
306.0,3.5889,-29.1438,-0.4237
307.0,2.83789,-28.87766,-1.01858
308.0,2.90606,-29.2073,-0.20242
309.0,2.14934,-29.28477,-0.81962
310.0,2.69693,-29.0679,-0.06851
311.0,3.06385,-29.14707,-0.95695
312.0,3.80912,-29.67095,-1.2705
313.0,3.73248,-30.739,-1.1745
314.0,4.14751,-31.57436,-0.8691
315.0,3.28322,-31.43027,-0.33672
316.0,3.3458,-30.74953,-0.98332
317.0,2.4175,-30.66985,-0.64022
318.0,1.90223,-29.87603,-0.47841
319.0,2.51814,-30.63774,-0.5403
320.0,1.75319,-29.98246,-0.64893
321.0,2.67652,-29.79228,-0.64313
322.0,3.27735,-29.13191,-0.33791
323.0,3.58857,-29.74262,-0.99768
324.0,4.53952,-29.5106,-0.85508
325.0,4.19081,-29.27068,0.0907
326.0,5.01395,-29.83752,0.28938
327.0,4.85709,-28.94996,0.1266
328.0,3.94408,-29.00689,0.15619
329.0,3.14665,-28.80094,0.93744
330.0,2.56322,-28.68647,0.1168
331.0,1.83211,-29.2914,-0.28445
332.0,2.64616,-28.75844,-0.70421
333.0,1.97661,-29.11463,0.04372
334.0,2.71654,-28.58824,0.46942
335.0,3.70005,-28.9323,0.96137
336.0,3.65307,-29.24733,-0.04309
337.0,3.26392,-28.72574,0.78971
338.0,4.10114,-29.04056,0.27916
339.0,4.73581,-29.56447,-0.28309
340.0,4.81432,-30.30983,-0.84375
341.0,4.03984,-30.92336,-1.36355
342.0,4.21776,-29.93852,-1.2128
343.0,3.25995,-29.9906,-0.86424
344.0,3.4103,-31.09209,-0.8451
345.0,4.1712,-31.38069,-0.24804
346.0,4.76163,-30.77903,-0.77043
347.0,3.78318,-31.17003,-0.67188
348.0,2.82116,-31.1013,-0.70376
349.0,2.13047,-30.40864,-0.76224
350.0,2.6438,-29.55576,-1.05406
351.0,1.95679,-29.50483,-0.36576
352.0,2.12366,-30.46827,-0.73321
353.0,2.07053,-29.52097,-0.69275
354.0,2.36298,-30.50278,-0.8871
355.0,1.92453,-29.665,-0.42128
