gene_name,gene_id,start,end,chromosome,chromosome_nc,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos
GAB4,gene-GAB4,1024325,1073723,chr19,NC_023660.1,10,11,"[-1.4180175050000001, -0.6066178475, -34.8415412625]",-1.4180175050000001,-0.6066178475,-34.8415412625,"[-1.7493496502, -1.0420266389000001, -34.6374534255]",-1.7493496502,-1.0420266389000001,-34.6374534255,1049024,-1.7493496502,-1.0420266389000001,-34.6374534255,73.723,"[-1.7493496502, -1.0420266389000001, -34.6374534255]"
LOC103222862,gene-LOC103222862,1074073,1075807,chr19,NC_023660.1,10,11,"[-1.7516972402, -1.0451116439, -34.6360074005]",-1.7516972402,-1.0451116439,-34.6360074005,"[-1.7633278718, -1.0603956401, -34.6288433795]",-1.7633278718,-1.0603956401,-34.6288433795,1074940,-1.7633278718,-1.0603956401,-34.6288433795,75.807,"[-1.7633278718, -1.0603956401, -34.6288433795]"
LOC103223590,gene-LOC103223590,1088328,1123505,chr19,NC_023660.1,10,12,"[-1.6632400915999999, -1.1265336608, -34.9444160232]",-1.6632400915999999,-1.1265336608,-34.9444160232,"[-1.82587919225, -1.418981168, -34.9453622845]",-1.82587919225,-1.418981168,-34.9453622845,1105916,-1.82587919225,-1.418981168,-34.9453622845,61.7525,"[-1.82587919225, -1.418981168, -34.9453622845]"
LOC103222863,gene-LOC103222863,1121427,1257156,chr19,NC_023660.1,11,13,"[-1.98395964855, -1.27582876805, -34.6398732892]",-1.98395964855,-1.27582876805,-34.6398732892,"[-2.3536379394, -1.2896934854000002, -35.3428952176]",-2.3536379394,-1.2896934854000002,-35.3428952176,1189291,-2.3536379394,-1.2896934854000002,-35.3428952176,78.578,"[-2.3536379394, -1.2896934854000002, -35.3428952176]"
IL17RA,gene-IL17RA,1288106,1319023,chr19,NC_023660.1,12,14,"[-2.4299428467, -2.0422427360000004, -34.9729487135]",-2.4299428467,-2.0422427360000004,-34.9729487135,"[-2.51780741485, -2.0377906880000003, -34.98190691425]",-2.51780741485,-2.0377906880000003,-34.98190691425,1303564,-2.51780741485,-2.0377906880000003,-34.98190691425,59.5115,"[-2.51780741485, -2.0377906880000003, -34.98190691425]"
CECR6,gene-CECR6,1321527,1325003,chr19,NC_023660.1,13,14,"[-2.5300911047, -1.4516605562, -35.4443793512]",-2.5300911047,-1.4516605562,-35.4443793512,"[-2.5397408283000003, -1.4771069618000001, -35.4249332168]",-2.5397408283000003,-1.4771069618000001,-35.4249332168,1323265,-2.5397408283000003,-1.4771069618000001,-35.4249332168,25.002999999999997,"[-2.5397408283000003, -1.4771069618000001, -35.4249332168]"
CECR5,gene-CECR5,1344943,1365791,chr19,NC_023660.1,13,14,"[-2.5950962623, -1.6230797258, -35.3133808808]",-2.5950962623,-1.6230797258,-35.3133808808,"[-2.6529723951, -1.7756995946000003, -35.1967488296]",-2.6529723951,-1.7756995946000003,-35.1967488296,1355367,-2.6529723951,-1.7756995946000003,-35.1967488296,65.791,"[-2.6529723951, -1.7756995946000003, -35.1967488296]"
LOC103222868,gene-LOC103222868,1369983,1372467,chr19,NC_023660.1,13,14,"[-2.6646098063, -1.8063875498000002, -35.1732971048]",-2.6646098063,-1.8063875498000002,-35.1732971048,"[-2.6715056387, -1.8245719202000001, -35.1594006152]",-2.6715056387,-1.8245719202000001,-35.1594006152,1371225,-2.6715056387,-1.8245719202000001,-35.1594006152,72.467,"[-2.6715056387, -1.8245719202000001, -35.1594006152]"
CECR1,gene-CECR1,1387408,1429891,chr19,NC_023660.1,13,15,"[-2.2832419168, -1.4777666528, -35.5380019664]",-2.2832419168,-1.4777666528,-35.5380019664,"[-2.1923113036000004, -1.5670489256, -35.524972430300004]",-2.1923113036000004,-1.5670489256,-35.524972430300004,1408649,-2.1923113036000004,-1.5670489256,-35.524972430300004,64.9455,"[-2.1923113036000004, -1.5670489256, -35.524972430300004]"
LOC103222869,gene-LOC103222869,1409259,1430309,chr19,NC_023660.1,14,15,"[-2.6826001629, -1.9972659934, -35.051489079]",-2.6826001629,-1.9972659934,-35.051489079,"[-2.5340524179, -1.9316447234000003, -35.156339129]",-2.5340524179,-1.9316447234000003,-35.156339129,1419784,-2.5340524179,-1.9316447234000003,-35.156339129,30.309,"[-2.5340524179, -1.9316447234000003, -35.156339129]"
