gene_name,gene_id,start,end,chromosome,chromosome_nc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC103233554,gene-LOC103233554,13530,14913,chr6,NC_023647.1,4.49725153435913,0.962718776196847,1.11104363399716,0.866499520575363,0.386216289167691,0.501884392554718
PPAP2C,gene-PPAP2C,15326,26759,chr6,NC_023647.1,0.200337563672134,0.0,5.39771667957774,0.0,1.0,NA
MIER2,gene-MIER2,35532,70736,chr6,NC_023647.1,135.822444360919,1.45293339016843,0.220678005123618,6.58395198630939,4.58105116487828e-11,3.61461193596378e-10
THEG,gene-THEG,87805,101951,chr6,NC_023647.1,0.419301683838655,0.951042688304255,3.80316490777444,0.250066118973734,0.802536216858671,NA
LOC103233555,gene-LOC103233555,96450,100025,chr6,NC_023647.1,61.7853696386161,0.681793061386245,0.306806712167254,2.22222342063549,0.0262682104325669,0.0553345771325165
C2CD4C,gene-C2CD4C,141694,149393,chr6,NC_023647.1,NA,NA,NA,NA,NA,NA
SHC2,gene-SHC2,151955,193626,chr6,NC_023647.1,374.14839649089,-0.684416682840961,0.166871503036409,-4.10145932880842,4.10552675399429e-05,0.0001587915934311
LOC103233558,gene-LOC103233558,171483,172373,chr6,NC_023647.1,38.2692860041547,-0.408160820216181,0.414554204713324,-0.984577687490676,0.324831554023665,0.439373554640151
ODF3L2,gene-ODF3L2,195262,203799,chr6,NC_023647.1,46.1438231234329,-3.31362280373259,0.539746341208679,-6.13922235454573,8.29264246583932e-10,5.85583462072685e-09
MADCAM1,gene-MADCAM1,222795,235198,chr6,NC_023647.1,0.244093226200246,-1.46653318539633,5.2584021597756,-0.278893310331919,0.780326702520308,NA
TPGS1,gene-TPGS1,236753,248531,chr6,NC_023647.1,4.02576855733203,0.95592972010278,1.35683217397544,0.704530551705564,0.481102430687346,0.59213394758432
CDC34,gene-CDC34,262818,280041,chr6,NC_023647.1,83.1079853920012,-0.274511546508745,0.319688833880823,-0.85868356168824,0.390515122067102,0.506272089137185
GZMM,gene-GZMM,273754,285106,chr6,NC_023647.1,0.312478347651122,0.957650465400019,4.8506738645174,0.197426273575145,0.843493970875722,NA
LOC103233585,gene-LOC103233585,286080,298989,chr6,NC_023647.1,0.0600594768017935,-0.492126251241272,5.39594692838692,-0.0912029450572062,0.927331334891375,NA
LOC103233584,gene-LOC103233584,298897,312669,chr6,NC_023647.1,0.0,NA,NA,NA,NA,NA
BSG,gene-BSG,309579,320209,chr6,NC_023647.1,409.823910101038,-1.72886006237122,0.178463564395548,-9.68746796146784,3.40874499928445e-22,6.06337072026566e-21
HCN2,gene-HCN2,326437,358119,chr6,NC_023647.1,31.4104117368964,1.44570556307645,0.408823606945791,3.53625754118487,0.0004058388415635,0.001308994426118
POLRMT,gene-POLRMT,358865,377007,chr6,NC_023647.1,173.015478896277,-0.114689671531213,0.199443781719951,-0.575047617640215,0.565259093153043,0.667250742543621
FGF22,gene-FGF22,385718,393988,chr6,NC_023647.1,0.117096849979306,-0.476128532183249,5.39700389715696,-0.0882208983458516,0.92970110759765,NA
RNF126,gene-RNF126,392717,409139,chr6,NC_023647.1,NA,NA,NA,NA,NA,NA
FSTL3,gene-FSTL3,425050,435931,chr6,NC_023647.1,442.829536921095,-0.204930170970968,0.127919959894688,-1.60201872436233,0.109151468989845,0.184002131287994
LOC103233580,gene-LOC103233580,435833,436425,chr6,NC_023647.1,0.0587998607230403,-0.47611566869659,5.39700475103413,-0.0882185009389441,0.929703013022473,NA
PRSS57,gene-PRSS57,443859,449539,chr6,NC_023647.1,0.0,NA,NA,NA,NA,NA
PALM,gene-PALM,461030,503688,chr6,NC_023647.1,5.0973103830486,3.35398593430409,1.11973325974971,2.99534367234371,0.0027413578020331,0.0074344594778203
MISP,gene-MISP,505841,520758,chr6,NC_023647.1,38.2650093835211,-1.63513303374359,0.46317212807448,-3.53029237864817,0.0004151006681543,0.001335886228948
PTBP1,gene-PTBP1,546010,560086,chr6,NC_023647.1,1419.8584866701,-0.534541080292156,0.111808282129824,-4.78087195429302,1.74536508771329e-06,8.29993603405855e-06
LOC103233575,gene-LOC103233575,560961,571202,chr6,NC_023647.1,0.0339794636637609,0.0,5.39771667960081,0.0,1.0,NA
AZU1,gene-AZU1,576366,586913,chr6,NC_023647.1,0.0,NA,NA,NA,NA,NA
PRTN3,gene-PRTN3,590193,598829,chr6,NC_023647.1,0.0,NA,NA,NA,NA,NA
ELANE,gene-ELANE,599392,604925,chr6,NC_023647.1,0.0,NA,NA,NA,NA,NA
CFD,gene-CFD,608821,612382,chr6,NC_023647.1,0.0,NA,NA,NA,NA,NA
MED16,gene-MED16,617998,638340,chr6,NC_023647.1,NA,NA,NA,NA,NA,NA
LOC103233569,gene-LOC103233569,629871,632028,chr6,NC_023647.1,13.1854221242684,0.7228937716765,0.647652481951774,1.11617540551683,0.264347059930126,0.373458053141754
R3HDM4,gene-R3HDM4,643058,662407,chr6,NC_023647.1,131.621245140403,-0.0529067383864206,0.21234647850809,-0.249152888044739,0.803242520297742,0.859279239422881
KISS1R,gene-KISS1R,666386,670833,chr6,NC_023647.1,16.3235890248298,2.90494249797008,0.691977833423941,4.19802825705598,2.69249041583183e-05,0.0001075445906996
ARID3A,gene-ARID3A,667426,727987,chr6,NC_023647.1,21.0440113067455,0.859134371196362,0.545361047397993,1.57534971611088,0.115175744239473,0.192566560526865
WDR18,gene-WDR18,740712,750797,chr6,NC_023647.1,62.7738959959967,-0.261710380907242,0.31903865328013,-0.820309320568278,0.412039794318856,0.526823689757111
GRIN3B,gene-GRIN3B,756257,766175,chr6,NC_023647.1,6.63652433791263,1.05570643005967,0.850969540514239,1.24059250043393,0.214756323808955,0.317169285856996
TMEM259,gene-TMEM259,766097,777348,chr6,NC_023647.1,500.683766200812,0.435337829007959,0.160906811706148,2.70552765536728,0.0068195969634215,0.0169638941676161
ABCA7,gene-ABCA7,792684,821522,chr6,NC_023647.1,292.820718262469,0.710875445916875,0.16464001818387,4.31775611882506,1.57623454754649e-05,6.52737243507612e-05
HMHA1,gene-HMHA1,823109,842697,chr6,NC_023647.1,3.31576177075572,1.96198402961834,1.57847344068192,1.24296296602288,0.213881480783525,0.316092588089363
POLR2E,gene-POLR2E,844196,856127,chr6,NC_023647.1,415.744611237292,-0.634644534909722,0.14100855680978,-4.50075193497552,6.77134940581189e-06,2.94989984287856e-05
GPX4,gene-GPX4,873867,876225,chr6,NC_023647.1,670.232796664485,-2.69304778391917,0.187812631237312,-14.3390131226922,1.24817735475258e-46,6.40447924954852e-45
SBNO2,gene-SBNO2,877066,950663,chr6,NC_023647.1,326.419279141737,0.360445737621852,0.151292969961557,2.3824354675134,0.0171985460821006,0.0384603258172445
STK11,gene-STK11,973033,996857,chr6,NC_023647.1,174.435612536537,0.404360707526889,0.201898955007082,2.00278752068185,0.0452000999048348,0.0877961995169865
C6H19orf26,gene-C6H19orf26,999327,1006632,chr6,NC_023647.1,72.2750142850971,2.09615675246534,0.290116065797002,7.22523499933317,5.00236040525657e-13,4.68697658067881e-12
ATP5D,gene-ATP5D,1010210,1013360,chr6,NC_023647.1,119.895430973925,-1.59929266385782,0.328394145740345,-4.87004011673933,1.1157559365242e-06,5.4447257195102e-06
LOC103234319,gene-LOC103234319,1015938,1018707,chr6,NC_023647.1,1.34032752926726,-0.0272928034836649,2.07201902761373,-0.0131720814914992,0.989490503451318,0.991491437563913
MIDN,gene-MIDN,1017141,1027577,chr6,NC_023647.1,602.259628329572,-0.212308165855007,0.243215031398238,-0.872923703088796,0.382704665647144,0.498441500174108
