gene_name,gene_id,start,end,chromosome,chromosome_nc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC103233554,gene-LOC103233554,13530,14913,chr6,NC_023647.1,4.49725153435913,2.32613725561904,1.43028474415416,1.62634556868931,0.103876163024642,0.21280736833388
PPAP2C,gene-PPAP2C,15326,26759,chr6,NC_023647.1,0.200337563672134,-2.56139745195172,5.34529698151572,-0.479187117349914,0.631805518196875,NA
MIER2,gene-MIER2,35532,70736,chr6,NC_023647.1,135.822444360919,0.638096894328491,0.233687689270116,2.73055416963333,0.0063227941229007,0.0236793602973027
THEG,gene-THEG,87805,101951,chr6,NC_023647.1,0.419301683838655,2.3498496083237,3.63436719097748,0.646563620252057,0.517914409459982,NA
LOC103233555,gene-LOC103233555,96450,100025,chr6,NC_023647.1,61.7853696386161,0.0951017873339921,0.302788912158502,0.314086096006741,0.753455649365706,0.847581209155478
C2CD4C,gene-C2CD4C,141694,149393,chr6,NC_023647.1,NA,NA,NA,NA,NA,NA
SHC2,gene-SHC2,151955,193626,chr6,NC_023647.1,374.14839649089,-0.387613339863627,0.15687335020985,-2.47086799220591,0.0134785563108581,0.0437042551878936
LOC103233558,gene-LOC103233558,171483,172373,chr6,NC_023647.1,38.2692860041547,-0.563341078213766,0.392909166039477,-1.43376924466345,0.151638124353013,0.282715465934925
ODF3L2,gene-ODF3L2,195262,203799,chr6,NC_023647.1,46.1438231234329,-2.23705607704287,0.386674269531553,-5.78537609899155,7.23502716718768e-09,1.36089140545261e-07
MADCAM1,gene-MADCAM1,222795,235198,chr6,NC_023647.1,0.244093226200246,1.99596547887599,5.25739575089213,0.379649083586164,0.704205920491558,NA
TPGS1,gene-TPGS1,236753,248531,chr6,NC_023647.1,4.02576855733203,-0.344898608882913,1.27306662700127,-0.270919527358382,0.786452925830591,0.872167490309899
CDC34,gene-CDC34,262818,280041,chr6,NC_023647.1,83.1079853920012,-0.767830574528979,0.303444603463777,-2.53038138020681,0.0113938603944082,0.038282657694514
GZMM,gene-GZMM,273754,285106,chr6,NC_023647.1,0.312478347651122,2.18172351942559,4.73191218376598,0.461065935862155,0.644751300129201,NA
LOC103233585,gene-LOC103233585,286080,298989,chr6,NC_023647.1,0.0600594768017935,0.0,5.39771667961966,0.0,1.0,NA
LOC103233584,gene-LOC103233584,298897,312669,chr6,NC_023647.1,0.0,NA,NA,NA,NA,NA
BSG,gene-BSG,309579,320209,chr6,NC_023647.1,409.823910101038,-0.568599115274873,0.153307864850672,-3.7088711386641,0.0002081853390117,0.0013246475275225
HCN2,gene-HCN2,326437,358119,chr6,NC_023647.1,31.4104117368964,0.988949951426702,0.462679684918837,2.1374397529474,0.0325622410089919,0.0877650502374712
POLRMT,gene-POLRMT,358865,377007,chr6,NC_023647.1,173.015478896277,0.22372413763152,0.191231365430174,1.16991340373612,0.242035819289531,0.396975633050987
FGF22,gene-FGF22,385718,393988,chr6,NC_023647.1,0.117096849979306,-1.90157859252677,5.37378063144736,-0.353862340676644,0.723442051054648,NA
RNF126,gene-RNF126,392717,409139,chr6,NC_023647.1,NA,NA,NA,NA,NA,NA
FSTL3,gene-FSTL3,425050,435931,chr6,NC_023647.1,442.829536921095,-0.329462952248783,0.124105111301565,-2.65470897043245,0.0079376857770463,0.0285123039061256
LOC103233580,gene-LOC103233580,435833,436425,chr6,NC_023647.1,0.0587998607230403,0.0,5.39771667962034,0.0,1.0,NA
PRSS57,gene-PRSS57,443859,449539,chr6,NC_023647.1,0.0,NA,NA,NA,NA,NA
PALM,gene-PALM,461030,503688,chr6,NC_023647.1,5.0973103830486,0.986894934791222,1.15652644661169,0.853326733411551,0.393478138996001,0.556467766158925
MISP,gene-MISP,505841,520758,chr6,NC_023647.1,38.2650093835211,-0.9679294576485,0.390411490406946,-2.47925453382424,0.0131657315847988,0.0428656369124657
PTBP1,gene-PTBP1,546010,560086,chr6,NC_023647.1,1419.8584866701,-0.466413972762569,0.108905625499444,-4.28273535571355,1.84609694752048e-05,0.0001610272259099
LOC103233575,gene-LOC103233575,560961,571202,chr6,NC_023647.1,0.0339794636637609,0.676753251344636,5.36625539842859,0.12611275481648,0.899642671200261,NA
AZU1,gene-AZU1,576366,586913,chr6,NC_023647.1,0.0,NA,NA,NA,NA,NA
PRTN3,gene-PRTN3,590193,598829,chr6,NC_023647.1,0.0,NA,NA,NA,NA,NA
ELANE,gene-ELANE,599392,604925,chr6,NC_023647.1,0.0,NA,NA,NA,NA,NA
CFD,gene-CFD,608821,612382,chr6,NC_023647.1,0.0,NA,NA,NA,NA,NA
MED16,gene-MED16,617998,638340,chr6,NC_023647.1,NA,NA,NA,NA,NA,NA
LOC103233569,gene-LOC103233569,629871,632028,chr6,NC_023647.1,13.1854221242684,1.4528696344081,0.787551738154489,1.84479261999051,0.0650677113969904,0.14866260787251
R3HDM4,gene-R3HDM4,643058,662407,chr6,NC_023647.1,131.621245140403,-0.280006241511535,0.209171440894553,-1.33864470366531,0.180686365682056,0.322308980252542
KISS1R,gene-KISS1R,666386,670833,chr6,NC_023647.1,16.3235890248298,2.64375058251753,0.798777503434078,3.30974591942263,0.0009338069538175,0.0047751564167824
ARID3A,gene-ARID3A,667426,727987,chr6,NC_023647.1,21.0440113067455,-0.0198235087353729,0.540383123370813,-0.0366841743904165,0.970736827156928,0.983058894577032
WDR18,gene-WDR18,740712,750797,chr6,NC_023647.1,62.7738959959967,0.277515849317279,0.310837515347614,0.892800371946512,0.371964087137353,0.535310568379516
GRIN3B,gene-GRIN3B,756257,766175,chr6,NC_023647.1,6.63652433791263,-0.0430813465654845,1.03447131687433,-0.041645762296876,0.966781091828185,0.980599656195604
TMEM259,gene-TMEM259,766097,777348,chr6,NC_023647.1,500.683766200812,0.263218956106347,0.163221366902194,1.61265011500654,0.106820544086969,0.217181541813183
ABCA7,gene-ABCA7,792684,821522,chr6,NC_023647.1,292.820718262469,0.326205787686443,0.161645108801706,2.01803685929407,0.0435874226892835,0.109654398325618
HMHA1,gene-HMHA1,823109,842697,chr6,NC_023647.1,3.31576177075572,-0.1390849503569,1.16650679389902,-0.119232010550073,0.905091546781194,0.944768794153856
POLR2E,gene-POLR2E,844196,856127,chr6,NC_023647.1,415.744611237292,-0.585635597032673,0.131158316129593,-4.46510457220286,8.00296534212103e-06,7.69523775602923e-05
GPX4,gene-GPX4,873867,876225,chr6,NC_023647.1,670.232796664485,-1.13421320292294,0.159433263219,-7.11403116277539,1.12701686933299e-12,4.08143048896518e-11
SBNO2,gene-SBNO2,877066,950663,chr6,NC_023647.1,326.419279141737,0.376956662764012,0.15450227650059,2.43981300018302,0.0146948664430217,0.0468198320483726
