chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr27,1003639,1003740,NC_023668.1,2803_002_autosomes_peak_98928,19,.,3.37051,3.83133,1.95257,47,10,11,"[-33.9389522749, 29.3762086582, -22.6636748537]",-33.9389522749,29.3762086582,-22.6636748537,"[-33.939199634, 29.376812012, -22.662600042]",-33.939199634,29.376812012,-22.662600042,1003689,3.74,"[-33.939199634, 29.376812012, -22.662600042]",-33.939199634,29.376812012,-22.662600042
chr27,1012017,1012132,NC_023668.1,2803_002_autosomes_peak_98929,29,.,4.04461,4.93036,2.95342,90,10,11,"[-33.9594708347, 29.4262571546, -22.5745186911]",-33.9594708347,29.4262571546,-22.5745186911,"[-33.9597524812, 29.4269441416, -22.5732948956]",-33.9597524812,29.4269441416,-22.5732948956,1012074,12.132,"[-33.9597524812, 29.4269441416, -22.5732948956]",-33.9597524812,29.4269441416,-22.5732948956
chr27,1312521,1312655,NC_023668.1,2803_002_autosomes_peak_98930,52,.,5.39281,7.31679,5.2005,53,13,14,"[-35.3448451313, 29.243053379499997, -20.1180029612]",-35.3448451313,29.243053379499997,-20.1180029612,"[-35.3456994215, 29.2420938725, -20.117415666]",-35.3456994215,29.2420938725,-20.117415666,1312588,12.655,"[-35.3456994215, 29.2420938725, -20.117415666]",-35.3456994215,29.2420938725,-20.117415666
chr27,1354549,1354789,NC_023668.1,2803_002_autosomes_peak_98931,103,.,8.08922,12.6616,10.3521,139,13,14,"[-35.6127862397, 28.942111885499997, -19.9338026428]",-35.6127862397,28.942111885499997,-19.9338026428,"[-35.6143163117, 28.9403933655, -19.9327507708]",-35.6143163117,28.9403933655,-19.9327507708,1354669,54.789,"[-35.6143163117, 28.9403933655, -19.9327507708]",-35.6143163117,28.9403933655,-19.9327507708
chr27,1357208,1357518,NC_023668.1,2803_002_autosomes_peak_98932,76,.,6.74102,9.90672,7.68582,102,13,14,"[-35.629738162399995, 28.923072116, -19.9221487776]",-35.629738162399995,28.923072116,-19.9221487776,"[-35.6317145054, 28.920852360999998, -19.9207901096]",-35.6317145054,28.920852360999998,-19.9207901096,1357363,57.518,"[-35.6317145054, 28.920852360999998, -19.9207901096]",-35.6317145054,28.920852360999998,-19.9207901096
chr27,1357917,1358713,NC_023668.1,2803_002_autosomes_peak_98933,1016,.,41.7943,105.274,101.635,492,13,14,"[-35.6342582501, 28.917995321499998, -19.9190413724]",-35.6342582501,28.917995321499998,-19.9190413724,"[-35.6393329889, 28.9122955635, -19.9155526636]",-35.6393329889,28.9122955635,-19.9155526636,1358315,58.713,"[-35.6393329889, 28.9122955635, -19.9155526636]",-35.6393329889,28.9122955635,-19.9155526636
chr27,1361172,1362875,NC_023668.1,2803_002_autosomes_peak_98934a,89,.,7.41512,11.2654,8.99864,212,13,14,"[-35.6550098516, 28.894687894, -19.9047753584]",-35.6550098516,28.894687894,-19.9047753584,"[-35.665866987499996, 28.8824935625, -19.89731145]",-35.665866987499996,28.8824935625,-19.89731145,1362023,62.875,"[-35.665866987499996, 28.8824935625, -19.89731145]",-35.665866987499996,28.8824935625,-19.89731145
chr27,1361172,1362875,NC_023668.1,2803_002_autosomes_peak_98934b,117,.,8.76332,14.0924,11.7426,319,13,14,"[-35.6550098516, 28.894687894, -19.9047753584]",-35.6550098516,28.894687894,-19.9047753584,"[-35.665866987499996, 28.8824935625, -19.89731145]",-35.665866987499996,28.8824935625,-19.89731145,1362023,62.875,"[-35.665866987499996, 28.8824935625, -19.89731145]",-35.665866987499996,28.8824935625,-19.89731145
chr27,1361172,1362875,NC_023668.1,2803_002_autosomes_peak_98934c,131,.,9.43743,15.5552,13.1671,503,13,14,"[-35.6550098516, 28.894687894, -19.9047753584]",-35.6550098516,28.894687894,-19.9047753584,"[-35.665866987499996, 28.8824935625, -19.89731145]",-35.665866987499996,28.8824935625,-19.89731145,1362023,62.875,"[-35.665866987499996, 28.8824935625, -19.89731145]",-35.665866987499996,28.8824935625,-19.89731145
chr27,1423707,1424645,NC_023668.1,2803_002_autosomes_peak_98935a,445,.,22.2454,47.5587,44.5965,269,14,15,"[-35.9141237574, 28.808259974, -19.6237033954]",-35.9141237574,28.808259974,-19.6237033954,"[-35.914581688999995, 28.81584089, -19.619315619]",-35.914581688999995,28.81584089,-19.619315619,1424176,24.645,"[-35.914581688999995, 28.81584089, -19.619315619]",-35.914581688999995,28.81584089,-19.619315619
chr27,1423707,1424645,NC_023668.1,2803_002_autosomes_peak_98935b,595,.,27.6382,62.6707,59.5059,628,14,15,"[-35.9141237574, 28.808259974, -19.6237033954]",-35.9141237574,28.808259974,-19.6237033954,"[-35.914581688999995, 28.81584089, -19.619315619]",-35.914581688999995,28.81584089,-19.619315619,1424176,24.645,"[-35.914581688999995, 28.81584089, -19.619315619]",-35.914581688999995,28.81584089,-19.619315619
