gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
RGMB,gene-RGMB,2339567,2368239,chr23,2339848,2342439,NC_023664.1,2803_004_autosomes_peak_118152a,149,.,9.79714,17.5389,14.9404,425
RGMB,gene-RGMB,2339567,2368239,chr23,2339848,2342439,NC_023664.1,2803_004_autosomes_peak_118152b,217,.,12.5186,24.5348,21.7456,727
RGMB,gene-RGMB,2339567,2368239,chr23,2339848,2342439,NC_023664.1,2803_004_autosomes_peak_118152c,123,.,8.70857,14.8965,12.3825,1516
RGMB,gene-RGMB,2339567,2368239,chr23,2343374,2343674,NC_023664.1,2803_004_autosomes_peak_118153,54,.,5.44286,7.66058,5.47972,43
RGMB,gene-RGMB,2339567,2368239,chr23,2343983,2345756,NC_023664.1,2803_004_autosomes_peak_118154a,136,.,9.25285,16.2053,13.6482,276
RGMB,gene-RGMB,2339567,2368239,chr23,2343983,2345756,NC_023664.1,2803_004_autosomes_peak_118154b,149,.,9.79714,17.5389,14.9404,359
RGMB,gene-RGMB,2339567,2368239,chr23,2343983,2345756,NC_023664.1,2803_004_autosomes_peak_118154c,830,.,32.6571,86.9058,83.01,747
RGMB,gene-RGMB,2339567,2368239,chr23,2347124,2347472,NC_023664.1,2803_004_autosomes_peak_118155,44,.,4.89857,6.57994,4.47868,278
RGMB,gene-RGMB,2339567,2368239,chr23,2368091,2368239,NC_023664.1,2803_004_autosomes_peak_118156,44,.,4.89857,6.57994,4.47868,87
LOC103244262,gene-LOC103244262,2342268,2345155,chr23,2339848,2342439,NC_023664.1,2803_004_autosomes_peak_118152a,149,.,9.79714,17.5389,14.9404,425
LOC103244262,gene-LOC103244262,2342268,2345155,chr23,2339848,2342439,NC_023664.1,2803_004_autosomes_peak_118152b,217,.,12.5186,24.5348,21.7456,727
LOC103244262,gene-LOC103244262,2342268,2345155,chr23,2339848,2342439,NC_023664.1,2803_004_autosomes_peak_118152c,123,.,8.70857,14.8965,12.3825,1516
LOC103244262,gene-LOC103244262,2342268,2345155,chr23,2343374,2343674,NC_023664.1,2803_004_autosomes_peak_118153,54,.,5.44286,7.66058,5.47972,43
LOC103244262,gene-LOC103244262,2342268,2345155,chr23,2343983,2345756,NC_023664.1,2803_004_autosomes_peak_118154a,136,.,9.25285,16.2053,13.6482,276
LOC103244262,gene-LOC103244262,2342268,2345155,chr23,2343983,2345756,NC_023664.1,2803_004_autosomes_peak_118154b,149,.,9.79714,17.5389,14.9404,359
LOC103244262,gene-LOC103244262,2342268,2345155,chr23,2343983,2345756,NC_023664.1,2803_004_autosomes_peak_118154c,830,.,32.6571,86.9058,83.01,747
CHD1,gene-CHD1,2433694,2507334,chr23,2505835,2506782,NC_023664.1,2803_004_autosomes_peak_118157,35,.,4.35428,5.54425,3.53438,522
CHD1,gene-CHD1,2433694,2507334,chr23,2507143,2508995,NC_023664.1,2803_004_autosomes_peak_118158a,87,.,7.07571,11.134,8.76481,223
CHD1,gene-CHD1,2433694,2507334,chr23,2507143,2508995,NC_023664.1,2803_004_autosomes_peak_118158b,123,.,8.70857,14.8965,12.3825,387
CHD1,gene-CHD1,2433694,2507334,chr23,2507143,2508995,NC_023664.1,2803_004_autosomes_peak_118158c,581,.,25.0371,61.6446,58.1231,723
CHD1,gene-CHD1,2433694,2507334,chr23,2507143,2508995,NC_023664.1,2803_004_autosomes_peak_118158d,598,.,25.5814,63.394,59.8448,833
CHD1,gene-CHD1,2433694,2507334,chr23,2507143,2508995,NC_023664.1,2803_004_autosomes_peak_118158e,414,.,19.5943,44.701,41.4769,1130
CHD1,gene-CHD1,2433694,2507334,chr23,2507143,2508995,NC_023664.1,2803_004_autosomes_peak_118158f,564,.,24.4928,59.9045,56.4118,1237
LOC103244267,gene-LOC103244267,2551829,2564772,chr23,2563184,2563341,NC_023664.1,2803_004_autosomes_peak_118159,18,.,3.26571,3.62938,1.85363,37
FAM174A,gene-FAM174A,4056450,4100550,chr23,4056003,4057125,NC_023664.1,2803_004_autosomes_peak_118165a,76,.,6.53143,9.9408,7.62777,287
FAM174A,gene-FAM174A,4056450,4100550,chr23,4056003,4057125,NC_023664.1,2803_004_autosomes_peak_118165b,175,.,10.8857,20.2748,17.5976,558
ST8SIA4,gene-ST8SIA4,4324886,4423253,chr23,4421177,4421383,NC_023664.1,2803_004_autosomes_peak_118166,44,.,4.89857,6.57994,4.47868,52
ST8SIA4,gene-ST8SIA4,4324886,4423253,chr23,4422541,4423354,NC_023664.1,2803_004_autosomes_peak_118167,149,.,9.79714,17.5389,14.9404,652
SLCO4C1,gene-SLCO4C1,5691054,5755350,chr23,5754642,5755454,NC_023664.1,2803_004_autosomes_peak_118169a,65,.,5.98714,8.78202,6.53109,332
SLCO4C1,gene-SLCO4C1,5691054,5755350,chr23,5754642,5755454,NC_023664.1,2803_004_autosomes_peak_118169b,320,.,16.3286,35.0894,32.0593,541
LOC103244285,gene-LOC103244285,6205774,6316798,chr23,6206281,6207893,NC_023664.1,2803_004_autosomes_peak_118170a,231,.,13.0629,25.9928,23.1672,369
LOC103244285,gene-LOC103244285,6205774,6316798,chr23,6206281,6207893,NC_023664.1,2803_004_autosomes_peak_118170b,35,.,4.35428,5.54425,3.53438,850
LOC103244285,gene-LOC103244285,6205774,6316798,chr23,6206281,6207893,NC_023664.1,2803_004_autosomes_peak_118170c,217,.,12.5186,24.5348,21.7456,1225
LOC103244285,gene-LOC103244285,6205774,6316798,chr23,6211410,6211604,NC_023664.1,2803_004_autosomes_peak_118171,26,.,3.81,4.55861,2.65564,74
LOC103244285,gene-LOC103244285,6205774,6316798,chr23,6249112,6249330,NC_023664.1,2803_004_autosomes_peak_118172,26,.,3.81,4.55861,2.65564,184
LOC103244285,gene-LOC103244285,6205774,6316798,chr23,6258195,6258468,NC_023664.1,2803_004_autosomes_peak_118173,87,.,7.07571,11.134,8.76481,151
LOC103244285,gene-LOC103244285,6205774,6316798,chr23,6259398,6259517,NC_023664.1,2803_004_autosomes_peak_118174,18,.,3.26571,3.62938,1.85363,31
LOC103244285,gene-LOC103244285,6205774,6316798,chr23,6274222,6274597,NC_023664.1,2803_004_autosomes_peak_118175,65,.,5.98714,8.78202,6.53109,178
LOC103244285,gene-LOC103244285,6205774,6316798,chr23,6316286,6316895,NC_023664.1,2803_004_autosomes_peak_118176,111,.,8.16428,13.6139,11.1449,84
PAM,gene-PAM,6316428,6482959,chr23,6316286,6316895,NC_023664.1,2803_004_autosomes_peak_118176,111,.,8.16428,13.6139,11.1449,84
PAM,gene-PAM,6316428,6482959,chr23,6317053,6317187,NC_023664.1,2803_004_autosomes_peak_118177,26,.,3.81,4.55861,2.65564,47
PAM,gene-PAM,6316428,6482959,chr23,6365134,6365548,NC_023664.1,2803_004_autosomes_peak_118178,44,.,4.89857,6.57994,4.47868,293
PAM,gene-PAM,6316428,6482959,chr23,6391235,6391384,NC_023664.1,2803_004_autosomes_peak_118179,54,.,5.44286,7.66058,5.47972,66
PAM,gene-PAM,6316428,6482959,chr23,6412592,6412725,NC_023664.1,2803_004_autosomes_peak_118180,26,.,3.81,4.55861,2.65564,48
GIN1,gene-GIN1,6528728,6562314,chr23,6559615,6559836,NC_023664.1,2803_004_autosomes_peak_118181,18,.,3.26571,3.62938,1.85363,9
GIN1,gene-GIN1,6528728,6562314,chr23,6561849,6563252,NC_023664.1,2803_004_autosomes_peak_118182,811,.,32.1128,85.0505,81.1792,541
PPIP5K2,gene-PPIP5K2,6562435,6639330,chr23,6561849,6563252,NC_023664.1,2803_004_autosomes_peak_118182,811,.,32.1128,85.0505,81.1792,541
C23H5orf30,gene-C23H5orf30,6695131,6714925,chr23,6694841,6696433,NC_023664.1,2803_004_autosomes_peak_118185a,203,.,11.9743,23.0953,20.3427,168
C23H5orf30,gene-C23H5orf30,6695131,6714925,chr23,6694841,6696433,NC_023664.1,2803_004_autosomes_peak_118185b,320,.,16.3286,35.0894,32.0593,396
C23H5orf30,gene-C23H5orf30,6695131,6714925,chr23,6694841,6696433,NC_023664.1,2803_004_autosomes_peak_118185c,335,.,16.8729,36.6583,33.5953,526
C23H5orf30,gene-C23H5orf30,6695131,6714925,chr23,6694841,6696433,NC_023664.1,2803_004_autosomes_peak_118185d,275,.,14.6957,30.4701,27.5404,717
C23H5orf30,gene-C23H5orf30,6695131,6714925,chr23,6694841,6696433,NC_023664.1,2803_004_autosomes_peak_118185e,305,.,15.7843,33.5348,30.5379,821
