chr,bin1_start,bin2_start,contact_count
chr29,1000000,1000000,20322.310546875
chr29,1000000,1100000,2726.259765625
chr29,1100000,1100000,16954.263671875
chr29,1000000,1200000,614.4725952148438
chr29,1100000,1200000,1659.908203125
chr29,1200000,1200000,14274.2685546875
chr29,1000000,1300000,318.28106689453125
chr29,1100000,1300000,622.6275024414062
chr29,1200000,1300000,3091.513671875
chr29,1300000,1300000,14578.6953125
chr29,1000000,1400000,571.0007934570312
chr29,1100000,1400000,1383.5751953125
chr29,1200000,1400000,2836.10498046875
chr29,1300000,1400000,3788.26708984375
chr29,1400000,1400000,13298.126953125
chr29,1000000,1500000,443.43060302734375
chr29,1100000,1500000,819.65966796875
chr29,1200000,1500000,1100.1514892578125
chr29,1300000,1500000,751.7359619140625
chr29,1400000,1500000,1458.3443603515625
chr29,1500000,1500000,12267.896484375
chr29,1000000,1600000,163.948486328125
chr29,1100000,1600000,303.5227966308594
chr29,1200000,1600000,344.3768310546875
chr29,1300000,1600000,318.7590026855469
chr29,1400000,1600000,407.1965026855469
chr29,1500000,1600000,2006.512451171875
chr29,1600000,1600000,12186.826171875
chr29,1000000,1700000,120.02081298828125
chr29,1100000,1700000,257.9627685546875
chr29,1200000,1700000,281.79449462890625
chr29,1300000,1700000,298.4742736816406
chr29,1400000,1700000,310.0477600097656
chr29,1500000,1700000,1071.2470703125
chr29,1600000,1700000,3228.090576171875
chr29,1700000,1700000,12867.859375
chr29,1000000,1800000,92.87112426757812
chr29,1100000,1800000,145.1177520751953
chr29,1200000,1800000,293.2333984375
chr29,1300000,1800000,331.8346862792969
chr29,1400000,1800000,341.9130859375
chr29,1500000,1800000,980.1219482421875
chr29,1600000,1800000,1947.546630859375
chr29,1700000,1800000,3130.72509765625
chr29,1800000,1800000,13207.3203125
chr29,1000000,1900000,97.98861694335938
chr29,1100000,1900000,192.2248992919922
chr29,1200000,1900000,345.00567626953125
chr29,1300000,1900000,312.57073974609375
chr29,1400000,1900000,397.4300231933594
chr29,1500000,1900000,1160.1158447265625
chr29,1600000,1900000,1853.863037109375
chr29,1700000,1900000,1921.71484375
chr29,1800000,1900000,3523.17041015625
chr29,1900000,1900000,12504.2373046875
chr29,1000000,2000000,214.40866088867188
chr29,1100000,2000000,494.3438720703125
chr29,1200000,2000000,381.4796142578125
chr29,1300000,2000000,284.93408203125
chr29,1400000,2000000,413.7630920410156
chr29,1500000,2000000,1537.5665283203125
chr29,1600000,2000000,1497.4261474609375
chr29,1700000,2000000,1095.827392578125
chr29,1800000,2000000,894.9627685546875
chr29,1900000,2000000,1815.2655029296875
chr29,2000000,2000000,10637.7734375
chr29,1000000,2100000,180.7282257080078
chr29,1100000,2100000,347.241455078125
chr29,1200000,2100000,346.36932373046875
chr29,1300000,2100000,222.04873657226562
chr29,1400000,2100000,306.0518493652344
chr29,1500000,2100000,948.5248413085938
chr29,1600000,2100000,726.1356201171875
chr29,1700000,2100000,552.81396484375
chr29,1800000,2100000,438.3345031738281
chr29,1900000,2100000,677.763916015625
chr29,2000000,2100000,3218.25
chr29,2100000,2100000,12102.81640625
chr29,1000000,2200000,136.2335662841797
chr29,1100000,2200000,184.91067504882812
chr29,1200000,2200000,214.0478057861328
chr29,1300000,2200000,205.3291015625
chr29,1400000,2200000,263.7467346191406
chr29,1500000,2200000,522.1046142578125
chr29,1600000,2200000,466.11572265625
chr29,1700000,2200000,344.6600036621094
chr29,1800000,2200000,315.57574462890625
chr29,1900000,2200000,507.3018493652344
chr29,2000000,2200000,1251.1976318359375
chr29,2100000,2200000,2110.543701171875
chr29,2200000,2200000,12596.1123046875
chr29,1000000,2300000,103.82728576660156
chr29,1100000,2300000,202.04232788085938
chr29,1200000,2300000,232.27822875976562
chr29,1300000,2300000,159.89602661132812
chr29,1400000,2300000,233.6292266845703
chr29,1500000,2300000,512.6075439453125
chr29,1600000,2300000,467.49200439453125
chr29,1700000,2300000,411.09246826171875
chr29,1800000,2300000,328.1983947753906
chr29,1900000,2300000,490.92169189453125
chr29,2000000,2300000,1347.570068359375
chr29,2100000,2300000,1866.3294677734375
chr29,2200000,2300000,3691.095458984375
chr29,2300000,2300000,11689.8388671875
chr29,1000000,2400000,92.34806060791016
chr29,1100000,2400000,95.18278503417969
chr29,1200000,2400000,175.02267456054688
chr29,1300000,2400000,197.4154052734375
chr29,1400000,2400000,188.55126953125
chr29,1500000,2400000,321.1998291015625
chr29,1600000,2400000,311.45367431640625
chr29,1700000,2400000,318.53314208984375
chr29,1800000,2400000,298.9283447265625
chr29,1900000,2400000,356.87591552734375
chr29,2000000,2400000,580.267822265625
chr29,2100000,2400000,742.549560546875
chr29,2200000,2400000,1004.5657348632812
chr29,2300000,2400000,1768.283203125
chr29,2400000,2400000,12623.712890625
chr29,1000000,2500000,53.291439056396484
chr29,1100000,2500000,81.73296356201172
chr29,1200000,2500000,120.8907470703125
chr29,1300000,2500000,124.73487091064453
chr29,1400000,2500000,125.50276947021484
chr29,1500000,2500000,212.64776611328125
chr29,1600000,2500000,174.4062042236328
chr29,1700000,2500000,193.83140563964844
chr29,1800000,2500000,184.8345489501953
chr29,1900000,2500000,205.72129821777344
chr29,2000000,2500000,351.6693115234375
chr29,2100000,2500000,486.3259582519531
chr29,2200000,2500000,721.65625
chr29,2300000,2500000,938.6270141601562
chr29,2400000,2500000,2993.9541015625
chr29,2500000,2500000,12615.42578125
chr29,1000000,2600000,39.9461784362793
chr29,1100000,2600000,61.898597717285156
chr29,1200000,2600000,84.42926025390625
chr29,1300000,2600000,100.43987274169922
chr29,1400000,2600000,115.0690689086914
chr29,1500000,2600000,146.59996032714844
chr29,1600000,2600000,126.57579803466797
chr29,1700000,2600000,120.34661865234375
chr29,1800000,2600000,130.6269073486328
chr29,1900000,2600000,145.70957946777344
chr29,2000000,2600000,235.95469665527344
chr29,2100000,2600000,310.53411865234375
chr29,2200000,2600000,424.5390625
chr29,2300000,2600000,546.1647338867188
chr29,2400000,2600000,1349.133056640625
chr29,2500000,2600000,2618.67529296875
chr29,2600000,2600000,10760.5810546875
chr29,1000000,2700000,32.40095520019531
chr29,1100000,2700000,56.957401275634766
chr29,1200000,2700000,66.66499328613281
chr29,1300000,2700000,93.71918487548828
chr29,1400000,2700000,77.14363098144531
chr29,1500000,2700000,100.3663330078125
chr29,1600000,2700000,113.14383697509766
chr29,1700000,2700000,106.04683685302734
chr29,1800000,2700000,110.23542022705078
chr29,1900000,2700000,107.92261505126953
chr29,2000000,2700000,168.3143768310547
chr29,2100000,2700000,245.7747344970703
chr29,2200000,2700000,294.1532897949219
chr29,2300000,2700000,343.5063781738281
chr29,2400000,2700000,634.3796997070312
chr29,2500000,2700000,881.81982421875
chr29,2600000,2700000,3259.6845703125
chr29,2700000,2700000,13217.7099609375
chr29,1000000,2800000,35.104644775390625
chr29,1100000,2800000,46.07695007324219
chr29,1200000,2800000,62.32490539550781
chr29,1300000,2800000,75.81620788574219
chr29,1400000,2800000,82.34263610839844
chr29,1500000,2800000,89.69056701660156
chr29,1600000,2800000,98.97611999511719
chr29,1700000,2800000,76.73780822753906
chr29,1800000,2800000,88.81487274169922
chr29,1900000,2800000,103.89459991455078
chr29,2000000,2800000,162.8019561767578
chr29,2100000,2800000,174.45912170410156
chr29,2200000,2800000,259.8900451660156
chr29,2300000,2800000,304.804931640625
chr29,2400000,2800000,607.5272216796875
chr29,2500000,2800000,826.1846313476562
chr29,2600000,2800000,2060.151611328125
chr29,2700000,2800000,2514.593017578125
chr29,2800000,2800000,12010.892578125
chr29,1000000,2900000,30.911184310913086
chr29,1100000,2900000,64.37027740478516
chr29,1200000,2900000,77.5382080078125
chr29,1300000,2900000,57.77265167236328
chr29,1400000,2900000,52.83860778808594
chr29,1500000,2900000,87.52960968017578
chr29,1600000,2900000,72.88362884521484
chr29,1700000,2900000,64.97212982177734
chr29,1800000,2900000,69.97972106933594
chr29,1900000,2900000,78.0598373413086
chr29,2000000,2900000,140.97340393066406
chr29,2100000,2900000,199.037841796875
chr29,2200000,2900000,267.14581298828125
chr29,2300000,2900000,310.6910400390625
chr29,2400000,2900000,421.0350341796875
chr29,2500000,2900000,616.534912109375
chr29,2600000,2900000,1075.6795654296875
chr29,2700000,2900000,1098.6561279296875
chr29,2800000,2900000,2659.52490234375
chr29,2900000,2900000,12545.1572265625
chr29,1000000,3000000,36.20002365112305
chr29,1100000,3000000,65.33271789550781
chr29,1200000,3000000,48.5301399230957
chr29,1300000,3000000,67.83431243896484
chr29,1400000,3000000,60.33220291137695
chr29,1500000,3000000,94.92312622070312
chr29,1600000,3000000,72.1006088256836
chr29,1700000,3000000,71.01614379882812
chr29,1800000,3000000,61.68049240112305
chr29,1900000,3000000,64.82205200195312
chr29,2000000,3000000,144.03504943847656
chr29,2100000,3000000,217.08941650390625
chr29,2200000,3000000,295.2181396484375
chr29,2300000,3000000,261.24951171875
chr29,2400000,3000000,398.3077392578125
chr29,2500000,3000000,539.5773315429688
chr29,2600000,3000000,916.3677368164062
chr29,2700000,3000000,953.689208984375
chr29,2800000,3000000,1577.635009765625
chr29,2900000,3000000,3255.03564453125
chr29,3000000,3000000,12620.1669921875
chr29,1000000,3100000,23.847732543945312
chr29,1100000,3100000,33.25792694091797
chr29,1200000,3100000,49.251888275146484
chr29,1300000,3100000,67.031494140625
chr29,1400000,3100000,46.369693756103516
chr29,1500000,3100000,51.71010208129883
chr29,1600000,3100000,47.18976974487305
chr29,1700000,3100000,47.117950439453125
chr29,1800000,3100000,49.868595123291016
chr29,1900000,3100000,50.71011734008789
chr29,2000000,3100000,91.4307861328125
chr29,2100000,3100000,120.1710205078125
chr29,2200000,3100000,162.41384887695312
chr29,2300000,3100000,148.23895263671875
chr29,2400000,3100000,279.866943359375
chr29,2500000,3100000,347.39697265625
chr29,2600000,3100000,695.1299438476562
chr29,2700000,3100000,590.5721435546875
chr29,2800000,3100000,942.2200927734375
chr29,2900000,3100000,1054.6268310546875
chr29,3000000,3100000,1701.3436279296875
chr29,3100000,3100000,10643.00390625
chr29,1000000,3200000,34.114139556884766
chr29,1100000,3200000,18.65702247619629
chr29,1200000,3200000,23.484914779663086
chr29,1300000,3200000,50.923805236816406
chr29,1400000,3200000,45.27406311035156
chr29,1500000,3200000,33.25837326049805
chr29,1600000,3200000,47.650508880615234
chr29,1700000,3200000,40.15447235107422
chr29,1800000,3200000,44.91585159301758
chr29,1900000,3200000,43.26991271972656
chr29,2000000,3200000,60.22705078125
chr29,2100000,3200000,77.6648178100586
chr29,2200000,3200000,83.85682678222656
chr29,2300000,3200000,95.20862579345703
chr29,2400000,3200000,173.53179931640625
chr29,2500000,3200000,231.63352966308594
chr29,2600000,3200000,318.2023010253906
chr29,2700000,3200000,305.10955810546875
chr29,2800000,3200000,360.7301025390625
chr29,2900000,3200000,406.2820739746094
chr29,3000000,3200000,565.1881103515625
chr29,3100000,3200000,2095.321533203125
chr29,3200000,3200000,12863.5302734375
chr29,1000000,3300000,14.680516242980957
chr29,1100000,3300000,17.20451545715332
chr29,1200000,3300000,33.05472183227539
chr29,1300000,3300000,37.967037200927734
chr29,1400000,3300000,31.069272994995117
chr29,1500000,3300000,32.784217834472656
chr29,1600000,3300000,33.36243438720703
chr29,1700000,3300000,39.67320251464844
chr29,1800000,3300000,47.916114807128906
chr29,1900000,3300000,58.678260803222656
chr29,2000000,3300000,36.47283935546875
chr29,2100000,3300000,38.42937088012695
chr29,2200000,3300000,62.772396087646484
chr29,2300000,3300000,67.39920806884766
chr29,2400000,3300000,128.71319580078125
chr29,2500000,3300000,163.39134216308594
chr29,2600000,3300000,252.67520141601562
chr29,2700000,3300000,221.0045928955078
chr29,2800000,3300000,264.74163818359375
chr29,2900000,3300000,274.22064208984375
chr29,3000000,3300000,344.79852294921875
chr29,3100000,3300000,1167.5498046875
chr29,3200000,3300000,3103.966796875
