chr,bin1_start,bin2_start,contact_count
chr29,1000000,1000000,21942.900390625
chr29,1000000,1100000,4424.0048828125
chr29,1100000,1100000,17277.869140625
chr29,1000000,1200000,991.8685302734375
chr29,1100000,1200000,2481.589111328125
chr29,1200000,1200000,14926.2626953125
chr29,1000000,1300000,531.0309448242188
chr29,1100000,1300000,1016.1735229492188
chr29,1200000,1300000,4316.28173828125
chr29,1300000,1300000,15888.2158203125
chr29,1000000,1400000,1011.7286376953125
chr29,1100000,1400000,2069.18408203125
chr29,1200000,1400000,3895.437744140625
chr29,1300000,1400000,5086.77783203125
chr29,1400000,1400000,13941.130859375
chr29,1000000,1500000,770.0563354492188
chr29,1100000,1500000,1382.802001953125
chr29,1200000,1500000,1545.8485107421875
chr29,1300000,1500000,1011.6597290039062
chr29,1400000,1500000,2047.9681396484375
chr29,1500000,1500000,12593.830078125
chr29,1000000,1600000,325.4519958496094
chr29,1100000,1600000,494.6029052734375
chr29,1200000,1600000,603.4332885742188
chr29,1300000,1600000,508.7822265625
chr29,1400000,1600000,542.50341796875
chr29,1500000,1600000,2698.427001953125
chr29,1600000,1600000,12661.1982421875
chr29,1000000,1700000,208.8223114013672
chr29,1100000,1700000,381.8523254394531
chr29,1200000,1700000,428.929443359375
chr29,1300000,1700000,425.70196533203125
chr29,1400000,1700000,469.5514221191406
chr29,1500000,1700000,1487.90185546875
chr29,1600000,1700000,4350.3759765625
chr29,1700000,1700000,13547.4580078125
chr29,1000000,1800000,148.56568908691406
chr29,1100000,1800000,294.5306396484375
chr29,1200000,1800000,496.70513916015625
chr29,1300000,1800000,412.348388671875
chr29,1400000,1800000,480.90191650390625
chr29,1500000,1800000,1291.2645263671875
chr29,1600000,1800000,2549.276123046875
chr29,1700000,1800000,4267.05322265625
chr29,1800000,1800000,14203.333984375
chr29,1000000,1900000,227.4333953857422
chr29,1100000,1900000,322.5526123046875
chr29,1200000,1900000,495.2254638671875
chr29,1300000,1900000,483.4196472167969
chr29,1400000,1900000,534.890869140625
chr29,1500000,1900000,1633.7645263671875
chr29,1600000,1900000,2527.456298828125
chr29,1700000,1900000,2624.15234375
chr29,1800000,1900000,4821.88232421875
chr29,1900000,1900000,12995.375
chr29,1000000,2000000,319.4358825683594
chr29,1100000,2000000,660.9828491210938
chr29,1200000,2000000,525.3411254882812
chr29,1300000,2000000,385.2445068359375
chr29,1400000,2000000,647.9148559570312
chr29,1500000,2000000,2159.3427734375
chr29,1600000,2000000,2159.6533203125
chr29,1700000,2000000,1519.38623046875
chr29,1800000,2000000,1181.2210693359375
chr29,1900000,2000000,2534.03759765625
chr29,2000000,2000000,10778.6103515625
chr29,1000000,2100000,320.2025146484375
chr29,1100000,2100000,607.0836791992188
chr29,1200000,2100000,492.9988098144531
chr29,1300000,2100000,357.24798583984375
chr29,1400000,2100000,514.699462890625
chr29,1500000,2100000,1398.1156005859375
chr29,1600000,2100000,1055.0838623046875
chr29,1700000,2100000,845.4010009765625
chr29,1800000,2100000,668.793212890625
chr29,1900000,2100000,994.7520751953125
chr29,2000000,2100000,4222.0009765625
chr29,2100000,2100000,12436.9150390625
chr29,1000000,2200000,255.0469970703125
chr29,1100000,2200000,386.76519775390625
chr29,1200000,2200000,379.9194030761719
chr29,1300000,2200000,316.4654235839844
chr29,1400000,2200000,414.6318664550781
chr29,1500000,2200000,793.2631225585938
chr29,1600000,2200000,706.2589111328125
chr29,1700000,2200000,550.8919067382812
chr29,1800000,2200000,445.57757568359375
chr29,1900000,2200000,618.2949829101562
chr29,2000000,2200000,1701.7408447265625
chr29,2100000,2200000,2902.651611328125
chr29,2200000,2200000,13037.279296875
chr29,1000000,2300000,260.7027893066406
chr29,1100000,2300000,386.4046936035156
chr29,1200000,2300000,346.3359069824219
chr29,1300000,2300000,290.64300537109375
chr29,1400000,2300000,405.08038330078125
chr29,1500000,2300000,797.4020385742188
chr29,1600000,2300000,657.8755493164062
chr29,1700000,2300000,576.7176513671875
chr29,1800000,2300000,464.7071838378906
chr29,1900000,2300000,686.3283081054688
chr29,2000000,2300000,1874.3768310546875
chr29,2100000,2300000,2503.529296875
chr29,2200000,2300000,4858.35791015625
chr29,2300000,2300000,11979.1357421875
chr29,1000000,2400000,101.31802368164062
chr29,1100000,2400000,169.94857788085938
chr29,1200000,2400000,293.7494201660156
chr29,1300000,2400000,252.7406005859375
chr29,1400000,2400000,240.72274780273438
chr29,1500000,2400000,477.0033264160156
chr29,1600000,2400000,464.5543518066406
chr29,1700000,2400000,402.9194641113281
chr29,1800000,2400000,465.68218994140625
chr29,1900000,2400000,480.5901794433594
chr29,2000000,2400000,781.5303955078125
chr29,2100000,2400000,982.9784545898438
chr29,2200000,2400000,1497.9241943359375
chr29,2300000,2400000,2474.10107421875
chr29,2400000,2400000,13311.72265625
chr29,1000000,2500000,85.53038787841797
chr29,1100000,2500000,139.0850067138672
chr29,1200000,2500000,197.48013305664062
chr29,1300000,2500000,213.0769805908203
chr29,1400000,2500000,192.44161987304688
chr29,1500000,2500000,318.8825378417969
chr29,1600000,2500000,300.1985778808594
chr29,1700000,2500000,262.6338195800781
chr29,1800000,2500000,272.3748779296875
chr29,1900000,2500000,343.38543701171875
chr29,2000000,2500000,525.7992553710938
chr29,2100000,2500000,698.0172729492188
chr29,2200000,2500000,972.0303955078125
chr29,2300000,2500000,1207.8892822265625
chr29,2400000,2500000,4119.53515625
chr29,2500000,2500000,13631.650390625
chr29,1000000,2600000,53.01497268676758
chr29,1100000,2600000,105.6803207397461
chr29,1200000,2600000,122.57733917236328
chr29,1300000,2600000,139.0570831298828
chr29,1400000,2600000,150.04006958007812
chr29,1500000,2600000,183.87310791015625
chr29,1600000,2600000,188.77117919921875
chr29,1700000,2600000,171.42910766601562
chr29,1800000,2600000,195.1123046875
chr29,1900000,2600000,225.3887481689453
chr29,2000000,2600000,328.87493896484375
chr29,2100000,2600000,442.9862976074219
chr29,2200000,2600000,652.8048095703125
chr29,2300000,2600000,771.4336547851562
chr29,2400000,2600000,1768.9075927734375
chr29,2500000,2600000,3348.481201171875
chr29,2600000,2600000,11037.1171875
chr29,1000000,2700000,66.36106872558594
chr29,1100000,2700000,85.48653411865234
chr29,1200000,2700000,116.60852813720703
chr29,1300000,2700000,128.58343505859375
chr29,1400000,2700000,135.3740692138672
chr29,1500000,2700000,159.75558471679688
chr29,1600000,2700000,156.45448303222656
chr29,1700000,2700000,149.65057373046875
chr29,1800000,2700000,166.62667846679688
chr29,1900000,2700000,185.1444549560547
chr29,2000000,2700000,242.84986877441406
chr29,2100000,2700000,321.5614318847656
chr29,2200000,2700000,505.96026611328125
chr29,2300000,2700000,532.3745727539062
chr29,2400000,2700000,922.3755493164062
chr29,2500000,2700000,1179.4295654296875
chr29,2600000,2700000,4220.7802734375
chr29,2700000,2700000,13971.818359375
chr29,1000000,2800000,60.156063079833984
chr29,1100000,2800000,66.57372283935547
chr29,1200000,2800000,97.8528060913086
chr29,1300000,2800000,113.41011810302734
chr29,1400000,2800000,107.34107971191406
chr29,1500000,2800000,117.30244445800781
chr29,1600000,2800000,140.63108825683594
chr29,1700000,2800000,117.0115737915039
chr29,1800000,2800000,128.10787963867188
chr29,1900000,2800000,139.43028259277344
chr29,2000000,2800000,201.95310974121094
chr29,2100000,2800000,283.5279235839844
chr29,2200000,2800000,385.492919921875
chr29,2300000,2800000,436.94854736328125
chr29,2400000,2800000,861.4910888671875
chr29,2500000,2800000,1139.399169921875
chr29,2600000,2800000,2660.218017578125
chr29,2700000,2800000,3448.4755859375
chr29,2800000,2800000,12465.2841796875
chr29,1000000,2900000,79.77149200439453
chr29,1100000,2900000,86.70532989501953
chr29,1200000,2900000,97.47612762451172
chr29,1300000,2900000,121.01727294921875
chr29,1400000,2900000,103.26177978515625
chr29,1500000,2900000,127.66255187988281
chr29,1600000,2900000,113.21392059326172
chr29,1700000,2900000,117.14884948730469
chr29,1800000,2900000,97.39115905761719
chr29,1900000,2900000,119.1706771850586
chr29,2000000,2900000,198.7615966796875
chr29,2100000,2900000,246.12879943847656
chr29,2200000,2900000,364.59576416015625
chr29,2300000,2900000,421.21307373046875
chr29,2400000,2900000,657.36962890625
chr29,2500000,2900000,820.2539672851562
chr29,2600000,2900000,1571.64404296875
chr29,2700000,2900000,1587.2733154296875
chr29,2800000,2900000,3635.013671875
chr29,2900000,2900000,13085.1328125
chr29,1000000,3000000,97.01895141601562
chr29,1100000,3000000,78.65880584716797
chr29,1200000,3000000,80.41238403320312
chr29,1300000,3000000,98.48807525634766
chr29,1400000,3000000,89.45807647705078
chr29,1500000,3000000,131.0714874267578
chr29,1600000,3000000,114.83014678955078
chr29,1700000,3000000,124.0207290649414
chr29,1800000,3000000,85.75434112548828
chr29,1900000,3000000,128.8325958251953
chr29,2000000,3000000,240.1048583984375
chr29,2100000,3000000,290.0896911621094
chr29,2200000,3000000,422.72296142578125
chr29,2300000,3000000,415.271240234375
chr29,2400000,3000000,559.147705078125
chr29,2500000,3000000,801.7593994140625
chr29,2600000,3000000,1344.84912109375
chr29,2700000,3000000,1426.0662841796875
chr29,2800000,3000000,2234.215576171875
chr29,2900000,3000000,4231.4189453125
chr29,3000000,3000000,13061.826171875
chr29,1000000,3100000,27.170507431030273
chr29,1100000,3100000,76.1491470336914
chr29,1200000,3100000,66.96497344970703
chr29,1300000,3100000,94.2979965209961
chr29,1400000,3100000,93.32191467285156
chr29,1500000,3100000,102.16844940185547
chr29,1600000,3100000,68.04231262207031
chr29,1700000,3100000,80.74906921386719
chr29,1800000,3100000,61.49503707885742
chr29,1900000,3100000,91.24371337890625
chr29,2000000,3100000,140.4040985107422
chr29,2100000,3100000,154.55540466308594
chr29,2200000,3100000,220.3054962158203
chr29,2300000,3100000,247.39801025390625
chr29,2400000,3100000,414.4077453613281
chr29,2500000,3100000,515.6878051757812
chr29,2600000,3100000,1101.3648681640625
chr29,2700000,3100000,800.6715087890625
chr29,2800000,3100000,1271.3756103515625
chr29,2900000,3100000,1441.154052734375
chr29,3000000,3100000,2373.299560546875
chr29,3100000,3100000,10658.7080078125
chr29,1000000,3200000,49.173282623291016
chr29,1100000,3200000,46.27488327026367
chr29,1200000,3200000,53.715782165527344
chr29,1300000,3200000,77.25389099121094
chr29,1400000,3200000,58.62368392944336
chr29,1500000,3200000,54.192630767822266
chr29,1600000,3200000,63.63192367553711
chr29,1700000,3200000,79.42011260986328
chr29,1800000,3200000,69.95619201660156
chr29,1900000,3200000,72.92998504638672
chr29,2000000,3200000,79.50389099121094
chr29,2100000,3200000,108.46089935302734
chr29,2200000,3200000,151.4394989013672
chr29,2300000,3200000,148.7272491455078
chr29,2400000,3200000,221.80352783203125
chr29,2500000,3200000,300.198486328125
chr29,2600000,3200000,467.25238037109375
chr29,2700000,3200000,510.3825988769531
chr29,2800000,3200000,575.6302490234375
chr29,2900000,3200000,646.5999755859375
chr29,3000000,3200000,841.099365234375
chr29,3100000,3200000,2871.79931640625
chr29,3200000,3200000,13400.2666015625
chr29,1000000,3300000,21.898130416870117
chr29,1100000,3300000,31.158384323120117
chr29,1200000,3300000,45.66740417480469
chr29,1300000,3300000,51.60472106933594
chr29,1400000,3300000,63.795127868652344
chr29,1500000,3300000,52.83668899536133
chr29,1600000,3300000,41.57377624511719
chr29,1700000,3300000,49.21666717529297
chr29,1800000,3300000,67.93814849853516
chr29,1900000,3300000,93.58080291748047
chr29,2000000,3300000,70.17376708984375
chr29,2100000,3300000,80.96678161621094
chr29,2200000,3300000,107.37491607666016
chr29,2300000,3300000,121.25564575195312
chr29,2400000,3300000,166.99642944335938
chr29,2500000,3300000,234.67501831054688
chr29,2600000,3300000,362.3628845214844
chr29,2700000,3300000,344.426513671875
chr29,2800000,3300000,402.24249267578125
chr29,2900000,3300000,408.7420959472656
chr29,3000000,3300000,484.86767578125
chr29,3100000,3300000,1612.9779052734375
chr29,3200000,3300000,4237.48046875
chr29,3300000,3300000,14284.2373046875
chr29,1000000,3400000,18.317012786865234
chr29,1100000,3400000,23.528995513916016
chr29,1200000,3400000,50.136409759521484
chr29,1300000,3400000,48.56121826171875
chr29,1400000,3400000,41.68935012817383
chr29,1500000,3400000,50.7352294921875
chr29,1600000,3400000,43.468746185302734
chr29,1700000,3400000,48.65309524536133
chr29,1800000,3400000,52.61838912963867
chr29,1900000,3400000,51.4107666015625
chr29,2000000,3400000,65.51102447509766
chr29,2100000,3400000,69.77250671386719
chr29,2200000,3400000,84.20186614990234
chr29,2300000,3400000,93.22248840332031
chr29,2400000,3400000,150.71449279785156
chr29,2500000,3400000,212.6554718017578
chr29,2600000,3400000,307.7325744628906
chr29,2700000,3400000,287.0037536621094
chr29,2800000,3400000,347.19976806640625
chr29,2900000,3400000,363.406005859375
chr29,3000000,3400000,444.0598449707031
chr29,3100000,3400000,1251.0955810546875
chr29,3200000,3400000,1848.70751953125
chr29,3300000,3400000,3066.0576171875
chr29,3400000,3400000,12892.2138671875
chr29,1000000,3500000,17.10195541381836
chr29,1100000,3500000,32.10737228393555
chr29,1200000,3500000,24.519847869873047
chr29,1300000,3500000,59.4456672668457
chr29,1400000,3500000,36.977699279785156
chr29,1500000,3500000,35.79045104980469
chr29,1600000,3500000,38.99367141723633
chr29,1700000,3500000,54.161407470703125
chr29,1800000,3500000,41.75876235961914
chr29,1900000,3500000,50.32304000854492
chr29,2000000,3500000,57.90320587158203
chr29,2100000,3500000,67.74992370605469
chr29,2200000,3500000,60.54362106323242
chr29,2300000,3500000,82.68665313720703
chr29,2400000,3500000,165.5997314453125
chr29,2500000,3500000,188.36700439453125
chr29,2600000,3500000,295.322509765625
chr29,2700000,3500000,276.49932861328125
chr29,2800000,3500000,300.77471923828125
chr29,2900000,3500000,330.6439208984375
chr29,3000000,3500000,377.461669921875
chr29,3100000,3500000,1160.385498046875
chr29,3200000,3500000,1480.537109375
chr29,3300000,3500000,1701.6356201171875
chr29,3400000,3500000,4639.58740234375
chr29,3500000,3500000,12579.798828125
chr29,1000000,3600000,21.635759353637695
chr29,1100000,3600000,22.233657836914062
chr29,1200000,3600000,45.120243072509766
chr29,1300000,3600000,48.94696807861328
chr29,1400000,3600000,46.28822326660156
chr29,1500000,3600000,33.02678680419922
chr29,1600000,3600000,48.32431411743164
chr29,1700000,3600000,48.626983642578125
chr29,1800000,3600000,58.837223052978516
chr29,1900000,3600000,57.19956970214844
chr29,2000000,3600000,51.99974060058594
chr29,2100000,3600000,70.32675170898438
chr29,2200000,3600000,75.90808868408203
chr29,2300000,3600000,82.80490112304688
chr29,2400000,3600000,151.9696044921875
chr29,2500000,3600000,198.37193298339844
chr29,2600000,3600000,280.260986328125
chr29,2700000,3600000,260.83892822265625
chr29,2800000,3600000,299.335693359375
chr29,2900000,3600000,287.3342590332031
chr29,3000000,3600000,311.2130432128906
chr29,3100000,3600000,918.346435546875
chr29,3200000,3600000,1249.100830078125
chr29,3300000,3600000,1602.9210205078125
chr29,3400000,3600000,2342.99755859375
chr29,3500000,3600000,4522.39111328125
chr29,3600000,3600000,13718.9482421875
chr29,1000000,3700000,14.74874210357666
chr29,1100000,3700000,29.97953224182129
chr29,1200000,3700000,38.44716262817383
chr29,1300000,3700000,73.48539733886719
chr29,1400000,3700000,39.32251739501953
chr29,1500000,3700000,51.87515640258789
chr29,1600000,3700000,46.2755126953125
chr29,1700000,3700000,40.466651916503906
chr29,1800000,3700000,48.420562744140625
chr29,1900000,3700000,61.807289123535156
chr29,2000000,3700000,48.22771072387695
chr29,2100000,3700000,75.33522033691406
chr29,2200000,3700000,75.7031021118164
chr29,2300000,3700000,94.36385345458984
chr29,2400000,3700000,181.8201141357422
chr29,2500000,3700000,228.3051300048828
chr29,2600000,3700000,415.70184326171875
chr29,2700000,3700000,339.8064270019531
chr29,2800000,3700000,443.0189208984375
chr29,2900000,3700000,460.67230224609375
chr29,3000000,3700000,542.29052734375
chr29,3100000,3700000,1617.884765625
chr29,3200000,3700000,1534.5438232421875
chr29,3300000,3700000,1719.099609375
chr29,3400000,3700000,2450.152587890625
chr29,3500000,3700000,2826.05810546875
chr29,3600000,3700000,4135.93505859375
chr29,3700000,3700000,11994.4501953125
chr29,1000000,3800000,47.07748794555664
chr29,1100000,3800000,59.542720794677734
chr29,1200000,3800000,50.3160400390625
chr29,1300000,3800000,159.75637817382812
chr29,1400000,3800000,63.21727752685547
chr29,1500000,3800000,73.0224380493164
chr29,1600000,3800000,57.83217239379883
chr29,1700000,3800000,59.637229919433594
chr29,1800000,3800000,85.65023040771484
chr29,1900000,3800000,95.47706604003906
chr29,2000000,3800000,96.0849838256836
chr29,2100000,3800000,100.42250061035156
chr29,2200000,3800000,143.2793426513672
chr29,2300000,3800000,142.79913330078125
chr29,2400000,3800000,223.91241455078125
chr29,2500000,3800000,308.3140563964844
chr29,2600000,3800000,456.4859619140625
chr29,2700000,3800000,428.49072265625
chr29,2800000,3800000,528.973876953125
chr29,2900000,3800000,640.462890625
chr29,3000000,3800000,793.2041625976562
chr29,3100000,3800000,2657.39501953125
chr29,3200000,3800000,1181.709716796875
chr29,3300000,3800000,1079.9998779296875
chr29,3400000,3800000,1270.1617431640625
chr29,3500000,3800000,1139.3194580078125
chr29,3600000,3800000,1177.90185546875
chr29,3700000,3800000,2580.93115234375
chr29,3800000,3800000,11581.2392578125
chr29,1000000,3900000,16.64164924621582
chr29,1100000,3900000,21.376920700073242
chr29,1200000,3900000,36.87437057495117
chr29,1300000,3900000,40.19783401489258
chr29,1400000,3900000,41.66386795043945
chr29,1500000,3900000,32.77848434448242
chr29,1600000,3900000,27.10296058654785
chr29,1700000,3900000,30.602109909057617
chr29,1800000,3900000,46.212135314941406
chr29,1900000,3900000,61.02238082885742
chr29,2000000,3900000,23.014039993286133
chr29,2100000,3900000,36.34404754638672
chr29,2200000,3900000,47.48297882080078
chr29,2300000,3900000,55.89929962158203
chr29,2400000,3900000,73.47432708740234
chr29,2500000,3900000,81.74057006835938
chr29,2600000,3900000,92.67610168457031
chr29,2700000,3900000,102.14210510253906
chr29,2800000,3900000,91.8687744140625
chr29,2900000,3900000,103.5983657836914
chr29,3000000,3900000,101.70150756835938
chr29,3100000,3900000,198.62416076660156
chr29,3200000,3900000,185.1295928955078
chr29,3300000,3900000,224.1814727783203
chr29,3400000,3900000,227.43748474121094
chr29,3500000,3900000,217.4064178466797
chr29,3600000,3900000,283.63116455078125
chr29,3700000,3900000,325.3293151855469
chr29,3800000,3900000,1332.134765625
chr29,3900000,3900000,11700.177734375
chr29,1000000,4000000,23.56879425048828
chr29,1100000,4000000,20.324567794799805
chr29,1200000,4000000,35.74653625488281
chr29,1300000,4000000,48.47282409667969
chr29,1400000,4000000,34.13604736328125
chr29,1500000,4000000,27.431560516357422
chr29,1600000,4000000,27.118513107299805
chr29,1700000,4000000,28.018001556396484
chr29,1800000,4000000,76.3219223022461
chr29,1900000,4000000,58.97338104248047
chr29,2000000,4000000,25.339313507080078
chr29,2100000,4000000,30.46990966796875
chr29,2200000,4000000,41.66202163696289
chr29,2300000,4000000,33.15005874633789
chr29,2400000,4000000,60.198997497558594
chr29,2500000,4000000,58.67996597290039
chr29,2600000,4000000,64.97467041015625
chr29,2700000,4000000,65.8610610961914
chr29,2800000,4000000,77.03987884521484
chr29,2900000,4000000,75.47538757324219
chr29,3000000,4000000,64.06370544433594
chr29,3100000,4000000,128.93911743164062
chr29,3200000,4000000,131.1970672607422
chr29,3300000,4000000,211.855712890625
chr29,3400000,4000000,156.1741180419922
chr29,3500000,4000000,136.14297485351562
chr29,3600000,4000000,238.68206787109375
