chr,bin1_start,bin2_start,contact_count
chr29,1000000,1000000,23823.693359375
chr29,1000000,1100000,4336.74609375
chr29,1100000,1100000,19287.896484375
chr29,1000000,1200000,973.3391723632812
chr29,1100000,1200000,2630.593017578125
chr29,1200000,1200000,17118.853515625
chr29,1000000,1300000,466.70928955078125
chr29,1100000,1300000,1014.45654296875
chr29,1200000,1300000,4430.91552734375
chr29,1300000,1300000,16696.095703125
chr29,1000000,1400000,813.3327026367188
chr29,1100000,1400000,2045.447021484375
chr29,1200000,1400000,3888.812744140625
chr29,1300000,1400000,6113.21728515625
chr29,1400000,1400000,15196.9765625
chr29,1000000,1500000,558.892578125
chr29,1100000,1500000,1206.1566162109375
chr29,1200000,1500000,1502.6700439453125
chr29,1300000,1500000,1105.3360595703125
chr29,1400000,1500000,2022.6558837890625
chr29,1500000,1500000,14874.5380859375
chr29,1000000,1600000,158.20233154296875
chr29,1100000,1600000,294.68414306640625
chr29,1200000,1600000,429.9425048828125
chr29,1300000,1600000,440.2047424316406
chr29,1400000,1600000,502.8536071777344
chr29,1500000,1600000,2857.4287109375
chr29,1600000,1600000,15217.154296875
chr29,1000000,1700000,95.19605255126953
chr29,1100000,1700000,204.32176208496094
chr29,1200000,1700000,327.54766845703125
chr29,1300000,1700000,327.4991149902344
chr29,1400000,1700000,357.7574157714844
chr29,1500000,1700000,1511.42431640625
chr29,1600000,1700000,4838.47998046875
chr29,1700000,1700000,15514.4931640625
chr29,1000000,1800000,71.21186828613281
chr29,1100000,1800000,146.06451416015625
chr29,1200000,1800000,236.4530487060547
chr29,1300000,1800000,364.537841796875
chr29,1400000,1800000,376.2364196777344
chr29,1500000,1800000,1369.8515625
chr29,1600000,1800000,2880.9609375
chr29,1700000,1800000,5110.109375
chr29,1800000,1800000,16151.86328125
chr29,1000000,1900000,79.6396713256836
chr29,1100000,1900000,236.81298828125
chr29,1200000,1900000,362.42767333984375
chr29,1300000,1900000,431.9139099121094
chr29,1400000,1900000,473.65802001953125
chr29,1500000,1900000,1668.9588623046875
chr29,1600000,1900000,2584.886962890625
chr29,1700000,1900000,2762.279296875
chr29,1800000,1900000,4916.49560546875
chr29,1900000,1900000,14838.453125
chr29,1000000,2000000,206.31143188476562
chr29,1100000,2000000,505.5431823730469
chr29,1200000,2000000,474.3870544433594
chr29,1300000,2000000,322.4126892089844
chr29,1400000,2000000,562.6674194335938
chr29,1500000,2000000,1865.7647705078125
chr29,1600000,2000000,1661.3189697265625
chr29,1700000,2000000,1349.654052734375
chr29,1800000,2000000,1142.01171875
chr29,1900000,2000000,2955.98046875
chr29,2000000,2000000,12081.728515625
chr29,1000000,2100000,235.48387145996094
chr29,1100000,2100000,432.3753967285156
chr29,1200000,2100000,438.8830871582031
chr29,1300000,2100000,281.44879150390625
chr29,1400000,2100000,414.7485656738281
chr29,1500000,2100000,1041.2647705078125
chr29,1600000,2100000,779.1844482421875
chr29,1700000,2100000,610.5943603515625
chr29,1800000,2100000,489.7424621582031
chr29,1900000,2100000,930.688720703125
chr29,2000000,2100000,4891.82861328125
chr29,2100000,2100000,13948.5400390625
chr29,1000000,2200000,185.5452423095703
chr29,1100000,2200000,247.53651428222656
chr29,1200000,2200000,287.65179443359375
chr29,1300000,2200000,228.13214111328125
chr29,1400000,2200000,355.6988220214844
chr29,1500000,2200000,630.5674438476562
chr29,1600000,2200000,535.3995361328125
chr29,1700000,2200000,430.351318359375
chr29,1800000,2200000,429.1690979003906
chr29,1900000,2200000,685.1087646484375
chr29,2000000,2200000,1908.8919677734375
chr29,2100000,2200000,3244.0615234375
chr29,2200000,2200000,14338.818359375
chr29,1000000,2300000,153.52308654785156
