gene_name,gene_id,start,end,chromosome,chromosome_nc,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos
PLEKHG4B,gene-PLEKHG4B,10284,129774,chr4,NC_023645.1,0,2,"[93.799666898, -12.570496490399998, 39.9812092856]",93.799666898,-12.570496490399998,39.9812092856,"[94.852314053, -12.4486883844, 39.3817757516]",94.852314053,-12.4486883844,39.3817757516,70029,94.852314053,-12.4486883844,39.3817757516,64.887,"[94.852314053, -12.4486883844, 39.3817757516]"
LOC103214891,gene-LOC103214891,28722,34772,chr4,NC_023645.1,0,1,"[93.962096459, -12.551700793199998, 39.8887132148]",93.962096459,-12.551700793199998,39.8887132148,"[94.015393934, -12.545533423199998, 39.8583627848]",94.015393934,-12.545533423199998,39.8583627848,31747,94.015393934,-12.545533423199998,39.8583627848,34.772,"[94.015393934, -12.545533423199998, 39.8583627848]"
LOC103214890,gene-LOC103214890,40833,41044,chr4,NC_023645.1,0,1,"[94.0687883135, -12.5393548398, 39.8279571722]",94.0687883135,-12.5393548398,39.8279571722,"[94.070647118, -12.539139746399998, 39.8268986696]",94.070647118,-12.539139746399998,39.8268986696,40938,94.070647118,-12.539139746399998,39.8268986696,41.044000000000004,"[94.070647118, -12.539139746399998, 39.8268986696]"
LRRC14B,gene-LRRC14B,132428,148965,chr4,NC_023645.1,1,2,"[94.875694466, -12.4459828968, 39.3684616952]",94.875694466,-12.4459828968,39.3684616952,"[95.02137716749999, -12.429125079, 39.285502181]",95.02137716749999,-12.429125079,39.285502181,140696,95.02137716749999,-12.429125079,39.285502181,48.964999999999996,"[95.02137716749999, -12.429125079, 39.285502181]"
LOC103214892,gene-LOC103214892,135651,140328,chr4,NC_023645.1,1,2,"[94.9040874845, -12.4426973706, 39.3522931934]",94.9040874845,-12.4426973706,39.3522931934,"[94.94528951599999, -12.4379296368, 39.3288305552]",94.94528951599999,-12.4379296368,39.3288305552,137989,94.94528951599999,-12.4379296368,39.3288305552,40.328,"[94.94528951599999, -12.4379296368, 39.3288305552]"
CCDC127,gene-CCDC127,151804,163644,chr4,NC_023645.1,1,2,"[95.04638733799999, -12.4262310024, 39.2712600536]",95.04638733799999,-12.4262310024,39.2712600536,"[95.150691818, -12.4141613064, 39.2118635096]",95.150691818,-12.4141613064,39.2118635096,157724,95.150691818,-12.4141613064,39.2118635096,63.644,"[95.150691818, -12.4141613064, 39.2118635096]"
SDHA,gene-SDHA,163726,190145,chr4,NC_023645.1,1,2,"[95.151414197, -12.4140777156, 39.2114521484]",95.151414197,-12.4140777156,39.2114521484,"[95.38415237749999, -12.387146187, 39.078918593]",95.38415237749999,-12.387146187,39.078918593,176935,95.38415237749999,-12.387146187,39.078918593,90.145,"[95.38415237749999, -12.387146187, 39.078918593]"
LOC103214896,gene-LOC103214896,200147,204147,chr4,NC_023645.1,2,3,"[95.4697485035, -12.3766500918, 39.0301177154]",95.4697485035,-12.3766500918,39.0301177154,"[95.43651050349999, -12.3644076918, 39.0474705154]",95.43651050349999,-12.3644076918,39.0474705154,202147,95.43651050349999,-12.3644076918,39.0474705154,4.147,"[95.43651050349999, -12.3644076918, 39.0474705154]"
PDCD6,gene-PDCD6,204512,215059,chr4,NC_023645.1,2,3,"[95.433477536, -12.3632905728, 39.0490539584]",95.433477536,-12.3632905728,39.0490539584,"[95.3458372395, -12.3310104246, 39.0948089538]",95.3458372395,-12.3310104246,39.0948089538,209785,95.3458372395,-12.3310104246,39.0948089538,15.059000000000001,"[95.3458372395, -12.3310104246, 39.0948089538]"
AHRR,gene-AHRR,220523,329973,chr4,NC_023645.1,2,4,"[95.47664563565, -12.32653235415, 39.0176259152]",95.47664563565,-12.32653235415,39.0176259152,"[95.50691403315, -12.05685302665, 38.9544075952]",95.50691403315,-12.05685302665,38.9544075952,275248,95.50691403315,-12.05685302665,38.9544075952,64.9865,"[95.50691403315, -12.05685302665, 38.9544075952]"
