chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr28,1000000,1000211,NC_023669.1,2803_005_autosomes_peak_160925,133,.,8.65034,15.6427,13.3468,53,10,11,"[46.86569, 5.08809, -39.06054]",46.86569,5.08809,-39.06054,"[46.8643018732, 5.0872902467, -39.059291534100005]",46.8643018732,5.0872902467,-39.059291534100005,1000105,0.211,"[46.8643018732, 5.0872902467, -39.059291534100005]",46.8643018732,5.0872902467,-39.059291534100005
chr28,1034211,1034406,NC_023669.1,2803_005_autosomes_peak_160926,27616,.,518.06,2766.98,2761.68,95,10,11,"[46.6406226732, 4.9584200467, -38.8581169341]",46.6406226732,4.9584200467,-38.8581169341,"[46.6393398072, 4.9576809382, -38.8569631386]",46.6393398072,4.9576809382,-38.8569631386,1034308,34.406,"[46.6393398072, 4.9576809382, -38.8569631386]",46.6393398072,4.9576809382,-38.8569631386
chr28,1157735,1157932,NC_023669.1,2803_005_autosomes_peak_160927,10621,.,231.156,1067.19,1062.13,100,11,12,"[45.972112636000006, 4.2686400995, -38.156572932]",45.972112636000006,4.2686400995,-38.156572932,"[45.971308403200005, 4.2671373244, -38.155507398400005]",45.971308403200005,4.2671373244,-38.155507398400005,1157833,57.931999999999995,"[45.971308403200005, 4.2671373244, -38.155507398400005]",45.971308403200005,4.2671373244,-38.155507398400005
chr28,1218022,1218397,NC_023669.1,2803_005_autosomes_peak_160928,29,.,3.8446,4.75003,2.95094,81,12,13,"[45.7987301748, 4.0658654426, -37.7976727422]",45.7987301748,4.0658654426,-37.7976727422,"[45.7987126998, 4.0683548051, -37.794961529700004]",45.7987126998,4.0683548051,-37.794961529700004,1218209,18.397,"[45.7987126998, 4.0683548051, -37.794961529700004]",45.7987126998,4.0683548051,-37.794961529700004
chr28,1279735,1279967,NC_023669.1,2803_005_autosomes_peak_160929,21,.,3.36402,3.87357,2.16261,120,12,13,"[45.795854349, 4.4755348505, -37.3514939235]",45.795854349,4.4755348505,-37.3514939235,"[45.7958435378, 4.4770749361, -37.3498165867]",45.7958435378,4.4770749361,-37.3498165867,1279851,79.967,"[45.7958435378, 4.4770749361, -37.3498165867]",45.7958435378,4.4770749361,-37.3498165867
chr28,1280229,1280464,NC_023669.1,2803_005_autosomes_peak_160930,66,.,5.7669,8.70715,6.65214,109,12,13,"[45.7958313286, 4.4788141707, -37.3479223529]",45.7958313286,4.4788141707,-37.3479223529,"[45.7958203776, 4.480374171199999, -37.3462233264]",45.7958203776,4.480374171199999,-37.3462233264,1280346,80.464,"[45.7958203776, 4.480374171199999, -37.3462233264]",45.7958203776,4.480374171199999,-37.3462233264
chr28,1284403,1286021,NC_023669.1,2803_005_autosomes_peak_160931a,98,.,7.20862,12.0492,9.86102,213,12,13,"[45.7956368202, 4.5065224349, -37.3177447503]",45.7956368202,4.5065224349,-37.3177447503,"[45.7955614214, 4.5172632043, -37.3060467721]",45.7955614214,4.5172632043,-37.3060467721,1285212,86.021,"[45.7955614214, 4.5172632043, -37.3060467721]",45.7955614214,4.5172632043,-37.3060467721
chr28,1284403,1286021,NC_023669.1,2803_005_autosomes_peak_160931b,250,.,12.9755,27.5777,25.025,639,12,13,"[45.7956368202, 4.5065224349, -37.3177447503]",45.7956368202,4.5065224349,-37.3177447503,"[45.7955614214, 4.5172632043, -37.3060467721]",45.7955614214,4.5172632043,-37.3060467721,1285212,86.021,"[45.7955614214, 4.5172632043, -37.3060467721]",45.7955614214,4.5172632043,-37.3060467721
chr28,1284403,1286021,NC_023669.1,2803_005_autosomes_peak_160931c,395,.,17.7813,42.3464,39.5586,925,12,13,"[45.7956368202, 4.5065224349, -37.3177447503]",45.7956368202,4.5065224349,-37.3177447503,"[45.7955614214, 4.5172632043, -37.3060467721]",45.7955614214,4.5172632043,-37.3060467721,1285212,86.021,"[45.7955614214, 4.5172632043, -37.3060467721]",45.7955614214,4.5172632043,-37.3060467721
chr28,1284403,1286021,NC_023669.1,2803_005_autosomes_peak_160931d,395,.,17.7813,42.3464,39.5586,1104,12,13,"[45.7956368202, 4.5065224349, -37.3177447503]",45.7956368202,4.5065224349,-37.3177447503,"[45.7955614214, 4.5172632043, -37.3060467721]",45.7955614214,4.5172632043,-37.3060467721,1285212,86.021,"[45.7955614214, 4.5172632043, -37.3060467721]",45.7955614214,4.5172632043,-37.3060467721
