gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1277883,1279587,NC_023670.1,2803_005_autosomes_peak_163755a,335,.,15.859,36.2799,33.5826,558
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1277883,1279587,NC_023670.1,2803_005_autosomes_peak_163755b,441,.,19.223,47.019,44.1655,1132
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1277883,1279587,NC_023670.1,2803_005_autosomes_peak_163755c,109,.,7.6892,13.2214,10.9953,1392
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1309902,1311183,NC_023670.1,2803_005_autosomes_peak_163756,47,.,4.80575,6.64704,4.70516,404
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1314053,1314412,NC_023670.1,2803_005_autosomes_peak_163757,38,.,4.32517,5.67619,3.80116,193
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1314876,1315414,NC_023670.1,2803_005_autosomes_peak_163758,38,.,4.32517,5.67619,3.80116,149
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1316971,1317183,NC_023670.1,2803_005_autosomes_peak_163759,21,.,3.36402,3.87357,2.16261,5
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1318198,1320888,NC_023670.1,2803_005_autosomes_peak_163760a,47,.,4.80575,6.64704,4.70516,132
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1318198,1320888,NC_023670.1,2803_005_autosomes_peak_163760b,66,.,5.7669,8.70715,6.65214,297
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1318198,1320888,NC_023670.1,2803_005_autosomes_peak_163760c,76,.,6.24747,9.79008,7.68686,775
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1318198,1320888,NC_023670.1,2803_005_autosomes_peak_163760d,66,.,5.7669,8.70715,6.65214,1145
LOC103231493,gene-LOC103231493,1279057,1331214,chr29,1318198,1320888,NC_023670.1,2803_005_autosomes_peak_163760e,76,.,6.24747,9.79008,7.68686,1456
