gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
FILIP1,gene-FILIP1,6620,315021,chr13,49698,49825,NC_023654.1,2803_001_autosomes_peak_69148,47,.,4.81171,6.6564,4.77727,47
FILIP1,gene-FILIP1,6620,315021,chr13,89381,89562,NC_023654.1,2803_001_autosomes_peak_69149,47,.,4.81171,6.6564,4.77727,131
FILIP1,gene-FILIP1,6620,315021,chr13,95104,95612,NC_023654.1,2803_001_autosomes_peak_69150,57,.,5.29288,7.66889,5.74981,246
FILIP1,gene-FILIP1,6620,315021,chr13,99095,99606,NC_023654.1,2803_001_autosomes_peak_69151,111,.,7.69873,13.2369,11.1598,174
FILIP1,gene-FILIP1,6620,315021,chr13,115240,115408,NC_023654.1,2803_001_autosomes_peak_69152,57,.,5.29288,7.66889,5.74981,48
FILIP1,gene-FILIP1,6620,315021,chr13,130700,131063,NC_023654.1,2803_001_autosomes_peak_69153,100,.,7.21756,12.0637,10.0145,265
FILIP1,gene-FILIP1,6620,315021,chr13,314915,316527,NC_023654.1,2803_001_autosomes_peak_69154a,67,.,5.77405,8.71856,6.76339,157
FILIP1,gene-FILIP1,6620,315021,chr13,314915,316527,NC_023654.1,2803_001_autosomes_peak_69154b,172,.,10.1046,19.4676,17.2676,588
FILIP1,gene-FILIP1,6620,315021,chr13,314915,316527,NC_023654.1,2803_001_autosomes_peak_69154c,38,.,4.33054,5.68452,3.84989,1075
SENP6,gene-SENP6,315000,427549,chr13,314915,316527,NC_023654.1,2803_001_autosomes_peak_69154a,67,.,5.77405,8.71856,6.76339,157
SENP6,gene-SENP6,315000,427549,chr13,314915,316527,NC_023654.1,2803_001_autosomes_peak_69154b,172,.,10.1046,19.4676,17.2676,588
SENP6,gene-SENP6,315000,427549,chr13,314915,316527,NC_023654.1,2803_001_autosomes_peak_69154c,38,.,4.33054,5.68452,3.84989,1075
SENP6,gene-SENP6,315000,427549,chr13,371468,371870,NC_023654.1,2803_001_autosomes_peak_69155,67,.,5.77405,8.71856,6.76339,203
MYO6,gene-MYO6,527361,620418,chr13,593344,593882,NC_023654.1,2803_001_autosomes_peak_69163,111,.,7.69873,13.2369,11.1598,150
IMPG1,gene-IMPG1,624694,783466,chr13,626421,626834,NC_023654.1,2803_001_autosomes_peak_69164,225,.,12.0293,24.8224,22.538,123
IMPG1,gene-IMPG1,624694,783466,chr13,703688,704191,NC_023654.1,2803_001_autosomes_peak_69165,252,.,12.9916,27.6047,25.2812,153
IMPG1,gene-IMPG1,624694,783466,chr13,704871,705198,NC_023654.1,2803_001_autosomes_peak_69166,67,.,5.77405,8.71856,6.76339,225
LOC103239952,gene-LOC103239952,1815704,1880063,chr13,1836059,1836554,NC_023654.1,2803_001_autosomes_peak_69167,211,.,11.5481,23.4565,21.1922,136
IRAK1BP1,gene-IRAK1BP1,3575414,3615533,chr13,3575175,3575982,NC_023654.1,2803_001_autosomes_peak_69174a,47,.,4.81171,6.6564,4.77727,64
IRAK1BP1,gene-IRAK1BP1,3575414,3615533,chr13,3575175,3575982,NC_023654.1,2803_001_autosomes_peak_69174b,445,.,19.2468,47.0593,44.5125,313
