gene_name,gene_id,start,end,chromosome,chromosome_nc,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos
LOC103239540,gene-LOC103239540,19787,53137,chr12,NC_023653.1,0,1,"[-54.2351459234, 37.34137751710001, 5.571277466200001]",-54.2351459234,37.34137751710001,5.571277466200001,"[-54.3491428934, 37.17673857210001, 5.319905176200001]",-54.3491428934,37.17673857210001,5.319905176200001,36462,-54.3491428934,37.17673857210001,5.319905176200001,53.137,"[-54.3491428934, 37.17673857210001, 5.319905176200001]"
CACNA1B,gene-CACNA1B,75441,335980,chr12,NC_023653.1,0,4,"[-54.151465585325, 37.5401433959, 5.254998066650001]",-54.151465585325,37.5401433959,5.254998066650001,"[-54.0960554535, 37.889239602, 3.6476417869999995]",-54.0960554535,37.889239602,3.6476417869999995,205710,-54.0960554535,37.889239602,3.6476417869999995,83.995,"[-54.0960554535, 37.889239602, 3.6476417869999995]"
EHMT1,gene-EHMT1,380041,545333,chr12,NC_023653.1,3,6,"[-55.03406402353333, 37.487850229466666, 3.4720021554]",-55.03406402353333,37.487850229466666,3.4720021554,"[-55.684576199266665, 37.983307489733335, 3.6338891402]",-55.684576199266665,37.983307489733335,3.6338891402,462687,-55.684576199266665,37.983307489733335,3.6338891402,81.77766666666668,"[-55.684576199266665, 37.983307489733335, 3.6338891402]"
LOC103239542,gene-LOC103239542,486939,488825,chr12,NC_023653.1,4,5,"[-54.8907466586, 38.160608683300005, 3.1559342808]",-54.8907466586,38.160608683300005,3.1559342808,"[-54.908281555, 38.1646347275, 3.1538355399999998]",-54.908281555,38.1646347275,3.1538355399999998,487882,-54.908281555,38.1646347275,3.1538355399999998,88.825,"[-54.908281555, 38.1646347275, 3.1538355399999998]"
LOC103239545,gene-LOC103239545,595149,596098,chr12,NC_023653.1,5,6,"[-55.8566654346, 38.1491744332, 3.6609420847000003]",-55.8566654346,38.1491744332,3.6609420847000003,"[-55.8650881892, 38.1487823064, 3.6661239094]",-55.8650881892,38.1487823064,3.6661239094,595623,-55.8650881892,38.1487823064,3.6661239094,96.098,"[-55.8650881892, 38.1487823064, 3.6661239094]"
C12H9orf37,gene-C12H9orf37,597097,598711,chr12,NC_023653.1,5,6,"[-55.8739547138, 38.1483695196, 3.6715787491]",-55.8739547138,38.1483695196,3.6715787491,"[-55.8882796094, 38.147702614800004, 3.6803916733]",-55.8882796094,38.147702614800004,3.6803916733,597904,-55.8882796094,38.147702614800004,3.6803916733,98.711,"[-55.8882796094, 38.147702614800004, 3.6803916733]"
ARRDC1,gene-ARRDC1,598686,608282,chr12,NC_023653.1,5,7,"[-55.621862108, 37.9673494769, 3.8395096983]",-55.621862108,37.9673494769,3.8395096983,"[-55.681146196, 37.945846280299996, 3.9073922821]",-55.681146196,37.945846280299996,3.9073922821,603484,-55.681146196,37.945846280299996,3.9073922821,54.14099999999999,"[-55.681146196, 37.945846280299996, 3.9073922821]"
ZMYND19,gene-ZMYND19,621599,630703,chr12,NC_023653.1,6,7,"[-55.9748974794, 38.0592944685, 3.8750777922]",-55.9748974794,38.0592944685,3.8750777922,"[-56.0065848618, 38.022254844500004, 3.9541715234]",-56.0065848618,38.022254844500004,3.9541715234,626151,-56.0065848618,38.022254844500004,3.9541715234,30.703000000000003,"[-56.0065848618, 38.022254844500004, 3.9541715234]"
DPH7,gene-DPH7,633517,651892,chr12,NC_023653.1,6,7,"[-56.0163792702, 38.0108060855, 3.9786189926]",-56.0163792702,38.0108060855,3.9786189926,"[-56.0803352952, 37.936047398, 4.1382573176]",-56.0803352952,37.936047398,4.1382573176,642704,-56.0803352952,37.936047398,4.1382573176,51.892,"[-56.0803352952, 37.936047398, 4.1382573176]"
MRPL41,gene-MRPL41,654233,654942,chr12,NC_023653.1,6,7,"[-56.0884833798, 37.9265230395, 4.1585954574]",-56.0884833798,37.9265230395,4.1585954574,"[-56.0909511252, 37.923638473, 4.1647551076000004]",-56.0909511252,37.923638473,4.1647551076000004,654587,-56.0909511252,37.923638473,4.1647551076000004,54.942,"[-56.0909511252, 37.923638473, 4.1647551076000004]"
LOC103239920,gene-LOC103239920,655723,734315,chr12,NC_023653.1,6,8,"[-56.03526341135, 37.773767390850004, 4.07114693645]",-56.03526341135,37.773767390850004,4.07114693645,"[-56.22643452175, 37.24711846925, 4.61234323725]",-56.22643452175,37.24711846925,4.61234323725,695019,-56.22643452175,37.24711846925,4.61234323725,67.1575,"[-56.22643452175, 37.24711846925, 4.61234323725]"
LOC103239550,gene-LOC103239550,684716,688374,chr12,NC_023653.1,6,7,"[-56.1945825096, 37.802502954, 4.4234256648]",-56.1945825096,37.802502954,4.4234256648,"[-56.2073145444, 37.787620380999996, 4.4552056372]",-56.2073145444,37.787620380999996,4.4552056372,686545,-56.2073145444,37.787620380999996,4.4552056372,88.374,"[-56.2073145444, 37.787620380999996, 4.4552056372]"
NSMF,gene-NSMF,734863,744214,chr12,NC_023653.1,7,8,"[-56.2960408509, 37.4149227032, 4.7334709235]",-56.2960408509,37.4149227032,4.7334709235,"[-56.3089854402, 37.327644209599995, 4.781016083]",-56.3089854402,37.327644209599995,4.781016083,739538,-56.3089854402,37.327644209599995,4.781016083,44.214,"[-56.3089854402, 37.327644209599995, 4.781016083]"
ENTPD8,gene-ENTPD8,752258,758148,chr12,NC_023653.1,7,8,"[-56.3201207494, 37.252564731199996, 4.821915801]",-56.3201207494,37.252564731199996,4.821915801,"[-56.3282742764, 37.1975898272, 4.851863506]",-56.3282742764,37.1975898272,4.851863506,755203,-56.3282742764,37.1975898272,4.851863506,58.147999999999996,"[-56.3282742764, 37.1975898272, 4.851863506]"
NOXA1,gene-NOXA1,758107,769252,chr12,NC_023653.1,7,8,"[-56.3282175201, 37.1979725048, 4.8516550415]",-56.3282175201,37.1979725048,4.8516550415,"[-56.3436455436, 37.093949532799996, 4.908321794]",-56.3436455436,37.093949532799996,4.908321794,763679,-56.3436455436,37.093949532799996,4.908321794,69.25200000000001,"[-56.3436455436, 37.093949532799996, 4.908321794]"
EXD3,gene-EXD3,768218,884103,chr12,NC_023653.1,7,9,"[-56.170843739599995, 37.7105803629, 4.9029586831]",-56.170843739599995,37.7105803629,4.9029586831,"[-56.040148636599994, 37.66006029715, 5.49199634385]",-56.040148636599994,37.66006029715,5.49199634385,826160,-56.040148636599994,37.66006029715,5.49199634385,92.0515,"[-56.040148636599994, 37.66006029715, 5.49199634385]"
NRARP,gene-NRARP,888636,891269,chr12,NC_023653.1,8,9,"[-56.0635838236, 37.556971241199996, 5.5150549704]",-56.0635838236,37.556971241199996,5.5150549704,"[-56.053999966899994, 37.5792508973, 5.5284342966]",-56.053999966899994,37.5792508973,5.5284342966,889952,-56.053999966899994,37.5792508973,5.5284342966,91.269,"[-56.053999966899994, 37.5792508973, 5.5284342966]"
TOR4A,gene-TOR4A,908956,911198,chr12,NC_023653.1,9,10,"[-56.1034437552, 37.697396821199995, 5.5404357028]",-56.1034437552,37.697396821199995,5.5404357028,"[-56.123776901599996, 37.7084783546, 5.5323337874]",-56.123776901599996,37.7084783546,5.5323337874,910077,-56.123776901599996,37.7084783546,5.5323337874,11.198,"[-56.123776901599996, 37.7084783546, 5.5323337874]"
LOC103239561,gene-LOC103239561,911148,914423,chr12,NC_023653.1,9,10,"[-56.1233234416, 37.708231219599995, 5.5325144724]",-56.1233234416,37.708231219599995,5.5325144724,"[-56.1530250716, 37.7244185621, 5.5206796049]",-56.1530250716,37.7244185621,5.5206796049,912785,-56.1530250716,37.7244185621,5.5206796049,14.423,"[-56.1530250716, 37.7244185621, 5.5206796049]"
NELFB,gene-NELFB,914384,933921,chr12,NC_023653.1,9,10,"[-56.1526713728, 37.7242257968, 5.5208205392]",-56.1526713728,37.7242257968,5.5208205392,"[-56.3298563332, 37.8207913267, 5.4502196823]",-56.3298563332,37.8207913267,5.4502196823,924152,-56.3298563332,37.8207913267,5.4502196823,33.921,"[-56.3298563332, 37.8207913267, 5.4502196823]"
C12H9orf173,gene-C12H9orf173,934282,937697,chr12,NC_023653.1,9,10,"[-56.333130314399995, 37.8225756414, 5.4489151366]",-56.333130314399995,37.8225756414,5.4489151366,"[-56.3641016324, 37.839454961899996, 5.4365743511]",-56.3641016324,37.839454961899996,5.4365743511,935989,-56.3641016324,37.839454961899996,5.4365743511,37.697,"[-56.3641016324, 37.839454961899996, 5.4365743511]"
