gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
PARD6G,gene-PARD6G,32925,124001,chr18,33010,33304,NC_023659.1,2803_004_autosomes_peak_90453,44,.,4.89857,6.57994,4.47868,87
PARD6G,gene-PARD6G,32925,124001,chr18,33604,33740,NC_023659.1,2803_004_autosomes_peak_90454,26,.,3.81,4.55861,2.65564,47
PARD6G,gene-PARD6G,32925,124001,chr18,33942,34069,NC_023659.1,2803_004_autosomes_peak_90455,26,.,3.81,4.55861,2.65564,88
PARD6G,gene-PARD6G,32925,124001,chr18,34235,34410,NC_023659.1,2803_004_autosomes_peak_90456,35,.,4.35428,5.54425,3.53438,142
PARD6G,gene-PARD6G,32925,124001,chr18,46116,46285,NC_023659.1,2803_004_autosomes_peak_90457,26,.,3.81,4.55861,2.65564,113
PARD6G,gene-PARD6G,32925,124001,chr18,83946,84306,NC_023659.1,2803_004_autosomes_peak_90458,87,.,7.07571,11.134,8.76481,190
PARD6G,gene-PARD6G,32925,124001,chr18,95610,95910,NC_023659.1,2803_004_autosomes_peak_90459,26,.,3.81,4.55861,2.65564,209
PARD6G,gene-PARD6G,32925,124001,chr18,102489,102656,NC_023659.1,2803_004_autosomes_peak_90460,26,.,3.81,4.55861,2.65564,132
PARD6G,gene-PARD6G,32925,124001,chr18,111034,111166,NC_023659.1,2803_004_autosomes_peak_90461,26,.,3.81,4.55861,2.65564,49
PARD6G,gene-PARD6G,32925,124001,chr18,111334,111460,NC_023659.1,2803_004_autosomes_peak_90462,18,.,3.26571,3.62938,1.85363,49
PARD6G,gene-PARD6G,32925,124001,chr18,118771,118894,NC_023659.1,2803_004_autosomes_peak_90463,26,.,3.81,4.55861,2.65564,68
PARD6G,gene-PARD6G,32925,124001,chr18,120550,121110,NC_023659.1,2803_004_autosomes_peak_90464,35,.,4.35428,5.54425,3.53438,198
LOC103244007,gene-LOC103244007,82475,96384,chr18,83946,84306,NC_023659.1,2803_004_autosomes_peak_90458,87,.,7.07571,11.134,8.76481,190
LOC103244007,gene-LOC103244007,82475,96384,chr18,95610,95910,NC_023659.1,2803_004_autosomes_peak_90459,26,.,3.81,4.55861,2.65564,209
ADNP2,gene-ADNP2,140780,169416,chr18,155391,155497,NC_023659.1,2803_004_autosomes_peak_90466,18,.,3.26571,3.62938,1.85363,46
ADNP2,gene-ADNP2,140780,169416,chr18,168432,168677,NC_023659.1,2803_004_autosomes_peak_90467,44,.,4.89857,6.57994,4.47868,134
ADNP2,gene-ADNP2,140780,169416,chr18,169130,169945,NC_023659.1,2803_004_autosomes_peak_90468,430,.,20.1386,46.3466,43.0909,269
RBFA,gene-RBFA,222969,234718,chr18,229423,229532,NC_023659.1,2803_004_autosomes_peak_90471,18,.,3.26571,3.62938,1.85363,15
RBFA,gene-RBFA,222969,234718,chr18,234298,234837,NC_023659.1,2803_004_autosomes_peak_90472a,246,.,13.6071,27.4684,24.6074,306
RBFA,gene-RBFA,222969,234718,chr18,234298,234837,NC_023659.1,2803_004_autosomes_peak_90472b,305,.,15.7843,33.5348,30.5379,409
TXNL4A,gene-TXNL4A,270392,286243,chr18,270419,271330,NC_023659.1,2803_004_autosomes_peak_90474a,305,.,15.7843,33.5348,30.5379,389
TXNL4A,gene-TXNL4A,270392,286243,chr18,270419,271330,NC_023659.1,2803_004_autosomes_peak_90474b,123,.,8.70857,14.8965,12.3825,698
TXNL4A,gene-TXNL4A,270392,286243,chr18,280077,280242,NC_023659.1,2803_004_autosomes_peak_90475,18,.,3.26571,3.62938,1.85363,49
HSBP1L1,gene-HSBP1L1,288772,294717,chr18,293554,295006,NC_023659.1,2803_004_autosomes_peak_90476a,149,.,9.79714,17.5389,14.9404,641
HSBP1L1,gene-HSBP1L1,288772,294717,chr18,293554,295006,NC_023659.1,2803_004_autosomes_peak_90476b,65,.,5.98714,8.78202,6.53109,1062
PQLC1,gene-PQLC1,311594,354877,chr18,310936,311748,NC_023659.1,2803_004_autosomes_peak_90481a,99,.,7.62,12.3591,9.93822,168
PQLC1,gene-PQLC1,311594,354877,chr18,310936,311748,NC_023659.1,2803_004_autosomes_peak_90481b,217,.,12.5186,24.5348,21.7456,464
PQLC1,gene-PQLC1,311594,354877,chr18,312048,312295,NC_023659.1,2803_004_autosomes_peak_90482,18,.,3.26571,3.62938,1.85363,34
PQLC1,gene-PQLC1,311594,354877,chr18,312731,312942,NC_023659.1,2803_004_autosomes_peak_90483,18,.,3.26571,3.62938,1.85363,93
PQLC1,gene-PQLC1,311594,354877,chr18,315642,316028,NC_023659.1,2803_004_autosomes_peak_90484,44,.,4.89857,6.57994,4.47868,96
PQLC1,gene-PQLC1,311594,354877,chr18,317871,318858,NC_023659.1,2803_004_autosomes_peak_90485,76,.,6.53143,9.9408,7.62777,422
PQLC1,gene-PQLC1,311594,354877,chr18,335936,336089,NC_023659.1,2803_004_autosomes_peak_90486,18,.,3.26571,3.62938,1.85363,19
PQLC1,gene-PQLC1,311594,354877,chr18,336249,336411,NC_023659.1,2803_004_autosomes_peak_90487,18,.,3.26571,3.62938,1.85363,10
PQLC1,gene-PQLC1,311594,354877,chr18,340638,340835,NC_023659.1,2803_004_autosomes_peak_90488,26,.,3.81,4.55861,2.65564,40
PQLC1,gene-PQLC1,311594,354877,chr18,340992,341104,NC_023659.1,2803_004_autosomes_peak_90489,26,.,3.81,4.55861,2.65564,44
PQLC1,gene-PQLC1,311594,354877,chr18,341284,341758,NC_023659.1,2803_004_autosomes_peak_90490,26,.,3.81,4.55861,2.65564,100
PQLC1,gene-PQLC1,311594,354877,chr18,343914,344742,NC_023659.1,2803_004_autosomes_peak_90491,76,.,6.53143,9.9408,7.62777,271
PQLC1,gene-PQLC1,311594,354877,chr18,345519,345980,NC_023659.1,2803_004_autosomes_peak_90492,54,.,5.44286,7.66058,5.47972,48
