chr,bin1_start,bin2_start,contact_count
chr28,1000000,1000000,22872.615234375
chr28,1000000,1100000,4994.5244140625
chr28,1100000,1100000,20530.44921875
chr28,1000000,1200000,1916.3941650390625
chr28,1100000,1200000,4153.5673828125
chr28,1200000,1200000,18476.064453125
chr28,1000000,1300000,511.4427185058594
chr28,1100000,1300000,634.9645385742188
chr28,1200000,1300000,2280.84423828125
chr28,1300000,1300000,13936.166015625
chr28,1000000,1400000,161.83392333984375
chr28,1100000,1400000,223.73440551757812
chr28,1200000,1400000,620.727783203125
chr28,1300000,1400000,2961.0654296875
chr28,1400000,1400000,15482.404296875
chr28,1000000,1500000,208.8948211669922
chr28,1100000,1500000,208.4376220703125
chr28,1200000,1500000,568.1129150390625
chr28,1300000,1500000,2215.09130859375
chr28,1400000,1500000,5063.85693359375
chr28,1500000,1500000,15534.1796875
chr28,1000000,1600000,233.9838409423828
chr28,1100000,1600000,325.4560852050781
chr28,1200000,1600000,846.976806640625
chr28,1300000,1600000,3650.59765625
chr28,1400000,1600000,2908.68701171875
chr28,1500000,1600000,3462.207275390625
chr28,1600000,1600000,12217.8974609375
chr28,1000000,1700000,147.57037353515625
chr28,1100000,1700000,117.79792022705078
chr28,1200000,1700000,336.5192565917969
chr28,1300000,1700000,1014.2161865234375
chr28,1400000,1700000,767.20556640625
chr28,1500000,1700000,844.8253173828125
chr28,1600000,1700000,2319.3740234375
chr28,1700000,1700000,13900.5849609375
chr28,1000000,1800000,43.919960021972656
chr28,1100000,1800000,72.309326171875
chr28,1200000,1800000,227.8950653076172
chr28,1300000,1800000,568.1072387695312
chr28,1400000,1800000,543.1824951171875
chr28,1500000,1800000,519.1271362304688
chr28,1600000,1800000,1088.845703125
chr28,1700000,1800000,4906.94189453125
chr28,1800000,1800000,13167.701171875
chr28,1000000,1900000,92.90432739257812
chr28,1100000,1900000,119.1869888305664
chr28,1200000,1900000,230.83895874023438
chr28,1300000,1900000,557.6200561523438
chr28,1400000,1900000,485.8059387207031
chr28,1500000,1900000,547.75732421875
chr28,1600000,1900000,835.7672119140625
chr28,1700000,1900000,1712.605224609375
chr28,1800000,1900000,3766.958740234375
chr28,1900000,1900000,13700.4150390625
chr28,1000000,2000000,122.63336181640625
chr28,1100000,2000000,130.45986938476562
chr28,1200000,2000000,262.51641845703125
chr28,1300000,2000000,605.5164794921875
chr28,1400000,2000000,628.6356811523438
chr28,1500000,2000000,686.9913330078125
chr28,1600000,2000000,946.7007446289062
chr28,1700000,2000000,1646.7252197265625
chr28,1800000,2000000,2488.392578125
chr28,1900000,2000000,4958.796875
chr28,2000000,2000000,13361.3125
chr28,1000000,2100000,83.69612121582031
chr28,1100000,2100000,95.66027069091797
chr28,1200000,2100000,246.1482696533203
chr28,1300000,2100000,675.9863891601562
chr28,1400000,2100000,466.328857421875
chr28,1500000,2100000,512.7734985351562
chr28,1600000,2100000,1040.6561279296875
chr28,1700000,2100000,1818.573974609375
chr28,1800000,2100000,2244.269775390625
chr28,1900000,2100000,2144.8466796875
chr28,2000000,2100000,3161.4375
chr28,2100000,2100000,11310.125
chr28,1000000,2200000,55.498600006103516
chr28,1100000,2200000,59.80730438232422
chr28,1200000,2200000,202.32266235351562
chr28,1300000,2200000,467.64599609375
chr28,1400000,2200000,420.1681823730469
chr28,1500000,2200000,461.5813903808594
chr28,1600000,2200000,656.5635375976562
chr28,1700000,2200000,1129.90087890625
chr28,1800000,2200000,1198.9461669921875
chr28,1900000,2200000,998.3391723632812
chr28,2000000,2200000,1020.3827514648438
chr28,2100000,2200000,3109.32666015625
chr28,2200000,2200000,15425.1904296875
chr28,1000000,2300000,66.63587951660156
chr28,1100000,2300000,71.80924224853516
chr28,1200000,2300000,194.71017456054688
chr28,1300000,2300000,362.92169189453125
chr28,1400000,2300000,295.10333251953125
chr28,1500000,2300000,317.95135498046875
chr28,1600000,2300000,425.70086669921875
chr28,1700000,2300000,618.8090209960938
chr28,1800000,2300000,660.1948852539062
chr28,1900000,2300000,566.1836547851562
chr28,2000000,2300000,584.1458129882812
chr28,2100000,2300000,1381.8887939453125
chr28,2200000,2300000,3386.616943359375
chr28,2300000,2300000,13794.75
chr28,1000000,2400000,38.7697639465332
chr28,1100000,2400000,48.356136322021484
chr28,1200000,2400000,155.8422393798828
chr28,1300000,2400000,261.42791748046875
chr28,1400000,2400000,260.0415954589844
chr28,1500000,2400000,248.6772918701172
chr28,1600000,2400000,290.8354187011719
chr28,1700000,2400000,330.08441162109375
chr28,1800000,2400000,322.0445861816406
chr28,1900000,2400000,329.61639404296875
chr28,2000000,2400000,334.0294189453125
chr28,2100000,2400000,1018.4453125
chr28,2200000,2400000,1059.5377197265625
chr28,2300000,2400000,3070.24658203125
chr28,2400000,2400000,14871.033203125
chr28,1000000,2500000,54.7327995300293
chr28,1100000,2500000,45.37080764770508
chr28,1200000,2500000,149.38455200195312
chr28,1300000,2500000,230.94053649902344
chr28,1400000,2500000,234.1765899658203
chr28,1500000,2500000,221.0515594482422
chr28,1600000,2500000,255.82528686523438
chr28,1700000,2500000,289.4949645996094
chr28,1800000,2500000,252.75608825683594
chr28,1900000,2500000,292.5072326660156
chr28,2000000,2500000,273.36639404296875
chr28,2100000,2500000,555.1951904296875
