chr,bin1_start,bin2_start,contact_count
chr28,1000000,1000000,21910.96484375
chr28,1000000,1100000,3037.60595703125
chr28,1100000,1100000,19743.7734375
chr28,1000000,1200000,973.6371459960938
chr28,1100000,1200000,2822.8369140625
chr28,1200000,1200000,17861.666015625
chr28,1000000,1300000,238.5631103515625
chr28,1100000,1300000,389.70306396484375
chr28,1200000,1300000,1556.2471923828125
chr28,1300000,1300000,14328.41015625
chr28,1000000,1400000,101.65135955810547
chr28,1100000,1400000,135.10348510742188
chr28,1200000,1400000,399.0272521972656
chr28,1300000,1400000,2451.57275390625
chr28,1400000,1400000,14753.6455078125
chr28,1000000,1500000,92.21376037597656
chr28,1100000,1500000,105.66387939453125
chr28,1200000,1500000,359.94097900390625
chr28,1300000,1500000,1861.1956787109375
chr28,1400000,1500000,3929.01220703125
chr28,1500000,1500000,14749.0849609375
chr28,1000000,1600000,94.51018524169922
chr28,1100000,1600000,97.3299331665039
chr28,1200000,1600000,453.0909423828125
chr28,1300000,1600000,2384.03759765625
chr28,1400000,1600000,2179.44677734375
chr28,1500000,1600000,2784.429443359375
chr28,1600000,1600000,12919.6259765625
chr28,1000000,1700000,34.993011474609375
chr28,1100000,1700000,41.518089294433594
chr28,1200000,1700000,158.6617889404297
chr28,1300000,1700000,692.305419921875
chr28,1400000,1700000,566.0543212890625
chr28,1500000,1700000,596.0281982421875
chr28,1600000,1700000,1904.260009765625
chr28,1700000,1700000,14265.3857421875
chr28,1000000,1800000,30.239749908447266
chr28,1100000,1800000,23.123735427856445
chr28,1200000,1800000,81.8937759399414
chr28,1300000,1800000,322.1341857910156
chr28,1400000,1800000,343.3418273925781
chr28,1500000,1800000,327.4110107421875
chr28,1600000,1800000,714.7857055664062
chr28,1700000,1800000,3507.70458984375
chr28,1800000,1800000,13231.646484375
chr28,1000000,1900000,39.62128829956055
chr28,1100000,1900000,51.840396881103516
chr28,1200000,1900000,130.6522674560547
chr28,1300000,1900000,271.4244079589844
chr28,1400000,1900000,272.5647888183594
chr28,1500000,1900000,302.3262939453125
chr28,1600000,1900000,565.3295288085938
chr28,1700000,1900000,1265.674072265625
chr28,1800000,1900000,2930.47900390625
chr28,1900000,1900000,13463.4169921875
chr28,1000000,2000000,44.23865509033203
chr28,1100000,2000000,36.1480827331543
chr28,1200000,2000000,101.21698760986328
chr28,1300000,2000000,284.9699401855469
chr28,1400000,2000000,443.43792724609375
chr28,1500000,2000000,407.8489990234375
chr28,1600000,2000000,566.34130859375
chr28,1700000,2000000,1291.8590087890625
chr28,1800000,2000000,2174.451171875
chr28,1900000,2000000,4211.06689453125
chr28,2000000,2000000,12910.7138671875
chr28,1000000,2100000,31.173059463500977
chr28,1100000,2100000,39.16147232055664
chr28,1200000,2100000,110.00353240966797
chr28,1300000,2100000,262.9866943359375
chr28,1400000,2100000,258.4154052734375
chr28,1500000,2100000,317.720458984375
chr28,1600000,2100000,562.6040649414062
chr28,1700000,2100000,1231.801513671875
chr28,1800000,2100000,1938.3192138671875
chr28,1900000,2100000,1765.31005859375
chr28,2000000,2100000,2667.379150390625
chr28,2100000,2100000,11859.34765625
chr28,1000000,2200000,31.438840866088867
chr28,1100000,2200000,23.35378074645996
chr28,1200000,2200000,84.79708862304688
chr28,1300000,2200000,213.98129272460938
chr28,1400000,2200000,198.8273468017578
chr28,1500000,2200000,255.677978515625
chr28,1600000,2200000,370.5736389160156
chr28,1700000,2200000,716.3028564453125
chr28,1800000,2200000,898.5048217773438
chr28,1900000,2200000,720.696533203125
chr28,2000000,2200000,843.8289794921875
chr28,2100000,2200000,2461.503662109375
chr28,2200000,2200000,15382.341796875
chr28,1000000,2300000,21.371706008911133
chr28,1100000,2300000,33.73563003540039
chr28,1200000,2300000,70.06719207763672
chr28,1300000,2300000,151.95547485351562
chr28,1400000,2300000,181.6459197998047
chr28,1500000,2300000,183.41969299316406
chr28,1600000,2300000,254.60528564453125
chr28,1700000,2300000,362.3423156738281
chr28,1800000,2300000,389.06591796875
chr28,1900000,2300000,374.8522644042969
chr28,2000000,2300000,391.20166015625
chr28,2100000,2300000,908.8851928710938
chr28,2200000,2300000,2527.504150390625
chr28,2300000,2300000,14580.0986328125
chr28,1000000,2400000,22.535478591918945
chr28,1100000,2400000,28.534223556518555
chr28,1200000,2400000,80.02760314941406
chr28,1300000,2400000,133.21377563476562
chr28,1400000,2400000,143.79336547851562
chr28,1500000,2400000,136.01564025878906
chr28,1600000,2400000,208.22853088378906
chr28,1700000,2400000,180.79176330566406
chr28,1800000,2400000,202.51934814453125
chr28,1900000,2400000,215.19276428222656
chr28,2000000,2400000,202.46212768554688
chr28,2100000,2400000,711.0576171875
chr28,2200000,2400000,767.8466186523438
chr28,2300000,2400000,2427.16943359375
chr28,2400000,2400000,14873.3759765625
chr28,1000000,2500000,25.987823486328125
chr28,1100000,2500000,29.69936752319336
chr28,1200000,2500000,87.8506088256836
chr28,1300000,2500000,140.92103576660156
chr28,1400000,2500000,146.88792419433594
chr28,1500000,2500000,143.51187133789062
chr28,1600000,2500000,171.99887084960938
chr28,1700000,2500000,127.23133087158203
chr28,1800000,2500000,144.7869110107422
chr28,1900000,2500000,170.36196899414062
chr28,2000000,2500000,155.71131896972656
chr28,2100000,2500000,307.58746337890625
chr28,2200000,2500000,512.9482421875
chr28,2300000,2500000,1692.5440673828125
chr28,2400000,2500000,3381.2587890625
chr28,2500000,2500000,12769.798828125
chr28,1000000,2600000,33.024688720703125
chr28,1100000,2600000,36.076175689697266
chr28,1200000,2600000,90.7908935546875
chr28,1300000,2600000,126.3178939819336
chr28,1400000,2600000,103.32759094238281
chr28,1500000,2600000,94.37173461914062
chr28,1600000,2600000,129.4901123046875
chr28,1700000,2600000,100.78180694580078
chr28,1800000,2600000,77.95513153076172
chr28,1900000,2600000,95.28898620605469
chr28,2000000,2600000,120.106689453125
chr28,2100000,2600000,114.66158294677734
chr28,2200000,2600000,208.3482208251953
chr28,2300000,2600000,568.8137817382812
chr28,2400000,2600000,660.2265625
chr28,2500000,2600000,2348.31201171875
chr28,2600000,2600000,13986.96484375
chr28,1000000,2700000,40.58134841918945
chr28,1100000,2700000,46.653175354003906
chr28,1200000,2700000,107.83875274658203
chr28,1300000,2700000,105.69171905517578
chr28,1400000,2700000,77.35436248779297
chr28,1500000,2700000,94.92010498046875
chr28,1600000,2700000,91.35552978515625
chr28,1700000,2700000,78.54912567138672
chr28,1800000,2700000,50.12150192260742
chr28,1900000,2700000,90.00211334228516
chr28,2000000,2700000,91.25413513183594
chr28,2100000,2700000,102.36199188232422
chr28,2200000,2700000,131.48500061035156
chr28,2300000,2700000,307.9125671386719
chr28,2400000,2700000,453.09197998046875
