chr,bin1_start,bin2_start,contact_count
chr28,1000000,1000000,22318.37890625
chr28,1000000,1100000,4512.84375
chr28,1100000,1100000,20049.97265625
chr28,1000000,1200000,1372.7193603515625
chr28,1100000,1200000,3469.381103515625
chr28,1200000,1200000,18198.46484375
chr28,1000000,1300000,428.1263122558594
chr28,1100000,1300000,541.6862182617188
chr28,1200000,1300000,2045.9119873046875
chr28,1300000,1300000,14342.6396484375
chr28,1000000,1400000,174.9376678466797
chr28,1100000,1400000,149.34716796875
chr28,1200000,1400000,582.6734619140625
chr28,1300000,1400000,3023.607666015625
chr28,1400000,1400000,14839.15234375
chr28,1000000,1500000,142.9249725341797
chr28,1100000,1500000,177.17457580566406
chr28,1200000,1500000,512.7050170898438
chr28,1300000,1500000,2173.31640625
chr28,1400000,1500000,4713.69580078125
chr28,1500000,1500000,14927.7138671875
chr28,1000000,1600000,139.12046813964844
chr28,1100000,1600000,199.50091552734375
chr28,1200000,1600000,602.909423828125
chr28,1300000,1600000,2937.087890625
chr28,1400000,1600000,2556.768798828125
chr28,1500000,1600000,3358.3017578125
chr28,1600000,1600000,12721.7822265625
chr28,1000000,1700000,78.18898010253906
chr28,1100000,1700000,75.98361206054688
chr28,1200000,1700000,257.81768798828125
chr28,1300000,1700000,895.605224609375
chr28,1400000,1700000,741.3705444335938
chr28,1500000,1700000,806.4951782226562
chr28,1600000,1700000,2423.66455078125
chr28,1700000,1700000,13896.546875
chr28,1000000,1800000,38.59007263183594
chr28,1100000,1800000,50.3853645324707
chr28,1200000,1800000,139.56649780273438
chr28,1300000,1800000,397.15704345703125
chr28,1400000,1800000,443.09295654296875
chr28,1500000,1800000,455.7528991699219
chr28,1600000,1800000,958.729736328125
chr28,1700000,1800000,4328.63916015625
chr28,1800000,1800000,12881.408203125
chr28,1000000,1900000,58.25837326049805
chr28,1100000,1900000,65.43260955810547
chr28,1200000,1900000,160.35552978515625
chr28,1300000,1900000,327.2417297363281
chr28,1400000,1900000,380.39849853515625
chr28,1500000,1900000,442.10076904296875
chr28,1600000,1900000,763.2261962890625
chr28,1700000,1900000,1588.05517578125
chr28,1800000,1900000,3490.40087890625
chr28,1900000,1900000,13410.24609375
chr28,1000000,2000000,60.58591842651367
chr28,1100000,2000000,78.59403228759766
chr28,1200000,2000000,156.0139617919922
chr28,1300000,2000000,352.0946350097656
chr28,1400000,2000000,558.9991455078125
chr28,1500000,2000000,588.514892578125
chr28,1600000,2000000,713.8992309570312
chr28,1700000,2000000,1576.0269775390625
chr28,1800000,2000000,2733.250732421875
chr28,1900000,2000000,4836.11865234375
chr28,2000000,2000000,13036.2646484375
chr28,1000000,2100000,49.79106903076172
chr28,1100000,2100000,57.6701774597168
chr28,1200000,2100000,152.7576904296875
chr28,1300000,2100000,314.1374816894531
chr28,1400000,2100000,351.1528015136719
chr28,1500000,2100000,384.3694152832031
chr28,1600000,2100000,698.8145751953125
chr28,1700000,2100000,1558.8448486328125
chr28,1800000,2100000,2360.53271484375
chr28,1900000,2100000,2202.335205078125
chr28,2000000,2100000,3096.882080078125
chr28,2100000,2100000,11624.0
chr28,1000000,2200000,41.491844177246094
chr28,1100000,2200000,46.13534927368164
chr28,1200000,2200000,113.94025421142578
chr28,1300000,2200000,267.12286376953125
