gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
RNF187,gene-RNF187,1228235,1235292,chr25,1233345,1233461,NC_023666.1,2803_003_autosomes_peak_161531,22,.,3.02076,3.8262,2.27297,95
RNF187,gene-RNF187,1228235,1235292,chr25,1234447,1235378,NC_023666.1,2803_003_autosomes_peak_161532a,448,.,15.1038,47.2817,44.8113,311
RNF187,gene-RNF187,1228235,1235292,chr25,1234447,1235378,NC_023666.1,2803_003_autosomes_peak_161532b,474,.,15.7079,49.9787,47.4841,452
LOC103229947,gene-LOC103229947,1265038,1267693,chr25,1264954,1265967,NC_023666.1,2803_003_autosomes_peak_161533a,35,.,3.62491,5.23581,3.56625,66
LOC103229947,gene-LOC103229947,1265038,1267693,chr25,1264954,1265967,NC_023666.1,2803_003_autosomes_peak_161533b,57,.,4.53114,7.59749,5.7907,334
LOC103229947,gene-LOC103229947,1265038,1267693,chr25,1264954,1265967,NC_023666.1,2803_003_autosomes_peak_161533c,28,.,3.32283,4.51284,2.8984,832
LOC103229955,gene-LOC103229955,1300485,1303990,chr25,1302104,1302299,NC_023666.1,2803_003_autosomes_peak_161537,35,.,3.62491,5.23581,3.56625,148
TRIM17,gene-TRIM17,1312737,1322058,chr25,1312845,1312977,NC_023666.1,2803_003_autosomes_peak_161540,57,.,4.53114,7.59749,5.7907,56
TRIM17,gene-TRIM17,1312737,1322058,chr25,1313385,1314460,NC_023666.1,2803_003_autosomes_peak_161541a,35,.,3.62491,5.23581,3.56625,135
TRIM17,gene-TRIM17,1312737,1322058,chr25,1313385,1314460,NC_023666.1,2803_003_autosomes_peak_161541b,225,.,9.66642,24.754,22.5321,347
TRIM17,gene-TRIM17,1312737,1322058,chr25,1314789,1315990,NC_023666.1,2803_003_autosomes_peak_161542a,57,.,4.53114,7.59749,5.7907,221
TRIM17,gene-TRIM17,1312737,1322058,chr25,1314789,1315990,NC_023666.1,2803_003_autosomes_peak_161542b,82,.,5.43736,10.2074,8.29348,546
TRIM17,gene-TRIM17,1312737,1322058,chr25,1316354,1316896,NC_023666.1,2803_003_autosomes_peak_161543,28,.,3.32283,4.51284,2.8984,297
TRIM17,gene-TRIM17,1312737,1322058,chr25,1318577,1319082,NC_023666.1,2803_003_autosomes_peak_161544,50,.,4.22906,6.78034,5.01545,303
TRIM17,gene-TRIM17,1312737,1322058,chr25,1319771,1320012,NC_023666.1,2803_003_autosomes_peak_161545,16,.,2.71868,3.17905,1.695,10
TRIM17,gene-TRIM17,1312737,1322058,chr25,1320355,1321380,NC_023666.1,2803_003_autosomes_peak_161546,42,.,3.92698,5.99243,4.27314,546
TRIM17,gene-TRIM17,1312737,1322058,chr25,1321535,1321912,NC_023666.1,2803_003_autosomes_peak_161547,42,.,3.92698,5.99243,4.27314,327
TRIM11,gene-TRIM11,1322817,1336535,chr25,1322308,1324487,NC_023666.1,2803_003_autosomes_peak_161548a,149,.,7.55189,17.0615,14.9684,482
TRIM11,gene-TRIM11,1322817,1336535,chr25,1322308,1324487,NC_023666.1,2803_003_autosomes_peak_161548b,1099,.,28.3951,112.842,109.914,805
TRIM11,gene-TRIM11,1322817,1336535,chr25,1322308,1324487,NC_023666.1,2803_003_autosomes_peak_161548c,729,.,21.1453,75.609,72.9158,1001
TRIM11,gene-TRIM11,1322817,1336535,chr25,1322308,1324487,NC_023666.1,2803_003_autosomes_peak_161548d,110,.,6.34359,13.0263,11.0263,1763
TRIM11,gene-TRIM11,1322817,1336535,chr25,1322308,1324487,NC_023666.1,2803_003_autosomes_peak_161548e,74,.,5.13529,9.31252,7.43155,2095
TRIM11,gene-TRIM11,1322817,1336535,chr25,1325407,1325555,NC_023666.1,2803_003_autosomes_peak_161549,16,.,2.71868,3.17905,1.695,23
TRIM11,gene-TRIM11,1322817,1336535,chr25,1327670,1327847,NC_023666.1,2803_003_autosomes_peak_161550,22,.,3.02076,3.8262,2.27297,41
TRIM11,gene-TRIM11,1322817,1336535,chr25,1328044,1328683,NC_023666.1,2803_003_autosomes_peak_161551,42,.,3.92698,5.99243,4.27314,491
TRIM11,gene-TRIM11,1322817,1336535,chr25,1328838,1329291,NC_023666.1,2803_003_autosomes_peak_161552,28,.,3.32283,4.51284,2.8984,257
TRIM11,gene-TRIM11,1322817,1336535,chr25,1329467,1329988,NC_023666.1,2803_003_autosomes_peak_161553,42,.,3.92698,5.99243,4.27314,361
TRIM11,gene-TRIM11,1322817,1336535,chr25,1330852,1331098,NC_023666.1,2803_003_autosomes_peak_161554,22,.,3.02076,3.8262,2.27297,188
TRIM11,gene-TRIM11,1322817,1336535,chr25,1333108,1333265,NC_023666.1,2803_003_autosomes_peak_161555,28,.,3.32283,4.51284,2.8984,83
TRIM11,gene-TRIM11,1322817,1336535,chr25,1334071,1334345,NC_023666.1,2803_003_autosomes_peak_161556,16,.,2.71868,3.17905,1.695,72
TRIM11,gene-TRIM11,1322817,1336535,chr25,1334847,1335960,NC_023666.1,2803_003_autosomes_peak_161557,65,.,4.83321,8.44208,6.5967,237
TRIM11,gene-TRIM11,1322817,1336535,chr25,1336451,1336572,NC_023666.1,2803_003_autosomes_peak_161558,16,.,2.71868,3.17905,1.695,15
OBSCN,gene-OBSCN,1356567,1520517,chr25,1356279,1356747,NC_023666.1,2803_003_autosomes_peak_161563a,57,.,4.53114,7.59749,5.7907,112
OBSCN,gene-OBSCN,1356567,1520517,chr25,1356279,1356747,NC_023666.1,2803_003_autosomes_peak_161563b,65,.,4.83321,8.44208,6.5967,292
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564a,307,.,11.781,33.1032,30.7755,216
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564b,170,.,8.15604,19.1834,17.0503,654
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564c,170,.,8.15604,19.1834,17.0503,715
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564d,91,.,5.73944,11.1254,9.18086,989
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564e,100,.,6.04151,12.0654,10.0922,1364
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564f,65,.,4.83321,8.44208,6.5967,2047
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564g,74,.,5.13529,9.31252,7.43155,2512
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564h,82,.,5.43736,10.2074,8.29348,2970
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564i,119,.,6.64567,14.0072,11.982,3369
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564j,139,.,7.24982,16.0256,13.9539,3531
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564k,82,.,5.43736,10.2074,8.29348,4044
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564l,82,.,5.43736,10.2074,8.29348,4147
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564m,129,.,6.94774,15.0072,12.9582,4753
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564n,35,.,3.62491,5.23581,3.56625,5067
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564o,42,.,3.92698,5.99243,4.27314,5400
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564p,57,.,4.53114,7.59749,5.7907,5877
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564q,129,.,6.94774,15.0072,12.9582,6414
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564r,129,.,6.94774,15.0072,12.9582,6559
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564s,82,.,5.43736,10.2074,8.29348,6797
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564t,119,.,6.64567,14.0072,11.982,6928
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564u,57,.,4.53114,7.59749,5.7907,7262
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564v,91,.,5.73944,11.1254,9.18086,7373
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564w,74,.,5.13529,9.31252,7.43155,7734
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564x,100,.,6.04151,12.0654,10.0922,7905
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564y,170,.,8.15604,19.1834,17.0503,8152
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564z,149,.,7.55189,17.0615,14.9684,8480
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564ba,100,.,6.04151,12.0654,10.0922,8637
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564bb,50,.,4.22906,6.78034,5.01545,9048
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564bc,65,.,4.83321,8.44208,6.5967,9746
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564bd,50,.,4.22906,6.78034,5.01545,10100
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564be,91,.,5.73944,11.1254,9.18086,10225
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564bf,110,.,6.34359,13.0263,11.0263,10425
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564bg,181,.,8.45812,20.2682,18.1161,10623
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564bh,65,.,4.83321,8.44208,6.5967,10901
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564bi,57,.,4.53114,7.59749,5.7907,11173
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564bj,50,.,4.22906,6.78034,5.01545,11654
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564bk,91,.,5.73944,11.1254,9.18086,11883
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564bl,74,.,5.13529,9.31252,7.43155,12215
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564bm,139,.,7.24982,16.0256,13.9539,12408
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564bn,181,.,8.45812,20.2682,18.1161,12564
OBSCN,gene-OBSCN,1356567,1520517,chr25,1357008,1372014,NC_023666.1,2803_003_autosomes_peak_161564bo,100,.,6.04151,12.0654,10.0922,12787
