chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr25,1021220,1021398,NC_023666.1,2803_003_autosomes_peak_161518,1361,.,33.2283,139.189,136.119,76,10,11,"[47.793432722, -26.822936035999998, -21.76800868]",47.793432722,-26.822936035999998,-21.76800868,"[47.7935626798, -26.8230381724, -21.766192012]",47.7935626798,-26.8230381724,-21.766192012,1021309,21.398,"[47.7935626798, -26.8230381724, -21.766192012]",47.7935626798,-26.8230381724,-21.766192012
chr25,1135581,1136144,NC_023666.1,2803_003_autosomes_peak_161519a,42,.,3.92698,5.99243,4.27314,116,11,12,"[47.796365187899994, -26.4539593695, -21.0032792145]",47.796365187899994,-26.4539593695,-21.0032792145,"[47.7955014896, -26.447405768, -21.003901048]",47.7955014896,-26.447405768,-21.003901048,1135862,36.144,"[47.7955014896, -26.447405768, -21.003901048]",47.7955014896,-26.447405768,-21.003901048
chr25,1135581,1136144,NC_023666.1,2803_003_autosomes_peak_161519b,65,.,4.83321,8.44208,6.5967,223,11,12,"[47.796365187899994, -26.4539593695, -21.0032792145]",47.796365187899994,-26.4539593695,-21.0032792145,"[47.7955014896, -26.447405768, -21.003901048]",47.7955014896,-26.447405768,-21.003901048,1135862,36.144,"[47.7955014896, -26.447405768, -21.003901048]",47.7955014896,-26.447405768,-21.003901048
chr25,1137397,1137860,NC_023666.1,2803_003_autosomes_peak_161520a,910,.,24.7702,93.8454,91.0315,109,11,12,"[47.7935792623, -26.432820221500002, -21.005284986499998]",47.7935792623,-26.432820221500002,-21.005284986499998,"[47.792868973999994, -26.42743067, -21.00579637]",47.792868973999994,-26.42743067,-21.00579637,1137628,37.86,"[47.792868973999994, -26.42743067, -21.00579637]",47.792868973999994,-26.42743067,-21.00579637
chr25,1137397,1137860,NC_023666.1,2803_003_autosomes_peak_161520b,149,.,7.55189,17.0615,14.9684,381,11,12,"[47.7935792623, -26.432820221500002, -21.005284986499998]",47.7935792623,-26.432820221500002,-21.005284986499998,"[47.792868973999994, -26.42743067, -21.00579637]",47.792868973999994,-26.42743067,-21.00579637,1137628,37.86,"[47.792868973999994, -26.42743067, -21.00579637]",47.792868973999994,-26.42743067,-21.00579637
chr25,1138181,1138622,NC_023666.1,2803_003_autosomes_peak_161521a,74,.,5.13529,9.31252,7.43155,41,11,12,"[47.7923765279, -26.4236940695, -21.0061509145]",47.7923765279,-26.4236940695,-21.0061509145,"[47.791699989799994, -26.418560609, -21.006637999]",47.791699989799994,-26.418560609,-21.006637999,1138401,38.622,"[47.791699989799994, -26.418560609, -21.006637999]",47.791699989799994,-26.418560609,-21.006637999
chr25,1138181,1138622,NC_023666.1,2803_003_autosomes_peak_161521b,1212,.,30.5096,124.235,121.243,185,11,12,"[47.7923765279, -26.4236940695, -21.0061509145]",47.7923765279,-26.4236940695,-21.0061509145,"[47.791699989799994, -26.418560609, -21.006637999]",47.791699989799994,-26.418560609,-21.006637999,1138401,38.622,"[47.791699989799994, -26.418560609, -21.006637999]",47.791699989799994,-26.418560609,-21.006637999
chr25,1140251,1140403,NC_023666.1,2803_003_autosomes_peak_161522,395,.,13.8955,41.9922,39.5714,80,11,12,"[47.789200940899995, -26.3995982345, -21.0084372295]",47.789200940899995,-26.3995982345,-21.0084372295,"[47.7889677577, -26.3978288785, -21.0086051135]",47.7889677577,-26.3978288785,-21.0086051135,1140327,40.403,"[47.7889677577, -26.3978288785, -21.0086051135]",47.7889677577,-26.3978288785,-21.0086051135
chr25,1144528,1144998,NC_023666.1,2803_003_autosomes_peak_161523a,28,.,3.32283,4.51284,2.8984,59,11,12,"[47.782639595199996, -26.349811816, -21.013161176]",47.782639595199996,-26.349811816,-21.013161176,"[47.7819185682, -26.344340781, -21.013680291]",47.7819185682,-26.344340781,-21.013680291,1144763,44.998,"[47.7819185682, -26.344340781, -21.013680291]",47.7819185682,-26.344340781,-21.013680291
chr25,1144528,1144998,NC_023666.1,2803_003_autosomes_peak_161523b,100,.,6.04151,12.0654,10.0922,329,11,12,"[47.782639595199996, -26.349811816, -21.013161176]",47.782639595199996,-26.349811816,-21.013161176,"[47.7819185682, -26.344340781, -21.013680291]",47.7819185682,-26.344340781,-21.013680291,1144763,44.998,"[47.7819185682, -26.344340781, -21.013680291]",47.7819185682,-26.344340781,-21.013680291
chr25,1145395,1145621,NC_023666.1,2803_003_autosomes_peak_161524,82,.,5.43736,10.2074,8.29348,47,11,12,"[47.781309530499996, -26.3397195025, -21.0141187775]",47.781309530499996,-26.3397195025,-21.0141187775,"[47.7809628239, -26.3370887495, -21.0143683945]",47.7809628239,-26.3370887495,-21.0143683945,1145508,45.621,"[47.7809628239, -26.3370887495, -21.0143683945]",47.7809628239,-26.3370887495,-21.0143683945
chr25,1146248,1147118,NC_023666.1,2803_003_autosomes_peak_161525a,2424,.,51.3529,246.031,242.476,114,11,12,"[47.780000943199994, -26.329790156, -21.015060916]",47.780000943199994,-26.329790156,-21.015060916,"[47.7786662762, -26.319662921, -21.016021831]",47.7786662762,-26.319662921,-21.016021831,1146683,47.118,"[47.7786662762, -26.319662921, -21.016021831]",47.7786662762,-26.319662921,-21.016021831
chr25,1146248,1147118,NC_023666.1,2803_003_autosomes_peak_161525b,1496,.,35.6449,152.75,149.612,287,11,12,"[47.780000943199994, -26.329790156, -21.015060916]",47.780000943199994,-26.329790156,-21.015060916,"[47.7786662762, -26.319662921, -21.016021831]",47.7786662762,-26.319662921,-21.016021831,1146683,47.118,"[47.7786662762, -26.319662921, -21.016021831]",47.7786662762,-26.319662921,-21.016021831
chr25,1146248,1147118,NC_023666.1,2803_003_autosomes_peak_161525c,570,.,17.8225,59.6705,57.0955,701,11,12,"[47.780000943199994, -26.329790156, -21.015060916]",47.780000943199994,-26.329790156,-21.015060916,"[47.7786662762, -26.319662921, -21.016021831]",47.7786662762,-26.319662921,-21.016021831,1146683,47.118,"[47.7786662762, -26.319662921, -21.016021831]",47.7786662762,-26.319662921,-21.016021831
