chrname,start,end,value,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr22,1806184,1806588,3.140809616535017,18,19,"[20.5791515792, 9.5647071296, -0.8698662408]",20.5791515792,9.5647071296,-0.8698662408,"[20.5823325944, 9.5678924272, -0.8725098956]",20.5823325944,9.5678924272,-0.8725098956,1806386,6.587999999999999,"[20.5823325944, 9.5678924272, -0.8725098956]",20.5823325944,9.5678924272,-0.8725098956
chr22,1945630,1945985,2.409961805377208,19,20,"[21.202081253, 10.269884594, -1.033045986]",21.202081253,10.269884594,-1.033045986,"[21.2011806535, 10.269616143, -1.029539367]",21.2011806535,10.269616143,-1.029539367,1945807,45.985,"[21.2011806535, 10.269616143, -1.029539367]",21.2011806535,10.269616143,-1.029539367
chr22,1949708,1950064,1.6878003995405155,19,20,"[21.1917357748, 10.2668008104, -0.9927643175999998]",21.1917357748,10.2668008104,-0.9927643175999998,"[21.1908326384, 10.2665316032, -0.9892478208]",21.1908326384,10.2665316032,-0.9892478208,1949886,50.064,"[21.1908326384, 10.2665316032, -0.9892478208]",21.1908326384,10.2665316032,-0.9892478208
chr22,1999489,2000026,1.2670027185196762,19,21,"[21.0873438848, 10.3428524474, -0.54525544185]",21.0873438848,10.3428524474,-0.54525544185,"[21.0860997632, 10.3430600516, -0.5401897329]",21.0860997632,10.3430600516,-0.5401897329,1999757,50.013,"[21.0860997632, 10.3430600516, -0.5401897329]",21.0860997632,10.3430600516,-0.5401897329
chr22,2018854,2019357,2.48911892763426,20,21,"[21.0246188182, 10.2576053076, -0.32651327939999997]",21.0246188182,10.2576053076,-0.32651327939999997,"[21.023564178100003, 10.258374595800001, -0.3219918627]",21.023564178100003,10.258374595800001,-0.3219918627,2019105,19.357,"[21.023564178100003, 10.258374595800001, -0.3219918627]",21.023564178100003,10.258374595800001,-0.3219918627
chr22,2602810,2603056,2.226850716563744,26,27,"[20.44006589, 9.825326103, 0.559014847]",20.44006589,9.825326103,0.559014847,"[20.442346064000002, 9.8264690928, 0.5599616272]",20.442346064000002,9.8264690928,0.5599616272,2602933,3.056,"[20.442346064000002, 9.8264690928, 0.5599616272]",20.442346064000002,9.8264690928,0.5599616272
chr22,2683733,2684268,2.038335190086721,26,27,"[21.190141177, 10.2013186379, 0.8704631971]",21.190141177,10.2013186379,0.8704631971,"[21.195100092, 10.2038044084, 0.8725222516]",21.195100092,10.2038044084,0.8725222516,2684000,84.268,"[21.195100092, 10.2038044084, 0.8725222516]",21.195100092,10.2038044084,0.8725222516
chr22,3338811,3339116,3.592165840258364,33,34,"[21.239214519, 11.0698157578, -0.8955850925]",21.239214519,11.0698157578,-0.8955850925,"[21.241968363999998, 11.0711332968, -0.89464493]",21.241968363999998,11.0711332968,-0.89464493,3338963,39.116,"[21.241968363999998, 11.0711332968, -0.89464493]",21.241968363999998,11.0711332968,-0.89464493
chr22,3398059,3398430,1.6602306603742738,33,34,"[21.774164710999997, 11.3257552682, -0.7129531325]",21.774164710999997,11.3257552682,-0.7129531325,"[21.77751447, 11.327357914, -0.711809525]",21.77751447,11.327357914,-0.711809525,3398244,98.42999999999999,"[21.77751447, 11.327357914, -0.711809525]",21.77751447,11.327357914,-0.711809525
chr22,3398773,3399291,4.696937387744432,33,34,"[21.780611417, 11.328839605399999, -0.7107522275]",21.780611417,11.328839605399999,-0.7107522275,"[21.785288439, 11.331077261799999, -0.7091554925]",21.785288439,11.331077261799999,-0.7091554925,3399032,99.291,"[21.785288439, 11.331077261799999, -0.7091554925]",21.785288439,11.331077261799999,-0.7091554925
