chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr4,710,1053,NC_023645.1,2803_003_autosomes_peak_21192,57,.,4.53114,7.59749,5.7907,177,0,1,"[-19.963253798, -25.995646383, -23.242106063]",-19.963253798,-25.995646383,-23.242106063,"[-19.9613377314, -25.9941808469, -23.2404374709]",-19.9613377314,-25.9941808469,-23.2404374709,881,1.053,"[-19.9613377314, -25.9941808469, -23.2404374709]",-19.9613377314,-25.9941808469,-23.2404374709
chr4,1207,1925,NC_023645.1,2803_003_autosomes_peak_21193a,65,.,4.83321,8.44208,6.5967,153,0,1,"[-19.9604774566, -25.9935228511, -23.2396883071]",-19.9604774566,-25.9935228511,-23.2396883071,"[-19.956466565, -25.9904550525, -23.236195452500002]",-19.956466565,-25.9904550525,-23.236195452500002,1566,1.925,"[-19.956466565, -25.9904550525, -23.236195452500002]",-19.956466565,-25.9904550525,-23.236195452500002
chr4,1207,1925,NC_023645.1,2803_003_autosomes_peak_21193b,100,.,6.04151,12.0654,10.0922,417,0,1,"[-19.9604774566, -25.9935228511, -23.2396883071]",-19.9604774566,-25.9935228511,-23.2396883071,"[-19.956466565, -25.9904550525, -23.236195452500002]",-19.956466565,-25.9904550525,-23.236195452500002,1566,1.925,"[-19.956466565, -25.9904550525, -23.236195452500002]",-19.956466565,-25.9904550525,-23.236195452500002
chr4,2254,2449,NC_023645.1,2803_003_autosomes_peak_21194,42,.,3.92698,5.99243,4.27314,50,0,1,"[-19.9546287052, -25.9890493342, -23.2345949662]",-19.9546287052,-25.9890493342,-23.2345949662,"[-19.9535393962, -25.988216157700002, -23.233646349700003]",-19.9535393962,-25.988216157700002,-23.233646349700003,2351,2.4490000000000003,"[-19.9535393962, -25.988216157700002, -23.233646349700003]",-19.9535393962,-25.988216157700002,-23.233646349700003
chr4,2706,3531,NC_023645.1,2803_003_autosomes_peak_21195,236,.,9.9685,25.9097,23.6718,120,0,1,"[-19.952103742800002, -25.9871180738, -23.2323961218]",-19.952103742800002,-25.9871180738,-23.2323961218,"[-19.9474951278, -25.9835930963, -23.228382744300003]",-19.9474951278,-25.9835930963,-23.228382744300003,3118,3.531,"[-19.9474951278, -25.9835930963, -23.228382744300003]",-19.9474951278,-25.9835930963,-23.228382744300003
chr4,3806,4384,NC_023645.1,2803_003_autosomes_peak_21196a,74,.,5.13529,9.31252,7.43155,104,0,1,"[-19.945958922800003, -25.9824181038, -23.2270449518]",-19.945958922800003,-25.9824181038,-23.2270449518,"[-19.942730099200002, -25.9799484832, -23.2242331552]",-19.942730099200002,-25.9799484832,-23.2242331552,4095,4.3839999999999995,"[-19.942730099200002, -25.9799484832, -23.2242331552]",-19.942730099200002,-25.9799484832,-23.2242331552
chr4,3806,4384,NC_023645.1,2803_003_autosomes_peak_21196b,74,.,5.13529,9.31252,7.43155,321,0,1,"[-19.945958922800003, -25.9824181038, -23.2270449518]",-19.945958922800003,-25.9824181038,-23.2270449518,"[-19.942730099200002, -25.9799484832, -23.2242331552]",-19.942730099200002,-25.9799484832,-23.2242331552,4095,4.3839999999999995,"[-19.942730099200002, -25.9799484832, -23.2242331552]",-19.942730099200002,-25.9799484832,-23.2242331552
chr4,6945,8249,NC_023645.1,2803_003_autosomes_peak_21197,129,.,6.94774,15.0072,12.9582,640,0,1,"[-19.928423841, -25.9690060985, -23.2117746585]",-19.928423841,-25.9690060985,-23.2117746585,"[-19.9211394362, -25.9634344977, -23.2054310897]",-19.9211394362,-25.9634344977,-23.2054310897,7597,8.248999999999999,"[-19.9211394362, -25.9634344977, -23.2054310897]",-19.9211394362,-25.9634344977,-23.2054310897
chr4,9112,10641,NC_023645.1,2803_003_autosomes_peak_21198a,57,.,4.53114,7.59749,5.7907,348,0,1,"[-19.9163185456, -25.9597471576, -23.2012328536]",-19.9163185456,-25.9597471576,-23.2012328536,"[-19.907777245800002, -25.9532141993, -23.193794727300002]",-19.907777245800002,-25.9532141993,-23.193794727300002,9876,10.641,"[-19.907777245800002, -25.9532141993, -23.193794727300002]",-19.907777245800002,-25.9532141993,-23.193794727300002
chr4,9112,10641,NC_023645.1,2803_003_autosomes_peak_21198b,110,.,6.34359,13.0263,11.0263,624,0,1,"[-19.9163185456, -25.9597471576, -23.2012328536]",-19.9163185456,-25.9597471576,-23.2012328536,"[-19.907777245800002, -25.9532141993, -23.193794727300002]",-19.907777245800002,-25.9532141993,-23.193794727300002,9876,10.641,"[-19.907777245800002, -25.9532141993, -23.193794727300002]",-19.907777245800002,-25.9532141993,-23.193794727300002
chr4,9112,10641,NC_023645.1,2803_003_autosomes_peak_21198c,57,.,4.53114,7.59749,5.7907,865,0,1,"[-19.9163185456, -25.9597471576, -23.2012328536]",-19.9163185456,-25.9597471576,-23.2012328536,"[-19.907777245800002, -25.9532141993, -23.193794727300002]",-19.907777245800002,-25.9532141993,-23.193794727300002,9876,10.641,"[-19.907777245800002, -25.9532141993, -23.193794727300002]",-19.907777245800002,-25.9532141993,-23.193794727300002
chr4,9112,10641,NC_023645.1,2803_003_autosomes_peak_21198d,82,.,5.43736,10.2074,8.29348,1192,0,1,"[-19.9163185456, -25.9597471576, -23.2012328536]",-19.9163185456,-25.9597471576,-23.2012328536,"[-19.907777245800002, -25.9532141993, -23.193794727300002]",-19.907777245800002,-25.9532141993,-23.193794727300002,9876,10.641,"[-19.907777245800002, -25.9532141993, -23.193794727300002]",-19.907777245800002,-25.9532141993,-23.193794727300002
