id,x,y,z
1.0,-50.96229,-36.43022,-78.30767
2.0,-50.5254,-35.70813,-78.88559
3.0,-50.69554,-36.01979,-79.80667
4.0,-49.94713,-36.69326,-79.37883
5.0,-48.9497,-36.71902,-79.27176
6.0,-48.25233,-36.38722,-78.4835
7.0,-48.64448,-36.9424,-79.28432
8.0,-48.99755,-36.30114,-79.98424
9.0,-48.26885,-35.49611,-80.04856
10.0,-48.51474,-36.277,-79.47518
11.0,-49.44259,-36.34567,-78.88829
12.0,-50.53361,-35.99391,-79.07877
13.0,-49.78484,-36.6622,-79.54913
14.0,-49.64636,-36.84458,-78.50806
15.0,-48.71292,-36.72632,-78.74082
16.0,-49.77156,-36.45669,-78.58825
17.0,-50.70973,-36.1732,-78.52349
18.0,-50.04415,-36.77645,-78.92944
19.0,-49.26144,-36.33079,-78.72008
20.0,-50.19691,-36.68127,-78.39302
21.0,-50.57964,-35.81696,-79.24961
22.0,-50.04511,-36.61024,-79.79886
23.0,-50.98759,-35.95319,-79.63269
24.0,-51.08406,-36.11931,-78.71397
25.0,-50.90098,-35.71786,-79.90166
26.0,-50.55487,-36.05018,-79.02707
27.0,-50.32435,-35.7139,-79.98869
28.0,-49.5971,-35.2676,-80.61105
29.0,-50.30425,-35.84212,-80.35147
30.0,-50.92487,-36.25688,-79.69037
31.0,-50.01438,-36.36429,-80.1228
32.0,-49.14506,-36.64048,-79.80417
33.0,-48.32172,-36.32482,-79.91051
34.0,-48.61807,-35.4779,-80.70718
35.0,-47.97306,-35.41838,-79.89478
36.0,-48.3269,-34.78231,-80.52234
37.0,-48.21819,-35.68879,-80.08424
38.0,-49.17309,-35.57216,-80.47829
39.0,-48.38938,-36.14521,-80.24605
40.0,-48.82017,-35.32903,-80.87156
41.0,-48.15908,-35.93749,-80.32052
42.0,-48.71884,-35.26046,-80.76611
43.0,-49.66408,-35.23478,-80.9978
44.0,-49.80337,-36.12132,-80.61272
45.0,-50.65887,-35.80224,-80.17266
46.0,-49.91545,-35.6665,-80.81988
47.0,-50.34298,-34.73633,-80.87562
48.0,-49.27768,-35.26612,-80.78816
49.0,-49.3574,-36.38356,-80.67787
50.0,-50.27599,-36.25423,-80.8096
51.0,-50.96001,-35.44339,-80.12517
52.0,-50.04609,-34.89989,-80.42679
53.0,-49.05657,-35.04146,-80.63091
54.0,-49.66798,-35.39976,-79.81371
55.0,-48.97593,-35.60611,-80.51175
56.0,-49.50845,-34.86113,-80.74249
57.0,-48.86598,-34.68118,-80.06247
58.0,-49.40642,-35.44046,-80.48065
59.0,-49.97613,-35.20106,-79.79865
60.0,-48.98838,-35.07578,-80.26252
61.0,-50.00939,-35.39922,-80.28968
62.0,-49.64675,-34.88147,-79.53542
63.0,-50.20423,-35.57569,-79.89878
64.0,-49.46189,-35.01163,-79.49541
65.0,-48.59767,-34.52929,-79.58624
66.0,-48.92216,-35.35656,-79.97155
67.0,-48.33181,-35.66306,-79.09125
68.0,-49.18671,-36.06258,-79.07411
69.0,-49.56982,-35.76571,-78.18563
70.0,-48.5106,-35.53031,-78.32025
71.0,-49.03302,-36.27049,-78.67299
72.0,-48.41615,-35.27793,-78.37701
73.0,-48.52157,-34.96331,-79.43479
74.0,-48.37359,-35.48165,-78.52326
75.0,-49.19195,-35.81743,-78.05615
76.0,-49.70875,-36.42643,-78.68787
77.0,-48.8251,-36.0976,-79.18422
78.0,-48.84644,-35.36585,-79.87909
79.0,-49.92062,-34.89376,-80.34284
80.0,-50.69074,-35.50445,-80.21561
81.0,-50.45587,-34.54216,-80.04312
82.0,-50.94154,-35.32537,-79.88913
83.0,-50.72962,-36.18682,-79.13502
84.0,-49.50162,-35.96387,-79.02184
85.0,-48.69579,-35.91481,-78.48402
86.0,-49.59067,-36.18626,-79.0031
87.0,-50.4293,-35.53649,-79.76082
88.0,-49.98312,-36.19376,-79.03633
89.0,-50.60192,-36.01832,-78.14877
90.0,-50.87804,-35.85029,-79.05869
91.0,-49.91371,-36.04919,-79.15074
92.0,-50.27579,-36.14897,-78.25663
93.0,-50.47467,-36.38031,-79.18159
94.0,-50.50258,-35.82176,-79.93105
95.0,-50.08797,-34.99825,-80.39972
96.0,-49.32621,-35.44261,-79.90305
97.0,-48.54069,-35.58591,-79.32145
98.0,-49.47175,-35.94714,-78.98042
99.0,-49.24041,-36.475,-78.31216
100.0,-50.08944,-35.92381,-77.93938
101.0,-49.14612,-36.27488,-78.531
102.0,-48.35727,-35.67475,-78.68311
103.0,-49.14074,-36.07722,-78.24709
104.0,-50.17728,-36.08226,-78.07043
105.0,-49.41871,-36.5492,-78.56689
106.0,-48.9387,-35.62784,-78.67051
107.0,-48.63227,-35.29585,-79.55138
108.0,-48.27377,-35.12495,-78.74262
109.0,-49.18648,-34.879,-78.63322
110.0,-48.77743,-35.38171,-78.02176
111.0,-48.23233,-35.29186,-78.80773
112.0,-48.84207,-34.71276,-79.18045
113.0,-48.64993,-35.28983,-78.30139
114.0,-48.82948,-35.47395,-79.21541
115.0,-48.88592,-35.30214,-78.28146
116.0,-48.88273,-34.37446,-78.65312
117.0,-48.99357,-35.31614,-78.23382
118.0,-48.53726,-34.58653,-78.65691
119.0,-47.9848,-34.76581,-79.55921
120.0,-48.69579,-34.18001,-79.32038
121.0,-49.38341,-34.49191,-78.63755
122.0,-48.94649,-35.28331,-78.36574
123.0,-49.91044,-34.94992,-78.595
124.0,-50.06737,-35.75557,-77.89277
125.0,-49.67801,-34.90112,-78.42148
126.0,-48.75071,-34.46928,-78.62927
127.0,-48.15904,-34.53822,-79.36891
128.0,-48.11959,-35.41401,-78.73595
129.0,-48.21125,-34.68278,-79.39463
130.0,-48.60455,-34.50659,-78.58209
131.0,-48.1656,-35.28799,-78.40811
132.0,-49.03204,-34.50303,-78.48344
133.0,-48.39026,-34.8185,-79.19467
134.0,-48.90944,-34.06506,-79.73476
135.0,-48.46697,-34.95864,-79.63109
136.0,-48.23098,-34.25879,-79.0002
137.0,-47.76605,-35.19507,-78.94361
138.0,-47.93811,-34.13265,-79.44388
139.0,-49.05218,-34.49076,-78.70593
140.0,-49.8934,-35.00025,-78.59231
141.0,-49.74076,-34.64323,-79.66498
142.0,-50.3233,-34.75348,-80.45557
143.0,-49.52169,-34.19775,-80.36981
144.0,-48.60715,-33.89649,-80.01397
145.0,-48.11552,-34.11922,-79.11159
146.0,-48.27263,-34.27309,-80.10939
147.0,-48.51881,-33.77852,-79.25747
148.0,-49.36983,-33.92388,-78.62207
149.0,-49.61773,-34.89117,-78.57898
150.0,-48.84638,-34.26556,-78.73307
151.0,-48.8375,-33.91841,-79.85152
152.0,-48.18123,-34.55534,-79.30325
153.0,-49.03758,-34.67833,-79.70974
154.0,-49.84279,-34.21745,-80.18319
155.0,-48.92904,-33.97906,-79.79636
156.0,-49.77796,-34.44154,-80.13463
157.0,-50.66042,-34.63066,-79.83881
158.0,-50.62788,-34.23404,-78.92248
159.0,-50.46632,-35.09883,-78.475
160.0,-50.09911,-35.79956,-77.90564
161.0,-48.98299,-35.66206,-78.02618
162.0,-48.41486,-34.89436,-78.5907
163.0,-49.11757,-35.61531,-78.43753
164.0,-49.76486,-34.97011,-78.40344
165.0,-50.56533,-35.36083,-79.00273
166.0,-50.80665,-35.03987,-78.07698
167.0,-49.94029,-35.54555,-77.81256
168.0,-49.11007,-35.72736,-78.17614
169.0,-49.19839,-34.52853,-78.33346
170.0,-49.30457,-35.4073,-78.0474
171.0,-50.11517,-35.8929,-77.73327
172.0,-49.78489,-35.27345,-78.24803
173.0,-50.84045,-35.53871,-78.35057
174.0,-49.79339,-35.79574,-78.42736
175.0,-50.74753,-35.4279,-78.95734
176.0,-50.01428,-34.6563,-78.21986
177.0,-49.02672,-34.97707,-78.6109
178.0,-49.06936,-34.89468,-79.7636
179.0,-49.66692,-35.74654,-79.56812
180.0,-50.68004,-35.9064,-78.98235
181.0,-50.10259,-35.86687,-78.10416
182.0,-49.82764,-35.51627,-79.09052
183.0,-49.20431,-35.99242,-78.54408
184.0,-48.88316,-35.36266,-79.32467
185.0,-48.70702,-35.48379,-78.38404
186.0,-49.77099,-35.39948,-78.10081
187.0,-50.89234,-35.123,-77.90612
188.0,-51.32714,-34.91171,-78.82815
189.0,-51.122,-34.49563,-79.73205
190.0,-50.7881,-33.6512,-79.18525
191.0,-50.39591,-34.18806,-79.894
192.0,-49.5176,-33.76898,-80.39646
193.0,-48.83776,-33.84578,-79.73294
194.0,-49.4629,-34.11683,-80.43859
195.0,-49.94293,-34.23587,-79.4602
196.0,-50.72048,-33.7356,-79.91772
197.0,-49.85001,-33.95137,-80.62247
198.0,-50.58016,-33.85933,-80.01519
199.0,-49.98677,-34.49942,-79.38052
200.0,-50.92606,-34.35357,-79.31307
201.0,-49.96245,-33.96193,-79.57177
202.0,-49.12911,-34.1031,-80.18855
203.0,-50.11482,-33.96197,-79.83305
204.0,-51.06938,-33.62388,-79.25553
205.0,-51.13003,-34.30331,-78.29496
206.0,-50.90249,-35.27173,-77.89858
207.0,-51.45842,-34.76979,-78.66322
208.0,-50.81437,-34.86984,-77.71322
209.0,-51.19819,-35.43669,-78.5517
210.0,-51.12316,-35.0014,-79.49562
211.0,-50.67256,-34.29524,-79.9547
212.0,-49.83493,-33.76543,-80.20716
213.0,-50.50655,-34.32154,-79.78716
214.0,-50.40261,-33.2613,-79.56318
215.0,-49.71528,-33.5448,-80.18866
216.0,-50.5533,-33.34438,-79.85888
217.0,-51.08089,-34.1256,-79.74182
218.0,-51.37407,-34.87706,-79.31134
219.0,-51.3019,-34.61113,-78.10624
220.0,-51.4974,-35.10562,-78.96926
221.0,-51.04871,-34.74507,-79.73205
222.0,-50.39391,-34.071,-80.10156
223.0,-49.43323,-33.89751,-80.1071
224.0,-50.63132,-33.88244,-79.81968
225.0,-50.03002,-34.53167,-79.45622
226.0,-51.02533,-34.43012,-79.20691
227.0,-51.03092,-34.59574,-78.21739
228.0,-51.12723,-35.09313,-78.98077
229.0,-50.98371,-34.74954,-77.89816
230.0,-51.14091,-34.88507,-78.89353
231.0,-50.94255,-34.95255,-77.97496
232.0,-50.81181,-34.3483,-78.72795
233.0,-50.42923,-34.93039,-78.05063
234.0,-50.76505,-34.07991,-78.22559
235.0,-50.9962,-33.87753,-79.19073
236.0,-50.61534,-33.92065,-78.29309
237.0,-49.71858,-33.72281,-78.45448
238.0,-50.47253,-33.78219,-79.11711
239.0,-50.94937,-34.79472,-78.92168
240.0,-50.11377,-35.18404,-78.58453
241.0,-50.89715,-34.70591,-78.11209
242.0,-50.2182,-35.07963,-78.72255
243.0,-49.64688,-34.01317,-78.5893
244.0,-49.55559,-34.25578,-79.58571
245.0,-49.20414,-33.59178,-79.05763
246.0,-48.63415,-34.10354,-79.65458
247.0,-49.44496,-33.3565,-79.59305
248.0,-49.22915,-34.19469,-80.04068
249.0,-49.40126,-33.55333,-79.28096
250.0,-50.2698,-34.04283,-79.31528
251.0,-50.58216,-34.08954,-78.4122
252.0,-50.89689,-34.94037,-78.65195
253.0,-51.07483,-34.18811,-78.08883
254.0,-50.27696,-34.46354,-77.50634
255.0,-50.88172,-34.08839,-78.18735
256.0,-50.531,-34.90262,-77.71903
257.0,-49.92345,-34.05883,-77.96344
258.0,-49.82093,-35.12284,-77.61167
259.0,-50.17608,-34.22535,-77.94875
260.0,-50.26214,-33.50426,-78.70155
261.0,-49.22074,-33.51067,-78.4437
262.0,-48.72212,-33.53892,-79.31638
263.0,-49.33626,-33.44555,-78.6146
264.0,-49.89269,-33.19632,-79.69819
265.0,-48.95781,-33.67225,-79.13528
266.0,-49.19765,-33.56325,-78.13313
267.0,-50.1398,-33.26459,-78.62469
268.0,-50.1349,-33.99006,-77.86426
269.0,-49.88688,-33.2364,-78.57178
270.0,-49.69338,-33.3411,-79.53177
271.0,-49.5598,-33.28389,-78.47706
272.0,-50.25723,-33.30521,-77.81082
273.0,-50.67339,-33.93616,-77.28765
274.0,-50.45345,-33.48163,-78.30378
275.0,-50.94674,-33.89432,-79.1057
276.0,-50.24446,-33.19733,-79.19857
277.0,-50.43742,-34.07469,-78.77645
278.0,-50.05747,-33.18707,-78.97404
279.0,-50.39434,-33.52391,-77.96062
280.0,-49.50875,-33.35952,-78.539
281.0,-49.26133,-34.11392,-77.66844
282.0,-49.09969,-33.53138,-78.65447
283.0,-49.80476,-32.97115,-79.16208
284.0,-48.95954,-33.61893,-79.51961
285.0,-49.74183,-33.12515,-78.96009
286.0,-50.31558,-33.47146,-78.1678
287.0,-50.78088,-34.16849,-77.60252
288.0,-50.69116,-33.77101,-78.48746
289.0,-49.68952,-33.54295,-78.78586
290.0,-48.8058,-33.14351,-79.12203
291.0,-47.95399,-33.7402,-78.69722
292.0,-48.574,-34.23648,-78.14608
293.0,-48.55314,-33.34011,-78.75454
294.0,-49.21148,-32.69082,-79.0977
295.0,-48.44569,-33.37585,-78.86332
296.0,-49.68789,-32.92525,-78.96406
297.0,-50.01366,-33.30232,-78.21501
298.0,-50.7168,-33.84511,-77.89152
299.0,-49.69687,-33.79108,-77.799
300.0,-49.7207,-34.81045,-77.90773
301.0,-49.00507,-34.48001,-77.25744
302.0,-48.93677,-33.54973,-77.02142
303.0,-48.44977,-34.19593,-77.66446
304.0,-49.27105,-33.68771,-77.35965
305.0,-48.71579,-34.4353,-77.46908
306.0,-49.38826,-34.02763,-76.69307
307.0,-49.5668,-33.23064,-77.18234
308.0,-48.72744,-33.8646,-77.19552
309.0,-48.075,-34.55179,-77.62998
310.0,-48.74153,-33.88448,-77.39626
311.0,-47.81929,-34.3287,-77.59283
312.0,-48.4791,-33.41403,-77.2199
313.0,-48.06296,-33.68756,-78.0662
314.0,-47.63813,-34.5787,-78.07112
315.0,-48.51605,-34.44703,-77.57282
316.0,-49.46937,-34.74387,-77.36197
317.0,-49.42942,-33.68388,-77.12356
318.0,-49.78151,-34.57264,-77.22596
319.0,-48.91189,-34.76719,-77.42798
320.0,-50.10606,-34.85085,-77.28738
321.0,-49.13622,-34.6422,-77.15185
322.0,-48.5233,-33.87212,-77.17205
323.0,-48.01078,-34.25111,-77.90651
324.0,-48.23761,-33.18654,-77.65431
325.0,-48.928,-32.72058,-77.24511
326.0,-48.18471,-33.38078,-77.53602
327.0,-48.45583,-32.73136,-78.21607
328.0,-48.48226,-33.75313,-77.80481
329.0,-48.99692,-34.56749,-77.32584
330.0,-50.07389,-34.71807,-77.10383
331.0,-49.1266,-34.57082,-76.95297
332.0,-50.07098,-34.73056,-77.11036
333.0,-49.10009,-34.24544,-76.92536
334.0,-48.27295,-34.31062,-77.46551
335.0,-47.70594,-33.97487,-78.20609
336.0,-48.01725,-33.32751,-78.72033
337.0,-48.8754,-32.60811,-78.40159
338.0,-48.68469,-33.02314,-77.46564
339.0,-49.37488,-32.3659,-77.96841
340.0,-49.66884,-32.53919,-76.94512
341.0,-50.20974,-32.91334,-77.9322
342.0,-50.10057,-33.58367,-77.23529
343.0,-50.73999,-33.07706,-77.68611
344.0,-50.1028,-32.73506,-78.35037
345.0,-49.34657,-32.78667,-77.73799
346.0,-49.38093,-32.34449,-78.70521
347.0,-48.78707,-32.82946,-78.0621
348.0,-48.48856,-33.77524,-78.18245
349.0,-48.6328,-32.72317,-78.15848
350.0,-48.01166,-33.49826,-78.26459
351.0,-48.36737,-34.39854,-77.5716
352.0,-49.4095,-34.20542,-77.11642
353.0,-49.90198,-34.98045,-77.21472
354.0,-50.36285,-34.14681,-77.07644
355.0,-49.49614,-34.56954,-77.18178
356.0,-48.59403,-34.90144,-77.38639
357.0,-49.60176,-34.92347,-77.22945
358.0,-49.8243,-34.00713,-77.42879
359.0,-50.16316,-34.02646,-76.48452
360.0,-50.87779,-33.14346,-76.2923
361.0,-51.77737,-33.21984,-76.6247
362.0,-52.66464,-33.54342,-76.70039
363.0,-53.10409,-34.29669,-76.31969
364.0,-52.98602,-34.30705,-75.34063
365.0,-52.27875,-33.65725,-75.43512
366.0,-51.99204,-34.9415,-75.55685
367.0,-52.03602,-34.60396,-76.48452
368.0,-50.81802,-34.76969,-76.23455
369.0,-49.95929,-35.22858,-76.1748
370.0,-49.37723,-34.33963,-75.89809
371.0,-48.42644,-34.3501,-76.03926
372.0,-47.84897,-35.23573,-76.64206
373.0,-47.14992,-35.88524,-77.23215
374.0,-47.54881,-35.07272,-76.65536
375.0,-47.80093,-34.34736,-76.0738
376.0,-47.36113,-35.07722,-76.79257
377.0,-47.69815,-35.67131,-77.51922
378.0,-47.46932,-34.95303,-76.75847
379.0,-47.29689,-35.62424,-77.5698
380.0,-47.41473,-35.29242,-76.48378
381.0,-47.5852,-35.93911,-77.5502
382.0,-48.51293,-36.41009,-77.48552
383.0,-47.61597,-35.93529,-77.80508
384.0,-48.45259,-36.26847,-77.33154
385.0,-49.41017,-36.02617,-77.09076
386.0,-49.10644,-37.00275,-77.35632
387.0,-48.32111,-36.30482,-77.52946
388.0,-49.30514,-36.5468,-77.31565
389.0,-49.4623,-35.68307,-76.74219
390.0,-49.67503,-35.14094,-75.93066
391.0,-50.09052,-35.83165,-76.79364
392.0,-49.20086,-35.96926,-77.10626
393.0,-49.94244,-36.67737,-77.02449
394.0,-49.08671,-37.19941,-77.46045
395.0,-48.04377,-37.21238,-77.55966
396.0,-48.08696,-36.18317,-77.51076
397.0,-47.28206,-36.14277,-76.96822
398.0,-47.67543,-35.52633,-77.41437
399.0,-47.80802,-36.50985,-77.45062
400.0,-47.9031,-35.41359,-77.08361
401.0,-47.32749,-35.92958,-77.67365
402.0,-47.84846,-35.34044,-77.063
403.0,-47.75341,-36.2858,-77.08007
404.0,-47.63034,-35.27372,-76.92262
405.0,-47.02506,-36.24347,-76.88135
406.0,-47.29597,-35.31132,-76.41227
407.0,-47.63121,-34.4735,-76.19926
408.0,-48.47286,-34.89289,-76.43418
409.0,-49.17563,-35.28078,-75.8225
410.0,-48.45716,-34.6145,-75.98672
411.0,-47.63511,-34.88914,-76.28307
412.0,-47.79717,-35.74538,-76.8234
413.0,-48.4454,-35.60831,-76.1226
414.0,-49.21521,-35.06453,-75.78953
415.0,-48.28562,-34.6354,-76.20404
416.0,-49.32172,-34.88106,-75.97371
417.0,-48.6254,-35.38181,-76.40751
418.0,-49.05994,-35.05073,-75.63788
419.0,-49.67674,-35.44683,-76.31424
420.0,-49.08661,-34.88613,-75.67953
421.0,-49.44723,-35.683,-75.98521
422.0,-49.16014,-34.87925,-75.53659
423.0,-49.62285,-35.61567,-75.97324
424.0,-49.34506,-35.86844,-76.93536
425.0,-50.09673,-36.30314,-76.43549
426.0,-49.35349,-36.07356,-77.11255
427.0,-50.07216,-36.29144,-76.49595
428.0,-49.46164,-36.66158,-77.28746
429.0,-48.51778,-36.90442,-77.25256
430.0,-48.50522,-35.91921,-77.06205
431.0,-48.6649,-36.81697,-76.61817
432.0,-49.55477,-36.92005,-77.03031
433.0,-48.59446,-36.48467,-77.33688
434.0,-48.91726,-36.3166,-76.39779
435.0,-49.60795,-35.68834,-75.84128
436.0,-49.7644,-36.04341,-76.83711
437.0,-48.63998,-35.9855,-76.81062
438.0,-49.63965,-35.95424,-76.89424
439.0,-48.62322,-36.07194,-77.17528
440.0,-49.47996,-35.83737,-76.66168
441.0,-48.96831,-35.17319,-76.06788
442.0,-49.59174,-35.95822,-75.68053
443.0,-49.60329,-35.89074,-76.67704
444.0,-49.63102,-35.21955,-75.90311
445.0,-48.85519,-35.85371,-75.84192
446.0,-48.56746,-35.08639,-76.32647
447.0,-49.25099,-35.205,-75.4942
448.0,-49.61715,-35.73744,-76.33895
449.0,-49.60644,-35.2697,-75.43957
450.0,-49.97204,-35.52013,-76.36998
451.0,-49.37557,-35.5197,-75.61185
452.0,-48.73854,-35.05815,-76.05405
453.0,-48.89957,-35.68402,-76.75378
454.0,-49.10262,-35.53383,-75.81393
455.0,-49.82434,-36.04582,-76.21886
456.0,-49.2717,-35.99374,-77.03046
457.0,-48.6592,-36.63026,-76.79378
458.0,-48.73948,-37.5511,-76.37409
459.0,-47.94557,-37.24416,-76.94748
460.0,-48.91688,-37.0344,-77.39209
461.0,-49.17183,-36.3677,-76.60284
462.0,-48.72354,-37.33986,-76.76077
463.0,-47.87184,-37.46401,-76.21135
464.0,-48.80107,-37.57676,-76.45846
465.0,-48.21857,-37.00927,-76.96628
466.0,-47.65901,-36.29576,-76.68036
467.0,-47.51234,-37.30991,-76.53645
468.0,-47.23471,-36.34184,-76.66437
469.0,-48.21276,-36.51553,-76.51208
470.0,-48.12489,-35.48243,-76.07042
471.0,-47.38023,-36.15548,-75.94667
472.0,-48.02721,-36.2526,-76.63678
473.0,-48.89891,-36.3865,-77.03014
474.0,-48.77518,-35.39726,-76.17948
475.0,-49.41855,-35.12955,-75.36145
476.0,-48.36344,-35.14643,-75.55679
477.0,-48.36371,-36.14954,-75.85293
478.0,-48.26082,-37.01255,-75.31687
479.0,-47.5331,-37.3531,-75.85273
480.0,-47.75412,-36.99626,-76.86874
481.0,-48.40388,-36.50123,-76.53168
482.0,-47.70182,-37.35048,-76.43406
483.0,-47.1323,-36.76803,-75.87615
484.0,-47.56318,-37.14636,-75.11827
485.0,-47.57608,-36.43688,-75.81025
486.0,-47.201,-37.17861,-75.35307
487.0,-47.1746,-36.22606,-75.51379
488.0,-47.68056,-37.00635,-75.13114
489.0,-47.92409,-37.65652,-75.73738
490.0,-47.30086,-36.98737,-75.52112
491.0,-46.99894,-35.98775,-75.70836
492.0,-47.06051,-36.9057,-75.55016
493.0,-47.4573,-36.61749,-76.50818
494.0,-47.42266,-36.8569,-75.53569
495.0,-47.87826,-37.5665,-76.02466
496.0,-47.29115,-36.77661,-76.05437
497.0,-47.96723,-37.50955,-75.79724
498.0,-47.95892,-37.32951,-76.7266
499.0,-47.10144,-36.78699,-76.04308
500.0,-48.12824,-37.32163,-76.27011
501.0,-48.01937,-36.80801,-75.53741
502.0,-47.36365,-36.15232,-75.85137
503.0,-47.64642,-36.90202,-75.35693
504.0,-48.24347,-37.36868,-75.93071
505.0,-47.6752,-36.83994,-75.33203
506.0,-47.4383,-36.11159,-75.82309
507.0,-47.29715,-37.03819,-75.47029
508.0,-48.13444,-37.27657,-75.12282
509.0,-48.29627,-37.49575,-76.12718
510.0,-48.00921,-37.51014,-75.18533
511.0,-47.40525,-36.98051,-75.90226
512.0,-48.48333,-37.28146,-76.14054
513.0,-49.18759,-36.59755,-76.26472
514.0,-49.30163,-35.89862,-75.50977
515.0,-48.79579,-37.16961,-75.98068
516.0,-49.33012,-36.83159,-75.07423
517.0,-48.51109,-36.45109,-75.63146
518.0,-49.51423,-36.62706,-76.17301
519.0,-49.71783,-36.17442,-75.37757
520.0,-50.08409,-36.65908,-76.10504
521.0,-50.06154,-36.97222,-75.25052
522.0,-49.38722,-37.70679,-75.30812
523.0,-49.92269,-37.66258,-76.03597
524.0,-49.73961,-37.9213,-75.00853
525.0,-49.82963,-37.66074,-75.94858
526.0,-50.1942,-36.88196,-76.35485
527.0,-49.4302,-37.59776,-76.53929
528.0,-49.63544,-37.73156,-75.64234
529.0,-49.59184,-37.13171,-76.43158
530.0,-49.3683,-37.91371,-75.91947
531.0,-49.56887,-37.76289,-76.83737
532.0,-50.27859,-37.43797,-76.062
533.0,-49.46228,-37.91349,-76.09025
534.0,-50.06791,-37.17734,-76.06155
535.0,-49.88206,-37.58951,-75.19427
536.0,-49.14373,-36.93218,-75.47378
537.0,-49.82461,-37.58813,-75.3088
538.0,-50.28947,-36.94186,-75.86509
539.0,-49.594,-37.15607,-75.08053
540.0,-48.66216,-37.18658,-74.73843
541.0,-49.46143,-37.52026,-75.29464
542.0,-49.05252,-36.58805,-75.57746
543.0,-49.98151,-36.95083,-76.02644
544.0,-48.94252,-37.29136,-75.72301
545.0,-49.57276,-36.71527,-75.16297
546.0,-48.82647,-37.40663,-75.2955
547.0,-49.48429,-36.75773,-75.63969
548.0,-48.66727,-36.79201,-75.04631
549.0,-48.43615,-37.6838,-74.96397
550.0,-48.84179,-36.92985,-75.44876
551.0,-48.43029,-37.6619,-74.86542
552.0,-48.78755,-36.78363,-75.2525
553.0,-49.34052,-37.21776,-74.58497
554.0,-48.75997,-37.98001,-74.83514
555.0,-48.69084,-37.0922,-74.99711
556.0,-49.2087,-37.8139,-75.4866
557.0,-49.42601,-37.22242,-76.43745
558.0,-49.33812,-37.06438,-75.45838
559.0,-48.68446,-37.42205,-74.95918
560.0,-49.62572,-37.18097,-75.88194
561.0,-48.83844,-37.33217,-75.31636
562.0,-49.91596,-37.49406,-76.38736
563.0,-50.76023,-36.92544,-76.11911
564.0,-50.28889,-37.60577,-75.50892
565.0,-49.78162,-37.59942,-74.64766
566.0,-49.11158,-38.04412,-75.21782
567.0,-48.99608,-37.07295,-74.7625
568.0,-49.21337,-36.32179,-75.32058
569.0,-48.97301,-37.26041,-74.70856
570.0,-48.26048,-37.85167,-75.06367
571.0,-49.1264,-37.62861,-74.62346
572.0,-49.62828,-38.20282,-74.18866
573.0,-50.3243,-37.52353,-74.27605
574.0,-50.80969,-36.85884,-73.62496
575.0,-50.60952,-37.6158,-74.10873
576.0,-51.31089,-37.02367,-74.66504
577.0,-51.12031,-37.66758,-75.33479
578.0,-51.36394,-36.53962,-74.91587
579.0,-51.03201,-36.60744,-75.80223
580.0,-50.68019,-35.65721,-75.72827
581.0,-51.10098,-36.62135,-76.08714
