gene_name,gene_id,start,end,chromosome,chromosome_nc,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos
TMEM30A,gene-TMEM30A,4877,36725,chr17,NC_023658.1,0,1,"[-27.661060503300003, 71.1742950462, -18.0472212821]",-27.661060503300003,71.1742950462,-18.0472212821,"[-28.0012895025, 71.287693035, -17.9786620925]",-28.0012895025,71.287693035,-17.9786620925,20801,-28.0012895025,71.287693035,-17.9786620925,36.725,"[-28.0012895025, 71.287693035, -17.9786620925]"
LOC103243885,gene-LOC103243885,45771,51466,chr17,NC_023658.1,0,1,"[-28.0979270159, 71.3199022226, -17.9591887683]",-28.0979270159,71.3199022226,-17.9591887683,"[-28.1587661314, 71.3401798396, -17.9469291418]",-28.1587661314,71.3401798396,-17.9469291418,48618,-28.1587661314,71.3401798396,-17.9469291418,51.466,"[-28.1587661314, 71.3401798396, -17.9469291418]"
COL12A1,gene-COL12A1,83473,205366,chr17,NC_023658.1,0,3,"[-28.138657398533336, 71.08841257916667, -17.848233376766665]",-28.138657398533336,71.08841257916667,-17.848233376766665,"[-28.912157871733335, 70.98835874166667, -17.542326640866666]",-28.912157871733335,70.98835874166667,-17.542326640866666,144419,-28.912157871733335,70.98835874166667,-17.542326640866666,68.45533333333333,"[-28.912157871733335, 70.98835874166667, -17.542326640866666]"
LOC103243886,gene-LOC103243886,90519,94300,chr17,NC_023658.1,0,1,"[-28.5759654251, 71.4792319514, -17.8628597487]",-28.5759654251,71.4792319514,-17.8628597487,"[-28.61635747, 71.49269458, -17.85472039]",-28.61635747,71.49269458,-17.85472039,92409,-28.61635747,71.49269458,-17.85472039,94.3,"[-28.61635747, 71.49269458, -17.85472039]"
LOC103243888,gene-LOC103243888,330709,335357,chr17,NC_023658.1,3,4,"[-29.5563420562, 70.8486140401, -17.5762177166]",-29.5563420562,70.8486140401,-17.5762177166,"[-29.5629505826, 70.8392199673, -17.617293951799997]",-29.5629505826,70.8392199673,-17.617293951799997,333033,-29.5629505826,70.8392199673,-17.617293951799997,35.357,"[-29.5629505826, 70.8392199673, -17.617293951799997]"
LOC103243889,gene-LOC103243889,355723,523981,chr17,NC_023658.1,3,6,"[-29.5328795875, 70.9947214286, -17.317531129133332]",-29.5328795875,70.9947214286,-17.317531129133332,"[-29.5938731125, 71.2484881442, -17.355882735933335]",-29.5938731125,71.2484881442,-17.355882735933335,439852,-29.5938731125,71.2484881442,-17.355882735933335,74.66033333333333,"[-29.5938731125, 71.2484881442, -17.355882735933335]"
LOC103243891,gene-LOC103243891,1121963,1123849,chr17,NC_023658.1,11,12,"[-29.958470773600002, 71.0696309744, -18.4927815826]",-29.958470773600002,71.0696309744,-18.4927815826,"[-29.9420384328, 71.06568697120001, -18.500571139799998]",-29.9420384328,71.06568697120001,-18.500571139799998,1122906,-29.9420384328,71.06568697120001,-18.500571139799998,23.849,"[-29.9420384328, 71.06568697120001, -18.500571139799998]"
LOC103243892,gene-LOC103243892,1319095,1320544,chr17,NC_023658.1,13,14,"[-29.626733788, 71.3541343265, -18.140737582]",-29.626733788,71.3541343265,-18.140737582,"[-29.6356746976, 71.3477133728, -18.151279926399997]",-29.6356746976,71.3477133728,-18.151279926399997,1319819,-29.6356746976,71.3477133728,-18.151279926399997,20.544,"[-29.6356746976, 71.3477133728, -18.151279926399997]"
CD109,gene-CD109,1322681,1461945,chr17,NC_023658.1,13,15,"[-29.4869706687, 71.3230837043, -18.111426138949998]",-29.4869706687,71.3230837043,-18.111426138949998,"[-29.3522606015, 70.61287908349999, -18.78448208775]",-29.3522606015,70.61287908349999,-18.78448208775,1392313,-29.3522606015,70.61287908349999,-18.78448208775,80.9725,"[-29.3522606015, 70.61287908349999, -18.78448208775]"
SLC17A5,gene-SLC17A5,1499110,1558954,chr17,NC_023658.1,14,16,"[-29.988895736499998, 70.430524513, -18.498022482499998]",-29.988895736499998,70.430524513,-18.498022482499998,"[-29.9061404611, 70.0893119782, -18.3583316255]",-29.9061404611,70.0893119782,-18.3583316255,1529032,-29.9061404611,70.0893119782,-18.3583316255,79.477,"[-29.9061404611, 70.0893119782, -18.3583316255]"
