gene_name,gene_id,start,end,chromosome,chromosome_nc,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos
GAB4,gene-GAB4,1024325,1073723,chr19,NC_023660.1,10,11,"[-22.776543042500002, -6.3375313075, -7.3622980925]",-22.776543042500002,-6.3375313075,-7.3622980925,"[-22.4457196967, -6.6504725772999995, -7.1240465987]",-22.4457196967,-6.6504725772999995,-7.1240465987,1049024,-22.4457196967,-6.6504725772999995,-7.1240465987,73.723,"[-22.4457196967, -6.6504725772999995, -7.1240465987]"
LOC103222862,gene-LOC103222862,1074073,1075807,chr19,NC_023660.1,10,11,"[-22.4433757117, -6.6526898623, -7.1223585137]",-22.4433757117,-6.6526898623,-7.1223585137,"[-22.4317629403, -6.6636749257, -7.113995258299999]",-22.4317629403,-6.6636749257,-7.113995258299999,1074940,-22.4317629403,-6.6636749257,-7.113995258299999,75.807,"[-22.4317629403, -6.6636749257, -7.113995258299999]"
LOC103223590,gene-LOC103223590,1088328,1123505,chr19,NC_023660.1,10,12,"[-22.3708120016, -6.8039386164, -7.433402374]",-22.3708120016,-6.8039386164,-7.433402374,"[-22.144349511, -7.051058800250001, -7.41499600875]",-22.144349511,-7.051058800250001,-7.41499600875,1105916,-22.144349511,-7.051058800250001,-7.41499600875,61.7525,"[-22.144349511, -7.051058800250001, -7.41499600875]"
LOC103222863,gene-LOC103222863,1121427,1257156,chr19,NC_023660.1,11,13,"[-22.320104163499998, -6.8762756484, -7.0152958238]",-22.320104163499998,-6.8762756484,-7.0152958238,"[-22.639135178, -7.2521363952, -7.1292267464]",-22.639135178,-7.2521363952,-7.1292267464,1189291,-22.639135178,-7.2521363952,-7.1292267464,78.578,"[-22.639135178, -7.2521363952, -7.1292267464]"
IL17RA,gene-IL17RA,1288106,1319023,chr19,NC_023660.1,12,14,"[-21.780978505900002, -7.3295889773, -6.9576074727]",-21.780978505900002,-7.3295889773,-6.9576074727,"[-21.82627654845, -7.23875637715, -6.81115209785]",-21.82627654845,-7.23875637715,-6.81115209785,1303564,-21.82627654845,-7.23875637715,-6.81115209785,59.5115,"[-21.82627654845, -7.23875637715, -6.81115209785]"
CECR6,gene-CECR6,1321527,1325003,chr19,NC_023660.1,13,14,"[-22.5687175716, -7.2911451689, -7.0064003899]",-22.5687175716,-7.2911451689,-7.0064003899,"[-22.541086152400002, -7.2782864021, -6.9807603711]",-22.541086152400002,-7.2782864021,-6.9807603711,1323265,-22.541086152400002,-7.2782864021,-6.9807603711,25.002999999999997,"[-22.541086152400002, -7.2782864021, -6.9807603711]"
CECR5,gene-CECR5,1344943,1365791,chr19,NC_023660.1,13,14,"[-22.3825791044, -7.2045223600999995, -6.8336769491]",-22.3825791044,-7.2045223600999995,-6.8336769491,"[-22.2168541828, -7.1273993536999996, -6.6798958467]",-22.2168541828,-7.1273993536999996,-6.6798958467,1355367,-22.2168541828,-7.1273993536999996,-6.6798958467,65.791,"[-22.2168541828, -7.1273993536999996, -6.6798958467]"
LOC103222868,gene-LOC103222868,1369983,1372467,chr19,NC_023660.1,13,14,"[-22.1835311364, -7.1118918881, -6.6489743971]",-22.1835311364,-7.1118918881,-6.6489743971,"[-22.1637853236, -7.1027028269, -6.6306516679]",-22.1637853236,-7.1027028269,-6.6306516679,1371225,-22.1637853236,-7.1027028269,-6.6306516679,72.467,"[-22.1637853236, -7.1027028269, -6.6306516679]"
CECR1,gene-CECR1,1387408,1429891,chr19,NC_023660.1,13,15,"[-22.1083871264, -7.5037188272, -7.212302912]",-22.1083871264,-7.5037188272,-7.212302912,"[-21.8014814378, -7.568331221899999, -7.235201249]",-21.8014814378,-7.568331221899999,-7.235201249,1408649,-21.8014814378,-7.568331221899999,-7.235201249,64.9455,"[-21.8014814378, -7.568331221899999, -7.235201249]"
LOC103222869,gene-LOC103222869,1409259,1430309,chr19,NC_023660.1,14,15,"[-21.8847439072, -7.0632658449, -6.5058383637]",-21.8847439072,-7.0632658449,-6.5058383637,"[-21.7479357472, -7.2051659999, -6.6838013787]",-21.7479357472,-7.2051659999,-6.6838013787,1419784,-21.7479357472,-7.2051659999,-6.6838013787,30.309,"[-21.7479357472, -7.2051659999, -6.6838013787]"
LOC103223591,gene-LOC103223591,1542960,1572545,chr19,NC_023660.1,15,16,"[-21.7617604, -7.5881808, -7.264359336]",-21.7617604,-7.5881808,-7.264359336,"[-22.083201425, -7.5284191, -7.2584157095]",-22.083201425,-7.5284191,-7.2584157095,1557752,-22.083201425,-7.5284191,-7.2584157095,72.545,"[-22.083201425, -7.5284191, -7.2584157095]"
CECR2,gene-CECR2,1578349,1777262,chr19,NC_023660.1,15,18,"[-21.617233767200002, -7.509129118233333, -6.9039009191666665]",-21.617233767200002,-7.509129118233333,-6.9039009191666665,"[-22.4353231536, -7.088116492866667, -5.966854928333333]",-22.4353231536,-7.088116492866667,-5.966854928333333,1677805,-22.4353231536,-7.088116492866667,-5.966854928333333,92.42066666666666,"[-22.4353231536, -7.088116492866667, -5.966854928333333]"
SLC25A18,gene-SLC25A18,1781128,1805237,chr19,NC_023660.1,17,19,"[-22.3136418088, -7.2194583392, -6.3016263303999995]",-22.3136418088,-7.2194583392,-6.3016263303999995,"[-22.4759460077, -7.3230402468, -6.1760015641]",-22.4759460077,-7.3230402468,-6.1760015641,1793182,-22.4759460077,-7.3230402468,-6.1760015641,52.618500000000004,"[-22.4759460077, -7.3230402468, -6.1760015641]"
LOC103222873,gene-LOC103222873,1806105,1807588,chr19,NC_023660.1,18,19,"[-22.564557912999998, -7.0821260995, -5.848902404]",-22.564557912999998,-7.0821260995,-5.848902404,"[-22.5732343528, -7.092361617200001, -5.8462697824]",-22.5732343528,-7.092361617200001,-5.8462697824,1806846,-22.5732343528,-7.092361617200001,-5.8462697824,7.588,"[-22.5732343528, -7.092361617200001, -5.8462697824]"
ATP6V1E1,gene-ATP6V1E1,1808336,1840567,chr19,NC_023660.1,18,19,"[-22.5776106016, -7.0975242384, -5.8449419328]",-22.5776106016,-7.0975242384,-5.8449419328,"[-22.7661812902, -7.3199793773, -5.7877254616]",-22.7661812902,-7.3199793773,-5.7877254616,1824451,-22.7661812902,-7.3199793773,-5.7877254616,40.567,"[-22.7661812902, -7.3199793773, -5.7877254616]"
BCL2L13,gene-BCL2L13,1854382,1944356,chr19,NC_023660.1,18,20,"[-22.8089317719, -7.5280983601, -5.897818276400001]",-22.8089317719,-7.5280983601,-5.897818276400001,"[-23.2723383602, -8.3356644958, -5.9608180712]",-23.2723383602,-8.3356644958,-5.9608180712,1899369,-23.2723383602,-8.3356644958,-5.9608180712,72.178,"[-23.2723383602, -8.3356644958, -5.9608180712]"
BID,gene-BID,1949550,1983693,chr19,NC_023660.1,19,20,"[-23.334412365000002, -8.277667860000001, -5.83957098]",-23.334412365000002,-8.277667860000001,-5.83957098,"[-23.486358957900002, -8.654920695600001, -5.9479954908]",-23.486358957900002,-8.654920695600001,-5.9479954908,1966621,-23.486358957900002,-8.654920695600001,-5.9479954908,83.693,"[-23.486358957900002, -8.654920695600001, -5.9479954908]"
LOC103222877,gene-LOC103222877,1986702,1987967,chr19,NC_023660.1,19,20,"[-23.499749910600002, -8.6881677384, -5.9575508712000005]",-23.499749910600002,-8.6881677384,-5.9575508712000005,"[-23.5053795401, -8.7021449764, -5.9615680052]",-23.5053795401,-8.7021449764,-5.9615680052,1987334,-23.5053795401,-8.7021449764,-5.9615680052,87.967,"[-23.5053795401, -8.7021449764, -5.9615680052]"
MICAL3,gene-MICAL3,1997701,2224228,chr19,NC_023660.1,19,23,"[-23.080114994200002, -8.21209506755, -5.8332168955]",-23.080114994200002,-8.21209506755,-5.8332168955,"[-23.001781957600002, -9.3294508214, -6.183314374]",-23.001781957600002,-9.3294508214,-6.183314374,2110964,-23.001781957600002,-9.3294508214,-6.183314374,81.057,"[-23.001781957600002, -9.3294508214, -6.183314374]"
LOC103222880,gene-LOC103222880,2055786,2060729,chr19,NC_023660.1,20,21,"[-23.3846433788, -8.3301976498, -5.8390549554]",-23.3846433788,-8.3301976498,-5.8390549554,"[-23.3692004582, -8.2854600397, -5.8248136781]",-23.3692004582,-8.2854600397,-5.8248136781,2058257,-23.3692004582,-8.2854600397,-5.8248136781,60.729,"[-23.3692004582, -8.2854600397, -5.8248136781]"
LOC103222879,gene-LOC103222879,2064624,2069823,chr19,NC_023660.1,20,21,"[-23.3570316992, -8.2502075632, -5.8135917936]",-23.3570316992,-8.2502075632,-5.8135917936,"[-23.3407889834, -8.2031529739, -5.7986129547]",-23.3407889834,-8.2031529739,-5.7986129547,2067223,-23.3407889834,-8.2031529739,-5.7986129547,69.82300000000001,"[-23.3407889834, -8.2031529739, -5.7986129547]"
PEX26,gene-PEX26,2273321,2285085,chr19,NC_023660.1,22,23,"[-23.1023879549, -9.462275290500001, -6.2598519126]",-23.1023879549,-9.462275290500001,-6.2598519126,"[-23.0464724865, -9.5685100925, -6.277740251]",-23.0464724865,-9.5685100925,-6.277740251,2279203,-23.0464724865,-9.5685100925,-6.277740251,85.085,"[-23.0464724865, -9.5685100925, -6.277740251]"
LOC103222883,gene-LOC103222883,2285290,2288955,chr19,NC_023660.1,22,23,"[-23.045498101, -9.570361345, -6.278051974]",-23.045498101,-9.570361345,-6.278051974,"[-23.0280779895, -9.603458127500001, -6.283624973]",-23.0280779895,-9.603458127500001,-6.283624973,2287122,-23.0280779895,-9.603458127500001,-6.283624973,88.955,"[-23.0280779895, -9.603458127500001, -6.283624973]"
TUBA8,gene-TUBA8,2306557,2330789,chr19,NC_023660.1,23,24,"[-22.9214290155, -9.725867549, -6.3206260512]",-22.9214290155,-9.725867549,-6.3206260512,"[-22.7213090435, -9.809637573, -6.3952993824]",-22.7213090435,-9.809637573,-6.3952993824,2318673,-22.7213090435,-9.809637573,-6.3952993824,30.789,"[-22.7213090435, -9.809637573, -6.3952993824]"
