chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr19,1027724,1027830,NC_023660.1,2803_004_autosomes_peak_92367,44,.,4.89857,6.57994,4.47868,46,10,11,"[-22.7537795996, -6.3590643124, -7.3459043756]",-22.7537795996,-6.3590643124,-7.3459043756,"[-22.753069707, -6.359735833, -7.3453931269999995]",-22.753069707,-6.359735833,-7.3453931269999995,1027777,27.83,"[-22.753069707, -6.359735833, -7.3453931269999995]",-22.753069707,-6.359735833,-7.3453931269999995
chr19,1030556,1030658,NC_023660.1,2803_004_autosomes_peak_92368,18,.,3.26571,3.62938,1.85363,12,10,11,"[-22.7348134124, -6.3770053156, -7.3322453564]",-22.7348134124,-6.3770053156,-7.3322453564,"[-22.7341303082, -6.3776514958, -7.331753400199999]",-22.7341303082,-6.3776514958,-7.331753400199999,1030607,30.658,"[-22.7341303082, -6.3776514958, -7.331753400199999]",-22.7341303082,-6.3776514958,-7.331753400199999
chr19,1099944,1100331,NC_023660.1,2803_004_autosomes_peak_92369,111,.,8.16428,13.6139,11.1449,193,10,12,"[-22.296030516800002, -6.8855415972000005, -7.427324302]",-22.296030516800002,-6.8855415972000005,-7.427324302,"[-22.293539088200003, -6.88826029155, -7.42712180425]",-22.293539088200003,-6.88826029155,-7.42712180425,1100137,50.165499999999994,"[-22.293539088200003, -6.88826029155, -7.42712180425]",-22.293539088200003,-6.88826029155,-7.42712180425
chr19,1117487,1117756,NC_023660.1,2803_004_autosomes_peak_92370,26,.,3.81,4.55861,2.65564,124,11,12,"[-22.1616965705, -6.951852205, -7.0633514042]",-22.1616965705,-6.951852205,-7.0633514042,"[-22.160034554, -6.95392754, -7.0643673096]",-22.160034554,-6.95392754,-7.0643673096,1117621,17.756,"[-22.160034554, -6.95392754, -7.0643673096]",-22.160034554,-6.95392754,-7.0643673096
chr19,1120868,1122365,NC_023660.1,2803_004_autosomes_peak_92371a,87,.,7.07571,11.134,8.76481,132,11,12,"[-22.140807062, -6.9779366199999995, -7.0761200888]",-22.140807062,-6.9779366199999995,-7.0761200888,"[-22.131557847499998, -6.989485975, -7.0817736589999996]",-22.131557847499998,-6.989485975,-7.0817736589999996,1121616,22.365,"[-22.131557847499998, -6.989485975, -7.0817736589999996]",-22.131557847499998,-6.989485975,-7.0817736589999996
chr19,1120868,1122365,NC_023660.1,2803_004_autosomes_peak_92371b,76,.,6.53143,9.9408,7.62777,403,11,12,"[-22.140807062, -6.9779366199999995, -7.0761200888]",-22.140807062,-6.9779366199999995,-7.0761200888,"[-22.131557847499998, -6.989485975, -7.0817736589999996]",-22.131557847499998,-6.989485975,-7.0817736589999996,1121616,22.365,"[-22.131557847499998, -6.989485975, -7.0817736589999996]",-22.131557847499998,-6.989485975,-7.0817736589999996
chr19,1120868,1122365,NC_023660.1,2803_004_autosomes_peak_92371c,382,.,18.5057,41.4458,38.2851,663,11,12,"[-22.140807062, -6.9779366199999995, -7.0761200888]",-22.140807062,-6.9779366199999995,-7.0761200888,"[-22.131557847499998, -6.989485975, -7.0817736589999996]",-22.131557847499998,-6.989485975,-7.0817736589999996,1121616,22.365,"[-22.131557847499998, -6.989485975, -7.0817736589999996]",-22.131557847499998,-6.989485975,-7.0817736589999996
chr19,1221932,1222064,NC_023660.1,2803_004_autosomes_peak_92372,18,.,3.26571,3.62938,1.85363,20,12,13,"[-21.890499194, -7.5407028088, -7.3289610504]",-21.890499194,-7.5407028088,-7.3289610504,"[-21.891935288000003, -7.540415497600001, -7.3286841408]",-21.891935288000003,-7.540415497600001,-7.3286841408,1221998,22.064,"[-21.891935288000003, -7.540415497600001, -7.3286841408]",-21.891935288000003,-7.540415497600001,-7.3286841408
chr19,1257878,1258590,NC_023660.1,2803_004_autosomes_peak_92373,26,.,3.81,4.55861,2.65564,418,12,13,"[-22.281573701000003, -7.4624627452, -7.2535535316]",-22.281573701000003,-7.4624627452,-7.2535535316,"[-22.289319905000003, -7.460913006, -7.252059898]",-22.289319905000003,-7.460913006,-7.252059898,1258234,58.589999999999996,"[-22.289319905000003, -7.460913006, -7.252059898]",-22.289319905000003,-7.460913006,-7.252059898
chr19,1287340,1289092,NC_023660.1,2803_004_autosomes_peak_92374a,76,.,6.53143,9.9408,7.62777,527,12,13,"[-22.60210553, -7.398335756, -7.191748148]",-22.60210553,-7.398335756,-7.191748148,"[-22.621166414, -7.3945223528, -7.1880728024]",-22.621166414,-7.3945223528,-7.1880728024,1288216,89.092,"[-22.621166414, -7.3945223528, -7.1880728024]",-22.621166414,-7.3945223528,-7.1880728024
