chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr11,999,1103,NC_023652.1,2803_006_autosomes_peak_35501,111,.,8.87681,14.5303,11.1642,67,0,1,"[-52.715687496499996, -4.472234937, 10.3932119859]",-52.715687496499996,-4.472234937,10.3932119859,"[-52.715271860499996, -4.473073489, 10.3934318523]",-52.715271860499996,-4.473073489,10.3934318523,1051,1.103,"[-52.715271860499996, -4.473073489, 10.3934318523]",-52.715271860499996,-4.473073489,10.3934318523
chr11,1598,1714,NC_023652.1,2803_006_autosomes_peak_35502,52,.,5.64888,8.14205,5.28039,57,0,1,"[-52.713293592999996, -4.477064674, 10.394478331800002]",-52.713293592999996,-4.477064674,10.394478331800002,"[-52.712829999, -4.477999982, 10.394723567400002]",-52.712829999,-4.477999982,10.394723567400002,1656,1.714,"[-52.712829999, -4.477999982, 10.394723567400002]",-52.712829999,-4.477999982,10.394723567400002
chr11,2801,2988,NC_023652.1,2803_006_autosomes_peak_35503,52,.,5.64888,8.14205,5.28039,100,0,1,"[-52.7084858035, -4.486764463, 10.397021594100002]",-52.7084858035,-4.486764463,10.397021594100002,"[-52.707738457999994, -4.488272244, 10.397416930800002]",-52.707738457999994,-4.488272244,10.397416930800002,2894,2.988,"[-52.707738457999994, -4.488272244, 10.397416930800002]",-52.707738457999994,-4.488272244,10.397416930800002
chr11,3284,3704,NC_023652.1,2803_006_autosomes_peak_35504,27,.,4.03491,5.27184,2.76836,106,0,1,"[-52.706555494, -4.490658892, 10.398042704400002]",-52.706555494,-4.490658892,10.398042704400002,"[-52.704876964, -4.494045352, 10.398930626400002]",-52.704876964,-4.494045352,10.398930626400002,3494,3.7039999999999997,"[-52.704876964, -4.494045352, 10.398930626400002]",-52.704876964,-4.494045352,10.398930626400002
chr11,10784,10945,NC_023652.1,2803_006_autosomes_peak_35505,27,.,4.03491,5.27184,2.76836,103,0,1,"[-52.676581743999996, -4.551131392, 10.413898454400002]",-52.676581743999996,-4.551131392,10.413898454400002,"[-52.6759383075, -4.552429535, 10.414238824500002]",-52.6759383075,-4.552429535,10.414238824500002,10864,10.945,"[-52.6759383075, -4.552429535, 10.414238824500002]",-52.6759383075,-4.552429535,10.414238824500002
chr11,22760,22862,NC_023652.1,2803_006_autosomes_peak_35506,27,.,4.03491,5.27184,2.76836,38,0,1,"[-52.62871966, -4.64769388, 10.439216916000001]",-52.62871966,-4.64769388,10.439216916000001,"[-52.628312017, -4.648516305999999, 10.439432554200001]",-52.628312017,-4.648516305999999,10.439432554200001,22811,22.862,"[-52.628312017, -4.648516305999999, 10.439432554200001]",-52.628312017,-4.648516305999999,10.439432554200001
chr11,26640,26921,NC_023652.1,2803_006_autosomes_peak_35507,27,.,4.03491,5.27184,2.76836,166,0,1,"[-52.61321324, -4.67897832, 10.447419624000002]",-52.61321324,-4.67897832,10.447419624000002,"[-52.6120902235, -4.681244023, 10.448013686100001]",-52.6120902235,-4.681244023,10.448013686100001,26780,26.921,"[-52.6120902235, -4.681244023, 10.448013686100001]",-52.6120902235,-4.681244023,10.448013686100001
chr11,69744,69897,NC_023652.1,2803_006_autosomes_peak_35508,16,.,3.22793,3.94805,1.68706,49,0,1,"[-52.440948104, -5.026525872, 10.5385457904]",-52.440948104,-5.026525872,10.5385457904,"[-52.4403366395, -5.027759511, 10.538869247700001]",-52.4403366395,-5.027759511,10.538869247700001,69820,69.89699999999999,"[-52.4403366395, -5.027759511, 10.538869247700001]",-52.4403366395,-5.027759511,10.538869247700001
chr11,70096,70275,NC_023652.1,2803_006_autosomes_peak_35509,27,.,4.03491,5.27184,2.76836,79,0,1,"[-52.439541336, -5.029364048, 10.5392899536]",-52.439541336,-5.029364048,10.5392899536,"[-52.4388259625, -5.030807325, 10.539668377500002]",-52.4388259625,-5.030807325,10.539668377500002,70185,70.275,"[-52.4388259625, -5.030807325, 10.539668377500002]",-52.4388259625,-5.030807325,10.539668377500002
chr11,127195,127497,NC_023652.1,2803_006_autosomes_peak_35510,16,.,3.22793,3.94805,1.68706,163,1,2,"[-52.211345182500004, -5.489753285, 10.6600029495]",-52.211345182500004,-5.489753285,10.6600029495,"[-52.210138239500004, -5.4921883110000005, 10.6606414077]",-52.210138239500004,-5.4921883110000005,10.6606414077,127346,27.497,"[-52.210138239500004, -5.4921883110000005, 10.6606414077]",-52.210138239500004,-5.4921883110000005,10.6606414077
