gene_name,gene_id,start,end,chromosome,chromosome_nc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC103244258,gene-LOC103244258,1832047,1834338,chr23,NC_023664.1,0.115025653459332,2.40178883633417,5.39728872619421,0.444999139045085,0.656320376310793,NA
RGMB,gene-RGMB,2339567,2368239,chr23,NC_023664.1,341.610099071775,-0.693618011850487,0.15292018144684,-4.53581734789933,5.73808248617761e-06,2.53091466321918e-05
LOC103244262,gene-LOC103244262,2342268,2345155,chr23,NC_023664.1,0.499076719052347,0.958740811829805,3.62919513137307,0.264174500715555,0.791645458792391,NA
CHD1,gene-CHD1,2433694,2507334,chr23,NC_023664.1,1499.01671558116,0.934514272329664,0.112962379018144,8.27279206097072,1.30857808630013e-16,1.6129829247123702e-15
LOC103244267,gene-LOC103244267,2551829,2564772,chr23,NC_023664.1,19.4222226037783,0.928428887583465,0.542813140136924,1.71040238147011,0.0871914909590911,0.1528362672027
LOC103244266,gene-LOC103244266,2574732,2580544,chr23,NC_023664.1,5.64914792279581,0.511130405443026,0.971150146279582,0.526314501831808,0.598669708764697,0.695520415267025
LOC103244268,gene-LOC103244268,2598512,2622033,chr23,NC_023664.1,10.1138780628292,1.79605084019751,0.762936467665532,2.35412896920913,0.0185661682255745,0.0410495991249538
LOC103244269,gene-LOC103244269,3004605,3005218,chr23,NC_023664.1,0.35610707904635,-0.476487806660157,4.26651004344323,-0.111680929332962,0.911076400908048,NA
LOC103244271,gene-LOC103244271,3152990,3292299,chr23,NC_023664.1,0.0587998607230403,-0.47611566869659,5.39700475103413,-0.0882185009389441,0.929703013022473,NA
LOC103244273,gene-LOC103244273,3477149,3523764,chr23,NC_023664.1,0.269689082078477,0.0,5.39771667955704,0.0,1.0,NA
LOC103244275,gene-LOC103244275,3702697,3707915,chr23,NC_023664.1,0.0587998607230403,-0.47611566869659,5.39700475103413,-0.0882185009389441,0.929703013022473,NA
FAM174A,gene-FAM174A,4056450,4100550,chr23,NC_023664.1,49.340594347045,-0.583269616261068,0.378237625514662,-1.54207190643031,0.123056120943427,0.202905714539063
ST8SIA4,gene-ST8SIA4,4324886,4423253,chr23,NC_023664.1,6.08648389374332,-1.31288926791406,0.992771308426059,-1.32244884272041,0.186018733703561,0.283042893369087
LOC103245155,gene-LOC103245155,4652143,4652590,chr23,NC_023664.1,282.922933967918,-1.42899463048857,0.394859700919609,-3.61899334665076,0.0002957512412683,0.0009843050810432
SLCO4C1,gene-SLCO4C1,5691054,5755350,chr23,NC_023664.1,19.0427786004015,1.54729776700831,0.640197249008739,2.41690786613671,0.0156529786064278,0.0354491522553249
SLCO6A1,gene-SLCO6A1,5832002,5966368,chr23,NC_023664.1,0.718326807651563,3.40460111142986,2.97230247363881,1.14544234364607,0.252025966262354,NA
LOC103244281,gene-LOC103244281,6002227,6007912,chr23,NC_023664.1,0.115025653459332,2.40178883633417,5.39728872619421,0.444999139045085,0.656320376310793,NA
LOC103244280,gene-LOC103244280,6073060,6079933,chr23,NC_023664.1,0.533688694381653,0.0,4.69125392045224,0.0,1.0,NA
LOC103244285,gene-LOC103244285,6205774,6316798,chr23,NC_023664.1,0.839584951610571,3.40460572890103,2.79746637509162,1.21703186827028,0.223592091026562,NA
PAM,gene-PAM,6316428,6482959,chr23,NC_023664.1,1413.06779983965,-2.43329703440179,0.101352623263105,-24.0082294474521,2.28154017844448e-127,6.48668054340372e-125
GIN1,gene-GIN1,6528728,6562314,chr23,NC_023664.1,34.1243564829017,-0.594159552777955,0.421567756986931,-1.40940464001466,0.158715552818963,0.249126964660989
PPIP5K2,gene-PPIP5K2,6562435,6639330,chr23,NC_023664.1,589.719158325339,-0.494918461015213,0.138045061971495,-3.5851949642169,0.0003368264850458,0.0011048953527805
