gene_name,expr_delta_12h,expr_delta_18h,expr_delta_24h,acc_delta_12h_tss,acc_delta_18h_tss,acc_delta_24h_tss
RGMB,0.338364564122161,-0.373640338524572,-0.693618011850487,6.069230000000001,7.078460000000001,2.6112600000000006
LOC103244262,2.53617873241949,-1.7113328206032,0.958740811829805,2.4104799999999997,0.30756999999999923,3.4363200000000003
CHD1,0.243191773934315,0.842321904704229,0.934514272329664,0.19756000000000018,1.33352,-3.0195399999999997
LOC103244267,1.35956525461143,0.767724399899723,0.928428887583465,,,
LOC103244268,1.19624440931075,-0.452102973882867,1.79605084019751,,,
LOC103244271,0.0,0.0,-0.47611566869659,,,
FAM174A,-0.182598339061519,-0.0815462952267113,-0.583269616261068,17.81955,-0.7183899999999994,1.4959500000000006
ST8SIA4,-0.651677493319626,-0.203324216203109,-1.31288926791406,-5.476600000000001,1.8778100000000002,-6.05719
SLCO4C1,1.30338360976455,1.0633784551068,1.54729776700831,-14.425900000000002,-24.824559999999998,-14.226890000000001
SLCO6A1,2.72607631847345,3.21752793953614,3.40460111142986,,,
LOC103244285,2.33704033509452,4.02172827770122,3.40460572890103,-9.909390000000002,1.2819000000000003,-5.57658
PAM,-0.851596594428637,-1.66111458647871,-2.43329703440179,-12.88938,-6.335319999999999,-3.3097499999999993
GIN1,0.0889778495238599,-0.403044632801583,-0.594159552777955,-20.265100000000004,-55.94109,-21.997999999999998
PPIP5K2,0.194679855449871,-0.23770481944932,-0.494918461015213,-20.265100000000004,-27.094,-21.997999999999998
C23H5orf30,-0.0006211024836282,0.373622407718795,-0.426903718651933,-4.409600000000001,7.44316,-9.24892
LOC103244291,-0.675554376644332,-2.63971897080864,-2.21567504063719,0.8693399999999998,,
LOC103244293,1.60733290389108,2.25717974910338,2.28835828905738,0.5811000000000002,,
NUDT12,0.231923233328592,0.382774409760764,-0.121620410647139,-23.084699999999998,12.401620000000001,-16.92007
EFNA5,-0.589529790995336,-1.20863113201212,-1.439624972117,10.692590000000001,-10.26504,-6.2113000000000005
FBXL17,0.292974045550618,0.388362961734246,0.348975077812536,-1.7294400000000003,3.2113400000000007,0.34448000000000034
LOC103244303,0.697081563364484,0.884389173039676,0.953068872862302,-16.162280000000003,-6.8741,-6.846019999999999
FER,-0.0902764710214697,-0.302425448173828,-0.490401431864295,12.617280000000001,-11.533259999999999,2.4932099999999995
LOC103244312,,,,,,
PJA2,-0.0479497615265229,0.365050891006102,0.335421457036205,9.34439,3.2086,2.4571000000000005
LOC103244310,-0.0684622029928419,1.25351343528477,-0.0431486943320875,10.30673,0.4899200000000006,2.4571000000000005
MAN2A1,0.335669776644453,0.212747172529218,0.617227180936253,-1.9131999999999998,-3.19489,-2.3486399999999996
TMEM232,0.304761065503537,0.18761626233401,0.164874442894802,12.52196,-1.2654299999999998,1.4778799999999999
LOC103244319,4.03772393778995,-0.189308800780108,1.70433179689426,,,1.4778799999999999
SLC25A46,0.0084880012875268,0.256798495410574,0.0249062654382461,-0.6671699999999987,1.0940700000000003,-4.42507
TSLP,0.498336665146884,0.712027337134818,1.36648505930533,2.796339999999999,2.06016,-1.8861499999999998
WDR36,0.837365196329235,0.777032488360608,1.07311727631881,-3.6402,-9.9575,-10.037849999999999
CAMK4,0.363068203376076,0.749293894048175,-0.206179214770006,-5.864780000000001,-0.8353999999999999,-1.5597399999999997
STARD4,0.243198195924893,-0.267959992266946,-0.259994733848404,-35.1139,14.880790000000001,-27.338549999999998
LOC103244331,-1.14741832314823,-2.79867530239258,-5.60682185685342,,,
NREP,-1.58526526159081,-3.1653684258321,-4.26009731425809,2.1222399999999997,1.39614,-0.13608999999999982
LOC103244333,1.4349710042221,0.0,0.0,-9.42819,-6.88243,
LOC103244334,0.294070241085279,-0.118446202008049,-0.129049098163596,-20.964699999999997,-22.3998,-11.80594
EPB41L4A,-0.487986813227253,-0.804378611315642,-0.536403534688284,1.1575899999999995,-0.4789300000000001,1.1514600000000002
APC,-0.0414387821993753,0.331000226829879,0.0369583831954817,-9.992999999999999,-11.8271,-10.191970000000001
SRP19,-0.357438789776385,-0.118011832417503,0.173007449208203,-10.279000000000003,-14.303600000000001,0.036150000000000126
REEP5,-0.490899163594707,-0.630178922609808,-1.59578698026449,8.57268,5.38574,-1.0972399999999998
LOC103244341,1.31859622784479,2.64589949942689,1.96209271718744,,,-0.13608999999999982
DCP2,0.429938095639712,0.584168947397015,0.766402887159791,-24.43748,-13.331999999999997,-19.97574
MCC,-0.003311889095257,-0.178212365890299,-0.506725027820378,0.8693399999999998,2.1200299999999994,0.34448000000000034
TSSK1B,2.91795466854166,-0.372671487944549,-1.04686401647909,,,
YTHDC2,0.567836090033163,0.819560174911878,0.816880251569995,-1.3274000000000008,14.82094,-11.633770000000002
KCNN2,-0.453417485985046,0.283195470475179,-0.454230301865399,7.417400000000001,0.6096499999999994,
TRIM36,1.38590547891472,1.96337057927923,2.03990055200397,25.620510000000003,-18.8457,-8.305869999999999
PGGT1B,0.467799761762173,0.339222967442541,0.405707050739799,7.324400000000001,-0.054369999999999585,-7.807219999999999
CCDC112,-0.486073118836451,-0.664071616923839,-0.832389555402543,-1.8201999999999998,1.2764100000000003,-6.2113000000000005
LOC103244362,,,,-1.2459500000000006,,-2.0583899999999997
FEM1C,0.399873596600681,0.443868301886808,0.925554647161434,0.6764099999999997,-0.41905999999999954,-28.00947
TICAM2,1.71302627754824,1.86240681491116,1.94382200344675,2.9892700000000003,-0.8408699999999998,-2.6931399999999996
TMED7,-0.119717499068956,-0.22100133599943,-0.739801004111195,16.8549,12.703690000000002,3.5724100000000005
CDO1,0.906648336307431,0.0076283223213791,1.62991411443005,3.9516100000000005,-1.56475,-3.80844
ATG12,-0.185650016769818,-0.0646088417000352,-0.0574617954428392,-27.03859,11.253160000000001,-2.0040999999999993
AP3S1,-0.0083210685780528,0.0108019228873562,-0.361294243628649,-6.8155,11.253160000000001,-2.0040999999999993
LOC103244371,3.76568822725737,4.34058459829811,4.37435784211684,,0.4871699999999999,-1.0972399999999998
COMMD10,0.166287368729639,-0.0590892370972884,-0.504409386577509,-0.8624099999999997,1.9431700000000003,-0.44442000000000004
SEMA6A,-0.756267594760237,-1.35912762225892,-1.60266472900584,0.19979999999999976,2.4220999999999995,2.7654300000000003
LOC103244378,0.0,-0.666306628929285,0.0,,,
LOC103244381,0.0,0.0,2.41140573898208,,,
LOC103244384,1.49586546492709,5.41034282813302,5.9870103424359,,,
LOC103244385,0.620692127277791,0.319189965056929,0.311040778996999,,,
DTWD2,-0.512137947320987,-0.765871383413836,-1.70675122451819,2.2175499999999997,-0.17685999999999957,-0.13608999999999982
LOC103244390,0.996439392849139,-0.679200928878799,0.234364597064043,3.904899999999998,-56.30037,-39.543169999999996
DMXL1,0.216881072655209,0.10365153538663,0.292733685243585,3.904899999999998,-56.30037,-27.438399999999994
TNFAIP8,-1.25795720442177,-1.6823168956325,-2.40679016037957,0.10224999999999973,-18.2931,-8.423889999999998
LOC103244394,0.233513025345954,-1.59900153233007,-2.0614189726014,-0.09299999999999997,0.6096499999999994,
HSD17B4,-0.438112662881042,-0.489837009642128,-0.56130328333592,-1.4366000000000003,-3.4370700000000003,
LOC103244398,0.0749998868788187,0.585445125995108,1.9587878729245,,,
LOC103244400,0.676732480776856,0.0,2.41138720197138,,,
PRR16,-0.563392970331175,-1.18572665925905,-0.922117560926122,6.64799,-1.0177499999999995,-2.6931399999999996
LOC103244410,0.676753251344636,0.0,0.0,-9.997699999999998,-5.7285,-11.497600000000002
SRFBP1,0.179396295347354,0.399949425174807,0.560873702565569,-9.997699999999998,-5.7285,-11.497600000000002
LOX,-0.431700265581762,-0.966168105824291,-1.92731953856731,1.5503,-3.853299999999999,-3.63624
ZNF474,0.0,0.0,0.957402987681126,-7.022290000000001,,
LOC103244413,,,,-4.421180000000001,-2.1090300000000006,
LOC103245163,0.0,2.05129431190306,0.0,,,
SNCAIP,0.0,1.28420400804095,3.99219130845688,,,
SNX2,-0.324658630686272,0.336496014520927,0.212334787661976,-0.9554000000000009,2.8466500000000003,
