gene_name,gene_id,start,end,chromosome,chromosome_nc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC103244258,gene-LOC103244258,1832047,1834338,chr23,NC_023664.1,0.115025653459332,0.0,5.39771667962051,0.0,1.0,NA
RGMB,gene-RGMB,2339567,2368239,chr23,NC_023664.1,341.610099071775,0.338364564122161,0.15149714068801,2.23347161923657,0.0255178598617428,0.0723326887706776
LOC103244262,gene-LOC103244262,2342268,2345155,chr23,NC_023664.1,0.499076719052347,2.53617873241949,3.43845165610982,0.737593250122602,0.460761658383837,NA
CHD1,gene-CHD1,2433694,2507334,chr23,NC_023664.1,1499.01671558116,0.243191773934315,0.113440153653697,2.14378917959435,0.0320497827231843,0.0866324072925785
LOC103244267,gene-LOC103244267,2551829,2564772,chr23,NC_023664.1,19.4222226037783,1.35956525461143,0.61773797610656,2.20087692063293,0.0277447382066804,0.0773036096604003
LOC103244266,gene-LOC103244266,2574732,2580544,chr23,NC_023664.1,5.64914792279581,1.59697536014867,1.07081571410538,1.49136339625243,0.135866112794906,0.261954048645881
LOC103244268,gene-LOC103244268,2598512,2622033,chr23,NC_023664.1,10.1138780628292,1.19624440931075,0.753903858472806,1.58673336907175,0.112573045351075,0.226368591286108
LOC103244269,gene-LOC103244269,3004605,3005218,chr23,NC_023664.1,0.35610707904635,2.88299110394771,4.08571323615656,0.705627374538834,0.480419895968315,NA
LOC103244271,gene-LOC103244271,3152990,3292299,chr23,NC_023664.1,0.0587998607230403,0.0,5.39771667962034,0.0,1.0,NA
LOC103244273,gene-LOC103244273,3477149,3523764,chr23,NC_023664.1,0.269689082078477,0.0,5.39771667955704,0.0,1.0,NA
LOC103244275,gene-LOC103244275,3702697,3707915,chr23,NC_023664.1,0.0587998607230403,0.0,5.39771667962034,0.0,1.0,NA
FAM174A,gene-FAM174A,4056450,4100550,chr23,NC_023664.1,49.340594347045,-0.182598339061519,0.345562404880836,-0.528409157021832,0.597215383265737,0.732877438972872
ST8SIA4,gene-ST8SIA4,4324886,4423253,chr23,NC_023664.1,6.08648389374332,-0.651677493319626,0.945464357581808,-0.68926711842042,0.490655186197337,0.643179833699064
LOC103245155,gene-LOC103245155,4652143,4652590,chr23,NC_023664.1,282.922933967918,-1.22449703836066,0.383070615358434,-3.19653084644698,0.0013909095353948,0.0067042910222736
SLCO4C1,gene-SLCO4C1,5691054,5755350,chr23,NC_023664.1,19.0427786004015,1.30338360976455,0.66576968851583,1.95770944854837,0.0502641159124974,0.121979557249947
SLCO6A1,gene-SLCO6A1,5832002,5966368,chr23,NC_023664.1,0.718326807651563,2.72607631847345,2.89952103339404,0.940181597952555,0.347124419303787,NA
LOC103244281,gene-LOC103244281,6002227,6007912,chr23,NC_023664.1,0.115025653459332,0.0,5.39771667962051,0.0,1.0,NA
LOC103244280,gene-LOC103244280,6073060,6079933,chr23,NC_023664.1,0.533688694381653,0.0,4.69125392053379,0.0,1.0,NA
LOC103244285,gene-LOC103244285,6205774,6316798,chr23,NC_023664.1,0.839584951610571,2.33704033509452,2.7520990538692,0.849184672989461,0.395778540477604,NA
PAM,gene-PAM,6316428,6482959,chr23,NC_023664.1,1413.06779983965,-0.851596594428637,0.0886040997861092,-9.61125496996636,7.16700581694606e-22,7.22905573307935e-20
GIN1,gene-GIN1,6528728,6562314,chr23,NC_023664.1,34.1243564829017,0.0889778495238599,0.38490050832092,0.231171036671306,0.81718193001434,0.890481649882117
PPIP5K2,gene-PPIP5K2,6562435,6639330,chr23,NC_023664.1,589.719158325339,0.194679855449871,0.132305131859812,1.47144598787105,0.141170544296035,0.268981570175447
C23H5orf30,gene-C23H5orf30,6695131,6714925,chr23,NC_023664.1,128.900439980361,-0.0006211024836282,0.228961057737917,-0.0027126992238968,0.997835581825715,0.998499963996183
LOC103244291,gene-LOC103244291,6784078,6796494,chr23,NC_023664.1,2.44464229657184,-0.675554376644332,1.50939990070569,-0.447564874178467,0.654467258261767,NA
LOC103244292,gene-LOC103244292,6863839,6897917,chr23,NC_023664.1,0.630708499108637,2.45691117601605,3.28184173636698,0.748637921442206,0.454075469336899,NA
LOC103244293,gene-LOC103244293,6898114,6976884,chr23,NC_023664.1,9.95987968896516,1.60733290389108,0.815930486484539,1.96993853093579,0.0488454158075617,0.119532390766322
NUDT12,gene-NUDT12,6980848,6995193,chr23,NC_023664.1,98.9767378579596,0.231923233328592,0.226953807537754,1.02189619925196,0.306830031540528,0.469826647378767
LOC103244296,gene-LOC103244296,8130783,8143158,chr23,NC_023664.1,0.0,NA,NA,NA,NA,NA
LOC103244297,gene-LOC103244297,8260969,8266985,chr23,NC_023664.1,0.211875695124312,0.676726880683132,5.36625538173181,0.126107841044408,0.899646560770345,NA
LOC103244300,gene-LOC103244300,10046190,10075914,chr23,NC_023664.1,0.0,NA,NA,NA,NA,NA
EFNA5,gene-EFNA5,10823243,11115175,chr23,NC_023664.1,653.344312571282,-0.589529790995336,0.114243149130847,-5.16030760251648,2.46544418203184e-07,3.38694338315873e-06
FBXL17,gene-FBXL17,11307953,11839483,chr23,NC_023664.1,193.164799820945,0.292974045550618,0.196200846451114,1.49323538022359,0.13537558389869,0.261410722139716
LOC103244304,gene-LOC103244304,12164770,12167002,chr23,NC_023664.1,0.0,NA,NA,NA,NA,NA
LOC103244303,gene-LOC103244303,12175000,12182588,chr23,NC_023664.1,0.614607831233986,0.697081563364484,3.21091047332428,0.217097788666399,0.828132137261169,NA
FER,gene-FER,12252135,12629584,chr23,NC_023664.1,851.933062592477,-0.0902764710214697,0.104873920810504,-0.860809535142576,0.389342952540321,0.552786093991757
LOC103244307,gene-LOC103244307,12605175,12619194,chr23,NC_023664.1,0.308335767878393,1.78223152689254,4.77121423495153,0.373538357141208,0.70874780291838,NA
LOC103244309,gene-LOC103244309,12684657,12685121,chr23,NC_023664.1,0.0,NA,NA,NA,NA,NA
LOC103244312,gene-LOC103244312,12731399,12751125,chr23,NC_023664.1,0.0,NA,NA,NA,NA,NA
PJA2,gene-PJA2,12753505,12825279,chr23,NC_023664.1,1171.95003159064,-0.0479497615265229,0.107731735019706,-0.445084835195051,0.656258447509309,0.778568693370493
LOC103244310,gene-LOC103244310,12798240,12826751,chr23,NC_023664.1,2.68077986730426,-0.0684622029928419,1.59675506670138,-0.042875832631158,0.965800513796537,NA
