gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
MRPL57,gene-MRPL57,31741,32560,chr3,31897,33345,NC_023644.1,2803_004_autosomes_peak_14200,1151,.,41.91,119.46,115.184,822
SKA3,gene-SKA3,32645,57771,chr3,31897,33345,NC_023644.1,2803_004_autosomes_peak_14200,1151,.,41.91,119.46,115.184,822
SKA3,gene-SKA3,32645,57771,chr3,34256,34400,NC_023644.1,2803_004_autosomes_peak_14201,18,.,3.26571,3.62938,1.85363,48
SKA3,gene-SKA3,32645,57771,chr3,53311,53427,NC_023644.1,2803_004_autosomes_peak_14202,18,.,3.26571,3.62938,1.85363,93
SAP18,gene-SAP18,63736,72521,chr3,69639,69812,NC_023644.1,2803_004_autosomes_peak_14203,18,.,3.26571,3.62938,1.85363,49
SAP18,gene-SAP18,63736,72521,chr3,72034,72978,NC_023644.1,2803_004_autosomes_peak_14204a,231,.,13.0629,25.9928,23.1672,310
SAP18,gene-SAP18,63736,72521,chr3,72034,72978,NC_023644.1,2803_004_autosomes_peak_14204b,351,.,17.4171,38.2409,35.1452,451
LOC103248954,gene-LOC103248954,107676,109482,chr3,107777,108165,NC_023644.1,2803_004_autosomes_peak_14207,44,.,4.89857,6.57994,4.47868,235
LOC103248954,gene-LOC103248954,107676,109482,chr3,109412,109598,NC_023644.1,2803_004_autosomes_peak_14208,44,.,4.89857,6.57994,4.47868,47
LATS2,gene-LATS2,124520,215426,chr3,124153,124739,NC_023644.1,2803_004_autosomes_peak_14211,217,.,12.5186,24.5348,21.7456,353
LATS2,gene-LATS2,124520,215426,chr3,125176,125385,NC_023644.1,2803_004_autosomes_peak_14212,44,.,4.89857,6.57994,4.47868,118
LATS2,gene-LATS2,124520,215426,chr3,125555,125916,NC_023644.1,2803_004_autosomes_peak_14213,54,.,5.44286,7.66058,5.47972,201
LATS2,gene-LATS2,124520,215426,chr3,126147,126255,NC_023644.1,2803_004_autosomes_peak_14214,26,.,3.81,4.55861,2.65564,65
LATS2,gene-LATS2,124520,215426,chr3,132097,132508,NC_023644.1,2803_004_autosomes_peak_14215,18,.,3.26571,3.62938,1.85363,119
LATS2,gene-LATS2,124520,215426,chr3,136055,136338,NC_023644.1,2803_004_autosomes_peak_14216,44,.,4.89857,6.57994,4.47868,227
LATS2,gene-LATS2,124520,215426,chr3,136589,136856,NC_023644.1,2803_004_autosomes_peak_14217,18,.,3.26571,3.62938,1.85363,83
LATS2,gene-LATS2,124520,215426,chr3,137202,137648,NC_023644.1,2803_004_autosomes_peak_14218,26,.,3.81,4.55861,2.65564,20
LATS2,gene-LATS2,124520,215426,chr3,141887,142019,NC_023644.1,2803_004_autosomes_peak_14219,44,.,4.89857,6.57994,4.47868,88
LATS2,gene-LATS2,124520,215426,chr3,142820,142920,NC_023644.1,2803_004_autosomes_peak_14220,18,.,3.26571,3.62938,1.85363,21
LATS2,gene-LATS2,124520,215426,chr3,146997,147461,NC_023644.1,2803_004_autosomes_peak_14221,65,.,5.98714,8.78202,6.53109,160
LATS2,gene-LATS2,124520,215426,chr3,149812,150268,NC_023644.1,2803_004_autosomes_peak_14222,26,.,3.81,4.55861,2.65564,199
LATS2,gene-LATS2,124520,215426,chr3,153256,154105,NC_023644.1,2803_004_autosomes_peak_14223a,76,.,6.53143,9.9408,7.62777,147
LATS2,gene-LATS2,124520,215426,chr3,153256,154105,NC_023644.1,2803_004_autosomes_peak_14223b,149,.,9.79714,17.5389,14.9404,371
LATS2,gene-LATS2,124520,215426,chr3,166435,166652,NC_023644.1,2803_004_autosomes_peak_14224,35,.,4.35428,5.54425,3.53438,122
LATS2,gene-LATS2,124520,215426,chr3,171401,171897,NC_023644.1,2803_004_autosomes_peak_14225,26,.,3.81,4.55861,2.65564,27
LATS2,gene-LATS2,124520,215426,chr3,174141,174918,NC_023644.1,2803_004_autosomes_peak_14226a,76,.,6.53143,9.9408,7.62777,111
LATS2,gene-LATS2,124520,215426,chr3,174141,174918,NC_023644.1,2803_004_autosomes_peak_14226b,231,.,13.0629,25.9928,23.1672,340
LATS2,gene-LATS2,124520,215426,chr3,174141,174918,NC_023644.1,2803_004_autosomes_peak_14226c,123,.,8.70857,14.8965,12.3825,544
LATS2,gene-LATS2,124520,215426,chr3,175840,176030,NC_023644.1,2803_004_autosomes_peak_14227,18,.,3.26571,3.62938,1.85363,65
LATS2,gene-LATS2,124520,215426,chr3,189749,189870,NC_023644.1,2803_004_autosomes_peak_14228,26,.,3.81,4.55861,2.65564,111
LATS2,gene-LATS2,124520,215426,chr3,190871,191423,NC_023644.1,2803_004_autosomes_peak_14229,54,.,5.44286,7.66058,5.47972,301
LATS2,gene-LATS2,124520,215426,chr3,192682,193072,NC_023644.1,2803_004_autosomes_peak_14230,26,.,3.81,4.55861,2.65564,385
LATS2,gene-LATS2,124520,215426,chr3,194318,195771,NC_023644.1,2803_004_autosomes_peak_14231a,54,.,5.44286,7.66058,5.47972,212
LATS2,gene-LATS2,124520,215426,chr3,194318,195771,NC_023644.1,2803_004_autosomes_peak_14231b,367,.,17.9614,39.8369,36.7084,596
LATS2,gene-LATS2,124520,215426,chr3,196232,196469,NC_023644.1,2803_004_autosomes_peak_14232,44,.,4.89857,6.57994,4.47868,92
LATS2,gene-LATS2,124520,215426,chr3,199148,200534,NC_023644.1,2803_004_autosomes_peak_14233a,54,.,5.44286,7.66058,5.47972,330
LATS2,gene-LATS2,124520,215426,chr3,199148,200534,NC_023644.1,2803_004_autosomes_peak_14233b,65,.,5.98714,8.78202,6.53109,735
LATS2,gene-LATS2,124520,215426,chr3,199148,200534,NC_023644.1,2803_004_autosomes_peak_14233c,111,.,8.16428,13.6139,11.1449,1083
LATS2,gene-LATS2,124520,215426,chr3,199148,200534,NC_023644.1,2803_004_autosomes_peak_14233d,65,.,5.98714,8.78202,6.53109,1231
LATS2,gene-LATS2,124520,215426,chr3,208856,209054,NC_023644.1,2803_004_autosomes_peak_14234,18,.,3.26571,3.62938,1.85363,25
XPO4,gene-XPO4,242281,348298,chr3,241673,243241,NC_023644.1,2803_004_autosomes_peak_14238a,203,.,11.9743,23.0953,20.3427,315
XPO4,gene-XPO4,242281,348298,chr3,241673,243241,NC_023644.1,2803_004_autosomes_peak_14238b,290,.,15.24,31.9948,29.0315,904
XPO4,gene-XPO4,242281,348298,chr3,259455,260116,NC_023644.1,2803_004_autosomes_peak_14239,513,.,22.86,54.7424,51.3369,85
XPO4,gene-XPO4,242281,348298,chr3,323847,324060,NC_023644.1,2803_004_autosomes_peak_14240,26,.,3.81,4.55861,2.65564,147
N6AMT2,gene-N6AMT2,352063,418220,chr3,352005,352522,NC_023644.1,2803_004_autosomes_peak_14241a,54,.,5.44286,7.66058,5.47972,90
N6AMT2,gene-N6AMT2,352063,418220,chr3,352005,352522,NC_023644.1,2803_004_autosomes_peak_14241b,149,.,9.79714,17.5389,14.9404,230
N6AMT2,gene-N6AMT2,352063,418220,chr3,394189,394404,NC_023644.1,2803_004_autosomes_peak_14242,26,.,3.81,4.55861,2.65564,161
N6AMT2,gene-N6AMT2,352063,418220,chr3,396267,396405,NC_023644.1,2803_004_autosomes_peak_14243,26,.,3.81,4.55861,2.65564,94
N6AMT2,gene-N6AMT2,352063,418220,chr3,401909,403416,NC_023644.1,2803_004_autosomes_peak_14244a,35,.,4.35428,5.54425,3.53438,461
N6AMT2,gene-N6AMT2,352063,418220,chr3,401909,403416,NC_023644.1,2803_004_autosomes_peak_14244b,87,.,7.07571,11.134,8.76481,819
N6AMT2,gene-N6AMT2,352063,418220,chr3,401909,403416,NC_023644.1,2803_004_autosomes_peak_14244c,111,.,8.16428,13.6139,11.1449,1226
N6AMT2,gene-N6AMT2,352063,418220,chr3,406085,406394,NC_023644.1,2803_004_autosomes_peak_14245,26,.,3.81,4.55861,2.65564,108
N6AMT2,gene-N6AMT2,352063,418220,chr3,406968,407257,NC_023644.1,2803_004_autosomes_peak_14246,35,.,4.35428,5.54425,3.53438,13
N6AMT2,gene-N6AMT2,352063,418220,chr3,407787,408231,NC_023644.1,2803_004_autosomes_peak_14247,44,.,4.89857,6.57994,4.47868,212
N6AMT2,gene-N6AMT2,352063,418220,chr3,417728,418029,NC_023644.1,2803_004_autosomes_peak_14248,18,.,3.26571,3.62938,1.85363,72
IL17D,gene-IL17D,401525,421725,chr3,401909,403416,NC_023644.1,2803_004_autosomes_peak_14244a,35,.,4.35428,5.54425,3.53438,461
IL17D,gene-IL17D,401525,421725,chr3,401909,403416,NC_023644.1,2803_004_autosomes_peak_14244b,87,.,7.07571,11.134,8.76481,819
IL17D,gene-IL17D,401525,421725,chr3,401909,403416,NC_023644.1,2803_004_autosomes_peak_14244c,111,.,8.16428,13.6139,11.1449,1226
IL17D,gene-IL17D,401525,421725,chr3,406085,406394,NC_023644.1,2803_004_autosomes_peak_14245,26,.,3.81,4.55861,2.65564,108
IL17D,gene-IL17D,401525,421725,chr3,406968,407257,NC_023644.1,2803_004_autosomes_peak_14246,35,.,4.35428,5.54425,3.53438,13
IL17D,gene-IL17D,401525,421725,chr3,407787,408231,NC_023644.1,2803_004_autosomes_peak_14247,44,.,4.89857,6.57994,4.47868,212
IL17D,gene-IL17D,401525,421725,chr3,417728,418029,NC_023644.1,2803_004_autosomes_peak_14248,18,.,3.26571,3.62938,1.85363,72
IL17D,gene-IL17D,401525,421725,chr3,419252,419358,NC_023644.1,2803_004_autosomes_peak_14249,18,.,3.26571,3.62938,1.85363,49
IL17D,gene-IL17D,401525,421725,chr3,420016,420494,NC_023644.1,2803_004_autosomes_peak_14250,65,.,5.98714,8.78202,6.53109,229
IL17D,gene-IL17D,401525,421725,chr3,421338,421766,NC_023644.1,2803_004_autosomes_peak_14251,87,.,7.07571,11.134,8.76481,92
LOC103248962,gene-LOC103248962,435649,546661,chr3,461184,461379,NC_023644.1,2803_004_autosomes_peak_14252,87,.,7.07571,11.134,8.76481,138
LOC103248962,gene-LOC103248962,435649,546661,chr3,545981,547387,NC_023644.1,2803_004_autosomes_peak_14253a,463,.,21.2271,49.6722,46.3561,460
LOC103248962,gene-LOC103248962,435649,546661,chr3,545981,547387,NC_023644.1,2803_004_autosomes_peak_14253b,136,.,9.25285,16.2053,13.6482,719
LOC103248963,gene-LOC103248963,556515,560940,chr3,556925,557107,NC_023644.1,2803_004_autosomes_peak_14255,18,.,3.26571,3.62938,1.85363,28
CRYL1,gene-CRYL1,567937,704109,chr3,567163,568678,NC_023644.1,2803_004_autosomes_peak_14257a,54,.,5.44286,7.66058,5.47972,287
CRYL1,gene-CRYL1,567937,704109,chr3,567163,568678,NC_023644.1,2803_004_autosomes_peak_14257b,175,.,10.8857,20.2748,17.5976,493
CRYL1,gene-CRYL1,567937,704109,chr3,567163,568678,NC_023644.1,2803_004_autosomes_peak_14257c,99,.,7.62,12.3591,9.93822,839
CRYL1,gene-CRYL1,567937,704109,chr3,567163,568678,NC_023644.1,2803_004_autosomes_peak_14257d,99,.,7.62,12.3591,9.93822,1030
CRYL1,gene-CRYL1,567937,704109,chr3,569275,569440,NC_023644.1,2803_004_autosomes_peak_14258,18,.,3.26571,3.62938,1.85363,52
CRYL1,gene-CRYL1,567937,704109,chr3,587947,588703,NC_023644.1,2803_004_autosomes_peak_14259,54,.,5.44286,7.66058,5.47972,266
CRYL1,gene-CRYL1,567937,704109,chr3,595195,595365,NC_023644.1,2803_004_autosomes_peak_14260,18,.,3.26571,3.62938,1.85363,47
CRYL1,gene-CRYL1,567937,704109,chr3,599365,599540,NC_023644.1,2803_004_autosomes_peak_14261,35,.,4.35428,5.54425,3.53438,61
CRYL1,gene-CRYL1,567937,704109,chr3,613638,613821,NC_023644.1,2803_004_autosomes_peak_14262,26,.,3.81,4.55861,2.65564,143
CRYL1,gene-CRYL1,567937,704109,chr3,614105,614212,NC_023644.1,2803_004_autosomes_peak_14263,26,.,3.81,4.55861,2.65564,78
