seqid,start,end,id,name,seqid_old,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos,center_of_mass,distance_from_com
chr28,1209802,1212150,gene-LOC103246556,LOC103246556,NC_023669.1,12,13,"[9.415442495999999, -20.1684075646, 30.0080478836]",9.415442496,-20.1684075646,30.0080478836,"[9.4296432, -20.188394445, 30.01302987]",9.4296432,-20.188394445,30.01302987,1210976,9.4296432,-20.188394445,30.01302987,12.15,"[9.4296432, -20.188394445, 30.01302987]","[11.619798194444444, -19.575989027777773, 31.1656349537037]",2.549572076587107
chr28,1217722,1236972,gene-LOC103246557,LOC103246557,NC_023669.1,12,13,"[9.463342656, -20.2358249806, 30.0248525396]",9.463342656,-20.2358249806,30.0248525396,"[9.579766656, -20.399686755599998, 30.065697189599998]",9.579766656,-20.3996867556,30.0656971896,1227347,9.579766656,-20.3996867556,30.0656971896,36.972,"[9.579766656, -20.399686755599998, 30.065697189599998]","[11.619798194444444, -19.575989027777773, 31.1656349537037]",2.4596889456939373
chr28,1327249,1342323,gene-ZNF479,ZNF479,NC_023669.1,13,14,"[10.1318275794, -20.7475742473, 30.170028329]",10.1318275794,-20.7475742473,30.170028329,"[10.2263506038, -20.6432274971, 30.153763483]",10.2263506038,-20.6432274971,30.153763483,1334786,10.2263506038,-20.6432274971,30.153763483,42.323,"[10.2263506038, -20.6432274971, 30.153763483]","[11.619798194444444, -19.575989027777773, 31.1656349537037]",2.025975817105952
chr28,1386338,1399250,gene-LOC103246564,LOC103246564,NC_023669.1,13,14,"[10.5023510628, -20.3385424626, 30.106271298]",10.5023510628,-20.3385424626,30.106271298,"[10.58331705, -20.249161725, 30.09233925]",10.58331705,-20.249161725,30.09233925,1392794,10.58331705,-20.249161725,30.09233925,99.25,"[10.58331705, -20.249161725, 30.09233925]","[11.619798194444444, -19.575989027777773, 31.1656349537037]",1.6368928830754752
chr28,1408390,1414781,gene-LOC103246563,LOC103246563,NC_023669.1,14,15,"[10.615194371, -20.179882985000003, 30.048975081]",10.615194371,-20.179882985000003,30.048975081,"[10.6358941809, -20.1310653315, 30.016559289899998]",10.6358941809,-20.1310653315,30.0165592899,1411585,10.6358941809,-20.1310653315,30.0165592899,14.781,"[10.6358941809, -20.1310653315, 30.016559289899998]","[11.619798194444444, -19.575989027777773, 31.1656349537037]",1.6113819199583688
chr28,1438451,1467856,gene-LOC103246561,LOC103246561,NC_023669.1,14,15,"[10.7125589439, -19.9502620365, 29.8965026829]",10.7125589439,-19.9502620365,29.8965026829,"[10.8077987984, -19.725651944, 29.7473575824]",10.8077987984,-19.725651944,29.7473575824,1453153,10.8077987984,-19.725651944,29.7473575824,67.85600000000001,"[10.8077987984, -19.725651944, 29.7473575824]","[11.619798194444444, -19.575989027777773, 31.1656349537037]",1.6411132531366694
chr28,1467881,1482841,gene-LOC103246567,LOC103246567,NC_023669.1,14,15,"[10.807879770900001, -19.7254609815, 29.7472307799]",10.8078797709,-19.7254609815,29.7472307799,"[10.8563337149, -19.6111890215, 29.6713521639]",10.8563337149,-19.6111890215,29.6713521639,1475361,10.8563337149,-19.6111890215,29.6713521639,82.841,"[10.8563337149, -19.6111890215, 29.6713521639]","[11.619798194444444, -19.575989027777773, 31.1656349537037]",1.6783915237475573
chr28,1486886,1488471,gene-LOC103246565,LOC103246565,NC_023669.1,14,15,"[10.869435065400001, -19.580291288999998, 29.6508355194]",10.8694350654,-19.580291289,29.6508355194,"[10.874568721900001, -19.5681842665, 29.6427962409]",10.8745687219,-19.5681842665,29.6427962409,1487678,10.8745687219,-19.5681842665,29.6427962409,88.471,"[10.874568721900001, -19.5681842665, 29.6427962409]","[11.619798194444444, -19.575989027777773, 31.1656349537037]",1.6954249102396435
chr28,1497856,1499056,gene-LOC103246926,LOC103246926,NC_023669.1,14,15,"[10.904965798400001, -19.496496944, 29.5951945824]",10.9049657984,-19.496496944,29.5951945824,"[10.9088524784, -19.487330743999998, 29.5891080624]",10.9088524784,-19.487330744,29.5891080624,1498456,10.9088524784,-19.487330744,29.5891080624,99.056,"[10.9088524784, -19.487330743999998, 29.5891080624]","[11.619798194444444, -19.575989027777773, 31.1656349537037]",1.7316873682764096
chr28,1535346,1617484,gene-VKORC1L1,VKORC1L1,NC_023669.1,15,17,"[11.050275451600001, -19.4848545967, 29.6625194904]",11.0502754516,-19.4848545967,29.6625194904,"[11.3718128664, -19.4958569818, 29.8442416016]",11.3718128664,-19.4958569818,29.8442416016,1576415,11.3718128664,-19.4958569818,29.8442416016,58.742,"[11.3718128664, -19.4958569818, 29.8442416016]","[11.619798194444444, -19.575989027777773, 31.1656349537037]",1.3468475261519957
chr28,1621293,1646097,gene-GUSB,GUSB,NC_023669.1,16,17,"[11.1817548084, -18.9500815871, 30.170825939300002]",11.1817548084,-18.9500815871,30.1708259393,"[11.343447123599999, -19.1255624459, 30.1254370997]",11.3434471236,-19.1255624459,30.1254370997,1633695,11.3434471236,-19.1255624459,30.1254370997,46.097,"[11.343447123599999, -19.1255624459, 30.1254370997]","[11.619798194444444, -19.575989027777773, 31.1656349537037]",1.1667328723803354
chr28,1660309,1676218,gene-LOC103246927,LOC103246927,NC_023669.1,16,17,"[11.4360923092, -19.2261080823, 30.0994305609]",11.4360923092,-19.2261080823,30.0994305609,"[11.5397998984, -19.3386594846, 30.0703186818]",11.5397998984,-19.3386594846,30.0703186818,1668263,11.5397998984,-19.3386594846,30.0703186818,76.218,"[11.5397998984, -19.3386594846, 30.0703186818]","[11.619798194444444, -19.575989027777773, 31.1656349537037]",1.1235847876026128
chr28,1679682,1699238,gene-LOC103246928,LOC103246928,NC_023669.1,16,17,"[11.5623810216, -19.363166245400002, 30.0639799082]",11.5623810216,-19.3631662454,30.0639799082,"[11.6898626744, -19.5015190786, 30.028194383800002]",11.6898626744,-19.5015190786,30.0281943838,1689460,11.6898626744,-19.5015190786,30.0281943838,99.238,"[11.6898626744, -19.5015190786, 30.028194383800002]","[11.619798194444444, -19.575989027777773, 31.1656349537037]",1.1420270814410813
chr28,1705538,1706444,gene-LOC103246572,LOC103246572,NC_023669.1,17,18,"[11.659385692399999, -19.4647663738, 30.0281213668]",11.6593856924,-19.4647663738,30.0281213668,"[11.6535871112, -19.4578718044, 30.028337538400002]",11.6535871112,-19.4578718044,30.0283375384,1705991,11.6535871112,-19.4578718044,30.0283375384,6.444,"[11.6535871112, -19.4578718044, 30.028337538400002]","[11.619798194444444, -19.575989027777773, 31.1656349537037]",1.1439137992919148
chr28,1707836,1750364,gene-LOC103246573,LOC103246573,NC_023669.1,17,18,"[11.6446780328, -19.4472788236, 30.028669669600003]",11.6446780328,-19.4472788236,30.028669669600003,"[11.3724903272, -19.123644996400003, 30.0388168504]",11.3724903272,-19.123644996400003,30.0388168504,1729100,11.3724903272,-19.123644996400003,30.0388168504,50.364,"[11.3724903272, -19.123644996400003, 30.0388168504]","[11.619798194444444, -19.575989027777773, 31.1656349537037]",1.2391510569164037
chr28,1782434,1800581,gene-ASL,ASL,NC_023669.1,17,19,"[11.163509896399999, -19.4114431846, 30.2102774755]",11.1635098964,-19.4114431846,30.2102774755,"[11.046545222599999, -19.3904271439, 30.25066816075]",11.0465452226,-19.3904271439,30.25066816075,1791507,11.0465452226,-19.3904271439,30.25066816075,50.2905,"[11.046545222599999, -19.3904271439, 30.25066816075]","[11.619798194444444, -19.575989027777773, 31.1656349537037]",1.0955438898943026
chr28,1792128,1792201,gene-TRNAT-UGU,TRNAT-UGU,NC_023669.1,17,18,"[11.1051923744, -18.805825132800003, 30.0487817408]",11.1051923744,-18.805825132800003,30.0487817408,"[11.1047251598, -18.8052696101, 30.0487991586]",11.1047251598,-18.8052696101,30.0487991586,1792164,11.1047251598,-18.8052696101,30.0487991586,92.201,"[11.1047251598, -18.8052696101, 30.0487991586]","[11.619798194444444, -19.575989027777773, 31.1656349537037]",1.451423730351793
chr28,1826194,1864642,gene-CRCP,CRCP,NC_023669.1,18,19,"[10.8847952236, -18.8845831778, 30.1610127026]",10.8847952236,-18.8845831778,30.1610127026,"[10.6352446348, -19.0881153554, 30.3229902818]",10.6352446348,-19.0881153554,30.3229902818,1845418,10.6352446348,-19.0881153554,30.3229902818,64.642,"[10.6352446348, -19.0881153554, 30.3229902818]","[11.619798194444444, -19.575989027777773, 31.1656349537037]",1.384708082989198
