gene_name,gene_id,start,end,chromosome,chromosome_nc,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos
LOC103225996,gene-LOC103225996,1195659,1197904,chr21,NC_023662.1,11,12,"[2.4241564379000002, 4.661207642799999, 75.43783288530001]",2.4241564379000002,4.661207642799999,75.43783288530001,"[2.4295626224, 4.6424151968, 75.45093627680001]",2.4295626224,4.6424151968,75.45093627680001,1196781,2.4295626224,4.6424151968,75.45093627680001,97.904,"[2.4295626224, 4.6424151968, 75.45093627680001]"
LOC103227339,gene-LOC103227339,1244646,1245715,chr21,NC_023662.1,12,13,"[2.737220588, 4.3127230264, 75.37787381700001]",2.737220588,4.3127230264,75.37787381700001,"[2.74446627, 4.3052490059999995, 75.3758314925]",2.74446627,4.3052490059999995,75.3758314925,1245180,2.74446627,4.3052490059999995,75.3758314925,45.715,"[2.74446627, 4.3052490059999995, 75.3758314925]"
LOC103226000,gene-LOC103226000,1463878,1464993,chr21,NC_023662.1,14,15,"[2.7097282312, 3.1585219362, 74.8768525618]",2.7097282312,3.1585219362,74.8768525618,"[2.6986455772, 3.1589209947000003, 74.8790079683]",2.6986455772,3.1589209947000003,74.8790079683,1464435,2.6986455772,3.1589209947000003,74.8790079683,64.993,"[2.6986455772, 3.1589209947000003, 74.8790079683]"
LOC103227345,gene-LOC103227345,1567423,1567695,chr21,NC_023662.1,15,16,"[2.0756513561, 3.8717592164, 74.9323930663]",2.0756513561,3.8717592164,74.9323930663,"[2.0745417865, 3.874584426, 74.9323354295]",2.0745417865,3.874584426,74.9323354295,1567559,2.0745417865,3.874584426,74.9323354295,67.69500000000001,"[2.0745417865, 3.874584426, 74.9323354295]"
LOC103226004,gene-LOC103226004,1567673,1604720,chr21,NC_023662.1,15,17,"[2.08943499985, 3.7005648851000004, 74.7071378819]",2.08943499985,3.7005648851000004,74.7071378819,"[1.9464132040000002, 3.990224264, 74.57600261600001]",1.9464132040000002,3.990224264,74.57600261600001,1586196,1.9464132040000002,3.990224264,74.57600261600001,52.35999999999999,"[1.9464132040000002, 3.990224264, 74.57600261600001]"
LOC103226006,gene-LOC103226006,1756077,1793766,chr21,NC_023662.1,17,18,"[1.9934039998, 4.568170263200001, 74.6045975634]",1.9934039998,4.568170263200001,74.6045975634,"[2.2722046084, 4.4559173456000005, 74.8504881372]",2.2722046084,4.4559173456000005,74.8504881372,1774921,2.2722046084,4.4559173456000005,74.8504881372,93.766,"[2.2722046084, 4.4559173456000005, 74.8504881372]"
ZNF273,gene-ZNF273,1855080,1886457,chr21,NC_023662.1,18,19,"[2.409818896, 3.9186396080000003, 74.93106546]",2.409818896,3.9186396080000003,74.93106546,"[2.4619423684000004, 3.6231498482, 74.95379809650001]",2.4619423684000004,3.6231498482,74.95379809650001,1870768,2.4619423684000004,3.6231498482,74.95379809650001,86.457,"[2.4619423684000004, 3.6231498482, 74.95379809650001]"
LOC103226009,gene-LOC103226009,1916411,1919515,chr21,NC_023662.1,19,20,"[2.4079204303000004, 3.6592260289, 75.0280625614]",2.4079204303000004,3.6592260289,75.0280625614,"[2.3934474095000002, 3.6901725985000002, 75.040253211]",2.3934474095000002,3.6901725985000002,75.040253211,1917963,2.3934474095000002,3.6901725985000002,75.040253211,19.515,"[2.3934474095000002, 3.6901725985000002, 75.040253211]"
ZNF107,gene-ZNF107,2073966,2093968,chr21,NC_023662.1,20,21,"[2.2607858766, 3.7935399374, 75.2425828954]",2.2607858766,3.7935399374,75.2425828954,"[2.3263944368, 3.6044990352, 75.2118178192]",2.3263944368,3.6044990352,75.2118178192,2083967,2.3263944368,3.6044990352,75.2118178192,93.96799999999999,"[2.3263944368, 3.6044990352, 75.2118178192]"
LOC103226016,gene-LOC103226016,2158748,2182952,chr21,NC_023662.1,21,22,"[2.717819848, 3.2075916963999997, 74.919110274]",2.717819848,3.2075916963999997,74.919110274,"[2.870934352, 3.0675546135999996, 74.802338076]",2.870934352,3.0675546135999996,74.802338076,2170850,2.870934352,3.0675546135999996,74.802338076,82.952,"[2.870934352, 3.0675546135999996, 74.802338076]"
ZNF680,gene-ZNF680,2222870,2270353,chr21,NC_023662.1,22,23,"[3.127268049, 3.1275074409999997, 74.80677187399999]",3.127268049,3.1275074409999997,74.80677187399999,"[3.4355609231, 3.4567688079, 74.9867419406]",3.4355609231,3.4567688079,74.9867419406,2246611,3.4355609231,3.4567688079,74.9867419406,70.353,"[3.4355609231, 3.4567688079, 74.9867419406]"
LOC103226022,gene-LOC103226022,2410738,2414025,chr21,NC_023662.1,24,25,"[4.4497321708, 3.963974805, 74.7385289188]",4.4497321708,3.963974805,74.7385289188,"[4.445973815, 3.9357805624999997, 74.720458965]",4.445973815,3.9357805624999997,74.720458965,2412381,4.445973815,3.9357805624999997,74.720458965,14.025000000000002,"[4.445973815, 3.9357805624999997, 74.720458965]"
LOC103226024,gene-LOC103226024,2442435,2447126,chr21,NC_023662.1,24,25,"[4.413489821, 3.6920937874999997, 74.564277831]",4.413489821,3.6920937874999997,74.564277831,"[4.4081261316, 3.651856735, 74.5384895276]",4.4081261316,3.651856735,74.5384895276,2444780,4.4081261316,3.651856735,74.5384895276,47.126000000000005,"[4.4081261316, 3.651856735, 74.5384895276]"
ZNF727P,gene-ZNF727P,2452301,2496416,chr21,NC_023662.1,24,25,"[4.4022090366, 3.6074681725, 74.5100404826]",4.4022090366,3.6074681725,74.5100404826,"[4.3517679456, 3.22907176, 74.2675226816]",4.3517679456,3.22907176,74.2675226816,2474358,4.3517679456,3.22907176,74.2675226816,96.416,"[4.3517679456, 3.22907176, 74.2675226816]"
LOC103226026,gene-LOC103226026,2513718,2515243,chr21,NC_023662.1,25,26,"[4.2481157304, 3.3180181782, 74.2753945518]",4.2481157304,3.3180181782,74.2753945518,"[4.2370485004, 3.3313236507, 74.2784599543]",4.2370485004,3.3313236507,74.2784599543,2514480,4.2370485004,3.3313236507,74.2784599543,15.243,"[4.2370485004, 3.3313236507, 74.2784599543]"
ZNF679,gene-ZNF679,2528984,2578192,chr21,NC_023662.1,25,26,"[4.1373273152, 3.4512125016, 74.3060807384]",4.1373273152,3.4512125016,74.3060807384,"[3.7802150176, 3.8805473808000004, 74.4049937392]",3.7802150176,3.8805473808000004,74.4049937392,2553588,3.7802150176,3.8805473808000004,74.4049937392,78.192,"[3.7802150176, 3.8805473808000004, 74.4049937392]"
LOC103226027,gene-LOC103226027,2577397,2579780,chr21,NC_023662.1,25,26,"[3.7859844916, 3.8736110853000003, 74.4033957097]",3.7859844916,3.8736110853000003,74.4033957097,"[3.768690584, 3.894402522, 74.408185778]",3.768690584,3.894402522,74.408185778,2578588,3.768690584,3.894402522,74.408185778,79.78,"[3.768690584, 3.894402522, 74.408185778]"
LOC103226028,gene-LOC103226028,2596114,2597309,chr21,NC_023662.1,25,26,"[3.6501514792, 4.0369150386, 74.4410187514]",3.6501514792,4.0369150386,74.4410187514,"[3.6414791252, 4.047341294100001, 74.4434208209]",3.6414791252,4.047341294100001,74.4434208209,2596711,3.6414791252,4.047341294100001,74.4434208209,97.309,"[3.6414791252, 4.047341294100001, 74.4434208209]"
NUPR1L,gene-NUPR1L,2655437,2667287,chr21,NC_023662.1,26,27,"[3.1051330238, 3.7267336284000003, 74.39145824869999]",3.1051330238,3.7267336284000003,74.39145824869999,"[2.9946602138, 3.6531830484000003, 74.37919468369999]",2.9946602138,3.6531830484000003,74.37919468369999,2661362,2.9946602138,3.6531830484000003,74.37919468369999,67.28699999999999,"[2.9946602138, 3.6531830484000003, 74.37919468369999]"
CHCHD2,gene-CHCHD2,2675522,2680406,chr21,NC_023662.1,26,27,"[2.9178886028, 3.6020700504, 74.37067228219999]",2.9178886028,3.6020700504,74.37067228219999,"[2.8723570244, 3.5717560392000003, 74.3656178306]",2.8723570244,3.5717560392000003,74.3656178306,2677964,2.8723570244,3.5717560392000003,74.3656178306,80.406,"[2.8723570244, 3.5717560392000003, 74.3656178306]"
PHKG1,gene-PHKG1,2687561,2701145,chr21,NC_023662.1,26,28,"[2.95473518, 3.5096634412500003, 74.23164807364999]",2.95473518,3.5096634412500003,74.23164807364999,"[2.8512251, 3.4226069812500004, 74.19795499925]",2.8512251,3.4226069812500004,74.19795499925,2694353,2.8512251,3.4226069812500004,74.19795499925,50.5725,"[2.8512251, 3.4226069812500004, 74.19795499925]"
SUMF2,gene-SUMF2,2701803,2715556,chr21,NC_023662.1,27,28,"[2.6790209278000003, 3.4382209079000003, 74.3382617826]",2.6790209278000003,3.4382209079000003,74.3382617826,"[2.5976389256, 3.3473039508, 74.2842702552]",2.5976389256,3.3473039508,74.2842702552,2708679,2.5976389256,3.3473039508,74.2842702552,15.556000000000001,"[2.5976389256, 3.3473039508, 74.2842702552]"
CCT6A,gene-CCT6A,2715990,2728397,chr21,NC_023662.1,27,28,"[2.5950707740000003, 3.344434907, 74.28256645799999]",2.5950707740000003,3.344434907,74.28256645799999,"[2.5216535922000003, 3.2624159521, 74.2338590574]",2.5216535922000003,3.2624159521,74.2338590574,2722193,2.5216535922000003,3.2624159521,74.2338590574,28.397,"[2.5216535922000003, 3.2624159521, 74.2338590574]"
PSPH,gene-PSPH,2728490,2761805,chr21,NC_023662.1,27,28,"[2.521103274, 3.2618011570000003, 74.233493958]",2.521103274,3.2618011570000003,74.233493958,"[2.323965093, 3.0415656865000003, 74.102705931]",2.323965093,3.0415656865000003,74.102705931,2745147,2.323965093,3.0415656865000003,74.102705931,61.805,"[2.323965093, 3.0415656865000003, 74.102705931]"
