gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
LOC103226004,gene-LOC103226004,1567673,1604720,chr21,1598156,1598743,NC_023662.1,2803_006_autosomes_peak_73908a,127,.,9.68379,16.2314,12.7604,162
LOC103226004,gene-LOC103226004,1567673,1604720,chr21,1598156,1598743,NC_023662.1,2803_006_autosomes_peak_73908b,143,.,10.4908,17.9672,14.3973,345
LOC103226006,gene-LOC103226006,1756077,1793766,chr21,1756225,1756844,NC_023662.1,2803_006_autosomes_peak_73909,52,.,5.64888,8.14205,5.28039,394
ZNF273,gene-ZNF273,1855080,1886457,chr21,1885943,1886540,NC_023662.1,2803_006_autosomes_peak_73910,81,.,7.26285,11.2446,8.10932,493
ZNF680,gene-ZNF680,2222870,2270353,chr21,2223017,2223471,NC_023662.1,2803_006_autosomes_peak_73915,52,.,5.64888,8.14205,5.28039,119
ZNF727P,gene-ZNF727P,2452301,2496416,chr21,2493997,2494440,NC_023662.1,2803_006_autosomes_peak_73919,52,.,5.64888,8.14205,5.28039,271
ZNF679,gene-ZNF679,2528984,2578192,chr21,2572973,2573424,NC_023662.1,2803_006_autosomes_peak_73921,39,.,4.8419,6.67379,3.97677,63
NUPR1L,gene-NUPR1L,2655437,2667287,chr21,2665917,2666121,NC_023662.1,2803_006_autosomes_peak_73926,16,.,3.22793,3.94805,1.68706,20
CHCHD2,gene-CHCHD2,2675522,2680406,chr21,2675265,2675903,NC_023662.1,2803_006_autosomes_peak_73927,160,.,11.2978,19.7351,16.0682,275
PHKG1,gene-PHKG1,2687561,2701145,chr21,2687663,2687841,NC_023662.1,2803_006_autosomes_peak_73928,27,.,4.03491,5.27184,2.76836,121
PHKG1,gene-PHKG1,2687561,2701145,chr21,2698701,2698839,NC_023662.1,2803_006_autosomes_peak_73929,16,.,3.22793,3.94805,1.68706,84
PHKG1,gene-PHKG1,2687561,2701145,chr21,2699648,2699772,NC_023662.1,2803_006_autosomes_peak_73930,16,.,3.22793,3.94805,1.68706,72
SUMF2,gene-SUMF2,2701803,2715556,chr21,2702989,2703174,NC_023662.1,2803_006_autosomes_peak_73931,39,.,4.8419,6.67379,3.97677,96
SUMF2,gene-SUMF2,2701803,2715556,chr21,2715319,2715976,NC_023662.1,2803_006_autosomes_peak_73932,52,.,5.64888,8.14205,5.28039,232
CCT6A,gene-CCT6A,2715990,2728397,chr21,2728084,2728822,NC_023662.1,2803_006_autosomes_peak_73933a,81,.,7.26285,11.2446,8.10932,116
CCT6A,gene-CCT6A,2715990,2728397,chr21,2728084,2728822,NC_023662.1,2803_006_autosomes_peak_73933b,160,.,11.2978,19.7351,16.0682,290
CCT6A,gene-CCT6A,2715990,2728397,chr21,2728084,2728822,NC_023662.1,2803_006_autosomes_peak_73933c,195,.,12.9117,23.3586,19.5098,451
PSPH,gene-PSPH,2728490,2761805,chr21,2728084,2728822,NC_023662.1,2803_006_autosomes_peak_73933a,81,.,7.26285,11.2446,8.10932,116
PSPH,gene-PSPH,2728490,2761805,chr21,2728084,2728822,NC_023662.1,2803_006_autosomes_peak_73933b,160,.,11.2978,19.7351,16.0682,290
PSPH,gene-PSPH,2728490,2761805,chr21,2728084,2728822,NC_023662.1,2803_006_autosomes_peak_73933c,195,.,12.9117,23.3586,19.5098,451
PSPH,gene-PSPH,2728490,2761805,chr21,2734220,2734559,NC_023662.1,2803_006_autosomes_peak_73934,27,.,4.03491,5.27184,2.76836,245
GBAS,gene-GBAS,2773970,2810977,chr21,2809355,2809584,NC_023662.1,2803_006_autosomes_peak_73936,16,.,3.22793,3.94805,1.68706,28
MRPS17,gene-MRPS17,2821202,2825962,chr21,2825689,2826249,NC_023662.1,2803_006_autosomes_peak_73939,160,.,11.2978,19.7351,16.0682,288
ZNF713,gene-ZNF713,2840509,2894139,chr21,2849333,2849476,NC_023662.1,2803_006_autosomes_peak_73940,16,.,3.22793,3.94805,1.68706,54
ZNF713,gene-ZNF713,2840509,2894139,chr21,2893662,2894291,NC_023662.1,2803_006_autosomes_peak_73941a,230,.,14.5257,27.0875,23.0731,109
ZNF713,gene-ZNF713,2840509,2894139,chr21,2893662,2894291,NC_023662.1,2803_006_autosomes_peak_73941b,160,.,11.2978,19.7351,16.0682,265
SEPT14,gene-SEPT14,2920114,2989257,chr21,2985180,2985488,NC_023662.1,2803_006_autosomes_peak_73942,39,.,4.8419,6.67379,3.97677,142
LOC103226044,gene-LOC103226044,3047787,3070030,chr21,3047796,3048204,NC_023662.1,2803_006_autosomes_peak_73951,96,.,8.06983,12.8668,9.61173,272
LOC103226044,gene-LOC103226044,3047787,3070030,chr21,3048657,3048941,NC_023662.1,2803_006_autosomes_peak_73952,52,.,5.64888,8.14205,5.28039,143
LOC103226044,gene-LOC103226044,3047787,3070030,chr21,3049373,3049677,NC_023662.1,2803_006_autosomes_peak_73953,39,.,4.8419,6.67379,3.97677,160
LOC103226044,gene-LOC103226044,3047787,3070030,chr21,3050251,3050489,NC_023662.1,2803_006_autosomes_peak_73954,16,.,3.22793,3.94805,1.68706,19
LOC103226044,gene-LOC103226044,3047787,3070030,chr21,3050815,3051331,NC_023662.1,2803_006_autosomes_peak_73955,52,.,5.64888,8.14205,5.28039,326
