chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr1,425,584,NC_023642.1,2803_006_autosomes_peak_1,16,.,3.22793,3.94805,1.68706,49,0,1,"[19.9645100175, 92.50089048, -13.9781036625]",19.9645100175,92.50089048,-13.9781036625,"[19.9650899064, 92.5022861184, -13.978344468000001]",19.9650899064,92.5022861184,-13.978344468000001,504,0.584,"[19.9650899064, 92.5022861184, -13.978344468000001]",19.9650899064,92.5022861184,-13.978344468000001
chr1,6924,7209,NC_023642.1,2803_006_autosomes_peak_2,39,.,4.8419,6.67379,3.97677,72,0,1,"[19.988212520399998, 92.55793610239999, -13.987946398]",19.988212520399998,92.55793610239999,-13.987946398,"[19.989251943899998, 92.5604377184, -13.9883780305]",19.989251943899998,92.5604377184,-13.9883780305,7066,7.2090000000000005,"[19.989251943899998, 92.5604377184, -13.9883780305]",19.989251943899998,92.5604377184,-13.9883780305
chr1,7647,7988,NC_023642.1,2803_006_autosomes_peak_3,52,.,5.64888,8.14205,5.28039,133,0,1,"[19.990849373699998, 92.56428230719999, -13.9890413815]",19.990849373699998,92.56428230719999,-13.9890413815,"[19.9920930348, 92.56727546879999, -13.989557826]",19.9920930348,92.56727546879999,-13.989557826,7817,7.988,"[19.9920930348, 92.56727546879999, -13.989557826]",19.9920930348,92.56727546879999,-13.989557826
chr1,8709,9399,NC_023642.1,2803_006_autosomes_peak_4,39,.,4.8419,6.67379,3.97677,559,0,1,"[19.9947225939, 92.5736041184, -13.9906497805]",19.9947225939,92.5736041184,-13.9906497805,"[19.9972390929, 92.57966066239999, -13.9916947855]",19.9972390929,92.57966066239999,-13.9916947855,9054,9.399000000000001,"[19.9972390929, 92.57966066239999, -13.9916947855]",19.9972390929,92.57966066239999,-13.9916947855
chr1,16865,18223,NC_023642.1,2803_006_autosomes_peak_5,177,.,12.1047,21.5329,17.7725,874,0,1,"[20.0244683415, 92.645194224, -14.0030020425]",20.0244683415,92.645194224,-14.0030020425,"[20.0294211033, 92.6571142048, -14.0050587335]",20.0294211033,92.6571142048,-14.0050587335,17544,18.223,"[20.0294211033, 92.6571142048, -14.0050587335]",20.0294211033,92.6571142048,-14.0050587335
chr1,18486,18714,NC_023642.1,2803_006_autosomes_peak_6,27,.,4.03491,5.27184,2.76836,29,0,1,"[20.0303802906, 92.6594227136, -14.005457047]",20.0303802906,92.6594227136,-14.005457047,"[20.0312118294, 92.6614240064, -14.005802353]",20.0312118294,92.6614240064,-14.005802353,18600,18.714,"[20.0312118294, 92.6614240064, -14.005802353]",20.0312118294,92.6614240064,-14.005802353
chr1,19573,19833,NC_023642.1,2803_006_autosomes_peak_7,39,.,4.8419,6.67379,3.97677,129,0,1,"[20.0343446883, 92.6689639648, -14.0071033085]",20.0343446883,92.6689639648,-14.0071033085,"[20.0352929343, 92.6712461408, -14.0074970785]",20.0352929343,92.6712461408,-14.0074970785,19703,19.833000000000002,"[20.0352929343, 92.6712461408, -14.0074970785]",20.0352929343,92.6712461408,-14.0074970785
chr1,33516,33645,NC_023642.1,2803_006_autosomes_peak_8,16,.,3.22793,3.94805,1.68706,10,0,1,"[20.0851962036, 92.7913500416, -14.028219982]",20.0851962036,92.7913500416,-14.028219982,"[20.0856666795, 92.792482352, -14.0284153525]",20.0856666795,92.792482352,-14.0284153525,33580,33.645,"[20.0856666795, 92.792482352, -14.0284153525]",20.0856666795,92.792482352,-14.0284153525
chr1,34548,34651,NC_023642.1,2803_006_autosomes_peak_9,39,.,4.8419,6.67379,3.97677,27,0,1,"[20.0889600108, 92.80040852479999, -14.029782946000001]",20.0889600108,92.80040852479999,-14.029782946000001,"[20.089335662099998, 92.80131261759999, -14.029938939500001]",20.089335662099998,92.80131261759999,-14.029938939500001,34599,34.650999999999996,"[20.089335662099998, 92.80131261759999, -14.029938939500001]",20.089335662099998,92.80131261759999,-14.029938939500001
chr1,48566,48910,NC_023642.1,2803_006_autosomes_peak_10,27,.,4.03491,5.27184,2.76836,184,0,1,"[20.1400850586, 92.9234529216, -14.051013207]",20.1400850586,92.9234529216,-14.051013207,"[20.141339661, 92.926472416, -14.051534195]",20.141339661,92.926472416,-14.051534195,48738,48.91,"[20.141339661, 92.926472416, -14.051534195]",20.141339661,92.926472416,-14.051534195
chr1,49453,49744,NC_023642.1,2803_006_autosomes_peak_11,27,.,4.03491,5.27184,2.76836,56,0,1,"[20.1433200363, 92.9312386528, -14.0523565685]",20.1433200363,92.9312386528,-14.0523565685,"[20.1443813424, 92.9337929344, -14.052797288]",20.1443813424,92.9337929344,-14.052797288,49598,49.744,"[20.1443813424, 92.9337929344, -14.052797288]",20.1443813424,92.9337929344,-14.052797288
chr1,80880,81011,NC_023642.1,2803_006_autosomes_peak_12,27,.,4.03491,5.27184,2.76836,60,0,1,"[20.257937448, 93.207092288, -14.099952759999999]",20.257937448,93.207092288,-14.099952759999999,"[20.2584152181, 93.2082421536, -14.1001511595]",20.2584152181,93.2082421536,-14.1001511595,80945,81.011,"[20.2584152181, 93.2082421536, -14.1001511595]",20.2584152181,93.2082421536,-14.1001511595
chr1,81315,81424,NC_023642.1,2803_006_autosomes_peak_13,16,.,3.22793,3.94805,1.68706,49,0,1,"[20.2595239365, 93.210910544, -14.1006115675]",20.2595239365,93.210910544,-14.1006115675,"[20.259921470400002, 93.2118673024, -14.100776648]",20.259921470400002,93.2118673024,-14.100776648,81369,81.42399999999999,"[20.259921470400002, 93.2118673024, -14.100776648]",20.259921470400002,93.2118673024,-14.100776648
chr1,98063,98291,NC_023642.1,2803_006_autosomes_peak_14,16,.,3.22793,3.94805,1.68706,61,0,1,"[20.3206055673, 93.35791778880001, -14.1259764135]",20.3206055673,93.35791778880001,-14.1259764135,"[20.3214371061, 93.3599190816, -14.1263217195]",20.3214371061,93.3599190816,-14.1263217195,98177,98.291,"[20.3214371061, 93.3599190816, -14.1263217195]",20.3214371061,93.3599190816,-14.1263217195
chr1,98443,99024,NC_023642.1,2803_006_autosomes_peak_15,27,.,4.03491,5.27184,2.76836,35,0,1,"[20.321991465300002, 93.3612532768, -14.1265519235]",20.321991465300002,93.3612532768,-14.1265519235,"[20.3241104304, 93.36635306240001, -14.127431847999999]",20.3241104304,93.36635306240001,-14.127431847999999,98733,99.024,"[20.3241104304, 93.36635306240001, -14.127431847999999]",20.3241104304,93.36635306240001,-14.127431847999999
chr1,99234,99342,NC_023642.1,2803_006_autosomes_peak_16,16,.,3.22793,3.94805,1.68706,92,0,1,"[20.3248763214, 93.3681963584, -14.127749892999999]",20.3248763214,93.3681963584,-14.127749892999999,"[20.325270208200003, 93.3691443392, -14.127913459]",20.325270208200003,93.3691443392,-14.127913459,99288,99.342,"[20.325270208200003, 93.3691443392, -14.127913459]",20.325270208200003,93.3691443392,-14.127913459
chr1,102851,103153,NC_023642.1,2803_006_autosomes_peak_17,52,.,5.64888,8.14205,5.28039,59,1,2,"[20.338067882100002, 93.3999449376, -14.1332278395]",20.338067882100002,93.3999449376,-14.1332278395,"[20.3391693063, 93.4025957728, -14.1336852185]",20.3391693063,93.4025957728,-14.1336852185,103002,3.1530000000000005,"[20.3391693063, 93.4025957728, -14.1336852185]",20.3391693063,93.4025957728,-14.1336852185
chr1,103347,104120,NC_023642.1,2803_006_autosomes_peak_18,39,.,4.8419,6.67379,3.97677,655,1,2,"[20.3398768437, 93.4042986272, -14.1339790315]",20.3398768437,93.4042986272,-14.1339790315,"[20.342696052, 93.411083712, -14.13514974]",20.342696052,93.411083712,-14.13514974,103733,4.12,"[20.342696052, 93.411083712, -14.13514974]",20.342696052,93.411083712,-14.13514974
chr1,104345,105124,NC_023642.1,2803_006_autosomes_peak_19,39,.,4.8419,6.67379,3.97677,703,1,2,"[20.3435166495, 93.413058672, -14.1354905025]",20.3435166495,93.413058672,-14.1354905025,"[20.346357740400002, 93.4198964224, -14.136670298]",20.346357740400002,93.4198964224,-14.136670298,104734,5.124,"[20.346357740400002, 93.4198964224, -14.136670298]",20.346357740400002,93.4198964224,-14.136670298
chr1,105366,105586,NC_023642.1,2803_006_autosomes_peak_20,66,.,6.45586,9.66788,6.66308,160,1,2,"[20.347240338600002, 93.4220206016, -14.137036807]",20.347240338600002,93.4220206016,-14.137036807,"[20.3480427006, 93.4239516736, -14.137369996999999]",20.3480427006,93.4239516736,-14.137369996999999,105476,5.586,"[20.3480427006, 93.4239516736, -14.137369996999999]",20.3480427006,93.4239516736,-14.137369996999999
chr1,105790,106584,NC_023642.1,2803_006_autosomes_peak_21,52,.,5.64888,8.14205,5.28039,366,1,2,"[20.348786709000002, 93.425742304, -14.137678955]",20.348786709000002,93.425742304,-14.137678955,"[20.3516825064, 93.4327117184, -14.138881468]",20.3516825064,93.4327117184,-14.138881468,106187,6.584,"[20.3516825064, 93.4327117184, -14.138881468]",20.3516825064,93.4327117184,-14.138881468
chr1,108642,108920,NC_023642.1,2803_006_autosomes_peak_22,27,.,4.03491,5.27184,2.76836,110,1,2,"[20.3591882382, 93.4507760192, -14.141998309]",20.3591882382,93.4507760192,-14.141998309,"[20.360202132, 93.453216192, -14.14241934]",20.360202132,93.453216192,-14.14241934,108781,8.92,"[20.360202132, 93.453216192, -14.14241934]",20.360202132,93.453216192,-14.14241934
chr1,109539,109687,NC_023642.1,2803_006_autosomes_peak_23,27,.,4.03491,5.27184,2.76836,124,1,2,"[20.3624596869, 93.45864952640001, -14.143356815499999]",20.3624596869,93.45864952640001,-14.143356815499999,"[20.362999457700003, 93.4599486112, -14.1435809615]",20.362999457700003,93.4599486112,-14.1435809615,109613,9.687,"[20.362999457700003, 93.4599486112, -14.1435809615]",20.362999457700003,93.4599486112,-14.1435809615
