chromosome,timepoint,gene_name,middle_x,middle_y,middle_z,cluster
chr28,24hrs,LOC103246556,-6.225556565,-5.41294364,-18.688742655,-1
chr28,24hrs,LOC103246557,-6.3260633252,-5.6410478912,-18.7304858124,-1
chr28,24hrs,ZNF479,-6.2536391924,-6.1876401285,-18.57323094,-1
chr28,24hrs,LOC103246564,-5.8129559,-6.1437778750000005,-18.219145,-1
chr28,24hrs,LOC103246563,-5.9304944888,-6.2240565043,-18.1901253463,-1
chr28,24hrs,LOC103246561,-6.3733947488,-6.5143926768,-18.1026736688,-1
chr28,24hrs,LOC103246567,-6.4984415768,-6.5963651223,-18.0779828843,-1
chr28,24hrs,LOC103246565,-6.5454228008,-6.6271629113,-18.0687063333,-1
chr28,24hrs,LOC103246926,-6.6337525088,-6.6850660368,-18.0512654288,-1
chr28,24hrs,VKORC1L1,-7.0690309178,-6.488568714,-17.465138987,1
chr28,24hrs,GUSB,-7.4342162374,-6.7714592474,-17.3225172033,1
chr28,24hrs,LOC103246927,-7.3978963356,-6.5342322756,-17.1727827002,-1
chr28,24hrs,LOC103246928,-7.3701388196,-6.3529313596,-17.058347978199997,-1
chr28,24hrs,LOC103246572,-7.3352639864,-6.3724553284,-17.104523554,-1
chr28,24hrs,LOC103246573,-7.1038319384,-6.5464268404,-17.445057274,1
chr28,24hrs,ASL,-6.67285247555,-6.5622538048,-17.1683774596,1
chr28,24hrs,TRNAT-UGU,-6.8833760506,-6.712147381099999,-17.7694404535,1
chr28,24hrs,CRCP,-6.287813245000001,-6.763757761,-17.4750060274,1
chr28,24hrs,TPST1,-7.219518162250001,-6.92225909875,-17.754699162999998,-1
chr28,24hrs,LOC103246577,-6.478806517000001,-6.610388359,-18.106866785,-1
chr28,24hrs,LOC103246580,-6.5503350883,-6.5234297116,-18.1584543945,-1
chr28,24hrs,LOC103246582,-7.3145410022,-6.858883724,-17.9123333856,-1
chr28,24hrs,LOC103246581,-7.250715839,-6.82207838,-17.935213872,-1
chr28,24hrs,LOC103246584,-7.1347509419,-6.755206198,-17.9767857712,-1
chr28,24hrs,KCTD7,-6.0072638152,-6.7779909496,-17.725566896,-1
chr28,24hrs,RABGEF1,-6.2841534648,-6.5976604168,-16.9457585232,1
chr28,24hrs,LOC103246588,-6.41027737725,-6.92635067275,-17.541702012,1
chr28,24hrs,LOC103246932,-6.622761628,-6.7368871832,-17.1309538792,1
chr28,24hrs,LOC103246592,-6.643311344,-6.7519188736,-17.1547226816,1
chr28,24hrs,TMEM248,-6.919259742,-6.9537693948,-17.473898038799998,1
chr28,24hrs,SBDS,-6.5585400128,-6.80856688,-17.574879972799998,1
chr28,24hrs,LOC103246597,-5.9042336126,-6.269781018066666,-18.58850287676667,-1
chr28,24hrs,CALN1,-6.80763362375,-4.983931468350001,-18.84787263115,-1
chr28,24hrs,WBSCR17,-7.478322123714285,-5.896766672357143,-18.02854575807143,-1
chr28,24hrs,LOC103246599,-7.3134352907,-5.0986556190000005,-18.6524293934,-1
chr28,24hrs,LOC103246601,-7.551276545,-6.0033778818000005,-17.9358345107,-1
chr28,24hrs,AUTS2,-7.962462875938462,-6.181027060430769,-16.668594863753846,-1
chr28,24hrs,LOC103246604,-7.7850360165,-6.659653767,-17.81871839,-1
chr28,24hrs,LOC103246603,-7.7155600131,-6.8832880938,-17.894981146,-1
chr28,24hrs,LOC103246606,-7.3580032224,-4.2125713194,-17.3877977967,-1
chr28,24hrs,LOC103246608,-7.1434038732000005,-5.1228066032,-15.9063081189,-1
chr28,24hrs,LOC103246609,-7.506257542,-5.6944993904,-15.966489256,-1
chr28,24hrs,LOC103246934,-6.8758483404,-6.0281635069,-16.1509988364,-1
