gene_name,expr_delta_12h,expr_delta_18h,expr_delta_24h,acc_delta_12h_tss,acc_delta_18h_tss,acc_delta_24h_tss
MAL,-0.370408227312653,0.227955771718343,0.274101362777653,0.3881699999999997,1.8179499999999997,-0.44442000000000004
LOC103241048,1.15417032017484,2.45990260294929,-2.46690431997138,-0.28593000000000046,1.5757400000000001,1.4778799999999999
MRPS5,-0.252966086606748,-0.376880723920362,-0.258994755416721,6.26444,-1.3252900000000003,-0.44442000000000004
ZNF514,0.430018031609379,0.0240627821311459,0.641100618868425,-0.7671000000000001,0.06536000000000008,0.5348000000000006
LOC103241054,-0.237903644506745,-0.481407531837158,-0.733729471298952,,0.06536000000000008,0.5348000000000006
ZNF2,,,,-3.7470800000000004,-10.079949999999998,1.6501100000000006
LOC103241052,0.0371814756229421,-0.165107979690246,-0.226418668688459,2.4266999999999967,-6.2755,-14.208839999999999
PROM2,1.19713866803202,0.712602677850175,0.155731438599328,-1.2482700000000007,0.4871699999999999,-1.0972399999999998
LOC103241365,,,,,,
KCNIP3,3.79367111409918,6.09132127631457,6.99024409957778,-0.9600300000000002,1.33352,0.34448000000000034
FAHD2A,-0.148586335381381,-0.178319411174678,-0.425169157495244,1.7432999999999996,-2.52815,-2.1944799999999995
LOC103241058,2.64788468687659,4.02044135128164,-1.4807389662175,,0.4871699999999999,
LOC103241366,-0.113896199613243,0.560314706683554,1.37941604062782,-8.256700000000002,-12.0067,
LOC103241059,0.0,0.0,3.39602195831165,-0.8624099999999997,1.2138,-0.7708399999999997
ADRA2B,0.0,2.56952512592658,0.0,-0.5741700000000005,0.1850900000000002,-6.846019999999999
ASTL,,,,-1.9223700000000004,0.6096499999999994,-0.5985899999999997
DUSP2,1.31223666394192,2.05124546176254,-0.476148445562548,0.0023100000000000342,0.6695100000000007,-1.7319899999999997
LOC103241064,-0.816058167022224,-0.374692212340622,-0.210014826941355,-0.7671000000000001,0.9117199999999999,-1.25141
STARD7,-0.295183622500964,-0.28442648905527,-0.901154371458526,-6.8248000000000015,7.80509,6.9726300000000005
TMEM127,-0.66713535134937,-0.648822386023033,-0.334833708660788,-11.83399,0.5470299999999999,-0.29025999999999996
CIAO1,-0.270003637630299,-0.291790588192097,-0.507546365071464,-3.4588800000000006,2.78951,9.892230000000001
SNRNP200,-0.310726516628264,-0.198767893066051,-0.549745698548456,5.39512,-0.11697999999999986,0.67089
LOC103241070,,,,,,
ITPRIPL1,0.510413591748693,0.436087641330825,-0.830428394210533,6.262129999999999,2.9065200000000004,-2.6931399999999996
NCAPH,-0.353076934409393,0.171821803568144,-0.136671167481374,-13.3612,-9.4132,-1.25141
NEURL3,-0.498601454591247,-0.677226344488569,-1.28908212279106,0.6764099999999997,2.1798900000000003,0.036150000000000126
ARID5A,0.0796013542034155,0.25888865102234,0.936852886740296,-4.997669999999999,1.5186099999999998,0.036150000000000126
LOC103241076,0.0385268057264765,0.575771071247134,0.879087657627793,-4.997669999999999,1.5186099999999998,-2.8472999999999997
KANSL3,-0.483123852370248,-0.114813105627681,-0.0057745336720397,1.8316899999999996,0.24494999999999978,-0.6166699999999996
FER1L5,0.814343358685381,0.186226952343397,-0.0432726138400209,-0.28593000000000046,0.42730000000000024,1.95845
LMAN2L,0.0560066720852116,0.231777628274908,0.428343816170594,-9.906979999999999,-10.92906,1.9765300000000003
CNNM4,,,,-6.622499999999999,-9.230900000000002,-3.6542899999999996
CNNM3,-0.0636859539847031,0.0084094541341983,0.761849027903155,1.64107,16.99804,-15.342200000000002
ANKRD23,0.781479240113857,0.839476323342888,1.03025563813178,0.5811000000000002,0.12522000000000055,-1.0972399999999998
ANKRD39,-0.0434729604286142,0.168408826259776,0.139827616684988,1.0622699999999998,1.33352,-0.7708399999999997
SEMA4C,0.0422353049330351,1.08299713135597,1.23123509979641,2.5057899999999997,2.1200299999999994,-0.11801999999999957
FAM178B,0.0,3.23393926303235,3.40459056307748,0.6764099999999997,0.9715900000000004,-2.5389699999999995
LOC103241089,-0.914035389499317,-0.97380658495801,-1.9078490510065,24.84879,-23.91836,-15.496419999999999
ACTR1B,-0.251319157788335,-0.560808498544208,-1.01205735878005,-0.28593000000000046,0.6695100000000007,0.1903100000000002
LOC103241090,0.731465615537088,2.48152631758632,0.515277079988054,-11.048400000000004,-14.6056,-10.99895
ZAP70,-0.664148591540005,-1.35393836348669,-0.773589176885203,-2.21061,-1.0830799999999998,0.5167299999999999
TMEM131,0.112221833894431,0.500547147409287,0.821722973105194,-2.49885,0.4871699999999999,1.4778799999999999
VWA3B,-0.0313205360131546,-0.251397382778093,-1.04133738275122,-2.4894999999999996,-2.2858599999999996,-3.80844
CNGA3,0.0,-1.57766577669002,-0.492184713059255,0.018499999999999517,3.521600000000001,-11.189269999999999
LOC103241367,-0.523598785419854,-0.128232836096474,-0.346757048679456,-0.28361000000000036,1.39614,-3.0195399999999997
INPP4A,0.306243841884176,-0.130750997359821,0.517964364088576,2.69872,3.2086,-3.0195399999999997
LOC103241099,0.0840978800355281,-0.197467728452789,-0.443591981676241,-3.6541200000000007,0.3674300000000006,-1.0791699999999995
UNC50,0.105704912087849,-0.107714175887151,0.0726449690635887,0.5811000000000002,-6.51496,-3.9626099999999997
MGAT4A,0.492803042022226,0.341007565244745,0.480032771838172,-2.1129800000000003,0.1850900000000002,-0.6166699999999996
KIAA1211L,-0.0493244171399028,0.334197003505777,0.748183728351668,-6.82939,-4.04397,-1.7319899999999997
TSGA10,0.0395073990942974,-0.268016417986835,-0.343381859619358,-0.47886000000000006,5.75041,0.9973000000000001
