gene_name,gene_id,start,end,chromosome,chromosome_nc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MAL,gene-MAL,66521,92476,chr14,NC_023655.1,450.675691334301,0.227955771718343,0.138484012380097,1.64608006224338,0.099747276680874,0.197879505624286
LOC103241048,gene-LOC103241048,84832,88407,chr14,NC_023655.1,0.656420745789787,2.45990260294929,3.61988120693362,0.679553405851418,0.496787280919659,NA
MRPS5,gene-MRPS5,124884,155600,chr14,NC_023655.1,181.587261974831,-0.376880723920362,0.217103931346666,-1.73594610462659,0.0825733646328802,0.169907193951952
ZNF514,gene-ZNF514,182262,203644,chr14,NC_023655.1,7.33645571043954,0.0240627821311459,0.855878465691749,0.0281147184976755,0.977570655050475,0.986220825293521
LOC103241054,gene-LOC103241054,197937,200437,chr14,NC_023655.1,30.2741468020259,-0.481407531837158,0.467281433261113,-1.03023038702278,0.302901868398013,0.452634274483414
ZNF2,gene-ZNF2,204451,219759,chr14,NC_023655.1,0.0,NA,NA,NA,NA,NA
LOC103241052,gene-LOC103241052,246232,255025,chr14,NC_023655.1,542.587868086725,-0.165107979690246,0.122197284190871,-1.35115915859757,0.176644454304125,0.305343088099087
PROM2,gene-PROM2,305442,323187,chr14,NC_023655.1,10.3855491434169,0.712602677850175,0.819210387329076,0.869865285978024,0.384374028234028,0.537076833663512
LOC103241365,gene-LOC103241365,323910,328375,chr14,NC_023655.1,0.0,NA,NA,NA,NA,NA
KCNIP3,gene-KCNIP3,329142,420937,chr14,NC_023655.1,4.9987104503369,6.09132127631457,1.78937333757627,3.40416454654753,0.000663667611961,0.002811895445981
FAHD2A,gene-FAHD2A,437719,446738,chr14,NC_023655.1,110.719482208449,-0.178319411174678,0.240642070667348,-0.741015112944144,0.458684276944582,0.607985575229546
LOC103241058,gene-LOC103241058,447152,448523,chr14,NC_023655.1,0.760897083145549,4.02044135128164,2.7929969364968,1.43947216652675,0.150016790438777,NA
LOC103241366,gene-LOC103241366,461877,467528,chr14,NC_023655.1,15.4637234017055,0.560314706683554,0.610607437144114,0.91763491991551,0.358810029714769,0.512033295772019
LOC103241059,gene-LOC103241059,467715,480653,chr14,NC_023655.1,0.230051306918664,0.0,5.39771667955978,0.0,1.0,NA
ADRA2B,gene-ADRA2B,558876,562959,chr14,NC_023655.1,0.177896231460551,2.56952512592658,5.35188313025668,0.480116075666873,0.631144857981244,NA
ASTL,gene-ASTL,568071,577182,chr14,NC_023655.1,0.0,NA,NA,NA,NA,NA
DUSP2,gene-DUSP2,580686,582939,chr14,NC_023655.1,0.216655148743388,2.05124546176254,5.37575571132613,0.381573414402145,0.702777807004879,NA
LOC103241064,gene-LOC103241064,583074,585805,chr14,NC_023655.1,80.0886783354765,-0.374692212340622,0.275915093720608,-1.35799824245945,0.174464241844024,0.302689836478409
STARD7,gene-STARD7,613118,636542,chr14,NC_023655.1,832.815594161537,-0.28442648905527,0.11752849512259,-2.42006407687425,0.0155177724205326,0.0438277632204205
TMEM127,gene-TMEM127,671259,685217,chr14,NC_023655.1,412.694415542264,-0.648822386023033,0.14825067706152,-4.37652224518199,1.20587889590283e-05,7.68560547862294e-05
CIAO1,gene-CIAO1,685378,690752,chr14,NC_023655.1,126.617440582777,-0.291790588192097,0.236149504018412,-1.23561804376835,0.216600574408924,0.354823001334573
SNRNP200,gene-SNRNP200,693873,724226,chr14,NC_023655.1,1734.93722943434,-0.198767893066051,0.0992232501518002,-2.00323908722964,0.0451516320747951,0.104851413777084
LOC103241070,gene-LOC103241070,725966,727837,chr14,NC_023655.1,0.0,NA,NA,NA,NA,NA
ITPRIPL1,gene-ITPRIPL1,745194,748203,chr14,NC_023655.1,37.5721857854509,0.436087641330825,0.39910723751911,1.09265781307698,0.274544068938106,0.421022279453188
NCAPH,gene-NCAPH,755840,792053,chr14,NC_023655.1,414.784118377404,0.171821803568144,0.136370261062634,1.25996534896437,0.207681862610689,0.344973777857374
NEURL3,gene-NEURL3,846637,854279,chr14,NC_023655.1,4.52860487302822,-0.677226344488569,1.05706615050096,-0.640666001997717,0.521739707447965,0.662791900099094
ARID5A,gene-ARID5A,876508,892267,chr14,NC_023655.1,50.1549051179785,0.25888865102234,0.330261145595624,0.783890731546503,0.433104228696313,0.585002486773843
LOC103241076,gene-LOC103241076,876620,880202,chr14,NC_023655.1,106.908811663609,0.575771071247134,0.245853538901275,2.34192712384889,0.0191844604926247,0.0523815852931835
LOC103241077,gene-LOC103241077,900166,902709,chr14,NC_023655.1,12.5507850223073,1.82903102300924,0.758578889174831,2.41112829411695,0.0159032531862872,0.0447471483825988
KANSL3,gene-KANSL3,925096,971817,chr14,NC_023655.1,256.248264653194,-0.114813105627681,0.163607873310773,-0.701757826835107,0.482830203442619,0.629685144183089
FER1L5,gene-FER1L5,974499,1038043,chr14,NC_023655.1,3.05954097379148,0.186226952343397,1.39025383850134,0.133951762754452,0.893440718315294,0.936028952415321
LMAN2L,gene-LMAN2L,1039095,1071178,chr14,NC_023655.1,123.41425796149,0.231777628274908,0.235698804127124,0.983363615837011,0.325428510684834,0.477299025229909
CNNM4,gene-CNNM4,1095514,1137937,chr14,NC_023655.1,NA,NA,NA,NA,NA,NA
CNNM3,gene-CNNM3,1141972,1160386,chr14,NC_023655.1,86.8689017319402,0.0084094541341983,0.259186107878768,0.0324456206508253,0.974116681603851,0.984551076001725
ANKRD23,gene-ANKRD23,1164356,1170437,chr14,NC_023655.1,42.4512298045369,0.839476323342888,0.415425985379212,2.02076026268937,0.0433045881810871,0.101422928496018
ANKRD39,gene-ANKRD39,1168933,1187869,chr14,NC_023655.1,59.2499167299732,0.168408826259776,0.336091435275035,0.501080386419135,0.616314549838997,0.744018549945342
SEMA4C,gene-SEMA4C,1189547,1199906,chr14,NC_023655.1,2.82260969069364,1.08299713135597,1.538701371165,0.703838413126257,0.48153340864193,0.628293372254884
FAM178B,gene-FAM178B,1204642,1303606,chr14,NC_023655.1,0.499319261806993,3.23393926303235,3.67017252970793,0.881140937341631,0.378241542226405,NA
LOC103241089,gene-LOC103241089,1331853,1334144,chr14,NC_023655.1,185.658825212134,-0.97380658495801,0.236501503129169,-4.11754924207036,3.82922728207342e-05,0.000220126938085
ACTR1B,gene-ACTR1B,1342290,1350496,chr14,NC_023655.1,190.259519290321,-0.560808498544208,0.202951103070709,-2.76326903406295,0.0057225576761909,0.018775569929597
LOC103241090,gene-LOC103241090,1350500,1390176,chr14,NC_023655.1,6.5722078902508,2.48152631758632,1.09066023428581,2.27525148490563,0.0228908479668071,0.0604896091934717
ZAP70,gene-ZAP70,1403294,1430205,chr14,NC_023655.1,5.37774103677947,-1.35393836348669,1.04498044046531,-1.29565904877971,0.195092975803171,0.329022750563582
TMEM131,gene-TMEM131,1454466,1699469,chr14,NC_023655.1,919.20568760306,0.500547147409287,0.1146191722884,4.3670455597937,1.25938465288399e-05,8.00486923385576e-05
VWA3B,gene-VWA3B,1804752,2039785,chr14,NC_023655.1,1.89507766197159,-0.251397382778093,2.16974205807186,-0.115865101034865,0.907759454704274,0.946019723710471
CNGA3,gene-CNGA3,2039281,2124527,chr14,NC_023655.1,0.197810121957516,-1.57766577669002,5.31010360079092,-0.297106402303532,0.766385276623332,NA
LOC103241095,gene-LOC103241095,2069005,2070831,chr14,NC_023655.1,488.848152895023,-0.365124509543625,0.144020399355352,-2.53522772591908,0.0112374247459825,0.0333205778362905
LOC103241367,gene-LOC103241367,2161399,2236578,chr14,NC_023655.1,47.2730290669554,-0.128232836096474,0.359937387937808,-0.356264284827868,0.721642653473616,0.819925888216597
INPP4A,gene-INPP4A,2161649,2306023,chr14,NC_023655.1,244.603930483092,-0.130750997359821,0.171422844169183,-0.762739633644036,0.44561868878465,0.596702359715062
LOC103241099,gene-LOC103241099,2312808,2322096,chr14,NC_023655.1,83.7786090294489,-0.197467728452789,0.284466689993491,-0.694168194024076,0.487576736394868,0.634217883839531
UNC50,gene-UNC50,2322167,2333518,chr14,NC_023655.1,113.686674716447,-0.107714175887151,0.246072438235534,-0.437733606654677,0.661579404814972,0.777141615148421
MGAT4A,gene-MGAT4A,2339509,2457872,chr14,NC_023655.1,83.0908213046757,0.341007565244745,0.287439965759347,1.18636100009226,0.235479766349756,0.376666680039974
KIAA1211L,gene-KIAA1211L,2520454,2665348,chr14,NC_023655.1,12.3228993323473,0.334197003505777,0.693300413449992,0.482037796346825,0.629779096694915,0.75373328543061
TSGA10,gene-TSGA10,2714017,2865111,chr14,NC_023655.1,135.084388389021,-0.268016417986835,0.239895028746702,-1.11722372650675,0.263898678263399,0.408782762499149
LIPT1,gene-LIPT1,2865856,2887132,chr14,NC_023655.1,23.8526042796686,0.274348828439523,0.482418440541121,0.568694737563909,0.569563319705808,0.705316833830892
LOC103241368,gene-LOC103241368,2871608,2882388,chr14,NC_023655.1,0.745628853418675,1.71702795353766,2.82231447548198,0.608375844879735,0.542938228265944,NA
MITD1,gene-MITD1,2894096,2902790,chr14,NC_023655.1,67.0020324561159,0.724159693717627,0.340372931691142,2.12754783442867,0.0333745912774736,0.0823604448509788
MRPL30,gene-MRPL30,2902811,2921394,chr14,NC_023655.1,399.613740574358,-0.469401646671344,0.145854532305356,-3.21828632440864,0.0012895901518155,0.0050935046578883
LOC103241107,gene-LOC103241107,2903509,2917048,chr14,NC_023655.1,0.115025653459332,0.0,5.39771667962051,0.0,1.0,NA
LYG2,gene-LYG2,2946878,2968568,chr14,NC_023655.1,0.410898263849121,2.54220635295111,4.72491085819361,0.538043241290489,0.590547196024399,NA
LYG1,gene-LYG1,2986476,3006837,chr14,NC_023655.1,0.177896231460551,2.56952512592658,5.35188313025668,0.480116075666873,0.631144857981244,NA
LOC103241110,gene-LOC103241110,3003135,3006653,chr14,NC_023655.1,28.106201398721,0.856998313661499,0.485866043220375,1.76385718989789,0.0777560260046724,0.162066578004915
TXNDC9,gene-TXNDC9,3049413,3065145,chr14,NC_023655.1,178.81622303778,-0.201998146921089,0.206132937136075,-0.979941147337084,0.327115170284651,0.479130775781372
EIF5B,gene-EIF5B,3066147,3128498,chr14,NC_023655.1,906.531169007877,0.078946620442827,0.115825001081954,0.681602587570596,0.495490278331646,0.641016797750982
REV1,gene-REV1,3128824,3218894,chr14,NC_023655.1,1.4840273541536,-0.0610754844713653,2.38371211307317,-0.0256220053321056,0.979558834113652,NA
LOC103241115,gene-LOC103241115,3259224,3261158,chr14,NC_023655.1,0.0688753225778613,-0.666306628929285,5.39121315312755,-0.12359122334882,0.901638941958618,NA
AFF3,gene-AFF3,3268751,3880415,chr14,NC_023655.1,0.123875824356586,2.05127526138938,5.37575573338472,0.381578956173635,0.702773695773176,NA
LOC103241117,gene-LOC103241117,3932958,3935097,chr14,NC_023655.1,0.0,NA,NA,NA,NA,NA
