seqid,start,end,id,name,seqid_old,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos,center_of_mass,distance_from_com
chr1,2628,4911,gene-SCGB1C1,SCGB1C1,NC_023642.1,0,1,"[48.9684795368, 22.983705761200003, -86.8725962808]",48.9684795368,22.983705761200003,-86.8725962808,"[48.9697822166, 22.9808700469, -86.8944413946]",48.9697822166,22.9808700469,-86.8944413946,3769,48.9697822166,22.9808700469,-86.8944413946,4.9110000000000005,"[48.9697822166, 22.9808700469, -86.8944413946]","[52.968996225218085, 21.13624065820777, -89.32461717684377]",5.03012172824459
chr1,4916,10379,gene-ODF3,ODF3,NC_023642.1,0,1,"[48.9697850696, 22.980863836400005, -86.8944892376]",48.9697850696,22.980863836400005,-86.8944892376,"[48.9729022574, 22.974078244100003, -86.9467624994]",48.9729022574,22.974078244100003,-86.9467624994,7647,48.9729022574,22.974078244100003,-86.9467624994,10.379,"[48.9729022574, 22.974078244100003, -86.9467624994]","[52.968996225218085, 21.13624065820777, -89.32461717684377]",5.000060685510879
chr1,14423,18444,gene-BET1L,BET1L,NC_023642.1,0,1,"[48.9752097638, 22.969055191700004, -86.98545791779999]",48.9752097638,22.969055191700004,-86.98545791779999,"[48.9775041464, 22.9640607076, -87.02393325839999]",48.9775041464,22.9640607076,-87.02393325839999,16433,48.9775041464,22.9640607076,-87.02393325839999,18.444,"[48.9775041464, 22.9640607076, -87.02393325839999]","[52.968996225218085, 21.13624065820777, -89.32461717684377]",4.956418226987464
chr1,18597,25398,gene-RIC8A,RIC8A,NC_023642.1,0,1,"[48.9775914482, 22.963870666300004, -87.0253972542]",48.9775914482,22.963870666300004,-87.0253972542,"[48.9814720988, 22.9554231442, -87.09047330279999]",48.9814720988,22.9554231442,-87.09047330279999,21997,48.9814720988,22.9554231442,-87.09047330279999,25.398,"[48.9814720988, 22.9554231442, -87.09047330279999]","[52.968996225218085, 21.13624065820777, -89.32461717684377]",4.919468713797715
chr1,25740,49471,gene-SIRT3,SIRT3,NC_023642.1,0,1,"[48.981667244, 22.954998346000004, -87.09374576399999]",48.981667244,22.954998346000004,-87.09374576399999,"[48.9952081526, 22.9255220709, -87.3208182106]",48.9952081526,22.9255220709,-87.3208182106,37605,48.9952081526,22.9255220709,-87.3208182106,49.471,"[48.9952081526, 22.9255220709, -87.3208182106]","[52.968996225218085, 21.13624065820777, -89.32461717684377]",4.796637355169483
chr1,28649,29165,gene-LOC103234607,LOC103234607,NC_023642.1,0,1,"[48.9833271194, 22.951385077100003, -87.1215808214]",48.9833271194,22.951385077100003,-87.1215808214,"[48.983621549, 22.950744153500004, -87.12651821899999]",48.983621549,22.950744153500004,-87.12651821899999,28907,48.983621549,22.950744153500004,-87.12651821899999,29.165000000000003,"[48.983621549, 22.950744153500004, -87.12651821899999]","[52.968996225218085, 21.13624065820777, -89.32461717684377]",4.899721754624651
chr1,49510,67353,gene-PSMD13,PSMD13,NC_023642.1,0,1,"[48.995230406, 22.925473629000003, -87.321191386]",48.995230406,22.925473629000003,-87.321191386,"[49.0054116218, 22.9033108387, -87.4919239158]",49.0054116218,22.9033108387,-87.4919239158,58431,49.0054116218,22.9033108387,-87.4919239158,67.353,"[49.0054116218, 22.9033108387, -87.4919239158]","[52.968996225218085, 21.13624065820777, -89.32461717684377]",4.710764748988533
chr1,92213,99919,gene-NLRP6,NLRP6,NC_023642.1,0,1,"[49.0195967378, 22.872432232700003, -87.7297993118]",49.0195967378,22.872432232700003,-87.7297993118,"[49.0239937814, 22.8628606101, -87.8035349434]",49.0239937814,22.8628606101,-87.8035349434,96066,49.0239937814,22.8628606101,-87.8035349434,99.919,"[49.0239937814, 22.8628606101, -87.8035349434]","[52.968996225218085, 21.13624065820777, -89.32461717684377]",4.5670506786000615
chr1,102388,109337,gene-ATHL1,ATHL1,NC_023642.1,1,2,"[49.0254025928, 22.8597938652, -87.8271598168]",49.0254025928,22.8597938652,-87.8271598168,"[49.0293676922, 22.8511625123, -87.8936520182]",49.0293676922,22.8511625123,-87.8936520182,105862,49.0293676922,22.8511625123,-87.8936520182,9.337,"[49.0293676922, 22.8511625123, -87.8936520182]","[52.968996225218085, 21.13624065820777, -89.32461717684377]",4.528718497441165
chr1,112164,113988,gene-IFITM5,IFITM5,NC_023642.1,1,2,"[49.0309807784, 22.8476510956, -87.9207024504]",49.0309807784,22.8476510956,-87.9207024504,"[49.032021552799996, 22.845385505200003, -87.9381555768]",49.0320215528,22.845385505200003,-87.9381555768,113076,49.0320215528,22.845385505200003,-87.9381555768,13.988,"[49.032021552799996, 22.845385505200003, -87.9381555768]","[52.968996225218085, 21.13624065820777, -89.32461717684377]",4.5103460452228665
