seqid,start,end,id,name,seqid_old,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos,center_of_mass,distance_from_com
chr1,2628,4911,gene-SCGB1C1,SCGB1C1,NC_023642.1,0,1,"[22.467506623600006, 8.169889398000002, 64.8707588584]",22.46750662360001,8.169889398000002,64.8707588584,"[22.479900345700003, 8.186220838500002, 64.8590648758]",22.479900345700003,8.186220838500002,64.8590648758,3769,22.479900345700003,8.186220838500002,64.8590648758,4.9110000000000005,"[22.479900345700003, 8.186220838500002, 64.8590648758]","[24.013927097541632, 8.474281475019826, 69.38091812846946]",4.783656953038684
chr1,4916,10379,gene-ODF3,ODF3,NC_023642.1,0,1,"[22.479927489200005, 8.186256606000002, 64.8590392648]",22.479927489200005,8.186256606000002,64.8590392648,"[22.509584477300002, 8.2253361765, 64.8310566862]",22.5095844773,8.2253361765,64.8310566862,7647,22.5095844773,8.2253361765,64.8310566862,10.379,"[22.509584477300002, 8.2253361765, 64.8310566862]","[24.013927097541632, 8.474281475019826, 69.38091812846946]",4.798568497435554
chr1,14423,18444,gene-BET1L,BET1L,NC_023642.1,0,1,"[22.531538140100004, 8.254264930500002, 64.8103425094]",22.531538140100004,8.254264930500002,64.8103425094,"[22.553366942800004, 8.283029154000001, 64.7897461432]",22.553366942800004,8.283029154000001,64.7897461432,16433,22.553366942800004,8.283029154000001,64.7897461432,18.444,"[22.553366942800004, 8.283029154000001, 64.7897461432]","[24.013927097541632, 8.474281475019826, 69.38091812846946]",4.821687838738362
chr1,18597,25398,gene-RIC8A,RIC8A,NC_023642.1,0,1,"[22.554197533900005, 8.284123639500002, 64.7889624466]",22.554197533900005,8.284123639500002,64.7889624466,"[22.591118122600005, 8.332774593000002, 64.7541263644]",22.591118122600005,8.332774593000002,64.7541263644,21997,22.591118122600005,8.332774593000002,64.7541263644,25.398,"[22.591118122600005, 8.332774593000002, 64.7541263644]","[24.013927097541632, 8.474281475019826, 69.38091812846946]",4.8426864037323805
chr1,25740,49471,gene-SIRT3,SIRT3,NC_023642.1,0,1,"[22.592974738000002, 8.335221090000001, 64.752374572]",22.592974738,8.335221090000001,64.752374572,"[22.721803217700003, 8.504980798500002, 64.6308196438]",22.721803217700003,8.504980798500002,64.6308196438,37605,22.721803217700003,8.504980798500002,64.6308196438,49.471,"[22.721803217700003, 8.504980798500002, 64.6308196438]","[24.013927097541632, 8.474281475019826, 69.38091812846946]",4.922800238012738
chr1,28649,29165,gene-LOC103234607,LOC103234607,NC_023642.1,0,1,"[22.608766826300005, 8.356030621500002, 64.7374740922]",22.608766826300005,8.356030621500002,64.7374740922,"[22.611568035500003, 8.359721827500001, 64.734831037]",22.611568035500003,8.359721827500001,64.734831037,28907,22.611568035500003,8.359721827500001,64.734831037,29.165000000000003,"[22.611568035500003, 8.359721827500001, 64.734831037]","[24.013927097541632, 8.474281475019826, 69.38091812846946]",4.854468056672043
chr1,49510,67353,gene-PSMD13,PSMD13,NC_023642.1,0,1,"[22.722014937000004, 8.505259785000002, 64.630619878]",22.722014937000004,8.505259785000002,64.630619878,"[22.818879231100002, 8.632899685500002, 64.5392244634]",22.8188792311,8.632899685500002,64.5392244634,58431,22.8188792311,8.632899685500002,64.5392244634,67.353,"[22.818879231100002, 8.632899685500002, 64.5392244634]","[24.013927097541632, 8.474281475019826, 69.38091812846946]",4.989518682814639
chr1,92213,99919,gene-NLRP6,NLRP6,NC_023642.1,0,1,"[22.953836713100003, 8.8107356955, 64.4118865714]",22.953836713100003,8.8107356955,64.4118865714,"[22.9956702753, 8.8658605665, 64.3724148982]",22.9956702753,8.8658605665,64.3724148982,96066,22.9956702753,8.8658605665,64.3724148982,99.919,"[22.9956702753, 8.8658605665, 64.3724148982]","[24.013927097541632, 8.474281475019826, 69.38091812846946]",5.1259424254029256
chr1,102388,109337,gene-ATHL1,ATHL1,NC_023642.1,1,2,"[23.0090737356, 8.883522558000001, 64.3597681864]",23.0090737356,8.883522558000001,64.3597681864,"[23.0467977719, 8.933232229500002, 64.3241740186]",23.0467977719,8.933232229500002,64.3241740186,105862,23.0467977719,8.933232229500002,64.3241740186,9.337,"[23.0467977719, 8.933232229500002, 64.3241740186]","[24.013927097541632, 8.474281475019826, 69.38091812846946]",5.168813782702314
chr1,112164,113988,gene-IFITM5,IFITM5,NC_023642.1,1,2,"[23.0621447068, 8.953455174, 64.3096935592]",23.0621447068,8.953455174,64.3096935592,"[23.0720466556, 8.966503158, 64.3003506664]",23.0720466556,8.966503158,64.3003506664,113076,23.0720466556,8.966503158,64.3003506664,13.988,"[23.0720466556, 8.966503158, 64.3003506664]","[24.013927097541632, 8.474281475019826, 69.38091812846946]",5.190528555816531
