chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr26,1061722,1061858,NC_023667.1,2803_001_autosomes_peak_136724,14,.,2.88702,3.05827,1.41458,9,10,11,"[8.3115833814, 13.583710480799999, -48.361211425600004]",8.3115833814,13.583710480799999,-48.361211425600004,"[8.312427764599999, 13.5847898312, -48.3607741584]",8.312427764599999,13.5847898312,-48.3607741584,1061790,61.858000000000004,"[8.312427764599999, 13.5847898312, -48.3607741584]",8.312427764599999,13.5847898312,-48.3607741584
chr26,1067529,1068800,NC_023667.1,2803_001_autosomes_peak_136725,252,.,12.9916,27.6047,25.2812,183,10,11,"[8.347637302299999, 13.629797155599999, -48.3425407592]",8.347637302299999,13.629797155599999,-48.3425407592,"[8.35552856, 13.63988432, -48.338454240000004]",8.35552856,13.63988432,-48.338454240000004,1068164,68.8,"[8.35552856, 13.63988432, -48.338454240000004]",8.35552856,13.63988432,-48.338454240000004
chr26,1091711,1092680,NC_023667.1,2803_001_autosomes_peak_136726a,280,.,13.954,30.4499,28.0891,270,10,11,"[8.4977760857, 13.8217151804, -48.2647907928]",8.4977760857,13.8217151804,-48.2647907928,"[8.503792315999998, 13.829405551999999, -48.261675264000004]",8.503792315999998,13.829405551999999,-48.261675264000004,1092195,92.67999999999999,"[8.503792315999998, 13.829405551999999, -48.261675264000004]",8.503792315999998,13.829405551999999,-48.261675264000004
chr26,1091711,1092680,NC_023667.1,2803_001_autosomes_peak_136726b,706,.,26.9456,73.4792,70.699,521,10,11,"[8.4977760857, 13.8217151804, -48.2647907928]",8.4977760857,13.8217151804,-48.2647907928,"[8.503792315999998, 13.829405551999999, -48.261675264000004]",8.503792315999998,13.829405551999999,-48.261675264000004,1092195,92.67999999999999,"[8.503792315999998, 13.829405551999999, -48.261675264000004]",8.503792315999998,13.829405551999999,-48.261675264000004
chr26,1098965,1099162,NC_023667.1,2803_001_autosomes_peak_136727,29,.,3.84937,4.75735,2.97448,11,10,11,"[8.5428139955, 13.879285825999998, -48.241467732000004]",8.5428139955,13.879285825999998,-48.241467732000004,"[8.5440371094, 13.8808492968, -48.2408343376]",8.5440371094,13.8808492968,-48.2408343376,1099063,99.16199999999999,"[8.5440371094, 13.8808492968, -48.2408343376]",8.5440371094,13.8808492968,-48.2408343376
chr26,1107127,1107443,NC_023667.1,2803_001_autosomes_peak_136728,21,.,3.3682,3.87986,2.15898,14,11,12,"[8.573552335099999, 13.8872170581, -48.172295785100005]",8.573552335099999,13.8872170581,-48.172295785100005,"[8.5746303059, 13.887204512899999, -48.1693763559]",8.5746303059,13.887204512899999,-48.1693763559,1107285,7.443,"[8.5746303059, 13.887204512899999, -48.1693763559]",8.5746303059,13.887204512899999,-48.1693763559
chr26,1107627,1107971,NC_023667.1,2803_001_autosomes_peak_136729,38,.,4.33054,5.68452,3.84989,221,11,12,"[8.575257985099999, 13.8871972081, -48.1676764351]",8.575257985099999,13.8871972081,-48.1676764351,"[8.5764314723, 13.8871835513, -48.1644983223]",8.5764314723,13.8871835513,-48.1644983223,1107799,7.971,"[8.5764314723, 13.8871835513, -48.1644983223]",8.5764314723,13.8871835513,-48.1644983223
chr26,1109788,1110059,NC_023667.1,2803_001_autosomes_peak_136730,29,.,3.84937,4.75735,2.97448,109,11,12,"[8.5826298044, 13.8871114164, -48.1477116044]",8.5826298044,13.8871114164,-48.1477116044,"[8.5835542667, 13.8871006577, -48.1452079167]",8.5835542667,13.8871006577,-48.1452079167,1109923,10.059,"[8.5835542667, 13.8871006577, -48.1452079167]",8.5835542667,13.8871006577,-48.1452079167
chr26,1133529,1135266,NC_023667.1,2803_001_autosomes_peak_136731a,78,.,6.25522,9.80253,7.81385,162,11,12,"[8.663617477699999, 13.8861688987, -47.9283756277]",8.663617477699999,13.8861688987,-47.9283756277,"[8.6695429058, 13.8860999398, -47.9123280058]",8.6695429058,13.8860999398,-47.9123280058,1134397,35.266,"[8.6695429058, 13.8860999398, -47.9123280058]",8.6695429058,13.8860999398,-47.9123280058
chr26,1133529,1135266,NC_023667.1,2803_001_autosomes_peak_136731b,225,.,12.0293,24.8224,22.538,575,11,12,"[8.663617477699999, 13.8861688987, -47.9283756277]",8.663617477699999,13.8861688987,-47.9283756277,"[8.6695429058, 13.8860999398, -47.9123280058]",8.6695429058,13.8860999398,-47.9123280058,1134397,35.266,"[8.6695429058, 13.8860999398, -47.9123280058]",8.6695429058,13.8860999398,-47.9123280058
chr26,1133529,1135266,NC_023667.1,2803_001_autosomes_peak_136731c,100,.,7.21756,12.0637,10.0145,914,11,12,"[8.663617477699999, 13.8861688987, -47.9283756277]",8.663617477699999,13.8861688987,-47.9283756277,"[8.6695429058, 13.8860999398, -47.9123280058]",8.6695429058,13.8860999398,-47.9123280058,1134397,35.266,"[8.6695429058, 13.8860999398, -47.9123280058]",8.6695429058,13.8860999398,-47.9123280058
chr26,1133529,1135266,NC_023667.1,2803_001_autosomes_peak_136731d,159,.,9.62341,18.1771,15.9999,1213,11,12,"[8.663617477699999, 13.8861688987, -47.9283756277]",8.663617477699999,13.8861688987,-47.9283756277,"[8.6695429058, 13.8860999398, -47.9123280058]",8.6695429058,13.8860999398,-47.9123280058,1134397,35.266,"[8.6695429058, 13.8860999398, -47.9123280058]",8.6695429058,13.8860999398,-47.9123280058
chr26,1133529,1135266,NC_023667.1,2803_001_autosomes_peak_136731e,266,.,13.4728,29.0197,26.6774,1413,11,12,"[8.663617477699999, 13.8861688987, -47.9283756277]",8.663617477699999,13.8861688987,-47.9283756277,"[8.6695429058, 13.8860999398, -47.9123280058]",8.6695429058,13.8860999398,-47.9123280058,1134397,35.266,"[8.6695429058, 13.8860999398, -47.9123280058]",8.6695429058,13.8860999398,-47.9123280058
chr26,1144655,1145081,NC_023667.1,2803_001_autosomes_peak_136732,280,.,13.954,30.4499,28.0891,271,11,12,"[8.7015716015, 13.8857271965, -47.8255858515]",8.7015716015,13.8857271965,-47.8255858515,"[8.7030248153, 13.8857102843, -47.8216501653]",8.7030248153,13.8857102843,-47.8216501653,1144868,45.080999999999996,"[8.7030248153, 13.8857102843, -47.8216501653]",8.7030248153,13.8857102843,-47.8216501653
