gene_name,expr_delta_12h,expr_delta_18h,expr_delta_24h,acc_delta_12h_tss,acc_delta_18h_tss,acc_delta_24h_tss
POLR3K,-0.394886036164587,-0.763238748289188,-1.44549361583503,-19.68630000000001,41.24872,-44.1767
SNRNP25,,,,-19.68630000000001,-12.520800000000001,-44.983689999999996
RHBDF1,,,,-1.4411999999999998,-1.0830799999999998,0.036150000000000126
MPG,,,,0.5811000000000002,0.9715900000000004,3.8988300000000002
NPRL3,,,,-3.0753199999999996,0.9117199999999999,-9.23087
HBZ,,,,2.1222399999999997,0.005499999999999616,0.5348000000000006
HBM,,,,2.1222399999999997,0.005499999999999616,0.054230000000000445
LOC103231670,,,,,1.6356000000000002,
LOC103225291,,,,-0.1882999999999999,0.06810999999999989,-2.5389699999999995
LOC103225289,,,,-0.1882999999999999,0.06810999999999989,
LUC7L,0.665375228440692,0.565364108833643,1.09450098415612,-1.7271199999999993,-2.710420000000001,-4.61543
LOC103225263,,,,-1.7271199999999993,-2.710420000000001,-4.61543
HBQ1,,,,-1.7271199999999993,-2.710420000000001,-4.61543
ITFG3,-0.615713105909716,-1.4396346778267,-1.41986897028304,-0.08370000000000033,-8.1451,-11.651819999999999
RGS11,1.97230663808655,1.68304260556329,3.24902506012357,-0.7671000000000001,0.3674300000000006,-1.40557
ARHGDIG,0.52449489995544,0.519881037064124,1.43283290382829,1.7363799999999996,0.30756999999999923,-0.5985899999999997
PDIA2,2.56006543660424,3.04385158175882,2.58793030102994,1.54344,1.8179499999999997,0.036150000000000126
AXIN1,0.359229387794021,1.14266541359904,1.08856699279823,-0.9600300000000002,3.69302,-1.25141
MRPL28,-0.782621556136254,-0.258693661299282,-0.299359514069917,2.69872,-1.1429399999999994,-0.11801999999999957
TMEM8A,0.518066413092496,0.532120360550884,0.897042926263921,-6.536499999999998,-0.4734599999999993,-4.13486
NME4,,,,-4.80708,7.74524,-3.32787
DECR2,0.40024158066935,0.0462924349384564,0.101157667189198,1.257530000000001,7.01857,-3.6542899999999996
RAB11FIP3,-0.0666768768996812,-0.11588650675987,0.216979595814102,-0.09299999999999997,2.66431,-6.67385
