chromosome,start,end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr13,89459,89562,NC_023654.1,2803_002_autosomes_peak_48546,19,.,3.37051,3.83133,1.95257,12,0,1,"[-33.389311777399996, 17.522346002499997, 68.011578942]",-33.389311777399996,17.522346002499997,68.011578942,"[-33.3894949732, 17.522484794999997, 68.010604356]",-33.3894949732,17.522484794999997,68.010604356,89510,89.562,"[-33.3894949732, 17.522484794999997, 68.010604356]",-33.3894949732,17.522484794999997,68.010604356
chr13,99181,99518,NC_023654.1,2803_002_autosomes_peak_48547,52,.,5.39281,7.31679,5.2005,49,0,1,"[-33.4066033266, 17.5354463975, 67.919589378]",-33.4066033266,17.5354463975,67.919589378,"[-33.4072027148, 17.535900504999997, 67.916400684]",-33.4072027148,17.535900504999997,67.916400684,99349,99.518,"[-33.4072027148, 17.535900504999997, 67.916400684]",-33.4072027148,17.535900504999997,67.916400684
chr13,315006,316524,NC_023654.1,2803_002_autosomes_peak_48548a,161,.,10.7856,18.5684,16.1079,492,3,4,"[-33.7303010304, 17.6206403906, 68.03345915220001]",-33.7303010304,17.6206403906,68.03345915220001,"[-33.7163937216, 17.6241547124, 68.03817815880001]",-33.7163937216,17.6241547124,68.03817815880001,315765,16.524,"[-33.7163937216, 17.6241547124, 68.03817815880001]",-33.7163937216,17.6241547124,68.03817815880001
chr13,315006,316524,NC_023654.1,2803_002_autosomes_peak_48548b,131,.,9.43743,15.5552,13.1671,937,3,4,"[-33.7303010304, 17.6206403906, 68.03345915220001]",-33.7303010304,17.6206403906,68.03345915220001,"[-33.7163937216, 17.6241547124, 68.03817815880001]",-33.7163937216,17.6241547124,68.03817815880001,315765,16.524,"[-33.7163937216, 17.6241547124, 68.03817815880001]",-33.7163937216,17.6241547124,68.03817815880001
chr13,445719,445836,NC_023654.1,2803_002_autosomes_peak_48549,29,.,4.04461,4.93036,2.95342,49,4,5,"[-33.3622451985, 17.6964741012, 68.12768304229999]",-33.3622451985,17.6964741012,68.12768304229999,"[-33.363296034, 17.6961646128, 68.1272480012]",-33.363296034,17.6961646128,68.1272480012,445777,45.836,"[-33.363296034, 17.6961646128, 68.1272480012]",-33.363296034,17.6961646128,68.1272480012
chr13,456893,457876,NC_023654.1,2803_002_autosomes_peak_48550a,64,.,6.06692,8.5891,6.41772,246,4,5,"[-33.4626044795, 17.6669166364, 68.0861347581]",-33.4626044795,17.6669166364,68.0861347581,"[-33.471433294, 17.6643164048, 68.0824796692]",-33.471433294,17.6643164048,68.0824796692,457384,57.876000000000005,"[-33.471433294, 17.6643164048, 68.0824796692]",-33.471433294,17.6643164048,68.0824796692
chr13,456893,457876,NC_023654.1,2803_002_autosomes_peak_48550b,89,.,7.41512,11.2654,8.99864,557,4,5,"[-33.4626044795, 17.6669166364, 68.0861347581]",-33.4626044795,17.6669166364,68.0861347581,"[-33.471433294, 17.6643164048, 68.0824796692]",-33.471433294,17.6643164048,68.0824796692,457384,57.876000000000005,"[-33.471433294, 17.6643164048, 68.0824796692]",-33.471433294,17.6643164048,68.0824796692
chr13,456893,457876,NC_023654.1,2803_002_autosomes_peak_48550c,176,.,11.4597,20.1152,17.6199,759,4,5,"[-33.4626044795, 17.6669166364, 68.0861347581]",-33.4626044795,17.6669166364,68.0861347581,"[-33.471433294, 17.6643164048, 68.0824796692]",-33.471433294,17.6643164048,68.0824796692,457384,57.876000000000005,"[-33.471433294, 17.6643164048, 68.0824796692]",-33.471433294,17.6643164048,68.0824796692
chr13,703558,704057,NC_023654.1,2803_002_autosomes_peak_48551,64,.,6.06692,8.5891,6.41772,130,7,8,"[-32.9522030768, 17.075474721, 67.9460634172]",-32.9522030768,17.075474721,67.9460634172,"[-32.951080127199994, 17.0738527215, 67.9413445738]",-32.951080127199994,17.0738527215,67.9413445738,703807,4.057,"[-32.951080127199994, 17.0738527215, 67.9413445738]",-32.951080127199994,17.0738527215,67.9413445738
chr13,1836059,1836538,NC_023654.1,2803_002_autosomes_peak_48552,103,.,8.08922,12.6616,10.3521,129,18,19,"[-33.1463782334, 17.204696806, 67.83233104]",-33.1463782334,17.204696806,67.83233104,"[-33.1505563588, 17.205287892, 67.83355728000001]",-33.1505563588,17.205287892,67.83355728000001,1836298,36.538,"[-33.1505563588, 17.205287892, 67.83355728000001]",-33.1505563588,17.205287892,67.83355728000001
