chromosome,timepoint,gene_name,middle_x,middle_y,middle_z,cluster
chr21,24hrs,LOC103225996,2.4295626224,4.6424151968,75.45093627680001,-1
chr21,24hrs,LOC103227339,2.74446627,4.305249006,75.3758314925,-1
chr21,24hrs,LOC103226000,2.6986455772,3.1589209947000003,74.8790079683,1
chr21,24hrs,LOC103227345,2.0745417865,3.874584426,74.9323354295,-1
chr21,24hrs,LOC103226004,1.946413204,3.990224264,74.57600261600001,-1
chr21,24hrs,LOC103226006,2.2722046084,4.4559173456000005,74.8504881372,-1
chr21,24hrs,ZNF273,2.4619423684000004,3.6231498482,74.95379809650001,-1
chr21,24hrs,LOC103226009,2.3934474095,3.6901725985,75.040253211,-1
chr21,24hrs,ZNF107,2.3263944368,3.6044990352,75.2118178192,-1
chr21,24hrs,LOC103226016,2.870934352,3.0675546136,74.802338076,-1
chr21,24hrs,ZNF680,3.4355609231,3.4567688079,74.9867419406,-1
chr21,24hrs,LOC103226022,4.445973815,3.9357805625,74.720458965,-1
chr21,24hrs,LOC103226024,4.4081261316,3.651856735,74.5384895276,-1
chr21,24hrs,ZNF727P,4.3517679456,3.22907176,74.2675226816,-1
chr21,24hrs,LOC103226026,4.2370485004,3.3313236507,74.2784599543,1
chr21,24hrs,ZNF679,3.7802150176,3.8805473808,74.4049937392,1
chr21,24hrs,LOC103226027,3.768690584,3.894402522,74.408185778,1
chr21,24hrs,LOC103226028,3.6414791252,4.047341294100001,74.4434208209,-1
chr21,24hrs,NUPR1L,2.9946602138,3.6531830484,74.37919468369999,1
chr21,24hrs,CHCHD2,2.8723570244,3.5717560392000003,74.3656178306,1
chr21,24hrs,PHKG1,2.8512251,3.4226069812500004,74.19795499925,1
chr21,24hrs,SUMF2,2.5976389256,3.3473039508,74.2842702552,1
chr21,24hrs,CCT6A,2.5216535922000003,3.2624159521,74.2338590574,1
chr21,24hrs,PSPH,2.323965093,3.0415656865000003,74.102705931,1
chr21,24hrs,GBAS,2.15980256925,3.60590176835,73.95369106929999,1
chr21,24hrs,MRPS17,2.0036534198,3.0335749236000003,73.8714366312,1
chr21,24hrs,ZNF713,1.7560277381,3.6756522742,73.6578789964,1
chr21,24hrs,SEPT14,2.2217529691,3.0290846889000003,73.3007807593,1
chr21,24hrs,LOC103226046,2.164584484,3.2927832352,73.13325649839999,1
chr21,24hrs,LOC103226045,2.131323214,3.3927987792,73.0968444964,1
chr21,24hrs,LOC103226044,2.06124613,3.603518264,73.020129238,1
chr21,24hrs,LOC103226043,2.036139034,3.6790144752,72.99264382839999,1
chr21,24hrs,LOC103227350,2.020206166,3.7269240848,72.97520169159999,1
chr21,24hrs,LOC103227351,2.014658449,3.7436058872,72.96912845739999,1
chr21,24hrs,LOC103226041,1.614275267,3.7029711189,73.27518547509999,1
chr21,24hrs,LOC103226050,1.3952917616,3.64444482,73.49988598479999,-1
chr21,24hrs,VOPP1,2.0843973132,3.1047223957,73.97248143350001,1
chr21,24hrs,LANCL2,2.2432045115,3.0698369405,73.8965322199,1
chr21,24hrs,EGFR,2.0549380316,3.3776516212,73.68822571026666,1
chr21,24hrs,SEC61G,3.2748246114,3.3128451719,74.3963460992,1
chr21,24hrs,VSTM2A,2.09916477,4.500699812,74.1585664071,-1
chr21,24hrs,LOC103226061,2.6416388557,4.5971922073,74.3352876933,-1
chr21,24hrs,POM121L12,4.1987285183,4.874835390099999,74.3051300211,-1
chr21,24hrs,LOC103226062,3.0891048160000003,4.460024398,74.537350996,-1
chr21,24hrs,LOC103226063,3.0148192352,5.0590575152,74.231232232,-1
chr21,24hrs,LOC103226064,2.659373288,5.673350156,73.360374478,-1
chr21,24hrs,LOC103226065,3.374481996,5.3217989365000005,73.6593958725,-1
chr21,24hrs,LOC103226067,3.5199519656,5.4110234044,73.6515785533,-1
chr21,24hrs,LOC103226068,3.6291808684,5.3249248416,73.922519872,-1
chr21,24hrs,LOC103227356,3.8584118392,5.1003902664,73.6687320544,-1
chr21,24hrs,COBL,3.97609882125,3.753731635,74.07076835,1
chr21,24hrs,LOC103226070,4.111146582,3.9698118998,73.9731618686,1
chr21,24hrs,LOC103226069,4.104366369,3.7875241241,74.03078368370001,1
chr21,24hrs,LOC103226073,4.092887317000001,3.401634499,73.923229667,1
chr21,24hrs,LOC103226074,4.1515301217,3.8736551791,73.3513057012,-1
chr21,24hrs,GRB10,3.3715662734,4.107719641,73.81625722,-1
chr21,24hrs,DDC,2.5018134013,3.596045175,73.8264956337,1
chr21,24hrs,FIGNL1,2.6013008634,3.9295113561,73.8514309038,1
chr21,24hrs,IKZF1,1.9497436043666667,4.016839935666667,73.3871523492,1
chr21,24hrs,LOC103226078,1.9473539718,4.1904830558,73.8163624032,-1
chr21,24hrs,C21H7orf72,2.22449851125,4.0409733805,73.59710618075,1
chr21,24hrs,ZPBP,2.6403128581,5.04237106925,73.63397868015,-1
chr21,24hrs,VWC2,3.900686732400001,4.719949077,73.3700069664,-1
chr21,24hrs,LOC103227357,3.5697537224,4.7261762156,73.742188302,-1
chr21,24hrs,LOC103226088,2.4700212711,4.9357036539,73.3728123149,1
chr21,24hrs,LOC103226087,2.3847625728,4.6408954032,73.660620146,-1
chr21,24hrs,ABCA13,2.4048941272000004,3.056340984,73.6057021492,1
chr21,24hrs,LOC103226089,2.9040186625,3.5556170125,73.7599548625,1
chr21,24hrs,UPP1,2.8017865186,3.4887354562,73.2738931702,1
chr21,24hrs,C21H7orf57,2.5537536043,3.1301972351,73.10179438429999,1
chr21,24hrs,SUN3,2.09398018955,3.20079536805,73.47073282870001,1
chr21,24hrs,HUS1,2.327906429,3.4188714656,73.0691043557,1
