chrname,start,end,value,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_percent,middle_pos,middle_x,middle_y,middle_z
chr6,24714,24971,1.845737422022838,0,1,"[-45.6490232552, -14.655785261199998, 27.426567938]",-45.6490232552,-14.655785261199998,27.426567938,"[-45.6494876028, -14.654059711799999, 27.424696207]",-45.6494876028,-14.654059711799999,27.424696207,24842,24.971,"[-45.6494876028, -14.654059711799999, 27.424696207]",-45.6494876028,-14.654059711799999,27.424696207
chr6,25514,25897,2.089197871267951,0,1,"[-45.650468695200004, -14.650413901199999, 27.420741538]",-45.650468695200004,-14.650413901199999,27.420741538,"[-45.6511606996, -14.647842362599999, 27.417952149]",-45.6511606996,-14.647842362599999,27.417952149,25705,25.897,"[-45.6511606996, -14.647842362599999, 27.417952149]",-45.6511606996,-14.647842362599999,27.417952149
chr6,200670,201093,3.875165800112641,2,3,"[-45.963219041, -13.485275284, 26.153326683]",-45.963219041,-13.485275284,26.153326683,"[-45.961633763900004, -13.4893129036, 26.1554522157]",-45.961633763900004,-13.4893129036,26.1554522157,200881,1.093,"[-45.961633763900004, -13.4893129036, 26.1554522157]",-45.961633763900004,-13.4893129036,26.1554522157
chr6,201915,202352,1.6237199696577933,2,3,"[-45.9585531545, -13.497159058, 26.159582683500002]",-45.9585531545,-13.497159058,26.159582683500002,"[-45.9569154096, -13.5013303104, 26.1617785648]",-45.9569154096,-13.5013303104,26.1617785648,202133,2.352,"[-45.9569154096, -13.5013303104, 26.1617785648]",-45.9569154096,-13.5013303104,26.1617785648
chr6,202458,202849,2.552729181926269,2,3,"[-45.9565181534, -13.5023421016, 26.1623112042]",-45.9565181534,-13.5023421016,26.1623112042,"[-45.9550528027, -13.5060742748, 26.1642759401]",-45.9550528027,-13.5060742748,26.1642759401,202653,2.849,"[-45.9550528027, -13.5060742748, 26.1642759401]",-45.9550528027,-13.5060742748,26.1642759401
chr6,217419,217713,3.117059033744189,2,3,"[-45.9004488137, -13.6451478388, 26.2374887331]",-45.9004488137,-13.6451478388,26.2374887331,"[-45.8993469899, -13.6479541276, 26.2389660537]",-45.8993469899,-13.6479541276,26.2389660537,217566,17.713,"[-45.8993469899, -13.6479541276, 26.2389660537]",-45.8993469899,-13.6479541276,26.2389660537
chr6,237244,237882,2.5590675549821045,2,3,"[-45.8261506612, -13.8343814288, 26.337107375600002]",-45.8261506612,-13.8343814288,26.337107375600002,"[-45.8237596286, -13.8404712664, 26.340313261800002]",-45.8237596286,-13.8404712664,26.340313261800002,237563,37.882,"[-45.8237596286, -13.8404712664, 26.340313261800002]",-45.8237596286,-13.8404712664,26.340313261800002
chr6,264164,264365,1.1865609475036163,2,3,"[-45.7252625772, -14.0913382128, 26.4723776836]",-45.7252625772,-14.0913382128,26.4723776836,"[-45.7245092895, -14.093256798, 26.4733876885]",-45.7245092895,-14.093256798,26.4733876885,264264,64.36500000000001,"[-45.7245092895, -14.093256798, 26.4733876885]",-45.7245092895,-14.093256798,26.4733876885
chr6,349906,350386,4.733514738827944,3,4,"[-46.0762509346, -14.542734064800001, 26.5406256258]",-46.0762509346,-14.542734064800001,26.5406256258,"[-46.0809185026, -14.5437856488, 26.539550089800002]",-46.0809185026,-14.5437856488,26.539550089800002,350146,50.385999999999996,"[-46.0809185026, -14.5437856488, 26.539550089800002]",-46.0809185026,-14.5437856488,26.539550089800002
chr6,369534,369798,2.9978364141601506,3,4,"[-46.2671155694, -14.5857350872, 26.4966451662]",-46.2671155694,-14.5857350872,26.4966451662,"[-46.2696827318, -14.586313458400001, 26.4960536214]",-46.2696827318,-14.586313458400001,26.4960536214,369666,69.798,"[-46.2696827318, -14.586313458400001, 26.4960536214]",-46.2696827318,-14.586313458400001,26.4960536214
chr6,376902,377201,3.583732277653289,3,4,"[-46.3387627382, -14.6018769016, 26.4801356886]",-46.3387627382,-14.6018769016,26.4801356886,"[-46.3416702441, -14.602531950800001, 26.479465719300002]",-46.3416702441,-14.602531950800001,26.479465719300002,377051,77.201,"[-46.3416702441, -14.602531950800001, 26.479465719300002]",-46.3416702441,-14.602531950800001,26.479465719300002
chr6,385514,385814,3.0563287699222563,3,4,"[-46.4225066874, -14.6207440712, 26.4608387802]",-46.4225066874,-14.6207440712,26.4608387802,"[-46.425423917399996, -14.621401311200001, 26.460166570200002]",-46.425423917399996,-14.621401311200001,26.460166570200002,385664,85.81400000000001,"[-46.425423917399996, -14.621401311200001, 26.460166570200002]",-46.425423917399996,-14.621401311200001,26.460166570200002
chr6,401463,401872,2.5858493046539044,4,5,"[-46.5729576242, -14.6642312549, 26.4344505722]",-46.5729576242,-14.6642312549,26.4344505722,"[-46.5756379648, -14.6675164656, 26.4361476768]",-46.5756379648,-14.6675164656,26.4361476768,401667,1.872,"[-46.5756379648, -14.6675164656, 26.4361476768]",-46.5756379648,-14.6675164656,26.4361476768
