id,x,y,z
1.0,-25.92766,15.97208,-4.3608
2.0,-26.78534,15.46269,-5.02861
3.0,-26.47536,14.58826,-4.67192
4.0,-26.1349,14.36182,-3.80995
5.0,-25.69771,13.74471,-4.47767
6.0,-25.07058,14.08189,-5.1862
7.0,-25.83044,13.55577,-4.64357
8.0,-25.09073,13.82136,-3.80374
9.0,-25.25703,13.49107,-4.70971
10.0,-24.44217,14.20571,-4.63217
11.0,-25.22727,14.61331,-5.0922
12.0,-26.20372,14.89594,-5.10116
13.0,-26.0893,15.5865,-5.87525
14.0,-25.8868,15.35527,-4.90785
15.0,-26.21054,14.31634,-4.98293
16.0,-25.90896,15.02336,-4.22379
17.0,-25.96886,14.25091,-5.09278
18.0,-25.28736,13.99681,-4.46187
19.0,-24.58311,14.40659,-4.88247
20.0,-24.2054,15.29199,-4.53967
21.0,-24.38319,14.66461,-3.89313
22.0,-24.05126,15.41851,-4.35107
23.0,-24.25952,15.7638,-3.50223
24.0,-24.45306,14.86707,-3.64024
25.0,-24.9672,14.98778,-2.80897
26.0,-25.31264,15.44851,-3.59091
27.0,-26.10488,15.03792,-3.92115
28.0,-25.3741,14.91147,-3.33216
29.0,-24.79184,15.69695,-3.05537
30.0,-24.95539,16.38183,-3.71662
31.0,-25.34629,16.95872,-4.45961
32.0,-25.72353,16.35827,-5.36966
33.0,-24.74274,16.34358,-5.27246
34.0,-25.50829,15.74563,-5.39997
35.0,-26.46432,15.51009,-5.11409
36.0,-26.34729,15.12871,-4.13673
37.0,-26.80457,15.26996,-4.90297
38.0,-26.66135,16.09473,-5.35321
39.0,-25.75037,15.99383,-5.05988
40.0,-25.45972,16.47773,-4.09155
41.0,-25.28983,15.56677,-4.58149
42.0,-25.57414,14.63107,-4.16759
43.0,-25.22389,14.97521,-3.26842
44.0,-25.10507,15.88801,-3.60288
45.0,-25.07867,15.11605,-3.03826
46.0,-25.34766,15.61667,-3.84226
47.0,-24.93207,16.5259,-3.84903
48.0,-25.21476,17.09841,-4.53086
49.0,-25.53344,16.97449,-3.60113
50.0,-26.54619,16.80229,-3.60522
51.0,-26.00236,17.28473,-4.30501
52.0,-26.92897,17.16632,-3.95214
53.0,-26.41795,16.54998,-4.76548
54.0,-26.88767,15.67042,-4.56653
55.0,-26.97494,15.05837,-3.73483
56.0,-27.19932,15.84633,-4.29328
57.0,-26.76256,16.64722,-4.51062
58.0,-26.32162,16.68998,-3.5701
59.0,-25.66606,16.77582,-2.78403
60.0,-25.80774,16.35619,-3.55325
61.0,-26.44547,16.30896,-4.24695
62.0,-26.09342,16.92687,-3.44522
63.0,-27.05828,16.9143,-3.40026
64.0,-26.22734,17.15985,-2.95918
65.0,-27.20705,17.39275,-3.10033
66.0,-26.38891,17.23625,-2.54643
67.0,-26.98297,17.06123,-3.34701
68.0,-27.38259,16.81287,-4.28392
69.0,-27.04235,17.46575,-3.5134
70.0,-27.75509,16.75335,-3.81133
71.0,-26.82883,16.5412,-4.13649
72.0,-27.02926,15.49474,-3.99487
73.0,-27.80109,16.08883,-3.89349
74.0,-27.33839,16.24964,-4.7631
75.0,-27.44787,15.83858,-3.85952
76.0,-27.71379,16.73717,-3.61597
77.0,-27.74618,15.79266,-3.36395
78.0,-27.29702,15.00597,-2.85935
79.0,-28.14574,15.33146,-2.45249
80.0,-28.72624,16.15751,-2.66986
81.0,-28.48576,15.4114,-2.11955
82.0,-28.38645,16.02088,-3.05531
83.0,-29.22111,15.47505,-2.8378
84.0,-28.43389,15.37687,-2.25857
85.0,-28.12295,15.15928,-1.40727
86.0,-28.51034,15.94959,-2.06449
87.0,-28.96785,15.84078,-2.85693
88.0,-28.43472,15.77255,-1.9834
89.0,-28.92452,15.63665,-2.77015
90.0,-28.27175,16.18198,-2.29723
91.0,-28.43782,15.26682,-2.72474
92.0,-28.03715,15.94442,-3.30311
93.0,-27.28452,15.32061,-3.63287
94.0,-26.46119,15.95428,-3.66992
95.0,-27.29729,15.7255,-4.0751
96.0,-27.29775,14.80148,-3.66945
97.0,-26.5456,14.15239,-3.5541
98.0,-26.71015,14.99853,-2.89431
99.0,-26.83131,15.21277,-3.84044
100.0,-26.52494,14.69701,-2.95093
101.0,-27.02929,13.99801,-3.41645
102.0,-26.13236,14.02123,-3.11997
103.0,-27.04999,14.40627,-3.59208
104.0,-26.12174,14.2743,-3.19097
105.0,-26.72159,14.1302,-2.34825
106.0,-27.50634,14.10385,-1.69815
107.0,-27.58012,15.00564,-1.589
108.0,-27.83696,13.91994,-1.44404
109.0,-27.49852,14.68633,-1.94523
110.0,-28.16409,14.21397,-1.41398
111.0,-27.53618,14.86979,-1.75332
112.0,-27.77196,14.3547,-0.9506
113.0,-28.17983,13.87417,-1.6962
114.0,-27.22515,13.88213,-1.85935
115.0,-26.82194,13.92174,-2.97275
116.0,-26.17484,14.59722,-2.66216
117.0,-25.8969,15.51407,-2.45267
118.0,-26.0175,16.44379,-2.15165
119.0,-26.05117,15.78778,-2.93734
120.0,-25.66636,15.89328,-1.95376
121.0,-26.56688,15.84932,-2.38169
122.0,-27.16342,15.40396,-1.7357
123.0,-26.77028,14.38564,-1.68919
124.0,-26.14661,14.99552,-2.20618
125.0,-25.79645,15.74954,-2.65883
126.0,-25.68084,14.94419,-1.95636
127.0,-26.3408,15.53536,-2.32739
128.0,-26.03699,14.69976,-1.94817
129.0,-26.05138,15.54631,-1.51589
130.0,-26.7117,14.63667,-1.49427
131.0,-26.33636,15.50257,-1.15639
132.0,-26.41729,16.40976,-1.64153
133.0,-27.35636,16.62246,-1.74824
134.0,-28.20373,16.33905,-2.16169
135.0,-27.82487,15.89978,-1.35468
136.0,-28.15295,16.26118,-2.16653
137.0,-27.93136,17.13293,-1.82648
138.0,-27.52868,16.40102,-1.22417
139.0,-27.09188,15.53521,-0.75424
140.0,-26.9531,16.42519,-1.3015
141.0,-27.5182,16.53016,-2.38221
142.0,-27.2674,17.44423,-2.47839
143.0,-28.19575,17.46405,-2.21929
144.0,-27.52839,16.83524,-1.70944
145.0,-28.02533,16.71555,-2.47123
146.0,-27.30506,16.92108,-1.71864
147.0,-27.44544,15.98393,-1.27479
148.0,-26.45006,15.99901,-1.24027
149.0,-26.50023,14.96338,-1.15852
150.0,-26.09009,15.69518,-1.52396
151.0,-25.78414,16.54725,-2.11551
152.0,-26.687,16.72938,-2.2334
153.0,-27.6544,16.89304,-2.27233
154.0,-27.39457,15.91899,-2.36458
155.0,-27.89073,16.173,-3.14618
156.0,-27.43267,15.46307,-2.65847
157.0,-26.49044,14.96005,-2.37523
158.0,-25.61576,14.60177,-1.99843
159.0,-26.22592,15.33908,-2.9223
160.0,-26.65477,16.23639,-2.80415
161.0,-26.60336,15.81972,-1.98157
162.0,-27.45932,16.37025,-2.29479
163.0,-27.51775,16.49214,-3.33574
164.0,-27.17488,16.17018,-2.44831
165.0,-26.47549,15.72919,-3.17552
166.0,-27.42797,15.83882,-2.93772
167.0,-27.33002,14.96071,-3.48968
168.0,-26.70651,14.22602,-3.51458
169.0,-26.30499,13.85163,-2.7143
170.0,-27.17533,13.47107,-3.01445
171.0,-28.02941,14.07014,-2.67329
172.0,-27.08086,14.0598,-2.67399
173.0,-27.99144,14.3343,-2.9696
174.0,-27.08919,13.89883,-3.01604
175.0,-28.06387,14.23241,-2.71716
176.0,-27.71421,15.06211,-3.1331
177.0,-28.06961,14.3495,-2.72304
178.0,-27.7785,15.3132,-3.04864
179.0,-28.06686,14.51338,-2.70427
180.0,-28.57517,14.9123,-1.98567
181.0,-28.49504,15.01682,-2.86506
182.0,-28.6984,15.94679,-2.87242
183.0,-29.17687,15.17868,-2.71772
184.0,-28.99736,15.98823,-2.23983
185.0,-28.54595,16.28786,-1.44255
186.0,-29.53355,16.28647,-1.53804
187.0,-28.68337,16.51855,-1.1372
188.0,-29.55387,15.84583,-1.03798
189.0,-28.65907,15.64128,-0.69883
190.0,-28.69933,15.3016,-1.55896
191.0,-29.30659,16.021,-1.65258
192.0,-30.16878,15.7113,-1.45321
193.0,-29.60103,15.17094,-0.84177
194.0,-28.62665,14.69147,-1.14129
195.0,-29.36293,14.06789,-1.18225
196.0,-29.27892,14.8277,-0.45108
197.0,-29.35017,13.95203,-0.88155
198.0,-29.05995,14.81768,-0.39994
199.0,-28.96008,15.49281,-1.15677
200.0,-28.96481,15.22159,-0.22608
201.0,-28.92794,16.12882,0.00128
202.0,-29.84189,15.48255,-0.23216
203.0,-30.71258,15.61559,-0.62223
204.0,-29.99045,14.87366,-0.94152
205.0,-30.81001,14.60743,-0.4073
206.0,-30.11365,14.11341,-1.49498
207.0,-29.44602,13.48074,-1.21318
208.0,-30.23379,14.06386,-0.9421
209.0,-29.96288,14.9356,-0.77896
210.0,-29.49777,14.5378,-1.60014
211.0,-30.31989,14.55305,-0.93159
212.0,-29.27926,14.47962,-0.80267
213.0,-28.80528,15.1972,-1.28711
214.0,-29.25884,15.95188,-0.8674
215.0,-30.13831,16.18361,-1.37275
216.0,-29.25793,16.70886,-1.50056
217.0,-29.7208,16.08837,-0.94371
218.0,-30.1199,16.45315,-0.12057
219.0,-30.2364,17.42344,0.01968
220.0,-29.54833,18.1691,0.13598
221.0,-30.15894,17.97267,1.05321
222.0,-30.31915,18.87981,0.67407
223.0,-31.15021,18.83901,0.27305
224.0,-30.39322,18.89215,-0.40755
225.0,-31.02271,18.10704,-0.8039
226.0,-31.33357,17.34712,-1.47239
227.0,-30.88464,16.5897,-2.05148
228.0,-29.75633,16.74833,-2.39255
229.0,-30.01116,15.83406,-2.57876
230.0,-30.36294,16.52335,-1.82618
231.0,-31.01768,16.50946,-2.59948
232.0,-30.17202,16.20301,-2.34142
233.0,-29.7212,16.77491,-2.90856
234.0,-30.49528,16.67938,-2.14939
235.0,-31.22737,17.07061,-2.65567
236.0,-30.32801,17.35487,-3.0757
237.0,-29.39033,16.85811,-2.55678
238.0,-30.38654,17.07054,-2.40493
239.0,-30.11347,16.12931,-2.42834
240.0,-29.83181,17.09766,-2.66425
