seqid,start,end,id,name,seqid_old,start_id,end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos,center_of_mass,distance_from_com
chr6,13530,14913,gene-LOC103233554,LOC103233554,NC_023647.1,0,1,"[-25.186024104, 16.412549533, -3.783344693000001]",-25.186024104,16.412549533,-3.783344693000001,"[-25.1978858184, 16.4055046693, -3.792580505300001]",-25.1978858184,16.4055046693,-3.792580505300001,14221,-25.1978858184,16.4055046693,-3.792580505300001,14.913000000000002,"[-25.1978858184, 16.4055046693, -3.792580505300001]","[-28.591332789783888, 15.359416640471514, -3.4999555599214145]",3.563062147971962
chr6,15326,26759,gene-PPAP2C,PPAP2C,NC_023647.1,0,1,"[-25.2014280368, 16.4034008886, -3.7953385606000007]",-25.2014280368,16.4034008886,-3.7953385606000007,"[-25.2994865912, 16.345162329900003, -3.8716892779000007]",-25.2994865912,16.345162329900003,-3.8716892779000007,21042,-25.2994865912,16.345162329900003,-3.8716892779000007,26.759,"[-25.2994865912, 16.345162329900003, -3.8716892779000007]","[-28.591332789783888, 15.359416640471514, -3.4999555599214145]",3.4563176816433145
chr6,35532,70736,gene-MIER2,MIER2,NC_023647.1,0,1,"[-25.3747308576, 16.300473545200003, -3.9302762492000007]",-25.3747308576,16.300473545200003,-3.9302762492000007,"[-25.6766685248, 16.1211478896, -4.1653720816]",-25.6766685248,16.1211478896,-4.1653720816,53134,-25.6766685248,16.1211478896,-4.1653720816,70.736,"[-25.6766685248, 16.1211478896, -4.1653720816]","[-28.591332789783888, 15.359416640471514, -3.4999555599214145]",3.0851712141785153
chr6,87805,101951,gene-THEG,THEG,NC_023647.1,0,2,"[-25.823065924, 16.034200110500002, -4.279360570500001]",-25.823065924,16.034200110500002,-4.279360570500001,"[-25.9443933368, 15.962141801100001, -4.3738289731]",-25.9443933368,15.9621418011,-4.3738289731,94878,-25.9443933368,15.9621418011,-4.3738289731,50.9755,"[-25.9443933368, 15.962141801100001, -4.3738289731]","[-28.591332789783888, 15.359416640471514, -3.4999555599214145]",2.851880227021756
chr6,96450,100025,gene-LOC103233555,LOC103233555,NC_023647.1,0,2,"[-25.89721236, 15.990163345000001, -4.3370927450000005]",-25.89721236,15.990163345,-4.3370927450000005,"[-25.927874420000002, 15.9719526525, -4.3609669525]",-25.92787442,15.9719526525,-4.3609669525,98237,-25.92787442,15.9719526525,-4.3609669525,50.0125,"[-25.927874420000002, 15.9719526525, -4.3609669525]","[-28.591332789783888, 15.359416640471514, -3.4999555599214145]",2.865405987247481
chr6,141694,149393,gene-C2CD4C,C2CD4C,NC_023647.1,1,2,"[-26.2852610992, 15.7596949334, -4.6392367014]",-26.2852610992,15.7596949334,-4.6392367014,"[-26.3512938824, 15.7204769973, -4.6906513933]",-26.3512938824,15.7204769973,-4.6906513933,145543,-26.3512938824,15.7204769973,-4.6906513933,49.393,"[-26.3512938824, 15.7204769973, -4.6906513933]","[-28.591332789783888, 15.359416640471514, -3.4999555599214145]",2.562400330840565
chr6,151955,193626,gene-SHC2,SHC2,NC_023647.1,1,2,"[-26.373267644000002, 15.7074264255, -4.7077606855]",-26.373267644,15.7074264255,-4.7077606855,"[-26.7306714768, 15.4951585186, -4.9860437906]",-26.7306714768,15.4951585186,-4.9860437906,172790,-26.7306714768,15.4951585186,-4.9860437906,93.626,"[-26.7306714768, 15.4951585186, -4.9860437906]","[-28.591332789783888, 15.359416640471514, -3.4999555599214145]",2.3851508565443353
chr6,171483,172373,gene-LOC103233558,LOC103233558,NC_023647.1,1,2,"[-26.5407553944, 15.6079527463, -4.8381706223]",-26.5407553944,15.6079527463,-4.8381706223,"[-26.5483887464, 15.6034191753, -4.8441141313]",-26.5483887464,15.6034191753,-4.8441141313,171928,-26.5483887464,15.6034191753,-4.8441141313,72.373,"[-26.5483887464, 15.6034191753, -4.8441141313]","[-28.591332789783888, 15.359416640471514, -3.4999555599214145]",2.4576248424873457
chr6,195262,203799,gene-ODF3L2,ODF3L2,NC_023647.1,1,3,"[-26.188534987, 15.3129526958, -4.5089895672]",-26.188534987,15.3129526958,-4.5089895672,"[-26.211913561499998, 15.2538843391, -4.5222697244]",-26.2119135615,15.2538843391,-4.5222697244,199530,-26.2119135615,15.2538843391,-4.5222697244,51.8995,"[-26.211913561499998, 15.2538843391, -4.5222697244]","[-28.591332789783888, 15.359416640471514, -3.4999555599214145]",2.5918910435150275
chr6,222795,235198,gene-MADCAM1,MADCAM1,NC_023647.1,2,3,"[-26.714680059, 15.2633636815, -4.9473025145]",-26.714680059,15.2633636815,-4.9473025145,"[-26.676233239600002, 15.1549081286, -4.9030622538]",-26.6762332396,15.1549081286,-4.9030622538,228996,-26.6762332396,15.1549081286,-4.9030622538,35.198,"[-26.676233239600002, 15.1549081286, -4.9030622538]","[-28.591332789783888, 15.359416640471514, -3.4999555599214145]",2.3828844732695953
