gene_name,gene_id,start,end,chromosome,chromosome_nc,structure_start_id,structure_end_id,start_pos,start_x,start_y,start_z,end_pos,end_x,end_y,end_z,middle,middle_x,middle_y,middle_z,middle_percent,middle_pos
RPSA,gene-RPSA,23915,29889,chr15,NC_023656.1,0,1,"[52.222401738500004, 7.486548934, -28.182417695999998]",52.222401738500004,7.486548934,-28.182417695999998,"[52.181909369100005, 7.5098451444, -28.1514867136]",52.181909369100005,7.5098451444,-28.1514867136,26902,52.181909369100005,7.5098451444,-28.1514867136,29.889,"[52.181909369100005, 7.5098451444, -28.1514867136]"
SLC25A38,gene-SLC25A38,39051,53170,chr15,NC_023656.1,0,1,"[52.1198084169, 7.5455732796, -28.1040495424]",52.1198084169,7.5455732796,-28.1040495424,"[52.024108423, 7.600631732, -28.030947008]",52.024108423,7.600631732,-28.030947008,46110,52.024108423,7.600631732,-28.030947008,53.169999999999995,"[52.024108423, 7.600631732, -28.030947008]"
LOC103221036,gene-LOC103221036,55401,61964,chr15,NC_023656.1,0,1,"[52.0089864819, 7.6093317396, -28.0193957824]",52.0089864819,7.6093317396,-28.0193957824,"[51.9645018116, 7.6349248144, -27.985415193599998]",51.9645018116,7.6349248144,-27.985415193599998,58682,51.9645018116,7.6349248144,-27.985415193599998,61.964,"[51.9645018116, 7.6349248144, -27.985415193599998]"
LOC103221037,gene-LOC103221037,80850,82007,chr15,NC_023656.1,0,1,"[51.836490615, 7.70857266, -27.88763104]",51.836490615,7.70857266,-27.88763104,"[51.828648353300004, 7.7130844972, -27.8816405568]",51.828648353300004,7.7130844972,-27.8816405568,81428,51.828648353300004,7.7130844972,-27.8816405568,82.00699999999999,"[51.828648353300004, 7.7130844972, -27.8816405568]"
CCR8,gene-CCR8,83215,87282,chr15,NC_023656.1,0,1,"[51.820460408500004, 7.717795214, -27.875386016]",51.820460408500004,7.717795214,-27.875386016,"[51.792893875800004, 7.7336548872, -27.8543287168]",51.792893875800004,7.7336548872,-27.8543287168,85248,51.792893875800004,7.7336548872,-27.8543287168,87.28200000000001,"[51.792893875800004, 7.7336548872, -27.8543287168]"
CX3CR1,gene-CX3CR1,136757,153316,chr15,NC_023656.1,1,2,"[51.4575473783, 7.926587597199999, -27.5981669568]",51.4575473783,7.926587597199999,-27.5981669568,"[51.3453088204, 7.9911610736, -27.5124310784]",51.3453088204,7.9911610736,-27.5124310784,145036,51.3453088204,7.9911610736,-27.5124310784,53.315999999999995,"[51.3453088204, 7.9911610736, -27.5124310784]"
LOC103221044,gene-LOC103221044,158866,159414,chr15,NC_023656.1,1,2,"[51.3076903654, 8.0128038536, -27.483695398400002]",51.3076903654,8.0128038536,-27.483695398400002,"[51.3039759666, 8.014940834399999, -27.4808580736]",51.3039759666,8.014940834399999,-27.4808580736,159140,51.3039759666,8.014940834399999,-27.4808580736,59.414,"[51.3039759666, 8.014940834399999, -27.4808580736]"
XIRP1,gene-XIRP1,221365,232284,chr15,NC_023656.1,2,3,"[51.106452042, 8.06006096, -27.434307532000002]",51.106452042,8.06006096,-27.434307532000002,"[51.1460967472, 8.002233936, -27.5179121312]",51.1460967472,8.002233936,-27.5179121312,226824,51.1460967472,8.002233936,-27.5179121312,32.284,"[51.1460967472, 8.002233936, -27.5179121312]"
CSRNP1,gene-CSRNP1,262329,274003,chr15,NC_023656.1,2,3,"[51.2551841332, 7.8431156159999995, -27.7479606872]",51.2551841332,7.8431156159999995,-27.7479606872,"[51.2975700924, 7.781290112, -27.8373461704]",51.2975700924,7.781290112,-27.8373461704,268166,51.2975700924,7.781290112,-27.8373461704,74.003,"[51.2975700924, 7.781290112, -27.8373461704]"
TTC21A,gene-TTC21A,276965,308194,chr15,NC_023656.1,2,4,"[50.96968237025, 8.0643276145, -27.22026559425]",50.96968237025,8.0643276145,-27.22026559425,"[50.9456625849, 8.0201479482, -27.1997934233]",50.9456625849,8.0201479482,-27.1997934233,292579,50.9456625849,8.0201479482,-27.1997934233,54.096999999999994,"[50.9456625849, 8.0201479482, -27.1997934233]"
GORASP1,gene-GORASP1,308445,319309,chr15,NC_023656.1,3,4,"[51.348306950499996, 7.664440437, -27.9606660845]",51.348306950499996,7.664440437,-27.9606660845,"[51.292149848099996, 7.6912375794, -27.8632388189]",51.292149848099996,7.6912375794,-27.8632388189,313877,51.292149848099996,7.6912375794,-27.8632388189,19.309,"[51.292149848099996, 7.6912375794, -27.8632388189]"
WDR48,gene-WDR48,319589,366265,chr15,NC_023656.1,3,4,"[51.2907025001, 7.6919282274, -27.8607278069]",51.2907025001,7.6919282274,-27.8607278069,"[51.0494295885, 7.807059249, -27.4421421065]",51.0494295885,7.807059249,-27.4421421065,342927,51.0494295885,7.807059249,-27.4421421065,66.265,"[51.0494295885, 7.807059249, -27.4421421065]"
LOC103221049,gene-LOC103221049,375696,389736,chr15,NC_023656.1,3,4,"[51.0006798064, 7.8303217536, -27.3575658416]",51.0006798064,7.8303217536,-27.3575658416,"[50.9281056424, 7.8649528176, -27.231656525600002]",50.9281056424,7.8649528176,-27.231656525600002,382716,50.9281056424,7.8649528176,-27.231656525600002,89.736,"[50.9281056424, 7.8649528176, -27.231656525600002]"
SCN11A,gene-SCN11A,466295,575460,chr15,NC_023656.1,4,6,"[51.40272836725, 7.80835921275, -26.961607925]",51.40272836725,7.80835921275,-26.961607925,"[52.271632643000004, 7.673480397, -26.6684999]",52.271632643000004,7.673480397,-26.6684999,520877,52.271632643000004,7.673480397,-26.6684999,87.72999999999999,"[52.271632643000004, 7.673480397, -26.6684999]"
SCN10A,gene-SCN10A,624962,724018,chr15,NC_023656.1,6,8,"[52.3025877262, 7.582914213, -26.6406196374]",52.3025877262,7.582914213,-26.6406196374,"[51.6503138718, 7.343842556999999, -26.7914522086]",51.6503138718,7.343842556999999,-26.7914522086,674490,51.6503138718,7.343842556999999,-26.7914522086,62.009,"[51.6503138718, 7.343842556999999, -26.7914522086]"
