gene_name,gene_id,gene_start,gene_end,chromosome,peak_start,peak_end,chromosome_nc,name,score,strand,signalValue,pValue,qValue,peak
RPSA,gene-RPSA,23915,29889,chr15,29382,30651,NC_023656.1,2803_001_autosomes_peak_77707,1098,.,37.5313,112.964,109.898,555
SLC25A38,gene-SLC25A38,39051,53170,chr15,51779,53414,NC_023656.1,2803_001_autosomes_peak_77708a,1043,.,36.0878,107.402,104.374,378
SLC25A38,gene-SLC25A38,39051,53170,chr15,51779,53414,NC_023656.1,2803_001_autosomes_peak_77708b,147,.,9.14224,16.9076,14.754,987
SLC25A38,gene-SLC25A38,39051,53170,chr15,51779,53414,NC_023656.1,2803_001_autosomes_peak_77708c,198,.,11.0669,22.1082,19.8648,1321
XIRP1,gene-XIRP1,221365,232284,chr15,221634,222140,NC_023656.1,2803_001_autosomes_peak_77712a,47,.,4.81171,6.6564,4.77727,131
XIRP1,gene-XIRP1,221365,232284,chr15,221634,222140,NC_023656.1,2803_001_autosomes_peak_77712b,67,.,5.77405,8.71856,6.76339,362
XIRP1,gene-XIRP1,221365,232284,chr15,223168,223362,NC_023656.1,2803_001_autosomes_peak_77713,14,.,2.88702,3.05827,1.41458,67
XIRP1,gene-XIRP1,221365,232284,chr15,224215,224323,NC_023656.1,2803_001_autosomes_peak_77714,14,.,2.88702,3.05827,1.41458,94
XIRP1,gene-XIRP1,221365,232284,chr15,225128,225586,NC_023656.1,2803_001_autosomes_peak_77715,38,.,4.33054,5.68452,3.84989,373
XIRP1,gene-XIRP1,221365,232284,chr15,227342,227597,NC_023656.1,2803_001_autosomes_peak_77716,21,.,3.3682,3.87986,2.15898,174
XIRP1,gene-XIRP1,221365,232284,chr15,229583,230077,NC_023656.1,2803_001_autosomes_peak_77717,29,.,3.84937,4.75735,2.97448,138
XIRP1,gene-XIRP1,221365,232284,chr15,231312,231896,NC_023656.1,2803_001_autosomes_peak_77718,38,.,4.33054,5.68452,3.84989,254
